A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Orlando,
12:00.0,Jump ball: B. Adebayo vs. W. Carter (J. Butler gains possession),
11:32.0,C. Martin misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:30.0, , ,0-0, ,Defensive rebound by F. Wagner,
11:12.0, , ,0-2,+2,P. Banchero makes 2-pt layup from 2 ft (assist by W. Carter),
11:04.0,Turnover by G. Vincent (lost ball; steal by G. Harris), ,0-2, , ,
10:59.0, , ,0-2, ,M. Fultz misses 2-pt jump shot from 3 ft,
10:56.0,Defensive rebound by B. Adebayo, ,0-2, , ,
10:44.0,B. Adebayo makes 2-pt layup from 5 ft,+2,2-2, , ,Tie
10:29.0, , ,2-4,+2,P. Banchero makes 2-pt layup from 3 ft (assist by M. Fultz),
10:19.0,T. Herro misses 2-pt jump shot from 21 ft, ,2-4, , ,
10:15.0, , ,2-4, ,Defensive rebound by G. Harris,
10:13.0, , ,2-4, ,G. Harris misses 3-pt jump shot from 27 ft,
10:08.0,Defensive rebound by B. Adebayo, ,2-4, , ,
10:00.0,J. Butler makes 2-pt layup from 2 ft (assist by B. Adebayo),+2,4-4, , ,Tie
9:53.0, , ,4-6,+2,F. Wagner makes 2-pt layup from 2 ft (assist by M. Fultz),
9:53.0, , ,4-6, ,Shooting foul by T. Herro (drawn by F. Wagner),
9:53.0, , ,4-6, ,F. Wagner misses free throw 1 of 1,
9:49.0,Defensive rebound by C. Martin, ,4-6, , ,
9:32.0,J. Butler misses 2-pt jump shot from 6 ft, ,4-6, , ,
9:29.0, , ,4-6, ,Defensive rebound by P. Banchero,
9:17.0, , ,4-9,+3,W. Carter makes 3-pt jump shot from 25 ft (assist by P. Banchero),
8:59.0,Shooting foul by W. Carter (drawn by B. Adebayo), ,4-9, , ,
8:59.0,B. Adebayo makes free throw 1 of 2,+1,5-9, , ,
8:59.0,B. Adebayo makes free throw 2 of 2,+1,6-9, , ,
8:49.0, , ,6-9, ,G. Harris misses 2-pt jump shot from 21 ft,
8:47.0,Defensive rebound by B. Adebayo, ,6-9, , ,
8:38.0,B. Adebayo makes 2-pt jump shot from 8 ft,+2,8-9, , ,
8:25.0, , ,8-12,+3,G. Harris makes 3-pt jump shot from 23 ft (assist by M. Fultz),
8:02.0,B. Adebayo misses 2-pt layup from 3 ft, ,8-12, , ,
7:59.0,Offensive rebound by G. Vincent, ,8-12, , ,
7:54.0,T. Herro misses 3-pt jump shot from 25 ft, ,8-12, , ,
7:50.0, , ,8-12, ,Defensive rebound by P. Banchero,
7:49.0, , ,8-12, ,Turnover by F. Wagner (traveling),
7:26.0,T. Herro makes 2-pt jump shot from 12 ft,+2,10-12, , ,
7:10.0, , ,10-14,+2,W. Carter makes 2-pt dunk from 2 ft (assist by F. Wagner),
7:00.0,Turnover by B. Adebayo (bad pass; steal by F. Wagner), ,10-14, , ,
6:54.0, , ,10-17,+3,M. Fultz makes 3-pt jump shot from 25 ft (assist by F. Wagner),
6:38.0,Turnover by J. Butler (step out of bounds), ,10-17, , ,
6:38.0, , ,10-17, ,Orlando full timeout,
6:38.0,M. Strus enters the game for T. Herro, ,10-17, , ,
6:17.0, , ,10-17, ,W. Carter misses 2-pt jump shot from 11 ft,
6:15.0,Defensive rebound by B. Adebayo, ,10-17, , ,
6:05.0,Turnover by M. Strus (bad pass; steal by G. Harris), ,10-17, , ,
5:54.0, , ,10-17, ,Shooting foul by G. Vincent (drawn by M. Fultz),
5:54.0, , ,10-18,+1,M. Fultz makes free throw 1 of 2,
5:54.0, , ,10-18, ,J. Isaac enters the game for F. Wagner,
5:54.0, , ,10-19,+1,M. Fultz makes free throw 2 of 2,
5:42.0, , ,10-19, ,Violation by Team (kicked ball),
5:35.0,M. Strus misses 3-pt jump shot from 27 ft, ,10-19, , ,
5:33.0, , ,10-19, ,Defensive rebound by P. Banchero,
5:19.0, , ,10-19, ,M. Fultz misses 2-pt jump shot from 14 ft,
5:16.0,Defensive rebound by J. Butler, ,10-19, , ,
5:08.0,G. Vincent makes 3-pt jump shot from 23 ft (assist by M. Strus),+3,13-19, , ,
4:46.0, , ,13-19, ,Turnover by P. Banchero (bad pass; steal by C. Martin),
4:44.0,Turnover by B. Adebayo (step out of bounds), ,13-19, , ,
4:44.0,T. Herro enters the game for J. Butler, ,13-19, , ,
4:44.0,H. Highsmith enters the game for C. Martin, ,13-19, , ,
4:44.0, , ,13-19, ,J. Suggs enters the game for G. Harris,
4:42.0, , ,13-19, ,J. Suggs misses 2-pt jump shot from 17 ft,
4:38.0,Defensive rebound by B. Adebayo, ,13-19, , ,
4:38.0,B. Adebayo misses 2-pt layup from 5 ft (block by J. Suggs), ,13-19, , ,
4:37.0,Offensive rebound by Team, ,13-19, , ,
4:18.0,T. Herro makes 3-pt jump shot from 25 ft (assist by M. Strus),+3,16-19, , ,
3:57.0, , ,16-19, ,P. Banchero misses 3-pt jump shot from 25 ft,
3:55.0, , ,16-19, ,Offensive rebound by P. Banchero,
3:53.0, , ,16-21,+2,P. Banchero makes 2-pt jump shot from 5 ft,
3:45.0,Miami full timeout, ,16-21, , ,
3:35.0,Turnover by T. Herro (bad pass; steal by J. Suggs), ,16-21, , ,
3:31.0, , ,16-23,+2,M. Fultz makes 2-pt layup from 2 ft,
3:11.0,G. Vincent makes 2-pt jump shot from 13 ft,+2,18-23, , ,
2:53.0, , ,18-23, ,P. Banchero misses 2-pt layup from 4 ft,
2:51.0, , ,18-23, ,Offensive rebound by P. Banchero,
