A,B,C,D,E,F,Event
1st Q
Time,Dallas,,Score,,Miami,
12:00.0,Jump ball: D. Powell vs. C. Zeller (R. Bullock gains possession),
11:41.0,D. Powell makes 2-pt layup from 1 ft (assist by L. Dončić),+2,2-0, , ,
11:22.0, , ,2-0, ,G. Vincent misses 2-pt jump shot from 11 ft,
11:20.0, , ,2-0, ,Offensive rebound by G. Vincent,
11:19.0, , ,2-0, ,G. Vincent misses 2-pt jump shot from 5 ft,
11:19.0, , ,2-0, ,Offensive rebound by C. Zeller,
11:11.0, , ,2-2,+2,J. Butler makes 2-pt jump shot from 5 ft,Tie
10:52.0,K. Irving misses 3-pt jump shot from 26 ft, ,2-2, , ,
10:52.0, , ,2-2, ,Defensive rebound by T. Herro,
10:41.0, , ,2-2, ,G. Vincent misses 3-pt jump shot from 23 ft,
10:37.0,Defensive rebound by D. Powell, ,2-2, , ,
10:23.0,K. Irving makes 2-pt jump shot from 10 ft (assist by R. Bullock),+2,4-2, , ,
10:09.0, , ,4-4,+2,J. Butler makes 2-pt jump shot from 5 ft,Tie
9:53.0,L. Dončić misses 2-pt jump shot from 13 ft, ,4-4, , ,
9:50.0, , ,4-4, ,Defensive rebound by G. Vincent,
9:39.0, , ,4-6,+2,G. Vincent makes 2-pt jump shot from 9 ft,Lead change
9:39.0, , ,4-6, ,Shooting foul by T. Hardaway (drawn by G. Vincent),
9:39.0, , ,4-7,+1,G. Vincent makes free throw 1 of 1,
9:32.0,L. Dončić makes 2-pt jump shot from 5 ft,+2,6-7, , ,
9:32.0,Shooting foul by J. Butler (drawn by L. Dončić), ,6-7, , ,
9:32.0,L. Dončić makes free throw 1 of 1,+1,7-7, , ,Tie
9:23.0, , ,7-7, ,T. Herro misses 3-pt jump shot from 25 ft,
9:21.0,Defensive rebound by L. Dončić, ,7-7, , ,
9:09.0,Shooting foul by M. Strus (drawn by L. Dončić), ,7-7, , ,
9:09.0,L. Dončić makes free throw 1 of 2,+1,8-7, , ,Lead change
9:09.0,L. Dončić makes free throw 2 of 2,+1,9-7, , ,
9:02.0, , ,9-7, ,Shooting foul by D. Powell (drawn by J. Butler),
9:02.0, , ,9-8,+1,J. Butler makes free throw 1 of 2,
9:02.0, , ,9-9,+1,J. Butler makes free throw 2 of 2,Tie
8:51.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Dončić),+3,12-9, , ,
8:32.0, , ,12-12,+3,M. Strus makes 3-pt jump shot from 23 ft (assist by J. Butler),Tie
8:19.0,L. Dončić makes 2-pt jump shot from 3 ft,+2,14-12, , ,
8:07.0, , ,14-12, ,C. Zeller misses 2-pt layup from 5 ft,
8:04.0,Defensive rebound by L. Dončić, ,14-12, , ,
7:51.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by L. Dončić),+3,17-12, , ,
7:41.0, , ,17-12, ,T. Herro misses 2-pt jump shot from 13 ft,
7:38.0,Defensive rebound by K. Irving, ,17-12, , ,
7:36.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Irving),+3,20-12, , ,
7:36.0, , ,20-12, ,Miami full timeout,
7:16.0, , ,20-15,+3,J. Butler makes 3-pt jump shot from 24 ft (assist by T. Herro),
7:01.0,T. Hardaway makes 2-pt dunk from 1 ft (assist by L. Dončić),+2,22-15, , ,
6:50.0, , ,22-17,+2,J. Butler makes 2-pt jump shot from 17 ft,
6:40.0,K. Irving misses 2-pt layup from 1 ft, ,22-17, , ,
6:38.0, , ,22-17, ,Defensive rebound by C. Zeller,
6:21.0, , ,22-19,+2,J. Butler makes 2-pt jump shot from 16 ft,
6:21.0, , ,22-19, ,Shooting foul by R. Bullock (drawn by J. Butler),
6:21.0,M. Kleber enters the game for D. Powell, ,22-19, , ,
6:21.0, , ,22-19, ,K. Lowry enters the game for T. Herro,
6:21.0, , ,22-20,+1,J. Butler makes free throw 1 of 1,
6:06.0,R. Bullock misses 3-pt jump shot from 24 ft, ,22-20, , ,
6:04.0, , ,22-20, ,Defensive rebound by J. Butler,
5:56.0, , ,22-22,+2,C. Zeller makes 2-pt layup from 1 ft (assist by J. Butler),Tie
5:39.0,Turnover by T. Hardaway (lost ball; steal by K. Lowry), ,22-22, , ,
5:38.0, , ,22-22, ,Turnover by M. Strus (bad pass; steal by L. Dončić),
5:38.0,L. Dončić makes 2-pt jump shot from 15 ft,+2,24-22, , ,
5:23.0, , ,24-25,+3,G. Vincent makes 3-pt jump shot from 26 ft,Lead change
5:10.0,L. Dončić misses 3-pt jump shot from 26 ft, ,24-25, , ,
5:08.0, , ,24-25, ,Defensive rebound by C. Zeller,
4:51.0, , ,24-25, ,J. Butler misses 3-pt jump shot from 25 ft,
4:47.0, , ,24-25, ,Offensive rebound by G. Vincent,
4:44.0, , ,24-25, ,G. Vincent misses 3-pt jump shot from 23 ft,
4:40.0, , ,24-25, ,Offensive rebound by K. Lowry,
4:37.0, , ,24-28,+3,M. Strus makes 3-pt jump shot from 26 ft (assist by K. Lowry),
4:37.0,Dallas full timeout, ,24-28, , ,
4:37.0,J. Green enters the game for R. Bullock, ,24-28, , ,
4:37.0, , ,24-28, ,K. Love enters the game for G. Vincent,
4:37.0, , ,24-28, ,C. Martin enters the game for C. Zeller,
4:25.0,L. Dončić makes 2-pt layup from 3 ft (assist by K. Irving),+2,26-28, , ,
4:05.0, , ,26-28, ,K. Lowry misses 2-pt jump shot from 9 ft,
4:04.0,Defensive rebound by M. Kleber, ,26-28, , ,
3:57.0,L. Dončić misses 3-pt jump shot from 25 ft, ,26-28, , ,
3:54.0, , ,26-28, ,Defensive rebound by K. Lowry,
3:50.0, , ,26-30,+2,C. Martin makes 2-pt layup from 2 ft (assist by K. Lowry),
3:29.0,L. Dončić makes 2-pt jump shot from 10 ft,+2,28-30, , ,
3:12.0, , ,28-30, ,K. Lowry misses 3-pt jump shot from 26 ft,
3:09.0,Defensive rebound by L. Dončić, ,28-30, , ,
3:01.0,J. Green misses 3-pt jump shot from 23 ft, ,28-30, , ,
3:01.0, , ,28-30, ,Defensive rebound by Team,
3:01.0,J. Hardy enters the game for T. Hardaway, ,28-30, , ,
3:01.0,C. Wood enters the game for K. Irving, ,28-30, , ,
2:54.0, , ,28-30, ,Personal foul by J. Hardy (drawn by M. Strus),
2:47.0, , ,28-33,+3,M. Strus makes 3-pt jump shot from 24 ft (assist by J. Butler),
2:32.0,M. Kleber makes 3-pt jump shot from 26 ft (assist by L. Dončić),+3,31-33, , ,
2:15.0, , ,31-33, ,Shooting foul by M. Kleber (drawn by K. Lowry),
2:15.0, , ,31-34,+1,K. Lowry makes free throw 1 of 2,
2:15.0, , ,31-34, ,D. Robinson enters the game for M. Strus,
2:15.0, , ,31-35,+1,K. Lowry makes free throw 2 of 2,
2:03.0,Personal foul by D. Robinson (drawn by J. Green), ,31-35, , ,
1:50.0,J. Green misses 2-pt layup from 2 ft, ,31-35, , ,
1:48.0, , ,31-35, ,Defensive rebound by D. Robinson,
1:42.0, , ,31-37,+2,J. Butler makes 2-pt layup from 6 ft (assist by K. Lowry),
1:37.0,Offensive foul by C. Wood (drawn by K. Love), ,31-37, , ,
1:37.0,Turnover by C. Wood (offensive foul), ,31-37, , ,
1:15.0, , ,31-39,+2,K. Lowry makes 2-pt jump shot from 17 ft,
1:15.0, , ,31-39, ,Shooting foul by J. Green (drawn by K. Lowry),
1:15.0, , ,31-40,+1,K. Lowry makes free throw 1 of 1,
0:59.0,Turnover by J. Green (bad pass), ,31-40, , ,
0:41.0, , ,31-42,+2,K. Love makes 2-pt hook shot from 3 ft (assist by K. Lowry),
0:27.0,L. Dončić misses 2-pt jump shot from 4 ft, ,31-42, , ,
