Time,Miami,Score,Toronto,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
12:00.0,Jump ball: B. Adebayo vs. S. Barnes (J. Butler gains possession),0-0,,,1,0,0,0,0.0
11:38.0,J. Butler makes 2-pt jump shot from 15 ft (assist by D. Robinson),2-0, ,,1,2,0,2,22.0
11:13.0, ,2-0,O. Anunoby misses 2-pt jump shot from 18 ft,,1,2,0,2,47.0
11:09.0,Defensive rebound by P. Tucker,2-0, ,,1,2,0,2,51.0
10:55.0,B. Adebayo makes 2-pt hook shot from 9 ft (assist by J. Butler),4-0, ,,1,4,0,4,65.0
10:37.0, ,4-0,G. Trent misses 2-pt layup from 2 ft,,1,4,0,4,83.0
10:35.0,Defensive rebound by J. Butler,4-0, ,,1,4,0,4,85.0
10:26.0,Def 3 sec tech foul by Team,4-0, ,,1,4,0,4,94.0
10:26.0,J. Butler makes technical free throw,5-0, ,,1,5,0,5,94.0
10:18.0,Shooting foul by F. VanVleet (drawn by B. Adebayo),5-0, ,,1,5,0,5,102.0
10:18.0,B. Adebayo makes free throw 1 of 2,6-0, ,,1,6,0,6,102.0
10:18.0,B. Adebayo makes free throw 2 of 2,7-0, ,,1,7,0,7,102.0
10:05.0, ,7-3,G. Trent makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,1,7,3,4,115.0
9:49.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by P. Tucker),10-3, ,,1,10,3,7,131.0
9:33.0, ,10-5,P. Siakam makes 2-pt jump shot from 7 ft,,1,10,5,5,147.0
9:17.0,P. Tucker makes 2-pt layup from 2 ft (assist by G. Vincent),12-5, ,,1,12,5,7,163.0
8:57.0, ,12-7,G. Trent makes 2-pt layup from 2 ft,,1,12,7,5,183.0
8:57.0, ,12-7,Shooting foul by D. Robinson (drawn by G. Trent),,1,12,7,5,183.0
8:57.0, ,12-7,G. Trent misses free throw 1 of 1,,1,12,7,5,183.0
8:53.0,Defensive rebound by B. Adebayo,12-7, ,,1,12,7,5,187.0
8:46.0,B. Adebayo makes 2-pt layup from 3 ft (assist by D. Robinson),14-7, ,,1,14,7,7,194.0
8:46.0,Shooting foul by S. Barnes (drawn by B. Adebayo),14-7, ,,1,14,7,7,194.0
8:46.0,B. Adebayo makes free throw 1 of 1,15-7, ,,1,15,7,8,194.0
8:35.0, ,15-7,F. VanVleet misses 3-pt jump shot from 26 ft,,1,15,7,8,205.0
8:34.0,Defensive rebound by G. Vincent,15-7, ,,1,15,7,8,206.0
8:23.0,Turnover by G. Vincent (bad pass; steal by F. VanVleet),15-7, ,,1,15,7,8,217.0
8:19.0, ,15-7,P. Siakam misses 2-pt jump shot from 9 ft,,1,15,7,8,221.0
8:16.0,Defensive rebound by B. Adebayo,15-7, ,,1,15,7,8,224.0
8:05.0,Shooting foul by P. Siakam (drawn by J. Butler),15-7, ,,1,15,7,8,235.0
8:05.0,J. Butler makes free throw 1 of 2,16-7, ,,1,16,7,9,235.0
8:05.0,J. Butler makes free throw 2 of 2,17-7, ,,1,17,7,10,235.0
7:45.0, ,17-9,O. Anunoby makes 2-pt jump shot from 15 ft (assist by G. Trent),,1,17,9,8,255.0
7:34.0,Personal foul by P. Siakam (drawn by D. Robinson),17-9, ,,1,17,9,8,266.0
7:34.0, ,17-9,C. Boucher enters the game for P. Siakam,,1,17,9,8,266.0
7:19.0,D. Robinson misses 2-pt layup from 7 ft (block by C. Boucher),17-9, ,,1,17,9,8,281.0
7:19.0, ,17-9,Defensive rebound by S. Barnes,,1,17,9,8,281.0
7:10.0, ,17-11,S. Barnes makes 2-pt jump shot from 17 ft (assist by F. VanVleet),,1,17,11,6,290.0
6:54.0,B. Adebayo makes 2-pt hook shot from 4 ft (assist by P. Tucker),19-11, ,,1,19,11,8,306.0
6:38.0, ,19-11,C. Boucher misses 3-pt jump shot from 24 ft,,1,19,11,8,322.0
6:36.0,Defensive rebound by B. Adebayo,19-11, ,,1,19,11,8,324.0
6:21.0,G. Vincent misses 2-pt layup from 2 ft,19-11, ,,1,19,11,8,339.0
6:19.0, ,19-11,Defensive rebound by S. Barnes,,1,19,11,8,341.0
6:10.0, ,19-11,G. Trent misses 3-pt jump shot from 29 ft,,1,19,11,8,350.0
6:07.0,Defensive rebound by J. Butler,19-11, ,,1,19,11,8,353.0
5:59.0,Personal foul by C. Boucher (drawn by D. Robinson),19-11, ,,1,19,11,8,361.0
5:59.0, ,19-11,Toronto full timeout,,1,19,11,8,361.0
5:59.0,D. Robinson makes free throw 1 of 2,20-11, ,,1,20,11,9,361.0
5:59.0,D. Robinson makes free throw 2 of 2,21-11, ,,1,21,11,10,361.0
5:43.0, ,21-11,S. Barnes misses 2-pt hook shot from 10 ft,,1,21,11,10,377.0
5:40.0,Defensive rebound by G. Vincent,21-11, ,,1,21,11,10,380.0
5:30.0,D. Robinson misses 3-pt jump shot from 23 ft,21-11, ,,1,21,11,10,390.0
5:27.0, ,21-11,Defensive rebound by C. Boucher,,1,21,11,10,393.0
5:17.0, ,21-11,S. Barnes misses 2-pt hook shot from 6 ft,,1,21,11,10,403.0
5:15.0,Defensive rebound by J. Butler,21-11, ,,1,21,11,10,405.0
5:11.0,J. Butler misses 2-pt layup from 7 ft,21-11, ,,1,21,11,10,409.0
5:08.0, ,21-11,Defensive rebound by S. Barnes,,1,21,11,10,412.0
5:08.0, ,21-11,Personal take foul by P. Tucker (drawn by S. Barnes),,1,21,11,10,412.0
5:08.0,T. Herro enters the game for G. Vincent,21-11, ,,1,21,11,10,412.0
5:08.0, ,21-11,P. Achiuwa enters the game for O. Anunoby,,1,21,11,10,412.0
4:59.0, ,21-13,G. Trent makes 2-pt jump shot from 17 ft (assist by F. VanVleet),,1,21,13,8,421.0
4:32.0,B. Adebayo misses 2-pt hook shot from 13 ft,21-13, ,,1,21,13,8,448.0
4:30.0,Offensive rebound by B. Adebayo,21-13, ,,1,21,13,8,450.0
4:28.0,Turnover by B. Adebayo (lost ball; steal by F. VanVleet),21-13, ,,1,21,13,8,452.0
4:17.0, ,21-13,S. Barnes misses 3-pt jump shot from 26 ft,,1,21,13,8,463.0
4:16.0, ,21-13,Offensive rebound by Team,,1,21,13,8,464.0
4:16.0,Loose ball foul by D. Robinson (drawn by P. Achiuwa),21-13, ,,1,21,13,8,464.0
4:16.0,D. Dedmon enters the game for B. Adebayo,21-13, ,,1,21,13,8,464.0
4:16.0,M. Strus enters the game for D. Robinson,21-13, ,,1,21,13,8,464.0
4:08.0, ,21-13,P. Achiuwa misses 2-pt hook shot from 11 ft,,1,21,13,8,472.0
4:05.0,Defensive rebound by D. Dedmon,21-13, ,,1,21,13,8,475.0
3:47.0,P. Tucker misses 2-pt hook shot from 2 ft,21-13, ,,1,21,13,8,493.0
3:43.0,Offensive rebound by D. Dedmon,21-13, ,,1,21,13,8,497.0
3:43.0,D. Dedmon makes 2-pt layup at rim,23-13, ,,1,23,13,10,497.0
3:39.0, ,23-15,S. Barnes makes 2-pt layup from 3 ft,,1,23,15,8,501.0
3:17.0,T. Herro makes 2-pt hook shot from 7 ft,25-15, ,,1,25,15,10,523.0
3:08.0, ,25-15,Turnover by F. VanVleet (bad pass; steal by J. Butler),,1,25,15,10,532.0
2:58.0,P. Tucker makes 2-pt jump shot from 7 ft (assist by T. Herro),27-15, ,,1,27,15,12,542.0
2:44.0, ,27-15,G. Trent misses 3-pt jump shot from 28 ft,,1,27,15,12,556.0
2:41.0,Defensive rebound by P. Tucker,27-15, ,,1,27,15,12,559.0
2:34.0,Turnover by P. Tucker (lost ball; steal by F. VanVleet),27-15, ,,1,27,15,12,566.0
2:30.0, ,27-15,C. Boucher misses 2-pt layup from 1 ft,,1,27,15,12,570.0
2:28.0, ,27-15,Offensive rebound by F. VanVleet,,1,27,15,12,572.0
2:14.0, ,27-18,S. Barnes makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,1,27,18,9,586.0
2:12.0,Miami full timeout,27-18, ,,1,27,18,9,588.0
2:12.0,C. Martin enters the game for P. Tucker,27-18, ,,1,27,18,9,588.0
2:12.0, ,27-18,O. Anunoby enters the game for C. Boucher,,1,27,18,9,588.0
2:12.0, ,27-18,J. Champagnie enters the game for G. Trent,,1,27,18,9,588.0
2:01.0,M. Strus makes 3-pt jump shot from 24 ft (assist by J. Butler),30-18, ,,1,30,18,12,599.0
1:33.0, ,30-20,O. Anunoby makes 2-pt jump shot from 20 ft (assist by P. Achiuwa),,1,30,20,10,627.0
1:16.0,M. Strus misses 3-pt jump shot from 26 ft,30-20, ,,1,30,20,10,644.0
1:12.0,Offensive rebound by M. Strus,30-20, ,,1,30,20,10,648.0
1:09.0,C. Martin misses 3-pt jump shot from 26 ft,30-20, ,,1,30,20,10,651.0
1:07.0, ,30-20,Defensive rebound by F. VanVleet,,1,30,20,10,653.0
1:03.0, ,30-20,Offensive foul by P. Achiuwa (drawn by C. Martin),,1,30,20,10,657.0
1:03.0, ,30-20,Turnover by P. Achiuwa (offensive foul),,1,30,20,10,657.0
1:03.0,G. Vincent enters the game for J. Butler,30-20, ,,1,30,20,10,657.0
0:51.0,T. Herro makes 2-pt jump shot from 15 ft,32-20, ,,1,32,20,12,669.0
0:43.0, ,32-22,P. Achiuwa makes 2-pt dunk from 1 ft (assist by O. Anunoby),,1,32,22,10,677.0
0:27.0,Offensive foul by D. Dedmon (drawn by S. Barnes),32-22, ,,1,32,22,10,693.0
0:27.0,Turnover by D. Dedmon (offensive foul),32-22, ,,1,32,22,10,693.0
0:27.0, ,32-22,G. Trent enters the game for J. Champagnie,,1,32,22,10,693.0
0:05.0, ,32-22,S. Barnes misses 2-pt layup from 7 ft,,1,32,22,10,715.0
0:04.0, ,32-22,Offensive rebound by S. Barnes,,1,32,22,10,716.0
0:02.0, ,32-22,S. Barnes misses 2-pt layup from 4 ft,,1,32,22,10,718.0
0:01.0,Defensive rebound by T. Herro,32-22, ,,1,32,22,10,719.0
0:00.0,D. Dedmon misses 3-pt jump shot from 30 ft,32-22, ,,1,32,22,10,720.0
0:00.0,Offensive rebound by Team,32-22, ,,1,32,22,10,720.0
0:00.0,End of 1st quarter,32-22,,,1,32,22,10,720.0
12:00.0,Start of 2nd quarter,32-22,,,2,32,22,10,720.0
11:46.0, ,32-24,G. Trent makes 2-pt hook shot from 4 ft (assist by D. Banton),,2,32,24,8,734.0
11:28.0,T. Herro makes 2-pt jump shot from 9 ft,34-24, ,,2,34,24,10,752.0
11:09.0, ,34-24,G. Trent misses 2-pt jump shot from 21 ft,,2,34,24,10,771.0
11:06.0,Defensive rebound by D. Dedmon,34-24, ,,2,34,24,10,774.0
10:50.0,Turnover by C. Martin (step out of bounds),34-24, ,,2,34,24,10,790.0
10:36.0, ,34-24,P. Achiuwa misses 3-pt jump shot from 27 ft,,2,34,24,10,804.0
10:32.0, ,34-24,Offensive rebound by P. Siakam,,2,34,24,10,808.0
10:31.0, ,34-24,D. Banton misses 2-pt layup from 2 ft,,2,34,24,10,809.0
10:30.0, ,34-24,Offensive rebound by D. Banton,,2,34,24,10,810.0
10:29.0, ,34-24,D. Banton misses 2-pt layup at rim,,2,34,24,10,811.0
10:29.0, ,34-24,Offensive rebound by P. Achiuwa,,2,34,24,10,811.0
10:28.0, ,34-24,Shooting foul by D. Dedmon (drawn by P. Achiuwa),,2,34,24,10,812.0
10:28.0, ,34-24,P. Achiuwa misses free throw 1 of 2,,2,34,24,10,812.0
10:28.0, ,34-24,Offensive rebound by Team,,2,34,24,10,812.0
10:28.0, ,34-24,P. Achiuwa misses free throw 2 of 2,,2,34,24,10,812.0
10:25.0, ,34-24,Offensive rebound by P. Siakam,,2,34,24,10,815.0
10:16.0, ,34-24,P. Siakam misses 2-pt layup from 6 ft,,2,34,24,10,824.0
10:14.0,Defensive rebound by C. Martin,34-24, ,,2,34,24,10,826.0
10:01.0,Turnover by D. Dedmon (off goaltending),34-24, ,,2,34,24,10,839.0
9:52.0, ,34-24,P. Siakam misses 2-pt jump shot from 10 ft,,2,34,24,10,848.0
9:49.0, ,34-24,Offensive rebound by P. Siakam,,2,34,24,10,851.0
9:48.0, ,34-24,Shooting foul by D. Dedmon (drawn by P. Siakam),,2,34,24,10,852.0
9:48.0, ,34-24,P. Siakam misses free throw 1 of 2,,2,34,24,10,852.0
9:48.0, ,34-24,Offensive rebound by Team,,2,34,24,10,852.0
9:48.0,B. Adebayo enters the game for D. Dedmon,34-24, ,,2,34,24,10,852.0
9:48.0, ,34-25,P. Siakam makes free throw 2 of 2,,2,34,25,9,852.0
9:27.0,C. Martin makes 2-pt layup from 3 ft (assist by T. Herro),36-25, ,,2,36,25,11,873.0
9:14.0, ,36-25,Personal foul by T. Herro (drawn by P. Siakam),,2,36,25,11,886.0
9:01.0, ,36-27,G. Trent makes 2-pt jump shot from 13 ft,,2,36,27,9,899.0
8:47.0,M. Strus makes 3-pt jump shot from 24 ft (assist by T. Herro),39-27, ,,2,39,27,12,913.0
8:33.0, ,39-30,P. Achiuwa makes 3-pt jump shot from 24 ft (assist by D. Banton),,2,39,30,9,927.0
8:19.0,Shooting foul by P. Siakam (drawn by C. Martin),39-30, ,,2,39,30,9,941.0
8:19.0,C. Martin makes free throw 1 of 2,40-30, ,,2,40,30,10,941.0
8:19.0, ,40-30,O. Anunoby enters the game for D. Banton,,2,40,30,10,941.0
8:19.0, ,40-30,S. Barnes enters the game for C. Boucher,,2,40,30,10,941.0
8:19.0,C. Martin misses free throw 2 of 2,40-30, ,,2,40,30,10,941.0
8:17.0, ,40-30,Defensive rebound by P. Achiuwa,,2,40,30,10,943.0
8:05.0, ,40-32,S. Barnes makes 2-pt jump shot from 5 ft (assist by P. Siakam),,2,40,32,8,955.0
7:40.0,Turnover by Team (shot clock),40-32, ,,2,40,32,8,980.0
7:25.0, ,40-32,Personal foul by G. Vincent (drawn by P. Siakam),,2,40,32,8,995.0
7:12.0, ,40-32,S. Barnes misses 2-pt layup from 2 ft,,2,40,32,8,1008.0
7:11.0, ,40-32,Offensive rebound by P. Achiuwa,,2,40,32,8,1009.0
7:11.0, ,40-34,P. Achiuwa makes 2-pt layup at rim,,2,40,34,6,1009.0
7:11.0,Miami full timeout,40-34, ,,2,40,34,6,1009.0
7:11.0,J. Butler enters the game for C. Martin,40-34, ,,2,40,34,6,1009.0
7:11.0,P. Tucker enters the game for G. Vincent,40-34, ,,2,40,34,6,1009.0
6:54.0,M. Strus makes 3-pt jump shot from 26 ft (assist by T. Herro),43-34, ,,2,43,34,9,1026.0
6:40.0, ,43-34,G. Trent misses 3-pt jump shot from 27 ft,,2,43,34,9,1040.0
6:37.0,Defensive rebound by P. Tucker,43-34, ,,2,43,34,9,1043.0
6:29.0,J. Butler makes 2-pt layup from 6 ft,45-34, ,,2,45,34,11,1051.0
