Time,Chicago,Score,Miami,Event,Quarter,MiamiScore,OpponentScore,PointDifference,ElapsedTime
1:53.0,Defensive rebound by A. Drummond,61-65, ,,3,65,61,4,2047.0
1:44.0,D. DeRozan misses 2-pt jump shot from 12 ft,61-65, ,,3,65,61,4,2056.0
1:43.0,Offensive rebound by A. Drummond,61-65, ,,3,65,61,4,2057.0
1:43.0,Personal foul by K. Love (drawn by A. Drummond),61-65, ,,3,65,61,4,2057.0
1:43.0, ,61-65,T. Herro enters the game for M. Strus,,3,65,61,4,2057.0
1:30.0,P. Williams makes 2-pt jump shot from 16 ft (assist by D. DeRozan),63-65, ,,3,65,63,2,2070.0
1:13.0, ,63-65,K. Lowry misses 3-pt jump shot from 27 ft,,3,65,63,2,2087.0
1:12.0, ,63-65,Offensive rebound by K. Love,,3,65,63,2,2088.0
1:12.0, ,63-65,Personal foul by P. Williams (drawn by K. Love),,3,65,63,2,2088.0
1:12.0, ,63-66,K. Love makes free throw 1 of 2,,3,66,63,3,2088.0
1:12.0, ,63-67,K. Love makes free throw 2 of 2,,3,67,63,4,2088.0
1:00.0,D. DeRozan misses 2-pt jump shot from 17 ft,63-67, ,,3,67,63,4,2100.0
0:58.0,Offensive rebound by A. Drummond,63-67, ,,3,67,63,4,2102.0
0:58.0,A. Drummond makes 2-pt layup from 5 ft,65-67, ,,3,67,65,2,2102.0
0:58.0,Shooting foul by K. Lowry (drawn by A. Drummond),65-67, ,,3,67,65,2,2102.0
0:58.0,A. Drummond misses free throw 1 of 1,65-67, ,,3,67,65,2,2102.0
0:55.0, ,65-67,Defensive rebound by T. Herro,,3,67,65,2,2105.0
0:34.0, ,65-67,J. Butler misses 3-pt jump shot from 25 ft,,3,67,65,2,2126.0
0:30.0,Defensive rebound by A. Drummond,65-67, ,,3,67,65,2,2130.0
0:18.0,D. DeRozan misses 3-pt jump shot from 25 ft,65-67, ,,3,67,65,2,2142.0
0:14.0,Offensive rebound by D. DeRozan,65-67, ,,3,67,65,2,2146.0
0:13.0,D. DeRozan makes 2-pt jump shot from 16 ft,67-67, ,Tie,3,67,67,0,2147.0
0:13.0,Shooting foul by K. Love (drawn by D. DeRozan),67-67, ,,3,67,67,0,2147.0
0:13.0,P. Beverley enters the game for A. Drummond,67-67, ,,3,67,67,0,2147.0
0:13.0,D. Jones enters the game for Z. LaVine,67-67, ,,3,67,67,0,2147.0
0:13.0, ,67-67,M. Strus enters the game for C. Martin,,3,67,67,0,2147.0
0:13.0,D. DeRozan makes free throw 1 of 1,68-67, ,Lead change,3,67,68,-1,2147.0
0:00.0, ,68-67,T. Herro misses 3-pt jump shot from 27 ft,,3,67,68,-1,2160.0
0:00.0, ,68-67,Offensive rebound by Team,,3,67,68,-1,2160.0
0:00.0,End of 3rd quarter,68-67,,,3,67,68,-1,2160.0
12:00.0,Start of 4th quarter,68-67,,,4,67,68,-1,2160.0
11:59.0,Turnover by P. Williams (bad pass),68-67, ,,4,67,68,-1,2161.0
11:57.0, ,68-67,Offensive foul by T. Herro (drawn by P. Beverley),,4,67,68,-1,2163.0
11:57.0, ,68-67,Turnover by T. Herro (offensive foul),,4,67,68,-1,2163.0
11:40.0,D. DeRozan misses 2-pt jump shot from 17 ft,68-67, ,,4,67,68,-1,2180.0
11:37.0, ,68-67,Defensive rebound by K. Lowry,,4,67,68,-1,2183.0
11:28.0, ,68-69,K. Lowry makes 2-pt jump shot from 12 ft,Lead change,4,69,68,1,2192.0
11:03.0,C. White makes 3-pt jump shot from 26 ft,71-69, ,Lead change,4,69,71,-2,2217.0
10:43.0, ,71-69,T. Herro misses 3-pt jump shot from 27 ft (block by A. Drummond),,4,69,71,-2,2237.0
10:39.0, ,71-69,Offensive rebound by T. Herro,,4,69,71,-2,2241.0
10:36.0, ,71-72,C. Martin makes 3-pt jump shot from 24 ft (assist by T. Herro),Lead change,4,72,71,1,2244.0
10:20.0,A. Drummond makes 2-pt dunk from 3 ft (assist by P. Beverley),73-72, ,Lead change,4,72,73,-1,2260.0
10:04.0, ,73-72,K. Lowry misses 3-pt jump shot from 27 ft,,4,72,73,-1,2276.0
10:01.0,Defensive rebound by A. Drummond,73-72, ,,4,72,73,-1,2279.0
9:51.0,D. DeRozan makes 2-pt dunk from 2 ft,75-72, ,,4,72,75,-3,2289.0
9:51.0,Shooting foul by C. Martin (drawn by D. DeRozan),75-72, ,,4,72,75,-3,2289.0
9:51.0, ,75-72,J. Butler enters the game for K. Lowry,,4,72,75,-3,2289.0
9:51.0,D. DeRozan makes free throw 1 of 1,76-72, ,,4,72,76,-4,2289.0
9:42.0,Violation by Team (kicked ball),76-72, ,,4,72,76,-4,2298.0
9:27.0, ,76-74,T. Herro makes 2-pt jump shot from 14 ft,,4,74,76,-2,2313.0
9:00.0,D. DeRozan misses 2-pt jump shot from 15 ft,76-74, ,,4,74,76,-2,2340.0
8:55.0,Offensive rebound by A. Drummond,76-74, ,,4,74,76,-2,2345.0
8:55.0,A. Drummond makes 2-pt layup at rim,78-74, ,,4,74,78,-4,2345.0
8:43.0, ,78-74,Shooting foul by P. Williams (drawn by C. Martin),,4,74,78,-4,2357.0
8:43.0, ,78-75,C. Martin makes free throw 1 of 2,,4,75,78,-3,2357.0
8:43.0,Z. LaVine enters the game for C. White,78-75, ,,4,75,78,-3,2357.0
8:43.0, ,78-75,C. Martin misses free throw 2 of 2,,4,75,78,-3,2357.0
8:41.0,Defensive rebound by P. Williams,78-75, ,,4,75,78,-3,2359.0
8:27.0,D. DeRozan makes 2-pt jump shot from 17 ft,80-75, ,,4,75,80,-5,2373.0
8:27.0,Shooting foul by C. Martin (drawn by D. DeRozan),80-75, ,,4,75,80,-5,2373.0
8:27.0,A. Caruso enters the game for A. Drummond,80-75, ,,4,75,80,-5,2373.0
8:27.0,N. Vučević enters the game for P. Williams,80-75, ,,4,75,80,-5,2373.0
8:27.0,D. DeRozan makes free throw 1 of 1,81-75, ,,4,75,81,-6,2373.0
8:17.0, ,81-75,Personal foul by P. Beverley (drawn by T. Herro),,4,75,81,-6,2383.0
8:17.0,C. White enters the game for P. Beverley,81-75, ,,4,75,81,-6,2383.0
8:17.0, ,81-75,M. Strus enters the game for G. Vincent,,4,75,81,-6,2383.0
8:11.0, ,81-75,Personal foul by D. DeRozan (drawn by J. Butler),,4,75,81,-6,2389.0
8:05.0, ,81-75,J. Butler misses 2-pt jump shot from 12 ft,,4,75,81,-6,2395.0
8:00.0,Defensive rebound by C. White,81-75, ,,4,75,81,-6,2400.0
7:42.0,Jump ball: M. Strus vs. C. White (C. Martin gains possession),81-75,,,4,75,81,-6,2418.0
7:42.0,Turnover by C. White (lost ball; steal by M. Strus),81-75, ,,4,75,81,-6,2418.0
7:30.0, ,81-75,Shooting foul by N. Vučević (drawn by B. Adebayo),,4,75,81,-6,2430.0
7:30.0, ,81-76,B. Adebayo makes free throw 1 of 2,,4,76,81,-5,2430.0
7:30.0, ,81-76,B. Adebayo misses free throw 2 of 2,,4,76,81,-5,2430.0
7:27.0,Defensive rebound by A. Caruso,81-76, ,,4,76,81,-5,2433.0
7:17.0, ,81-76,Violation by Team (kicked ball),,4,76,81,-5,2443.0
7:12.0,Shooting foul by M. Strus (drawn by Z. LaVine),81-76, ,,4,76,81,-5,2448.0
7:12.0,Z. LaVine misses free throw 1 of 2,81-76, ,,4,76,81,-5,2448.0
7:12.0,Offensive rebound by Team,81-76, ,,4,76,81,-5,2448.0
7:12.0,Z. LaVine makes free throw 2 of 2,82-76, ,,4,76,82,-6,2448.0
7:01.0, ,82-78,J. Butler makes 2-pt layup from 5 ft,,4,78,82,-4,2459.0
6:48.0,Turnover by Z. LaVine (bad pass; steal by J. Butler),82-78, ,,4,78,82,-4,2472.0
6:43.0, ,82-80,J. Butler makes 2-pt layup from 6 ft,,4,80,82,-2,2477.0
6:19.0,C. White makes 3-pt jump shot from 26 ft (assist by A. Caruso),85-80, ,,4,80,85,-5,2501.0
6:17.0, ,85-80,Miami full timeout,,4,80,85,-5,2503.0
5:56.0, ,85-80,J. Butler misses 2-pt jump shot from 17 ft,,4,80,85,-5,2524.0
5:50.0,Defensive rebound by A. Caruso,85-80, ,,4,80,85,-5,2530.0
5:44.0,N. Vučević misses 2-pt jump shot from 16 ft,85-80, ,,4,80,85,-5,2536.0
5:38.0, ,85-80,Defensive rebound by B. Adebayo,,4,80,85,-5,2542.0
5:29.0, ,85-82,J. Butler makes 2-pt layup from 5 ft,,4,82,85,-3,2551.0
5:29.0, ,85-82,Shooting foul by A. Caruso (drawn by J. Butler),,4,82,85,-3,2551.0
5:29.0, ,85-83,J. Butler makes free throw 1 of 1,,4,83,85,-2,2551.0
5:13.0,Z. LaVine misses 3-pt jump shot from 26 ft,85-83, ,,4,83,85,-2,2567.0
5:10.0, ,85-83,Defensive rebound by B. Adebayo,,4,83,85,-2,2570.0
5:01.0, ,85-85,M. Strus makes 2-pt layup from 5 ft (assist by J. Butler),Tie,4,85,85,0,2579.0
5:01.0,Chicago full timeout,85-85, ,,4,85,85,0,2579.0
4:45.0,D. DeRozan makes 2-pt jump shot from 22 ft (assist by A. Caruso),87-85, ,,4,85,87,-2,2595.0
4:29.0, ,87-85,M. Strus misses 3-pt jump shot from 27 ft,,4,85,87,-2,2611.0
4:28.0,Defensive rebound by Team,87-85, ,,4,85,87,-2,2612.0
4:12.0,Turnover by Z. LaVine (bad pass; steal by T. Herro),87-85, ,,4,85,87,-2,2628.0
4:06.0, ,87-85,Turnover by C. Martin (lost ball; steal by Z. LaVine),,4,85,87,-2,2634.0
3:59.0,Z. LaVine misses 2-pt layup from 2 ft,87-85, ,,4,85,87,-2,2641.0
3:59.0, ,87-85,Defensive rebound by J. Butler,,4,85,87,-2,2641.0
3:59.0, ,87-85,Personal foul by Z. LaVine (drawn by J. Butler),,4,85,87,-2,2641.0
3:59.0, ,87-86,J. Butler makes free throw 1 of 2,,4,86,87,-1,2641.0
3:59.0, ,87-87,J. Butler makes free throw 2 of 2,Tie,4,87,87,0,2641.0
3:47.0,C. White makes 3-pt jump shot from 26 ft (assist by D. DeRozan),90-87, ,,4,87,90,-3,2653.0
3:45.0, ,90-87,Miami full timeout,,4,87,90,-3,2655.0
3:29.0, ,90-87,J. Butler misses 2-pt layup from 6 ft (block by A. Caruso),,4,87,90,-3,2671.0
3:24.0,Defensive rebound by C. White,90-87, ,,4,87,90,-3,2676.0
3:07.0,C. White misses 2-pt jump shot from 3 ft,90-87, ,,4,87,90,-3,2693.0
3:03.0, ,90-87,Defensive rebound by M. Strus,,4,87,90,-3,2697.0
2:54.0, ,90-89,T. Herro makes 2-pt jump shot from 15 ft,,4,89,90,-1,2706.0
2:29.0,D. DeRozan misses 2-pt jump shot from 16 ft,90-89, ,,4,89,90,-1,2731.0
2:26.0, ,90-89,Defensive rebound by B. Adebayo,,4,89,90,-1,2734.0
2:17.0, ,90-91,J. Butler makes 2-pt layup from 5 ft,Lead change,4,91,90,1,2743.0
2:17.0, ,90-91,Shooting foul by N. Vučević (drawn by J. Butler),,4,91,90,1,2743.0
2:17.0,P. Beverley enters the game for C. White,90-91, ,,4,91,90,1,2743.0
2:17.0, ,90-91,J. Butler misses free throw 1 of 1,,4,91,90,1,2743.0
2:15.0,Defensive rebound by Team,90-91, ,,4,91,90,1,2745.0
1:59.0,A. Caruso misses 3-pt jump shot from 23 ft,90-91, ,,4,91,90,1,2761.0
1:55.0, ,90-91,Defensive rebound by C. Martin,,4,91,90,1,2765.0
1:41.0, ,90-91,Shooting foul by N. Vučević (drawn by B. Adebayo),,4,91,90,1,2779.0
1:41.0, ,90-92,B. Adebayo makes free throw 1 of 2,,4,92,90,2,2779.0
1:41.0, ,90-93,B. Adebayo makes free throw 2 of 2,,4,93,90,3,2779.0
1:33.0,Shooting foul by C. Martin (drawn by D. DeRozan),90-93, ,,4,93,90,3,2787.0
1:33.0,D. DeRozan misses free throw 1 of 2,90-93, ,,4,93,90,3,2787.0
1:33.0,Offensive rebound by Team,90-93, ,,4,93,90,3,2787.0
1:33.0,D. DeRozan makes free throw 2 of 2,91-93, ,,4,93,91,2,2787.0
1:14.0, ,91-96,M. Strus makes 3-pt jump shot from 26 ft (assist by J. Butler),,4,96,91,5,2806.0
1:02.0,Z. LaVine misses 2-pt jump shot from 18 ft,91-96, ,,4,96,91,5,2818.0
0:58.0, ,91-96,Defensive rebound by M. Strus,,4,96,91,5,2822.0
0:40.0, ,91-96,Shooting foul by A. Caruso (drawn by M. Strus),,4,96,91,5,2840.0
0:40.0,Chicago full timeout,91-96, ,,4,96,91,5,2840.0
0:40.0,Instant Replay (Challenge: Ruling Stands),91-96, ,,4,96,91,5,2840.0
0:40.0,C. White enters the game for P. Beverley,91-96, ,,4,96,91,5,2840.0
0:40.0, ,91-97,M. Strus makes free throw 1 of 3,,4,97,91,6,2840.0
0:40.0, ,91-98,M. Strus makes free throw 2 of 3,,4,98,91,7,2840.0
0:40.0, ,91-99,M. Strus makes free throw 3 of 3,,4,99,91,8,2840.0
0:33.0,Z. LaVine misses 2-pt layup from 3 ft (block by B. Adebayo),91-99, ,,4,99,91,8,2847.0
0:33.0, ,91-99,Defensive rebound by B. Adebayo,,4,99,91,8,2847.0
0:33.0, ,91-99,Personal foul by C. White (drawn by B. Adebayo),,4,99,91,8,2847.0
0:33.0, ,91-99,B. Adebayo misses free throw 1 of 2,,4,99,91,8,2847.0
0:33.0, ,91-99,Offensive rebound by Team,,4,99,91,8,2847.0
0:33.0, ,91-100,B. Adebayo makes free throw 2 of 2,,4,100,91,9,2847.0
0:29.0,Z. LaVine misses 3-pt jump shot from 26 ft,91-100, ,,4,100,91,9,2851.0
0:26.0, ,91-100,Defensive rebound by J. Butler,,4,100,91,9,2854.0
0:26.0, ,91-100,Personal take foul by A. Caruso (drawn by J. Butler),,4,100,91,9,2854.0
0:26.0,P. Williams enters the game for A. Caruso,91-100, ,,4,100,91,9,2854.0
0:26.0, ,91-101,J. Butler makes free throw 1 of 2,,4,101,91,10,2854.0
0:26.0, ,91-102,J. Butler makes free throw 2 of 2,,4,102,91,11,2854.0
0:20.0,C. White misses 3-pt jump shot from 27 ft,91-102, ,,4,102,91,11,2860.0
0:15.0, ,91-102,Defensive rebound by J. Butler,,4,102,91,11,2865.0
0:00.0,End of 4th quarter,91-102,,,4,102,91,11,2880.0
