A,B,C,D,E,F,Event
1st Q
Time,LA Clippers,,Score,,Miami,
12:00.0,Jump ball: I. Zubac vs. B. Adebayo (T. Rozier gains possession),
11:41.0, , ,0-0, ,H. Highsmith misses 3-pt jump shot from 26 ft,
11:36.0,Defensive rebound by T. Mann, ,0-0, , ,
11:15.0,T. Mann misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:13.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:03.0, , ,0-0, ,B. Adebayo misses 2-pt layup from 1 ft,
10:59.0, , ,0-0, ,Offensive rebound by B. Adebayo,
10:59.0, , ,0-0, ,B. Adebayo misses 2-pt layup at rim,
10:58.0, , ,0-0, ,Offensive rebound by B. Adebayo,
10:57.0, , ,0-2,+2,B. Adebayo makes 2-pt layup from 1 ft,
10:37.0,K. Leonard misses 2-pt jump shot from 9 ft, ,0-2, , ,
10:33.0, , ,0-2, ,Defensive rebound by B. Adebayo,
10:29.0, , ,0-2, ,Shooting foul by I. Zubac (drawn by B. Adebayo),
10:29.0, , ,0-3,+1,B. Adebayo makes free throw 1 of 2,
10:29.0, , ,0-4,+1,B. Adebayo makes free throw 2 of 2,
10:19.0,Personal foul by H. Highsmith (drawn by P. George), ,0-4, , ,
10:13.0,J. Harden misses 3-pt jump shot from 27 ft, ,0-4, , ,
10:09.0, , ,0-4, ,Defensive rebound by B. Adebayo,
10:01.0, , ,0-4, ,J. Richardson misses 2-pt jump shot from 11 ft,
9:57.0,Defensive rebound by P. George, ,0-4, , ,
9:46.0,P. George makes 3-pt jump shot from 27 ft,+3,3-4, , ,
9:29.0, , ,3-7,+3,J. Richardson makes 3-pt jump shot from 27 ft (assist by J. Butler),
9:19.0,K. Leonard misses 3-pt jump shot from 28 ft, ,3-7, , ,
9:17.0, , ,3-7, ,Defensive rebound by B. Adebayo,
9:08.0, , ,3-7, ,Turnover by B. Adebayo (bad pass),
9:00.0,P. George misses 2-pt jump shot from 9 ft, ,3-7, , ,
8:58.0, , ,3-7, ,Defensive rebound by T. Rozier,
8:51.0, , ,3-7, ,Shooting foul by I. Zubac (drawn by B. Adebayo),
8:51.0, , ,3-8,+1,B. Adebayo makes free throw 1 of 2,
8:51.0, , ,3-9,+1,B. Adebayo makes free throw 2 of 2,
8:43.0,Turnover by J. Harden (bad pass), ,3-9, , ,
8:34.0, , ,3-11,+2,T. Rozier makes 2-pt jump shot from 16 ft (assist by B. Adebayo),
8:33.0,LA Clippers full timeout, ,3-11, , ,
8:09.0,Turnover by Team (shot clock), ,3-11, , ,
7:50.0, , ,3-13,+2,T. Rozier makes 2-pt jump shot from 10 ft,
7:38.0,J. Harden makes 2-pt jump shot from 14 ft,+2,5-13, , ,
7:17.0, , ,5-13, ,J. Richardson misses 3-pt jump shot from 27 ft,
7:13.0,Defensive rebound by J. Harden, ,5-13, , ,
7:08.0,J. Harden misses 2-pt jump shot from 16 ft, ,5-13, , ,
7:06.0,Offensive rebound by I. Zubac, ,5-13, , ,
7:06.0,Turnover by I. Zubac (bad pass; steal by T. Rozier), ,5-13, , ,
6:45.0, , ,5-16,+3,H. Highsmith makes 3-pt jump shot from 24 ft (assist by T. Rozier),
6:26.0,I. Zubac misses 2-pt jump shot from 11 ft, ,5-16, , ,
6:20.0,Offensive rebound by T. Mann, ,5-16, , ,
6:20.0,T. Mann makes 2-pt layup at rim,+2,7-16, , ,
6:04.0, , ,7-16, ,J. Butler misses 2-pt jump shot from 17 ft,
6:00.0,Defensive rebound by P. George, ,7-16, , ,
5:50.0,P. George misses 3-pt jump shot from 27 ft, ,7-16, , ,
5:48.0, , ,7-16, ,Defensive rebound by B. Adebayo,
5:40.0, , ,7-16, ,J. Richardson misses 3-pt jump shot from 27 ft,
5:37.0,Defensive rebound by K. Leonard, ,7-16, , ,
5:37.0,M. Plumlee enters the game for T. Mann, ,7-16, , ,
5:37.0,R. Westbrook enters the game for I. Zubac, ,7-16, , ,
5:37.0, , ,7-16, ,J. Jaquez enters the game for B. Adebayo,
5:37.0, , ,7-16, ,K. Love enters the game for J. Richardson,
5:19.0,Turnover by P. George (step out of bounds), ,7-16, , ,
5:19.0,N. Powell enters the game for P. George, ,7-16, , ,
5:06.0, , ,7-16, ,T. Rozier misses 3-pt jump shot from 24 ft,
5:00.0,Defensive rebound by M. Plumlee, ,7-16, , ,
4:49.0,R. Westbrook misses 2-pt layup from 1 ft, ,7-16, , ,
4:46.0, , ,7-16, ,Defensive rebound by T. Rozier,
4:44.0, , ,7-16, ,Turnover by T. Rozier (bad pass; steal by J. Harden),
4:41.0,R. Westbrook makes 2-pt layup from 2 ft (assist by J. Harden),+2,9-16, , ,
4:20.0, , ,9-16, ,H. Highsmith misses 2-pt jump shot from 5 ft,
4:17.0,Defensive rebound by J. Harden, ,9-16, , ,
4:16.0,K. Leonard makes 2-pt dunk from 3 ft (assist by J. Harden),+2,11-16, , ,
4:16.0, , ,11-16, ,Miami full timeout,
4:16.0,A. Coffey enters the game for J. Harden, ,11-16, , ,
4:16.0, , ,11-16, ,C. Martin enters the game for H. Highsmith,
4:05.0, , ,11-18,+2,J. Butler makes 2-pt layup from 2 ft (assist by K. Love),
3:38.0,Turnover by R. Westbrook (out of bounds lost ball), ,11-18, , ,
3:24.0, , ,11-18, ,Turnover by K. Love (bad pass; steal by R. Westbrook),
3:14.0,N. Powell makes 2-pt jump shot from 19 ft,+2,13-18, , ,
2:58.0, , ,13-20,+2,J. Butler makes 2-pt jump shot from 19 ft (assist by J. Jaquez),
2:35.0,N. Powell makes 2-pt layup from 2 ft,+2,15-20, , ,
2:17.0, , ,15-20, ,J. Butler misses 2-pt jump shot from 4 ft,
2:15.0,Defensive rebound by R. Westbrook, ,15-20, , ,
2:04.0,R. Westbrook misses 3-pt jump shot from 23 ft, ,15-20, , ,
2:01.0, , ,15-20, ,Defensive rebound by T. Rozier,
1:57.0, , ,15-20, ,Turnover by T. Rozier (bad pass),
1:57.0, , ,15-20, ,B. Adebayo enters the game for J. Butler,
1:57.0, , ,15-20, ,J. Richardson enters the game for T. Rozier,
1:46.0,N. Powell misses 3-pt jump shot from 23 ft, ,15-20, , ,
1:44.0,Offensive rebound by M. Plumlee, ,15-20, , ,
1:39.0,Shooting foul by J. Richardson (drawn by K. Leonard), ,15-20, , ,
1:39.0,K. Leonard makes free throw 1 of 2,+1,16-20, , ,
1:39.0,K. Leonard makes free throw 2 of 2,+1,17-20, , ,
1:25.0, , ,17-20, ,J. Jaquez misses 2-pt hook shot from 4 ft,
1:23.0,Defensive rebound by M. Plumlee, ,17-20, , ,
1:08.0,R. Westbrook misses 2-pt layup from 4 ft, ,17-20, , ,
1:06.0, , ,17-20, ,Defensive rebound by J. Richardson,
1:02.0, , ,17-20, ,J. Jaquez misses 2-pt layup from 2 ft,
1:02.0,Defensive rebound by Team, ,17-20, , ,
0:41.0,Turnover by R. Westbrook (bad pass), ,17-20, , ,
0:22.0, , ,17-22,+2,C. Martin makes 2-pt jump shot from 13 ft (assist by B. Adebayo),
0:06.0,N. Powell misses 3-pt jump shot from 28 ft, ,17-22, , ,
0:02.0,Offensive rebound by K. Leonard, ,17-22, , ,
0:02.0,K. Leonard misses 2-pt layup at rim, ,17-22, , ,
