A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Milwaukee,
12:00.0,Jump ball: B. Adebayo vs. B. Lopez (G. Antetokounmpo gains possession),
11:46.0, , ,0-0, ,D. Lillard misses 3-pt jump shot from 29 ft,
11:42.0,Defensive rebound by B. Adebayo, ,0-0, , ,
11:28.0,N. Jović makes 3-pt jump shot from 27 ft (assist by B. Adebayo),+3,3-0, , ,
11:11.0, , ,3-0, ,D. Lillard misses 2-pt jump shot from 20 ft,
11:09.0,Defensive rebound by N. Jović, ,3-0, , ,
11:01.0,D. Robinson misses 3-pt jump shot from 25 ft, ,3-0, , ,
10:59.0, , ,3-0, ,Defensive rebound by G. Antetokounmpo,
10:49.0, , ,3-2,+2,B. Lopez makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),
10:25.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),+3,6-2, , ,
10:05.0, , ,6-5,+3,M. Beasley makes 3-pt jump shot from 24 ft (assist by J. Crowder),
9:52.0,T. Herro misses 2-pt jump shot from 10 ft, ,6-5, , ,
9:50.0,Offensive rebound by B. Adebayo, ,6-5, , ,
9:48.0,B. Adebayo makes 2-pt dunk from 3 ft,+2,8-5, , ,
9:36.0, , ,8-5, ,G. Antetokounmpo misses 2-pt layup from 3 ft,
9:34.0,Defensive rebound by B. Adebayo, ,8-5, , ,
9:30.0,Shooting foul by B. Lopez (drawn by N. Jović), ,8-5, , ,
9:30.0,N. Jović makes free throw 1 of 2,+1,9-5, , ,
9:30.0,N. Jović makes free throw 2 of 2,+1,10-5, , ,
9:14.0, , ,10-5, ,G. Antetokounmpo misses 2-pt jump shot from 11 ft,
9:12.0,Defensive rebound by B. Adebayo, ,10-5, , ,
9:05.0,D. Robinson misses 2-pt jump shot from 10 ft, ,10-5, , ,
9:02.0,Offensive rebound by B. Adebayo, ,10-5, , ,
9:01.0,B. Adebayo misses 2-pt layup from 11 ft, ,10-5, , ,
8:59.0, , ,10-5, ,Defensive rebound by B. Lopez,
8:49.0, , ,10-5, ,Turnover by G. Antetokounmpo (bad pass; steal by D. Robinson),
8:44.0,D. Robinson makes 2-pt layup from 3 ft (assist by C. Martin),+2,12-5, , ,
8:44.0, , ,12-5, ,Milwaukee full timeout,
8:38.0, , ,12-5, ,Offensive foul by B. Lopez (drawn by N. Jović),
8:38.0, , ,12-5, ,Turnover by B. Lopez (offensive foul),
8:19.0,N. Jović makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,15-5, , ,
8:05.0, , ,15-5, ,B. Lopez misses 3-pt jump shot from 26 ft,
8:02.0, , ,15-5, ,Offensive rebound by G. Antetokounmpo,
7:59.0, , ,15-7,+2,G. Antetokounmpo makes 2-pt layup from 3 ft,
7:49.0,T. Herro makes 2-pt jump shot from 8 ft,+2,17-7, , ,
7:42.0, , ,17-7, ,M. Beasley misses 3-pt jump shot from 26 ft,
7:39.0, , ,17-7, ,Offensive rebound by J. Crowder,
7:34.0, , ,17-7, ,B. Lopez misses 3-pt jump shot from 26 ft,
7:33.0, , ,17-7, ,Offensive rebound by G. Antetokounmpo,
7:33.0, , ,17-9,+2,G. Antetokounmpo makes 2-pt layup at rim,
7:16.0,B. Adebayo makes 2-pt jump shot from 13 ft (assist by D. Robinson),+2,19-9, , ,
7:06.0, , ,19-11,+2,D. Lillard makes 2-pt layup from 2 ft,
6:42.0,T. Herro makes 3-pt jump shot from 22 ft (assist by C. Martin),+3,22-11, , ,
6:29.0, , ,22-13,+2,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by D. Lillard),
6:23.0,N. Jović misses 2-pt layup from 6 ft, ,22-13, , ,
6:20.0, , ,22-13, ,Defensive rebound by G. Antetokounmpo,
6:15.0, , ,22-15,+2,J. Crowder makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),
5:58.0,B. Adebayo makes 2-pt layup from 1 ft (assist by T. Herro),+2,24-15, , ,
5:44.0, , ,24-15, ,Personal foul by D. Robinson (drawn by J. Crowder),
5:44.0,J. Jaquez enters the game for T. Herro, ,24-15, , ,
5:44.0, , ,24-15, ,P. Connaughton enters the game for J. Crowder,
5:44.0, , ,24-15, ,B. Portis enters the game for B. Lopez,
5:39.0, , ,24-15, ,D. Lillard misses 2-pt jump shot from 17 ft,
5:37.0,Defensive rebound by B. Adebayo, ,24-15, , ,
5:20.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by J. Jaquez),+3,27-15, , ,
5:09.0, , ,27-17,+2,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by D. Lillard),
