A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Detroit,
12:00.0,Jump ball: B. Adebayo vs. J. Duren (T. Rozier gains possession),
11:39.0,D. Robinson misses 3-pt jump shot from 24 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by C. Cunningham,
11:26.0, , ,0-0, ,S. Fontecchio misses 3-pt jump shot from 27 ft,
11:22.0,Defensive rebound by B. Adebayo, ,0-0, , ,
11:09.0,B. Adebayo makes 2-pt hook shot from 4 ft (assist by D. Robinson),+2,2-0, , ,
10:54.0, , ,2-0, ,J. Duren misses 2-pt layup from 4 ft (block by J. Jaquez),
10:52.0,Defensive rebound by T. Rozier, ,2-0, , ,
10:48.0,T. Rozier misses 2-pt layup from 5 ft (block by J. Duren), ,2-0, , ,
10:46.0,Offensive rebound by J. Jaquez, ,2-0, , ,
10:35.0,D. Robinson makes 3-pt jump shot from 25 ft,+3,5-0, , ,
10:19.0, , ,5-0, ,S. Fontecchio misses 3-pt jump shot from 28 ft,
10:15.0,Defensive rebound by T. Rozier, ,5-0, , ,
10:04.0,J. Jaquez misses 2-pt jump shot from 6 ft, ,5-0, , ,
10:03.0,Offensive rebound by J. Jaquez, ,5-0, , ,
10:02.0,J. Jaquez makes 2-pt layup from 1 ft,+2,7-0, , ,
9:54.0, , ,7-2,+2,I. Stewart makes 2-pt dunk from 2 ft (assist by J. Ivey),
9:43.0,T. Rozier makes 2-pt layup from 3 ft,+2,9-2, , ,
9:31.0, , ,9-2, ,S. Fontecchio misses 2-pt jump shot from 7 ft,
9:28.0,Defensive rebound by D. Robinson, ,9-2, , ,
9:21.0,T. Rozier misses 2-pt layup from 3 ft, ,9-2, , ,
9:19.0, , ,9-2, ,Defensive rebound by J. Duren,
9:14.0, , ,9-4,+2,I. Stewart makes 2-pt layup from 1 ft (assist by J. Duren),
8:54.0,J. Jaquez misses 3-pt jump shot from 24 ft (block by I. Stewart), ,9-4, , ,
8:54.0,Offensive rebound by Team, ,9-4, , ,
8:47.0,B. Adebayo makes 2-pt layup from 3 ft (assist by D. Robinson),+2,11-4, , ,
8:31.0, , ,11-4, ,Turnover by C. Cunningham (bad pass; steal by J. Jaquez),
8:27.0,T. Rozier makes 2-pt layup from 4 ft,+2,13-4, , ,
8:27.0, , ,13-4, ,Detroit full timeout,
8:07.0, , ,13-6,+2,S. Fontecchio makes 2-pt layup from 5 ft (assist by C. Cunningham),
7:41.0,J. Jaquez misses 2-pt hook shot from 9 ft, ,13-6, , ,
7:39.0, , ,13-6, ,Defensive rebound by J. Duren,
7:37.0, , ,13-6, ,Shooting foul by H. Highsmith (drawn by J. Ivey),
7:37.0, , ,13-6, ,J. Ivey misses free throw 1 of 2,
7:37.0, , ,13-6, ,Offensive rebound by Team,
7:37.0, , ,13-7,+1,J. Ivey makes free throw 2 of 2,
7:17.0,T. Rozier misses 2-pt layup from 5 ft (block by J. Ivey), ,13-7, , ,
7:15.0, , ,13-7, ,Defensive rebound by S. Fontecchio,
7:08.0, , ,13-7, ,S. Fontecchio misses 2-pt layup from 4 ft,
7:04.0, , ,13-7, ,Offensive rebound by J. Duren,
7:03.0, , ,13-7, ,J. Duren misses 2-pt layup from 4 ft,
7:02.0,Defensive rebound by Team, ,13-7, , ,
6:47.0,Turnover by J. Jaquez (traveling), ,13-7, , ,
