A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Miami,
12:00.0,Jump ball: K. Olynyk vs. B. Adebayo (T. Herro gains possession),
11:39.0, , ,0-2,+2,B. Adebayo makes 2-pt layup from 2 ft,
11:28.0, , ,0-2, ,Violation by Team (kicked ball),
11:16.0,G. Trent makes 2-pt jump shot from 16 ft,+2,2-2, , ,Tie
11:04.0, , ,2-2, ,Turnover by T. Herro (bad pass),
10:54.0,I. Quickley misses 3-pt jump shot from 24 ft, ,2-2, , ,
10:51.0, , ,2-2, ,Defensive rebound by C. Martin,
10:46.0, , ,2-2, ,N. Jović misses 2-pt layup from 4 ft,
10:44.0,Defensive rebound by K. Olynyk, ,2-2, , ,
10:40.0,G. Dick misses 3-pt jump shot from 23 ft, ,2-2, , ,
10:36.0, , ,2-2, ,Defensive rebound by B. Adebayo,
10:30.0, , ,2-4,+2,N. Jović makes 2-pt layup from 1 ft (assist by B. Adebayo),
10:10.0,Turnover by G. Trent (traveling), ,2-4, , ,
9:52.0, , ,2-7,+3,J. Butler makes 3-pt jump shot from 23 ft (assist by C. Martin),
9:29.0,R. Barrett makes 2-pt layup at rim (assist by K. Olynyk),+2,4-7, , ,
9:07.0, , ,4-7, ,N. Jović misses 3-pt jump shot from 26 ft,
9:03.0,Defensive rebound by R. Barrett, ,4-7, , ,
8:57.0,K. Olynyk misses 2-pt layup from 4 ft, ,4-7, , ,
8:56.0,Offensive rebound by K. Olynyk, ,4-7, , ,
8:56.0,Shooting foul by B. Adebayo (drawn by K. Olynyk), ,4-7, , ,
8:56.0,K. Olynyk makes free throw 1 of 2,+1,5-7, , ,
8:56.0,K. Olynyk makes free throw 2 of 2,+1,6-7, , ,
8:52.0, , ,6-7, ,Shooting foul by K. Olynyk (drawn by B. Adebayo),
8:52.0, , ,6-7, ,B. Adebayo misses free throw 1 of 2,
8:52.0, , ,6-7, ,Offensive rebound by Team,
8:52.0, , ,6-8,+1,B. Adebayo makes free throw 2 of 2,
8:38.0,G. Trent misses 2-pt layup from 3 ft, ,6-8, , ,
8:35.0, , ,6-8, ,Defensive rebound by N. Jović,
8:19.0, , ,6-10,+2,N. Jović makes 2-pt layup from 3 ft (assist by T. Herro),
8:13.0,R. Barrett makes 2-pt layup from 2 ft (assist by I. Quickley),+2,8-10, , ,
7:57.0, , ,8-10, ,T. Herro misses 2-pt jump shot from 14 ft,
7:55.0,Defensive rebound by I. Quickley, ,8-10, , ,
7:52.0,G. Dick makes 2-pt dunk from 1 ft (assist by I. Quickley),+2,10-10, , ,Tie
7:37.0, , ,10-12,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),
7:24.0,Toronto full timeout, ,10-12, , ,
7:24.0,O. Agbaji enters the game for R. Barrett, ,10-12, , ,
7:16.0,Personal foul by T. Herro (drawn by G. Trent), ,10-12, , ,
7:01.0,G. Trent misses 3-pt jump shot from 28 ft, ,10-12, , ,
6:59.0, , ,10-12, ,Defensive rebound by N. Jović,
6:49.0, , ,10-14,+2,J. Butler makes 2-pt jump shot from 6 ft (assist by B. Adebayo),
6:38.0,I. Quickley makes 3-pt jump shot from 26 ft,+3,13-14, , ,
6:19.0, , ,13-14, ,N. Jović misses 3-pt jump shot from 24 ft,
6:16.0, , ,13-14, ,Offensive rebound by J. Butler,
6:10.0, , ,13-14, ,T. Herro misses 3-pt jump shot from 26 ft,
6:09.0,Defensive rebound by I. Quickley, ,13-14, , ,
6:06.0,Turnover by I. Quickley (bad pass), ,13-14, , ,
6:06.0, , ,13-14, ,J. Jaquez enters the game for J. Butler,
5:43.0, , ,13-17,+3,T. Herro makes 3-pt jump shot from 23 ft (assist by J. Jaquez),
5:22.0,G. Dick misses 3-pt jump shot from 27 ft, ,13-17, , ,
5:20.0, , ,13-17, ,Defensive rebound by B. Adebayo,
5:03.0, , ,13-17, ,N. Jović misses 2-pt layup at rim,
5:01.0, , ,13-17, ,Offensive rebound by N. Jović,
4:59.0, , ,13-19,+2,N. Jović makes 2-pt layup from 1 ft,
4:48.0,G. Trent misses 3-pt jump shot from 26 ft, ,13-19, , ,
4:47.0,Offensive rebound by Team, ,13-19, , ,
4:47.0, , ,13-19, ,Loose ball foul by N. Jović (drawn by K. Olynyk),
4:47.0,B. Brown enters the game for G. Dick, ,13-19, , ,
4:35.0,Shooting foul by C. Martin (drawn by I. Quickley), ,13-19, , ,
4:35.0,I. Quickley makes free throw 1 of 2,+1,14-19, , ,
4:35.0,M. Williams enters the game for K. Olynyk, ,14-19, , ,
4:35.0,I. Quickley makes free throw 2 of 2,+1,15-19, , ,
4:17.0, , ,15-22,+3,N. Jović makes 3-pt jump shot from 26 ft (assist by T. Herro),
4:11.0,Toronto full timeout, ,15-22, , ,
4:11.0,J. Freeman-Liberty enters the game for I. Quickley, ,15-22, , ,
3:51.0,B. Brown makes 2-pt jump shot from 15 ft (assist by G. Trent),+2,17-22, , ,
3:40.0, , ,17-22, ,Personal foul by B. Brown (drawn by N. Jović),
3:40.0, , ,17-22, ,H. Highsmith enters the game for B. Adebayo,
3:40.0, , ,17-22, ,K. Love enters the game for C. Martin,
3:28.0, , ,17-22, ,K. Love misses 3-pt jump shot from 24 ft,
3:25.0,Defensive rebound by M. Williams, ,17-22, , ,
3:14.0,G. Trent misses 2-pt jump shot from 5 ft, ,17-22, , ,
3:11.0, , ,17-22, ,Defensive rebound by K. Love,
2:55.0, , ,17-24,+2,K. Love makes 2-pt layup at rim (assist by T. Herro),
2:32.0,B. Brown makes 2-pt layup at rim,+2,19-24, , ,
2:18.0, , ,19-27,+3,T. Herro makes 3-pt jump shot from 27 ft (assist by N. Jović),
1:57.0,M. Williams misses 2-pt jump shot from 7 ft, ,19-27, , ,
1:54.0, , ,19-27, ,Defensive rebound by T. Herro,
1:38.0, , ,19-27, ,N. Jović misses 3-pt jump shot from 26 ft,
1:36.0,Defensive rebound by G. Trent, ,19-27, , ,
1:28.0,J. Freeman-Liberty misses 3-pt jump shot from 23 ft, ,19-27, , ,
1:22.0, , ,19-27, ,Defensive rebound by K. Love,
1:17.0, , ,19-27, ,Personal foul by G. Trent (drawn by J. Jaquez),
1:17.0,R. Barrett enters the game for G. Trent, ,19-27, , ,
1:17.0, , ,19-27, ,J. Butler enters the game for T. Herro,
1:17.0, , ,19-27, ,D. Wright enters the game for N. Jović,
1:10.0, , ,19-27, ,Personal foul by J. Freeman-Liberty (drawn by J. Butler),
1:10.0, , ,19-28,+1,J. Butler makes free throw 1 of 2,
1:10.0, , ,19-29,+1,J. Butler makes free throw 2 of 2,
0:50.0,Turnover by B. Brown (step out of bounds), ,19-29, , ,
0:35.0, , ,19-31,+2,H. Highsmith makes 2-pt jump shot from 5 ft (assist by J. Butler),
0:31.0,R. Barrett makes 2-pt jump shot from 8 ft,+2,21-31, , ,
0:31.0,Shooting foul by D. Wright (drawn by R. Barrett), ,21-31, , ,
0:31.0,R. Barrett makes free throw 1 of 1,+1,22-31, , ,
0:22.0, , ,22-31, ,Personal foul by M. Williams (drawn by K. Love),
0:22.0, , ,22-32,+1,K. Love makes free throw 1 of 2,
0:22.0, , ,22-33,+1,K. Love makes free throw 2 of 2,
0:05.0,J. Freeman-Liberty misses 3-pt jump shot from 25 ft, ,22-33, , ,
0:04.0, , ,22-33, ,Defensive rebound by K. Love,
0:00.0,End of 1st quarter,
2nd Q,
Time,Toronto,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:46.0,J. Freeman-Liberty makes 2-pt layup from 2 ft (assist by B. Brown),+2,24-33, , ,
11:28.0, , ,24-33, ,K. Love misses 3-pt jump shot from 27 ft,
11:24.0,Defensive rebound by B. Brown, ,24-33, , ,
11:21.0,Shooting foul by H. Highsmith (drawn by B. Brown), ,24-33, , ,
11:21.0,B. Brown makes free throw 1 of 2,+1,25-33, , ,
11:21.0,B. Brown makes free throw 2 of 2,+1,26-33, , ,
11:10.0, , ,26-35,+2,J. Jaquez makes 2-pt jump shot from 5 ft (assist by J. Butler),
10:59.0,R. Barrett makes 2-pt layup from 1 ft,+2,28-35, , ,
10:45.0, , ,28-38,+3,K. Love makes 3-pt jump shot from 26 ft (assist by J. Butler),
10:31.0,J. Freeman-Liberty misses 2-pt jump shot from 7 ft, ,28-38, , ,
10:31.0, , ,28-38, ,Defensive rebound by K. Love,
10:25.0, , ,28-38, ,K. Love misses 3-pt jump shot from 27 ft,
10:23.0, , ,28-38, ,Offensive rebound by Team,
10:23.0,Loose ball foul by R. Barrett (drawn by J. Butler), ,28-38, , ,
10:09.0, , ,28-38, ,Turnover by Team (shot clock),
9:55.0,B. Brown makes 3-pt jump shot from 27 ft (assist by R. Barrett),+3,31-38, , ,
9:29.0, , ,31-38, ,K. Love misses 3-pt jump shot from 31 ft,
9:28.0, , ,31-38, ,Offensive rebound by Team,
9:28.0, , ,31-38, ,Turnover by Team (shot clock),
9:07.0,G. Dick misses 2-pt layup from 6 ft, ,31-38, , ,
9:06.0,Offensive rebound by M. Williams, ,31-38, , ,
9:02.0,R. Barrett misses 3-pt jump shot from 25 ft, ,31-38, , ,
8:59.0, , ,31-38, ,Defensive rebound by Team,
8:46.0, , ,31-40,+2,J. Butler makes 2-pt jump shot from 7 ft (assist by J. Jaquez),
8:27.0,B. Brown makes 3-pt jump shot from 26 ft (assist by J. Freeman-Liberty),+3,34-40, , ,
8:11.0, , ,34-43,+3,H. Highsmith makes 3-pt jump shot from 26 ft (assist by D. Wright),
8:11.0,O. Agbaji enters the game for G. Dick, ,34-43, , ,
8:11.0,I. Quickley enters the game for J. Freeman-Liberty, ,34-43, , ,
8:11.0, , ,34-43, ,B. Adebayo enters the game for K. Love,
7:54.0,Turnover by R. Barrett (bad pass; steal by J. Jaquez), ,34-43, , ,
7:54.0, , ,34-43, ,Personal foul by R. Barrett (drawn by J. Jaquez),
7:41.0, , ,34-45,+2,J. Jaquez makes 2-pt layup from 1 ft,
7:28.0,Turnover by I. Quickley (bad pass), ,34-45, , ,
7:10.0, , ,34-45, ,H. Highsmith misses 3-pt jump shot from 23 ft,
7:05.0,Defensive rebound by R. Barrett, ,34-45, , ,
6:51.0,I. Quickley makes 2-pt jump shot from 9 ft,+2,36-45, , ,
6:39.0, , ,36-48,+3,J. Jaquez makes 3-pt jump shot from 26 ft (assist by J. Butler),
6:17.0,Turnover by R. Barrett (bad pass; steal by D. Wright), ,36-48, , ,
6:12.0, , ,36-50,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Jaquez),
6:12.0,Toronto full timeout, ,36-50, , ,
6:12.0,K. Olynyk enters the game for R. Barrett, ,36-50, , ,
6:12.0,G. Trent enters the game for M. Williams, ,36-50, , ,
6:12.0, , ,36-50, ,T. Herro enters the game for J. Butler,
6:12.0, , ,36-50, ,C. Martin enters the game for D. Wright,
6:06.0,Shooting foul by H. Highsmith (drawn by I. Quickley), ,36-50, , ,
6:06.0,I. Quickley makes free throw 1 of 2,+1,37-50, , ,
6:06.0,I. Quickley makes free throw 2 of 2,+1,38-50, , ,
5:55.0, , ,38-50, ,Personal foul by I. Quickley (drawn by C. Martin),
5:49.0, , ,38-50, ,B. Adebayo misses 2-pt jump shot from 11 ft,
5:46.0,Defensive rebound by K. Olynyk, ,38-50, , ,
5:31.0,K. Olynyk makes 2-pt jump shot from 19 ft (assist by O. Agbaji),+2,40-50, , ,
5:12.0, , ,40-50, ,T. Herro misses 3-pt jump shot from 26 ft,
5:11.0, , ,40-50, ,Offensive rebound by B. Adebayo,
5:10.0, , ,40-52,+2,B. Adebayo makes 2-pt layup at rim,
4:49.0,G. Trent misses 2-pt jump shot from 15 ft, ,40-52, , ,
4:47.0, , ,40-52, ,Defensive rebound by B. Adebayo,
4:38.0, , ,40-52, ,Personal foul by I. Quickley (drawn by H. Highsmith),
4:32.0, , ,40-52, ,Personal foul by G. Trent (drawn by T. Herro),
4:32.0, , ,40-53,+1,T. Herro makes free throw 1 of 2,
4:32.0, , ,40-54,+1,T. Herro makes free throw 2 of 2,
4:14.0,O. Agbaji misses 2-pt jump shot from 8 ft, ,40-54, , ,
4:11.0, , ,40-54, ,Defensive rebound by C. Martin,
3:55.0, , ,40-57,+3,C. Martin makes 3-pt jump shot from 26 ft (assist by J. Jaquez),
3:40.0,Turnover by K. Olynyk (bad pass), ,40-57, , ,
3:40.0,R. Barrett enters the game for O. Agbaji, ,40-57, , ,
3:40.0,G. Dick enters the game for B. Brown, ,40-57, , ,
3:40.0, , ,40-57, ,N. Jović enters the game for H. Highsmith,
3:29.0, , ,40-57, ,T. Herro misses 3-pt jump shot from 23 ft,
3:26.0,Defensive rebound by R. Barrett, ,40-57, , ,
3:18.0,R. Barrett misses 2-pt layup from 1 ft, ,40-57, , ,
3:17.0,Offensive rebound by K. Olynyk, ,40-57, , ,
3:16.0,K. Olynyk makes 2-pt layup at rim,+2,42-57, , ,
3:00.0, , ,42-57, ,J. Jaquez misses 2-pt jump shot from 6 ft,
2:59.0,Defensive rebound by K. Olynyk, ,42-57, , ,
2:49.0,I. Quickley misses 3-pt jump shot from 27 ft, ,42-57, , ,
2:46.0, , ,42-57, ,Defensive rebound by J. Jaquez,
2:41.0, , ,42-60,+3,B. Adebayo makes 3-pt jump shot from 25 ft (assist by J. Jaquez),
2:29.0,I. Quickley misses 2-pt layup from 1 ft (block by J. Jaquez), ,42-60, , ,
2:25.0, , ,42-60, ,Defensive rebound by J. Jaquez,
2:15.0, , ,42-60, ,C. Martin misses 3-pt jump shot from 26 ft,
2:12.0,Defensive rebound by K. Olynyk, ,42-60, , ,
2:03.0,Turnover by K. Olynyk (bad pass; steal by C. Martin), ,42-60, , ,
1:54.0, , ,42-60, ,N. Jović misses 3-pt jump shot from 26 ft,
1:51.0,Defensive rebound by G. Dick, ,42-60, , ,
1:44.0,Shooting foul by T. Herro (drawn by R. Barrett), ,42-60, , ,
1:44.0, , ,42-60, ,Miami full timeout,
1:44.0, , ,42-60, ,J. Butler enters the game for J. Jaquez,
1:44.0,R. Barrett misses free throw 1 of 2, ,42-60, , ,
1:44.0,Offensive rebound by Team, ,42-60, , ,
1:44.0,R. Barrett makes free throw 2 of 2,+1,43-60, , ,
1:29.0, , ,43-62,+2,N. Jović makes 2-pt layup from 1 ft (assist by B. Adebayo),
1:11.0,R. Barrett makes 2-pt layup from 1 ft (assist by K. Olynyk),+2,45-62, , ,
0:50.0, , ,45-64,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by C. Martin),
0:38.0,G. Dick makes 3-pt jump shot from 26 ft (assist by R. Barrett),+3,48-64, , ,
0:21.0, , ,48-66,+2,N. Jović makes 2-pt layup at rim (assist by J. Butler),
0:00.0,R. Barrett makes 2-pt hook shot from 3 ft (assist by I. Quickley),+2,50-66, , ,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Toronto,,Score,,Miami,
12:00.0,Start of 3rd quarter,
11:41.0,K. Olynyk misses 2-pt layup from 1 ft, ,50-66, , ,
11:39.0, , ,50-66, ,Defensive rebound by J. Butler,
11:28.0, , ,50-69,+3,N. Jović makes 3-pt jump shot from 26 ft (assist by J. Butler),
