A,B,C,D,E,F,Event
1st Q
Time,Oklahoma City,,Score,,Miami,
12:00.0,Jump ball: C. Holmgren vs. B. Adebayo (H. Highsmith gains possession),
11:34.0, , ,0-0, ,T. Herro misses 2-pt layup from 6 ft,
11:29.0, , ,0-0, ,Offensive rebound by B. Adebayo,
11:29.0, , ,0-0, ,B. Adebayo misses 2-pt layup at rim,
11:28.0,Defensive rebound by S. Gilgeous-Alexander, ,0-0, , ,
11:26.0,C. Holmgren misses 3-pt jump shot from 23 ft, ,0-0, , ,
11:26.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:09.0, , ,0-3,+3,H. Highsmith makes 3-pt jump shot from 23 ft (assist by T. Herro),
10:53.0,C. Holmgren misses 2-pt jump shot from 18 ft, ,0-3, , ,
10:50.0, , ,0-3, ,Defensive rebound by T. Herro,
10:39.0, , ,0-6,+3,J. Jaquez makes 3-pt jump shot from 24 ft (assist by B. Adebayo),
10:21.0,S. Gilgeous-Alexander makes 2-pt jump shot from 9 ft,+2,2-6, , ,
10:09.0, , ,2-8,+2,T. Herro makes 2-pt jump shot from 12 ft,
10:01.0,Turnover by J. Williams (step out of bounds), ,2-8, , ,
9:46.0, , ,2-11,+3,N. Jović makes 3-pt jump shot from 23 ft (assist by H. Highsmith),
9:25.0,J. Giddey makes 2-pt jump shot from 14 ft,+2,4-11, , ,
9:13.0, , ,4-11, ,Def 3 sec tech foul by Team,
9:13.0, , ,4-11, ,T. Herro misses technical free throw,
9:13.0, , ,4-11, ,Offensive rebound by Team,
9:02.0, , ,4-13,+2,T. Herro makes 2-pt jump shot from 6 ft,
8:53.0,S. Gilgeous-Alexander makes 2-pt jump shot from 12 ft,+2,6-13, , ,
8:35.0, , ,6-15,+2,H. Highsmith makes 2-pt layup from 7 ft (assist by B. Adebayo),
8:21.0,L. Dort misses 2-pt layup from 5 ft (block by N. Jović), ,6-15, , ,
8:21.0,Offensive rebound by Team, ,6-15, , ,
8:14.0,L. Dort misses 2-pt jump shot from 15 ft, ,6-15, , ,
8:10.0, , ,6-15, ,Defensive rebound by H. Highsmith,
8:03.0, , ,6-15, ,H. Highsmith misses 3-pt jump shot from 27 ft,
7:59.0,Defensive rebound by L. Dort, ,6-15, , ,
7:48.0,C. Holmgren makes 2-pt dunk from 5 ft,+2,8-15, , ,
7:37.0, , ,8-17,+2,T. Herro makes 2-pt jump shot from 12 ft,
7:37.0, , ,8-17, ,Shooting foul by L. Dort (drawn by T. Herro),
7:37.0,C. Wallace enters the game for L. Dort, ,8-17, , ,
7:37.0, , ,8-18,+1,T. Herro makes free throw 1 of 1,
7:26.0,Turnover by C. Holmgren (bad pass; steal by N. Jović), ,8-18, , ,
7:09.0, , ,8-18, ,H. Highsmith misses 2-pt jump shot from 9 ft,
7:06.0,Defensive rebound by J. Williams, ,8-18, , ,
6:56.0,C. Holmgren makes 2-pt hook shot from 6 ft (assist by J. Williams),+2,10-18, , ,
6:56.0,Shooting foul by J. Jaquez (drawn by C. Holmgren), ,10-18, , ,
6:56.0, , ,10-18, ,Miami full timeout,
6:56.0,I. Joe enters the game for J. Giddey, ,10-18, , ,
6:56.0,K. Williams enters the game for J. Williams, ,10-18, , ,
6:56.0,C. Holmgren makes free throw 1 of 1,+1,11-18, , ,
6:46.0, , ,11-18, ,Turnover by N. Jović (lost ball; steal by S. Gilgeous-Alexander),
6:39.0,S. Gilgeous-Alexander makes 2-pt layup from 5 ft,+2,13-18, , ,
6:18.0, , ,13-21,+3,H. Highsmith makes 3-pt jump shot from 25 ft (assist by N. Jović),
6:02.0,S. Gilgeous-Alexander misses 2-pt layup from 6 ft, ,13-21, , ,
5:59.0, , ,13-21, ,Defensive rebound by J. Jaquez,
5:48.0, , ,13-23,+2,B. Adebayo makes 2-pt jump shot from 9 ft,
5:34.0,Personal foul by T. Herro (drawn by C. Wallace), ,13-23, , ,
5:34.0,J. Williams enters the game for C. Holmgren, ,13-23, , ,
5:34.0, , ,13-23, ,K. Love enters the game for B. Adebayo,
5:34.0, , ,13-23, ,J. Richardson enters the game for J. Jaquez,
5:27.0,I. Joe makes 2-pt layup from 5 ft (assist by J. Williams),+2,15-23, , ,
5:07.0, , ,15-23, ,N. Jović misses 3-pt jump shot from 28 ft,
5:04.0,Defensive rebound by I. Joe, ,15-23, , ,
4:47.0,I. Joe misses 3-pt jump shot from 26 ft, ,15-23, , ,
4:44.0, , ,15-23, ,Defensive rebound by K. Love,
4:34.0, , ,15-25,+2,K. Love makes 2-pt jump shot from 9 ft,
4:20.0,J. Williams makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),+3,18-25, , ,
3:58.0, , ,18-25, ,T. Herro misses 3-pt jump shot from 24 ft,
3:58.0,Defensive rebound by K. Williams, ,18-25, , ,
3:48.0,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft,+2,20-25, , ,
3:48.0,Shooting foul by N. Jović (drawn by S. Gilgeous-Alexander), ,20-25, , ,
3:48.0,S. Gilgeous-Alexander makes free throw 1 of 1,+1,21-25, , ,
3:26.0, , ,21-25, ,Shooting foul by J. Williams (drawn by K. Love),
3:26.0, , ,21-26,+1,K. Love makes free throw 1 of 2,
3:26.0, , ,21-26, ,D. Robinson enters the game for N. Jović,
3:26.0, , ,21-27,+1,K. Love makes free throw 2 of 2,
3:02.0,K. Williams makes 2-pt layup from 5 ft (assist by J. Williams),+2,23-27, , ,
2:47.0, , ,23-29,+2,K. Love makes 2-pt layup from 5 ft (assist by H. Highsmith),
2:47.0,Oklahoma City full timeout, ,23-29, , ,
2:34.0,C. Wallace makes 2-pt layup from 4 ft (assist by S. Gilgeous-Alexander),+2,25-29, , ,
2:20.0, , ,25-31,+2,K. Love makes 2-pt jump shot from 6 ft (assist by J. Richardson),
2:03.0,J. Williams misses 3-pt jump shot from 24 ft, ,25-31, , ,
2:01.0, , ,25-31, ,Defensive rebound by T. Herro,
1:51.0, , ,25-31, ,J. Richardson misses 3-pt jump shot from 28 ft,
1:49.0,Defensive rebound by J. Williams, ,25-31, , ,
1:40.0,Turnover by K. Williams (bad pass; steal by J. Richardson), ,25-31, , ,
1:25.0, , ,25-33,+2,T. Herro makes 2-pt jump shot from 14 ft,
1:08.0,Turnover by K. Williams (bad pass; steal by H. Highsmith), ,25-33, , ,
1:04.0, , ,25-33, ,Turnover by J. Richardson (traveling),
1:04.0,J. Williams enters the game for K. Williams, ,25-33, , ,
