A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: D. Gafford vs. B. Adebayo (H. Highsmith gains possession),
11:34.0, , ,0-2,+2,J. Butler makes 2-pt jump shot from 14 ft,
11:19.0,Turnover by D. Avdija (bad pass; steal by J. Butler), ,0-2, , ,
11:10.0, , ,0-2, ,B. Adebayo misses 2-pt hook shot from 3 ft,
11:06.0,Defensive rebound by D. Gafford, ,0-2, , ,
11:01.0,J. Poole misses 2-pt jump shot from 12 ft, ,0-2, , ,
10:57.0, , ,0-2, ,Defensive rebound by T. Herro,
10:47.0, , ,0-4,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Lowry),
10:26.0,D. Avdija makes 3-pt jump shot from 25 ft (assist by T. Jones),+3,3-4, , ,
10:11.0, , ,3-6,+2,B. Adebayo makes 2-pt jump shot from 16 ft (assist by T. Herro),
9:46.0,T. Jones makes 2-pt layup from 4 ft,+2,5-6, , ,
9:37.0, , ,5-6, ,T. Herro misses 3-pt jump shot from 26 ft,
9:33.0,Defensive rebound by D. Avdija, ,5-6, , ,
9:27.0,Shooting foul by B. Adebayo (drawn by D. Gafford), ,5-6, , ,
9:27.0,D. Gafford makes free throw 1 of 2,+1,6-6, , ,Tie
9:27.0,D. Gafford misses free throw 2 of 2, ,6-6, , ,
9:25.0, , ,6-6, ,Defensive rebound by B. Adebayo,
9:02.0, , ,6-8,+2,H. Highsmith makes 2-pt layup from 2 ft (assist by K. Lowry),
8:52.0,Turnover by K. Kuzma (step out of bounds), ,6-8, , ,
8:35.0, , ,6-8, ,Turnover by T. Herro (bad pass; steal by J. Poole),
8:30.0,J. Poole makes 2-pt layup from 1 ft,+2,8-8, , ,Tie
8:17.0, , ,8-8, ,Shooting foul by T. Jones (drawn by T. Herro),
8:17.0, , ,8-9,+1,T. Herro makes free throw 1 of 2,
8:17.0, , ,8-10,+1,T. Herro makes free throw 2 of 2,
8:08.0,T. Jones makes 2-pt layup from 1 ft (assist by K. Kuzma),+2,10-10, , ,Tie
7:54.0, , ,10-10, ,B. Adebayo misses 2-pt dunk from 2 ft (block by D. Gafford),
7:51.0,Defensive rebound by D. Avdija, ,10-10, , ,
7:40.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by J. Poole),+3,13-10, , ,Lead change
7:26.0, , ,13-13,+3,T. Herro makes 3-pt jump shot from 26 ft (assist by K. Lowry),Tie
7:08.0,T. Jones makes 3-pt jump shot from 25 ft (assist by K. Kuzma),+3,16-13, , ,
6:49.0, , ,16-16,+3,J. Butler makes 3-pt jump shot from 23 ft (assist by T. Herro),Tie
6:38.0,J. Poole makes 3-pt jump shot from 25 ft,+3,19-16, , ,
6:18.0, , ,19-16, ,Shooting foul by J. Poole (drawn by J. Butler),
6:18.0, , ,19-16, ,Miami full timeout,
6:18.0,B. Coulibaly enters the game for K. Kuzma, ,19-16, , ,
6:18.0, , ,19-16, ,D. Robinson enters the game for T. Herro,
6:18.0, , ,19-17,+1,J. Butler makes free throw 1 of 2,
6:18.0, , ,19-18,+1,J. Butler makes free throw 2 of 2,
6:01.0,D. Avdija makes 2-pt layup from 3 ft (assist by T. Jones),+2,21-18, , ,
5:54.0, , ,21-18, ,Shooting foul by D. Gafford (drawn by J. Butler),
5:54.0, , ,21-19,+1,J. Butler makes free throw 1 of 2,
5:54.0, , ,21-20,+1,J. Butler makes free throw 2 of 2,
5:44.0, , ,21-20, ,Violation by Team (kicked ball),
5:36.0,D. Avdija makes 2-pt jump shot from 22 ft (assist by J. Poole),+2,23-20, , ,
5:19.0, , ,23-20, ,Offensive foul by B. Adebayo (drawn by D. Avdija),
5:19.0, , ,23-20, ,Turnover by B. Adebayo (offensive foul),
5:19.0, , ,23-20, ,T. Bryant enters the game for B. Adebayo,
5:08.0,Offensive foul by D. Gafford (drawn by D. Robinson), ,23-20, , ,
5:08.0,Turnover by D. Gafford (offensive foul), ,23-20, , ,
5:08.0,D. Gallinari enters the game for D. Gafford, ,23-20, , ,
5:08.0,D. Wright enters the game for T. Jones, ,23-20, , ,
4:53.0, , ,23-20, ,Turnover by J. Butler (bad pass; steal by D. Wright),
4:46.0,J. Poole makes 3-pt jump shot from 26 ft (assist by D. Avdija),+3,26-20, , ,
4:30.0, , ,26-20, ,Personal foul by D. Avdija (drawn by J. Butler),
4:22.0, , ,26-23,+3,H. Highsmith makes 3-pt jump shot from 24 ft (assist by D. Robinson),
4:22.0, , ,26-23, ,J. Richardson enters the game for K. Lowry,
3:58.0,D. Gallinari misses 3-pt jump shot from 26 ft, ,26-23, , ,
3:53.0, , ,26-23, ,Defensive rebound by J. Butler,
3:35.0, , ,26-26,+3,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Richardson),Tie
3:24.0,Turnover by D. Wright (bad pass; steal by J. Butler), ,26-26, , ,
