A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Charlotte,
12:00.0,Jump ball: B. Adebayo vs. M. Williams (K. Lowry gains possession),
11:45.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by D. Robinson),+2,2-0, , ,
11:31.0, , ,2-0, ,L. Ball misses 2-pt layup from 10 ft,
11:27.0,Defensive rebound by B. Adebayo, ,2-0, , ,
11:27.0,Turnover by B. Adebayo (lost ball; steal by L. Ball), ,2-0, , ,
11:23.0, , ,2-0, ,Personal foul by K. Lowry (drawn by L. Ball),
11:11.0, , ,2-0, ,Shooting foul by K. Lowry (drawn by T. Maledon),
11:11.0, , ,2-1,+1,T. Maledon makes free throw 1 of 2,
11:11.0, , ,2-2,+1,T. Maledon makes free throw 2 of 2,Tie
10:45.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),+3,5-2, , ,
10:30.0, , ,5-5,+3,P. Washington makes 3-pt jump shot from 23 ft (assist by L. Ball),Tie
10:10.0,D. Robinson misses 3-pt jump shot from 25 ft, ,5-5, , ,
10:05.0, , ,5-5, ,Defensive rebound by J. Thor,
10:00.0, , ,5-8,+3,L. Ball makes 3-pt jump shot from 30 ft,Lead change
9:46.0,H. Highsmith misses 3-pt jump shot from 26 ft, ,5-8, , ,
9:43.0, , ,5-8, ,Defensive rebound by L. Ball,
9:32.0, , ,5-11,+3,P. Washington makes 3-pt jump shot from 27 ft (assist by L. Ball),
9:15.0,B. Adebayo misses 2-pt jump shot from 15 ft, ,5-11, , ,
9:13.0, , ,5-11, ,Defensive rebound by P. Washington,
9:05.0, , ,5-14,+3,P. Washington makes 3-pt jump shot from 30 ft (assist by L. Ball),
8:45.0,J. Butler makes 2-pt jump shot from 19 ft,+2,7-14, , ,
8:31.0, , ,7-14, ,Personal foul by K. Lowry (drawn by T. Maledon),
8:31.0,D. Smith enters the game for K. Lowry, ,7-14, , ,
8:28.0, , ,7-14, ,Turnover by T. Maledon (bad pass; steal by B. Adebayo),
8:12.0,Turnover by J. Butler (bad pass; steal by M. Williams), ,7-14, , ,
8:03.0, , ,7-14, ,L. Ball misses 2-pt layup from 3 ft,
8:00.0,Defensive rebound by B. Adebayo, ,7-14, , ,
7:46.0,J. Butler makes 2-pt layup from 2 ft,+2,9-14, , ,
7:46.0, , ,9-14, ,Violation by Team (def goaltending),
7:32.0, , ,9-14, ,P. Washington misses 2-pt jump shot from 13 ft,
7:29.0,Defensive rebound by D. Robinson, ,9-14, , ,
7:11.0,J. Butler makes 2-pt layup from 1 ft,+2,11-14, , ,
6:57.0, , ,11-16,+2,L. Ball makes 2-pt layup from 2 ft,
6:46.0,B. Adebayo misses 2-pt jump shot from 13 ft, ,11-16, , ,
6:43.0, , ,11-16, ,Defensive rebound by L. Ball,
6:34.0, , ,11-16, ,Personal foul by D. Smith (drawn by T. Maledon),
6:34.0, , ,11-16, ,Charlotte full timeout,
6:27.0, , ,11-16, ,L. Ball misses 2-pt layup from 6 ft,
6:24.0, , ,11-16, ,Offensive rebound by M. Williams,
6:19.0, , ,11-19,+3,P. Washington makes 3-pt jump shot from 29 ft (assist by J. Thor),
6:05.0,J. Butler makes 2-pt jump shot from 10 ft (assist by D. Robinson),+2,13-19, , ,
5:46.0, , ,13-19, ,T. Maledon misses 2-pt jump shot from 11 ft (block by D. Robinson),
5:43.0,Defensive rebound by H. Highsmith, ,13-19, , ,
5:34.0,J. Butler misses 2-pt layup from 7 ft, ,13-19, , ,
5:32.0, , ,13-19, ,Defensive rebound by M. Williams,
5:21.0, , ,13-19, ,L. Ball misses 2-pt layup from 2 ft,
5:19.0,Defensive rebound by J. Butler, ,13-19, , ,
5:12.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),+2,15-19, , ,
5:02.0, , ,15-21,+2,L. Ball makes 2-pt layup from 2 ft,
5:02.0, , ,15-21, ,Shooting foul by D. Smith (drawn by L. Ball),
5:02.0, , ,15-21, ,Technical foul by S. Clifford,
5:02.0,J. Butler makes technical free throw,+1,16-21, , ,
5:02.0,J. Jaquez enters the game for B. Adebayo, ,16-21, , ,
5:02.0,K. Love enters the game for D. Robinson, ,16-21, , ,
5:02.0,J. Richardson enters the game for D. Smith, ,16-21, , ,
5:02.0, , ,16-21, ,B. McGowens enters the game for J. Thor,
5:02.0, , ,16-22,+1,L. Ball makes free throw 1 of 1,
4:50.0,K. Love misses 3-pt jump shot from 28 ft, ,16-22, , ,
4:46.0, , ,16-22, ,Defensive rebound by B. McGowens,
4:34.0, , ,16-24,+2,B. McGowens makes 2-pt layup from 4 ft (assist by L. Ball),
4:19.0,Shooting foul by B. McGowens (drawn by K. Love), ,16-24, , ,
4:19.0,K. Love misses free throw 1 of 2, ,16-24, , ,
4:19.0,Offensive rebound by Team, ,16-24, , ,
4:19.0, , ,16-24, ,N. Richards enters the game for L. Ball,
4:19.0, , ,16-24, ,I. Smith enters the game for M. Williams,
4:19.0,K. Love makes free throw 2 of 2,+1,17-24, , ,
3:57.0, , ,17-24, ,I. Smith misses 2-pt jump shot from 10 ft,
3:53.0, , ,17-24, ,Offensive rebound by N. Richards,
3:52.0, , ,17-24, ,Turnover by N. Richards (bad pass; steal by H. Highsmith),
3:48.0,J. Richardson misses 3-pt jump shot from 27 ft, ,17-24, , ,
3:44.0,Offensive rebound by J. Butler, ,17-24, , ,
3:34.0,K. Love misses 3-pt jump shot from 25 ft, ,17-24, , ,
3:30.0,Offensive rebound by J. Butler, ,17-24, , ,
3:20.0,J. Jaquez makes 2-pt jump shot from 11 ft (assist by H. Highsmith),+2,19-24, , ,
3:07.0, , ,19-27,+3,B. McGowens makes 3-pt jump shot from 24 ft (assist by I. Smith),
2:46.0,J. Butler makes 2-pt layup from 1 ft (assist by K. Love),+2,21-27, , ,
2:35.0, , ,21-27, ,Shooting foul by J. Butler (drawn by N. Richards),
2:35.0,Miami full timeout, ,21-27, , ,
2:35.0, , ,21-27, ,L. Ball enters the game for T. Maledon,
2:35.0, , ,21-27, ,J. Thor enters the game for P. Washington,
2:35.0, , ,21-28,+1,N. Richards makes free throw 1 of 2,
2:35.0, , ,21-29,+1,N. Richards makes free throw 2 of 2,
2:11.0,J. Richardson misses 3-pt jump shot from 27 ft, ,21-29, , ,
2:08.0, , ,21-29, ,Defensive rebound by B. McGowens,
1:59.0, , ,21-29, ,L. Ball misses 2-pt layup from 4 ft (block by H. Highsmith),
1:56.0, , ,21-29, ,Offensive rebound by L. Ball,
1:50.0, , ,21-29, ,B. McGowens misses 2-pt layup from 4 ft,
1:48.0,Defensive rebound by K. Love, ,21-29, , ,
1:40.0,J. Jaquez misses 3-pt jump shot from 23 ft, ,21-29, , ,
1:37.0, , ,21-29, ,Defensive rebound by N. Richards,
1:29.0, , ,21-29, ,Offensive foul by N. Richards (drawn by K. Love),
1:29.0, , ,21-29, ,Turnover by N. Richards (offensive foul),
1:29.0,B. Adebayo enters the game for J. Butler, ,21-29, , ,
1:29.0,D. Robinson enters the game for H. Highsmith, ,21-29, , ,
