A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Memphis,
12:00.0,Jump ball: B. Adebayo vs. J. Jackson (T. Herro gains possession),
11:38.0,B. Adebayo misses 2-pt jump shot from 7 ft, ,0-0, , ,
11:34.0, , ,0-0, ,Defensive rebound by J. Jackson,
11:34.0, , ,0-0, ,Personal foul by T. Herro (drawn by Z. Williams),
11:11.0, , ,0-2,+2,B. Biyombo makes 2-pt dunk from 2 ft (assist by M. Smart),
10:50.0,K. Lowry misses 3-pt jump shot from 27 ft, ,0-2, , ,
10:45.0, , ,0-2, ,Defensive rebound by B. Biyombo,
10:35.0, , ,0-2, ,Z. Williams misses 2-pt jump shot from 9 ft,
10:31.0, , ,0-2, ,Offensive rebound by B. Biyombo,
10:28.0, , ,0-2, ,J. Jackson misses 3-pt jump shot from 26 ft,
10:25.0,Defensive rebound by B. Adebayo, ,0-2, , ,
10:18.0,Shooting foul by Z. Williams (drawn by B. Adebayo), ,0-2, , ,
10:18.0,B. Adebayo makes free throw 1 of 2,+1,1-2, , ,
10:18.0,B. Adebayo makes free throw 2 of 2,+1,2-2, , ,Tie
10:01.0, , ,2-2, ,D. Bane misses 3-pt jump shot from 26 ft,
9:58.0,Defensive rebound by T. Herro, ,2-2, , ,
9:55.0,Shooting foul by B. Biyombo (drawn by B. Adebayo), ,2-2, , ,
9:55.0,B. Adebayo makes free throw 1 of 2,+1,3-2, , ,Lead change
9:55.0,B. Adebayo makes free throw 2 of 2,+1,4-2, , ,
9:46.0, , ,4-2, ,Shooting foul by B. Adebayo (drawn by J. Jackson),
9:46.0, , ,4-3,+1,J. Jackson makes free throw 1 of 2,
9:46.0, , ,4-4,+1,J. Jackson makes free throw 2 of 2,Tie
9:37.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by T. Herro),+3,7-4, , ,
9:24.0, , ,7-6,+2,M. Smart makes 2-pt jump shot from 8 ft,
9:10.0,J. Butler makes 3-pt jump shot from 24 ft (assist by K. Lowry),+3,10-6, , ,
8:59.0, , ,10-6, ,M. Smart misses 2-pt jump shot from 9 ft,
8:57.0, , ,10-6, ,Offensive rebound by B. Biyombo,
8:45.0, , ,10-6, ,D. Bane misses 2-pt layup from 5 ft,
8:42.0,Defensive rebound by B. Adebayo, ,10-6, , ,
8:27.0,Shooting foul by D. Bane (drawn by J. Butler), ,10-6, , ,
8:27.0,J. Butler makes free throw 1 of 2,+1,11-6, , ,
8:27.0,J. Butler makes free throw 2 of 2,+1,12-6, , ,
8:17.0, , ,12-8,+2,M. Smart makes 2-pt layup from 1 ft,
8:09.0,Turnover by B. Adebayo (bad pass), ,12-8, , ,
8:04.0, , ,12-8, ,Z. Williams misses 3-pt jump shot from 24 ft,
8:01.0,Defensive rebound by B. Adebayo, ,12-8, , ,
7:54.0,B. Adebayo misses 2-pt jump shot from 8 ft, ,12-8, , ,
7:49.0,Offensive rebound by H. Highsmith, ,12-8, , ,
7:42.0,H. Highsmith makes 3-pt jump shot from 27 ft (assist by T. Herro),+3,15-8, , ,
7:27.0, , ,15-8, ,M. Smart misses 3-pt jump shot from 26 ft,
7:23.0, , ,15-8, ,Offensive rebound by B. Biyombo,
7:19.0, , ,15-10,+2,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Bane),
7:01.0,T. Herro makes 2-pt jump shot from 11 ft,+2,17-10, , ,
6:51.0, , ,17-10, ,J. Jackson misses 2-pt layup from 1 ft,
6:49.0,Defensive rebound by B. Adebayo, ,17-10, , ,
6:45.0,Shooting foul by Z. Williams (drawn by T. Herro), ,17-10, , ,
6:45.0, , ,17-10, ,Memphis full timeout,
6:45.0, , ,17-10, ,S. Aldama enters the game for J. Jackson,
6:45.0, , ,17-10, ,L. Kennard enters the game for Z. Williams,
6:45.0,T. Herro makes free throw 1 of 2,+1,18-10, , ,
6:45.0,T. Herro misses free throw 2 of 2, ,18-10, , ,
6:42.0, , ,18-10, ,Defensive rebound by M. Smart,
