A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Miami,
12:00.0,Jump ball: J. Jackson vs. B. Adebayo (J. Konchar gains possession),
11:35.0,J. Jackson misses 2-pt hook shot from 6 ft (block by B. Adebayo), ,0-0, , ,
11:31.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:24.0, , ,0-0, ,J. Butler misses 2-pt layup from 6 ft (block by J. Konchar),
11:23.0, , ,0-0, ,Offensive rebound by J. Butler,
11:22.0, , ,0-2,+2,J. Butler makes 2-pt layup from 1 ft,
11:08.0,V. Williams misses 2-pt jump shot from 13 ft, ,0-2, , ,
11:06.0, , ,0-2, ,Defensive rebound by B. Adebayo,
10:54.0, , ,0-2, ,J. Richardson misses 3-pt jump shot from 23 ft,
10:52.0,Defensive rebound by J. Konchar, ,0-2, , ,
10:43.0,J. Jackson misses 2-pt hook shot from 4 ft, ,0-2, , ,
10:43.0, , ,0-2, ,Defensive rebound by Team,
10:28.0, , ,0-2, ,T. Herro misses 3-pt jump shot from 27 ft,
10:24.0, , ,0-2, ,Offensive rebound by H. Highsmith,
10:14.0, , ,0-2, ,Turnover by H. Highsmith (traveling),
9:53.0,J. Jackson misses 2-pt jump shot from 9 ft, ,0-2, , ,
9:49.0, , ,0-2, ,Defensive rebound by B. Adebayo,
9:38.0, , ,0-2, ,Turnover by J. Butler (lost ball; steal by J. Konchar),
9:28.0,J. Konchar misses 3-pt jump shot from 25 ft, ,0-2, , ,
9:24.0, , ,0-2, ,Defensive rebound by T. Herro,
9:18.0, , ,0-4,+2,B. Adebayo makes 2-pt dunk from 2 ft (assist by T. Herro),
9:04.0,J. Jackson misses 3-pt jump shot from 27 ft, ,0-4, , ,
8:59.0, , ,0-4, ,Defensive rebound by T. Herro,
8:54.0, , ,0-6,+2,H. Highsmith makes 2-pt jump shot from 3 ft,
8:40.0,J. Gilyard makes 3-pt jump shot from 28 ft (assist by J. Jackson),+3,3-6, , ,
8:26.0, , ,3-6, ,Personal foul by V. Williams (drawn by T. Herro),
8:18.0, , ,3-6, ,Personal foul by J. Gilyard (drawn by B. Adebayo),
8:12.0, , ,3-6, ,J. Richardson misses 3-pt jump shot from 23 ft,
8:10.0,Defensive rebound by J. Jackson, ,3-6, , ,
8:00.0,Turnover by J. Gilyard (lost ball; steal by J. Butler), ,3-6, , ,
7:53.0, , ,3-6, ,H. Highsmith misses 3-pt jump shot from 23 ft,
7:51.0,Defensive rebound by J. Jackson, ,3-6, , ,
7:34.0,J. Gilyard misses 3-pt jump shot from 26 ft, ,3-6, , ,
7:30.0,Offensive rebound by J. Konchar, ,3-6, , ,
7:24.0,J. Jackson misses 2-pt hook shot from 7 ft (block by B. Adebayo), ,3-6, , ,
7:20.0, , ,3-6, ,Defensive rebound by T. Herro,
7:19.0, , ,3-6, ,Turnover by T. Herro (bad pass; steal by D. Roddy),
7:16.0,Shooting foul by J. Richardson (drawn by V. Williams), ,3-6, , ,
7:16.0,V. Williams makes free throw 1 of 2,+1,4-6, , ,
7:16.0,V. Williams makes free throw 2 of 2,+1,5-6, , ,
7:06.0, , ,5-6, ,Turnover by T. Herro (bad pass),
6:46.0,J. Konchar makes 3-pt jump shot from 26 ft (assist by J. Gilyard),+3,8-6, , ,Lead change
6:32.0, , ,8-9,+3,T. Herro makes 3-pt jump shot from 26 ft (assist by B. Adebayo),Lead change
6:19.0,Turnover by J. Konchar (bad pass; steal by H. Highsmith), ,8-9, , ,
6:13.0, , ,8-11,+2,J. Richardson makes 2-pt layup from 2 ft,
6:02.0,Personal foul by J. Richardson (drawn by V. Williams), ,8-11, , ,
6:02.0, , ,8-11, ,Miami full timeout,
5:52.0,Turnover by D. Roddy (out of bounds lost ball), ,8-11, , ,
5:30.0, , ,8-13,+2,J. Butler makes 2-pt jump shot from 19 ft (assist by J. Richardson),
5:16.0,V. Williams makes 3-pt jump shot from 22 ft (assist by D. Roddy),+3,11-13, , ,
4:59.0, , ,11-16,+3,H. Highsmith makes 3-pt jump shot from 25 ft (assist by J. Butler),
4:43.0,J. Gilyard misses 3-pt jump shot from 26 ft, ,11-16, , ,
4:40.0, , ,11-16, ,Defensive rebound by J. Richardson,
4:34.0, , ,11-18,+2,J. Richardson makes 2-pt layup from 2 ft (assist by B. Adebayo),
4:12.0,J. Jackson misses 3-pt jump shot from 25 ft, ,11-18, , ,
4:07.0,Offensive rebound by D. Roddy, ,11-18, , ,
4:06.0,J. Gilyard makes 3-pt jump shot from 29 ft (assist by D. Roddy),+3,14-18, , ,
3:51.0, , ,14-20,+2,T. Herro makes 2-pt layup from 3 ft (assist by J. Butler),
3:39.0,Turnover by J. Jackson (lost ball; steal by H. Highsmith), ,14-20, , ,
3:37.0, , ,14-20, ,Turnover by T. Herro (traveling),
3:37.0,G. Jackson enters the game for J. Gilyard, ,14-20, , ,
3:37.0,S. Pippen  enters the game for J. Konchar, ,14-20, , ,
3:37.0,Z. Williams enters the game for D. Roddy, ,14-20, , ,
3:37.0, , ,14-20, ,K. Love enters the game for B. Adebayo,
3:37.0, , ,14-20, ,T. Rozier enters the game for J. Richardson,
3:26.0,J. Jackson makes 2-pt layup from 3 ft (assist by S. Pippen ),+2,16-20, , ,
3:09.0, , ,16-20, ,K. Love misses 3-pt jump shot from 24 ft,
3:07.0,Defensive rebound by Z. Williams, ,16-20, , ,
2:52.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by G. Jackson),+3,19-20, , ,
2:36.0, , ,19-20, ,J. Butler misses 2-pt hook shot from 2 ft,
2:34.0,Defensive rebound by S. Pippen , ,19-20, , ,
2:30.0,Z. Williams misses 3-pt jump shot from 26 ft, ,19-20, , ,
2:26.0, , ,19-20, ,Defensive rebound by T. Rozier,
2:21.0, , ,19-20, ,J. Butler misses 2-pt layup from 1 ft (block by J. Jackson),
2:18.0,Defensive rebound by V. Williams, ,19-20, , ,
2:16.0,G. Jackson misses 3-pt jump shot from 27 ft, ,19-20, , ,
2:12.0, , ,19-20, ,Defensive rebound by T. Herro,
2:01.0, , ,19-20, ,K. Love misses 3-pt jump shot from 25 ft,
1:56.0,Defensive rebound by Z. Williams, ,19-20, , ,
1:54.0,Memphis full timeout, ,19-20, , ,
1:54.0,X. Tillman enters the game for V. Williams, ,19-20, , ,
1:54.0, , ,19-20, ,B. Adebayo enters the game for J. Butler,
1:54.0, , ,19-20, ,C. Martin enters the game for T. Herro,
1:54.0, , ,19-20, ,D. Robinson enters the game for H. Highsmith,
1:39.0,J. Jackson misses 2-pt hook shot from 3 ft, ,19-20, , ,
1:36.0, , ,19-20, ,Defensive rebound by D. Robinson,
1:35.0, , ,19-20, ,Shooting foul by S. Pippen  (drawn by T. Rozier),
1:35.0, , ,19-21,+1,T. Rozier makes free throw 1 of 2,
1:35.0,D. Roddy enters the game for J. Jackson, ,19-21, , ,
1:35.0, , ,19-22,+1,T. Rozier makes free throw 2 of 2,
1:17.0,Z. Williams misses 2-pt jump shot from 18 ft, ,19-22, , ,
1:13.0, , ,19-22, ,Defensive rebound by B. Adebayo,
1:02.0, , ,19-22, ,K. Love misses 2-pt hook shot from 4 ft,
1:00.0,Defensive rebound by Z. Williams, ,19-22, , ,
0:58.0,Personal foul by D. Robinson (drawn by D. Roddy), ,19-22, , ,
0:52.0,Turnover by S. Pippen  (step out of bounds), ,19-22, , ,
0:33.0, , ,19-22, ,T. Rozier misses 2-pt layup from 2 ft,
0:31.0, , ,19-22, ,Offensive rebound by B. Adebayo,
0:29.0, , ,19-22, ,B. Adebayo misses 2-pt layup from 2 ft,
0:28.0,Defensive rebound by D. Roddy, ,19-22, , ,
