A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Philadelphia,
12:00.0,Jump ball: B. Adebayo vs. P. Reed (D. Robinson gains possession),
11:44.0,Turnover by N. Jović (lost ball; steal by K. Oubre), ,0-0, , ,
11:39.0, , ,0-2,+2,T. Maxey makes 2-pt layup from 2 ft,
11:17.0,C. Martin makes 2-pt layup from 1 ft,+2,2-2, , ,Tie
10:57.0, , ,2-5,+3,K. Martin makes 3-pt jump shot from 24 ft (assist by B. Hield),
10:45.0,T. Herro makes 3-pt jump shot from 27 ft,+3,5-5, , ,Tie
10:28.0, , ,5-7,+2,K. Martin makes 2-pt dunk from 1 ft (assist by T. Maxey),
10:16.0,Shooting foul by B. Hield (drawn by T. Herro), ,5-7, , ,
10:16.0,T. Herro makes free throw 1 of 2,+1,6-7, , ,
10:16.0,T. Herro makes free throw 2 of 2,+1,7-7, , ,Tie
10:06.0, , ,7-7, ,B. Hield misses 3-pt jump shot from 27 ft,
10:03.0,Defensive rebound by B. Adebayo, ,7-7, , ,
9:49.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Robinson),+2,9-7, , ,Lead change
9:38.0, , ,9-9,+2,T. Maxey makes 2-pt jump shot from 16 ft,Tie
9:38.0, , ,9-9, ,Shooting foul by C. Martin (drawn by T. Maxey),
9:38.0, , ,9-10,+1,T. Maxey makes free throw 1 of 1,Lead change
9:28.0,B. Adebayo makes 2-pt dunk at rim (assist by D. Robinson),+2,11-10, , ,Lead change
9:16.0, , ,11-12,+2,K. Oubre makes 2-pt jump shot from 13 ft (assist by K. Martin),Lead change
9:04.0,N. Jović misses 3-pt jump shot from 24 ft, ,11-12, , ,
8:59.0, , ,11-12, ,Defensive rebound by P. Reed,
8:52.0, , ,11-14,+2,T. Maxey makes 2-pt jump shot from 20 ft,
8:44.0,C. Martin misses 2-pt layup from 2 ft, ,11-14, , ,
8:41.0, , ,11-14, ,Defensive rebound by K. Martin,
8:37.0, , ,11-17,+3,B. Hield makes 3-pt jump shot from 24 ft,
8:16.0,B. Adebayo makes 2-pt jump shot from 9 ft,+2,13-17, , ,
7:57.0, , ,13-17, ,K. Oubre misses 2-pt jump shot from 12 ft,
7:55.0,Defensive rebound by B. Adebayo, ,13-17, , ,
7:43.0,B. Adebayo makes 2-pt layup from 3 ft,+2,15-17, , ,
7:21.0, , ,15-20,+3,B. Hield makes 3-pt jump shot from 26 ft (assist by T. Maxey),
7:07.0,T. Herro misses 2-pt jump shot from 15 ft, ,15-20, , ,
7:05.0, , ,15-20, ,Defensive rebound by P. Reed,
