A,B,C,D,E,F,Event
1st Q
Time,Minnesota,,Score,,Miami,
12:00.0,Jump ball: R. Gobert vs. B. Adebayo (J. Butler gains possession),
11:43.0, , ,0-0, ,C. Martin misses 2-pt jump shot from 11 ft,
11:40.0,Defensive rebound by K. Towns, ,0-0, , ,
11:31.0,Turnover by A. Edwards (bad pass; steal by B. Adebayo), ,0-0, , ,
11:28.0, , ,0-2,+2,B. Adebayo makes 2-pt dunk from 1 ft (assist by C. Martin),
11:06.0,J. McDaniels misses 2-pt jump shot from 8 ft, ,0-2, , ,
11:04.0, , ,0-2, ,Defensive rebound by K. Love,
10:49.0, , ,0-2, ,B. Adebayo misses 2-pt layup from 8 ft (block by J. McDaniels),
10:47.0, , ,0-2, ,Offensive rebound by T. Herro,
10:46.0, , ,0-2, ,Personal foul by R. Gobert (drawn by B. Adebayo),
10:42.0, , ,0-2, ,K. Love misses 3-pt jump shot from 26 ft,
10:38.0,Defensive rebound by R. Gobert, ,0-2, , ,
10:28.0,K. Towns misses 2-pt jump shot from 14 ft, ,0-2, , ,
10:26.0, , ,0-2, ,Defensive rebound by T. Herro,
10:18.0, , ,0-2, ,K. Love misses 3-pt jump shot from 27 ft,
10:15.0,Defensive rebound by R. Gobert, ,0-2, , ,
10:01.0,J. McDaniels misses 2-pt jump shot from 3 ft, ,0-2, , ,
9:54.0,Offensive rebound by J. McDaniels, ,0-2, , ,
9:54.0,J. McDaniels misses 2-pt dunk at rim, ,0-2, , ,
9:54.0, , ,0-2, ,Defensive rebound by C. Martin,
9:46.0, , ,0-2, ,B. Adebayo misses 2-pt jump shot from 7 ft,
9:44.0,Defensive rebound by M. Conley, ,0-2, , ,
9:33.0,A. Edwards makes 2-pt layup from 2 ft (assist by M. Conley),+2,2-2, , ,Tie
9:21.0, , ,2-2, ,B. Adebayo misses 2-pt jump shot from 13 ft,
9:17.0,Defensive rebound by R. Gobert, ,2-2, , ,
9:14.0,J. McDaniels makes 2-pt layup from 2 ft,+2,4-2, , ,Lead change
8:56.0, , ,4-2, ,B. Adebayo misses 2-pt hook shot from 4 ft,
8:54.0, , ,4-2, ,Offensive rebound by J. Butler,
8:54.0, , ,4-4,+2,T. Herro makes 2-pt jump shot from 8 ft (assist by J. Butler),Tie
8:40.0,Personal foul by B. Adebayo (drawn by K. Towns), ,4-4, , ,
8:30.0,Turnover by J. McDaniels (out of bounds lost ball), ,4-4, , ,
8:19.0, , ,4-4, ,J. Butler misses 2-pt jump shot from 10 ft (block by A. Edwards),
8:16.0, , ,4-4, ,Offensive rebound by J. Butler,
8:16.0, , ,4-4, ,Turnover by J. Butler (bad pass),
8:09.0,Turnover by J. McDaniels (bad pass), ,4-4, , ,
7:46.0, , ,4-6,+2,T. Herro makes 2-pt jump shot from 13 ft,Lead change
7:35.0,R. Gobert makes 2-pt layup from 1 ft (assist by M. Conley),+2,6-6, , ,Tie
7:24.0, , ,6-8,+2,C. Martin makes 2-pt layup from 2 ft,
7:09.0,J. McDaniels makes 2-pt dunk from 1 ft (assist by R. Gobert),+2,8-8, , ,Tie
