A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Miami,
12:00.0,Jump ball: K. Kuzma vs. B. Adebayo (J. Butler gains possession),
11:41.0, , ,0-0, ,J. Butler misses 2-pt layup from 3 ft,
11:39.0,Defensive rebound by K. Kuzma, ,0-0, , ,
11:30.0,C. Kispert misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:27.0, , ,0-0, ,Defensive rebound by N. Jović,
11:17.0, , ,0-2,+2,T. Rozier makes 2-pt jump shot from 11 ft (assist by B. Adebayo),
11:02.0,Turnover by C. Kispert (lost ball; steal by T. Rozier), ,0-2, , ,
10:52.0, , ,0-2, ,D. Robinson misses 2-pt jump shot from 5 ft,
10:49.0,Defensive rebound by T. Jones, ,0-2, , ,
10:41.0,K. Kuzma makes 2-pt layup at rim (assist by C. Kispert),+2,2-2, , ,Tie
10:23.0, , ,2-2, ,B. Adebayo misses 2-pt hook shot from 2 ft (block by D. Avdija),
10:20.0,Defensive rebound by D. Avdija, ,2-2, , ,
10:09.0,C. Kispert makes 3-pt jump shot from 26 ft (assist by B. Coulibaly),+3,5-2, , ,Lead change
9:56.0, , ,5-2, ,T. Rozier misses 2-pt layup from 2 ft,
9:56.0, , ,5-2, ,Offensive rebound by B. Adebayo,
9:51.0, , ,5-4,+2,B. Adebayo makes 2-pt layup at rim,
9:39.0,C. Kispert makes 2-pt layup from 1 ft (assist by K. Kuzma),+2,7-4, , ,
9:32.0, , ,7-4, ,D. Robinson misses 3-pt jump shot from 28 ft,
9:30.0,Defensive rebound by D. Avdija, ,7-4, , ,
9:24.0,D. Avdija misses 2-pt jump shot from 5 ft (block by N. Jović), ,7-4, , ,
9:18.0,Offensive rebound by D. Avdija, ,7-4, , ,
9:18.0,D. Avdija makes 2-pt layup from 2 ft,+2,9-4, , ,
9:06.0, , ,9-4, ,D. Robinson misses 2-pt jump shot from 4 ft,
9:05.0, , ,9-4, ,Offensive rebound by B. Adebayo,
9:04.0, , ,9-4, ,B. Adebayo misses 2-pt layup from 1 ft,
9:03.0, , ,9-4, ,Offensive rebound by D. Robinson,
8:53.0, , ,9-6,+2,T. Rozier makes 2-pt layup from 2 ft,
8:40.0,Shooting foul by N. Jović (drawn by K. Kuzma), ,9-6, , ,
8:40.0,K. Kuzma makes free throw 1 of 2,+1,10-6, , ,
8:40.0,K. Kuzma makes free throw 2 of 2,+1,11-6, , ,
8:23.0, , ,11-9,+3,N. Jović makes 3-pt jump shot from 24 ft (assist by J. Butler),
8:13.0,C. Kispert misses 2-pt layup from 3 ft (block by J. Butler), ,11-9, , ,
8:13.0,Offensive rebound by Team, ,11-9, , ,
8:09.0,K. Kuzma misses 3-pt jump shot from 24 ft, ,11-9, , ,
8:05.0, , ,11-9, ,Defensive rebound by B. Adebayo,
7:48.0, , ,11-11,+2,B. Adebayo makes 2-pt layup from 2 ft (assist by N. Jović),Tie
7:33.0,B. Coulibaly makes 2-pt layup from 2 ft (assist by D. Avdija),+2,13-11, , ,
7:09.0, , ,13-11, ,D. Robinson misses 3-pt jump shot from 27 ft,
7:06.0,Defensive rebound by D. Avdija, ,13-11, , ,
6:59.0,D. Avdija makes 2-pt dunk from 1 ft (assist by T. Jones),+2,15-11, , ,
6:42.0, , ,15-11, ,Turnover by T. Rozier (bad pass; steal by D. Avdija),
6:37.0,Shooting foul by B. Adebayo (drawn by K. Kuzma), ,15-11, , ,
6:37.0, , ,15-11, ,Miami full timeout,
6:37.0,J. Poole enters the game for D. Avdija, ,15-11, , ,
6:37.0,K. Kuzma misses free throw 1 of 2, ,15-11, , ,
6:37.0,Offensive rebound by Team, ,15-11, , ,
6:37.0,K. Kuzma makes free throw 2 of 2,+1,16-11, , ,
6:24.0, , ,16-13,+2,J. Butler makes 2-pt layup from 2 ft (assist by N. Jović),
6:19.0,Turnover by B. Coulibaly (bad pass; steal by B. Adebayo), ,16-13, , ,
6:14.0, , ,16-13, ,N. Jović misses 3-pt jump shot from 24 ft,
6:11.0, , ,16-13, ,Offensive rebound by B. Adebayo,
6:09.0, , ,16-13, ,B. Adebayo misses 2-pt layup from 1 ft,
6:08.0, , ,16-13, ,Offensive rebound by B. Adebayo,
6:06.0, , ,16-15,+2,B. Adebayo makes 2-pt dunk from 1 ft,
5:46.0,K. Kuzma misses 2-pt layup from 3 ft, ,16-15, , ,
5:44.0, , ,16-15, ,Defensive rebound by B. Adebayo,
5:30.0, , ,16-15, ,J. Butler misses 2-pt layup from 2 ft,
5:27.0,Defensive rebound by J. Poole, ,16-15, , ,
5:17.0,J. Poole makes 3-pt jump shot from 27 ft (assist by K. Kuzma),+3,19-15, , ,
5:04.0, , ,19-15, ,Turnover by D. Robinson (bad pass),
5:04.0,D. Avdija enters the game for B. Coulibaly, ,19-15, , ,
5:04.0,P. Baldwin enters the game for K. Kuzma, ,19-15, , ,
