A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Atlanta,
12:00.0,Jump ball: B. Adebayo vs. C. Capela (C. Martin gains possession),
11:34.0,J. Butler misses 2-pt jump shot from 9 ft, ,0-0, , ,
11:32.0, , ,0-0, ,Defensive rebound by D. Hunter,
11:26.0, , ,0-0, ,D. Murray misses 2-pt jump shot from 14 ft,
11:23.0,Defensive rebound by T. Herro, ,0-0, , ,
11:05.0,T. Herro makes 2-pt jump shot from 11 ft,+2,2-0, , ,
10:42.0, , ,2-0, ,Turnover by C. Capela (bad pass; steal by C. Martin),
10:30.0,C. Martin misses 3-pt jump shot from 23 ft, ,2-0, , ,
10:27.0, , ,2-0, ,Defensive rebound by D. Murray,
10:21.0, , ,2-3,+3,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Murray),Lead change
9:59.0,B. Adebayo makes 3-pt jump shot from 23 ft (assist by C. Martin),+3,5-3, , ,Lead change
9:47.0, , ,5-3, ,Turnover by D. Murray (bad pass),
9:34.0,N. Jović makes 3-pt jump shot from 25 ft (assist by T. Herro),+3,8-3, , ,
9:14.0, , ,8-5,+2,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Johnson),
8:56.0,T. Herro makes 3-pt jump shot from 25 ft (assist by B. Adebayo),+3,11-5, , ,
8:40.0, , ,11-5, ,B. Bogdanović misses 3-pt jump shot from 26 ft,
8:37.0,Defensive rebound by B. Adebayo, ,11-5, , ,
8:30.0,C. Martin misses 2-pt layup from 2 ft, ,11-5, , ,
8:27.0, , ,11-5, ,Defensive rebound by C. Capela,
8:14.0, , ,11-5, ,Personal foul by T. Herro (drawn by C. Capela),
8:00.0, , ,11-7,+2,D. Hunter makes 2-pt jump shot from 10 ft (assist by B. Bogdanović),
7:42.0,T. Herro misses 3-pt jump shot from 24 ft, ,11-7, , ,
7:37.0, , ,11-7, ,Defensive rebound by J. Johnson,
7:30.0, , ,11-7, ,B. Bogdanović misses 3-pt jump shot from 23 ft,
7:27.0,Defensive rebound by N. Jović, ,11-7, , ,
7:23.0,J. Butler makes 2-pt layup from 1 ft (assist by B. Adebayo),+2,13-7, , ,
7:06.0, , ,13-7, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
7:05.0, , ,13-7, ,Offensive rebound by J. Johnson,
7:03.0, , ,13-7, ,J. Johnson misses 2-pt layup from 3 ft,
7:02.0, , ,13-7, ,Offensive rebound by Team,
7:02.0, , ,13-7, ,Atlanta full timeout,
6:56.0, , ,13-9,+2,B. Bogdanović makes 2-pt jump shot from 14 ft (assist by C. Capela),
6:32.0,N. Jović makes 2-pt layup from 1 ft (assist by J. Butler),+2,15-9, , ,
6:14.0, , ,15-11,+2,J. Johnson makes 2-pt jump shot from 11 ft (assist by D. Murray),
5:59.0,Shooting foul by D. Hunter (drawn by J. Butler), ,15-11, , ,
5:59.0,J. Butler misses free throw 1 of 2, ,15-11, , ,
5:59.0,Offensive rebound by Team, ,15-11, , ,
5:59.0,J. Jaquez enters the game for B. Adebayo, ,15-11, , ,
5:59.0,K. Love enters the game for T. Herro, ,15-11, , ,
5:59.0, , ,15-11, ,B. Fernando enters the game for B. Bogdanović,
5:59.0, , ,15-11, ,V. Krejci enters the game for C. Capela,
5:59.0, , ,15-11, ,G. Mathews enters the game for J. Johnson,
5:59.0,J. Butler makes free throw 2 of 2,+1,16-11, , ,
5:47.0, , ,16-11, ,Turnover by V. Krejci (bad pass; steal by C. Martin),
5:36.0,Shooting foul by D. Murray (drawn by J. Butler), ,16-11, , ,
5:36.0,J. Butler makes free throw 1 of 2,+1,17-11, , ,
5:36.0,J. Butler makes free throw 2 of 2,+1,18-11, , ,
5:23.0, , ,18-11, ,Turnover by D. Murray (bad pass),
5:08.0,Turnover by K. Love (bad pass; steal by D. Hunter), ,18-11, , ,
4:55.0, , ,18-13,+2,D. Murray makes 2-pt jump shot from 18 ft,
4:41.0,Personal foul by G. Mathews (drawn by J. Butler), ,18-13, , ,
4:27.0,C. Martin misses 2-pt layup from 2 ft, ,18-13, , ,
4:23.0,Offensive rebound by K. Love, ,18-13, , ,
4:23.0,K. Love misses 2-pt layup at rim, ,18-13, , ,
4:22.0, , ,18-13, ,Defensive rebound by B. Fernando,
4:16.0, , ,18-13, ,D. Murray misses 3-pt jump shot from 26 ft,
4:13.0, , ,18-13, ,Offensive rebound by D. Murray,
4:12.0, , ,18-15,+2,D. Murray makes 2-pt layup from 2 ft,
4:05.0,J. Butler makes 2-pt dunk at rim (assist by C. Martin),+2,20-15, , ,
3:50.0, , ,20-17,+2,B. Fernando makes 2-pt layup from 2 ft (assist by D. Murray),
3:37.0,Turnover by J. Butler (bad pass; steal by V. Krejci), ,20-17, , ,
3:18.0, , ,20-17, ,D. Murray misses 2-pt jump shot from 10 ft,
3:15.0,Defensive rebound by J. Butler, ,20-17, , ,
3:05.0,N. Jović makes 2-pt layup from 2 ft (assist by J. Butler),+2,22-17, , ,
2:50.0, , ,22-19,+2,D. Hunter makes 2-pt layup from 1 ft,
2:33.0,K. Love misses 3-pt jump shot from 23 ft, ,22-19, , ,
2:30.0, , ,22-19, ,Defensive rebound by B. Fernando,
2:26.0, , ,22-21,+2,B. Fernando makes 2-pt layup from 2 ft (assist by D. Murray),
2:26.0,Miami full timeout, ,22-21, , ,
2:26.0,H. Highsmith enters the game for C. Martin, ,22-21, , ,
2:26.0, , ,22-21, ,B. Bogdanović enters the game for D. Hunter,
2:26.0, , ,22-21, ,K. Bufkin enters the game for G. Mathews,
2:26.0, , ,22-21, ,J. Johnson enters the game for D. Murray,
2:17.0,N. Jović misses 3-pt jump shot from 24 ft, ,22-21, , ,
2:14.0, , ,22-21, ,Defensive rebound by K. Bufkin,
2:02.0, , ,22-23,+2,B. Fernando makes 2-pt dunk from 1 ft (assist by K. Bufkin),Lead change
1:47.0,J. Butler makes 2-pt layup at rim,+2,24-23, , ,Lead change
1:47.0,Shooting foul by V. Krejci (drawn by J. Butler), ,24-23, , ,
1:47.0,T. Herro enters the game for N. Jović, ,24-23, , ,
1:47.0,J. Butler makes free throw 1 of 1,+1,25-23, , ,
1:37.0, , ,25-23, ,Personal foul by K. Love (drawn by K. Bufkin),
1:37.0,D. Wright enters the game for J. Butler, ,25-23, , ,
1:26.0, , ,25-25,+2,B. Bogdanović makes 2-pt jump shot from 11 ft (assist by K. Bufkin),Tie
1:14.0,K. Love makes 3-pt jump shot from 25 ft (assist by T. Herro),+3,28-25, , ,
1:00.0, , ,28-27,+2,B. Fernando makes 2-pt dunk from 1 ft (assist by K. Bufkin),
0:52.0,K. Love misses 3-pt jump shot from 24 ft, ,28-27, , ,
0:50.0, , ,28-27, ,Defensive rebound by V. Krejci,
0:39.0, , ,28-27, ,K. Bufkin misses 2-pt jump shot from 17 ft,
0:36.0,Defensive rebound by K. Love, ,28-27, , ,
0:30.0,T. Herro makes 2-pt layup from 1 ft,+2,30-27, , ,
0:08.0, , ,30-27, ,B. Bogdanović misses 3-pt jump shot from 25 ft,
0:04.0,Defensive rebound by K. Love, ,30-27, , ,
0:02.0,Turnover by K. Love (bad pass; steal by K. Bufkin), ,30-27, , ,
0:01.0, , ,30-27, ,K. Bufkin misses 3-pt jump shot from 38 ft,
0:00.0, , ,30-27, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Atlanta,
12:00.0,Start of 2nd quarter,
