A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Miami,
12:00.0,Jump ball: N. Vučević vs. B. Adebayo (C. White gains possession),
11:36.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by A. Caruso),+2,2-0, , ,
11:20.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 7 ft (assist by J. Jaquez),Tie
11:06.0,A. Caruso makes 3-pt jump shot from 26 ft (assist by A. Dosunmu),+3,5-2, , ,
10:51.0, , ,5-4,+2,T. Herro makes 2-pt jump shot from 18 ft (assist by J. Jaquez),
10:33.0,A. Dosunmu makes 3-pt jump shot from 26 ft (assist by D. DeRozan),+3,8-4, , ,
10:12.0, , ,8-6,+2,J. Jaquez makes 2-pt jump shot from 9 ft (assist by T. Herro),
9:51.0,N. Vučević misses 3-pt jump shot from 25 ft, ,8-6, , ,
9:47.0, , ,8-6, ,Defensive rebound by T. Herro,
9:42.0, , ,8-6, ,T. Herro misses 3-pt jump shot from 27 ft,
9:37.0,Defensive rebound by A. Caruso, ,8-6, , ,
9:25.0,D. DeRozan makes 3-pt jump shot from 25 ft (assist by N. Vučević),+3,11-6, , ,
9:16.0, , ,11-8,+2,C. Martin makes 2-pt layup from 7 ft,
8:54.0,Turnover by N. Vučević (out of bounds lost ball), ,11-8, , ,
8:33.0, , ,11-11,+3,N. Jović makes 3-pt jump shot from 25 ft (assist by T. Herro),Tie
8:09.0,C. White misses 3-pt jump shot from 27 ft, ,11-11, , ,
8:06.0, , ,11-11, ,Defensive rebound by J. Jaquez,
8:04.0, , ,11-13,+2,J. Jaquez makes 2-pt jump shot from 9 ft,Lead change
8:04.0, , ,11-13, ,Shooting foul by C. White (drawn by J. Jaquez),
8:04.0, , ,11-14,+1,J. Jaquez makes free throw 1 of 1,
7:52.0,D. DeRozan misses 2-pt jump shot from 17 ft (block by B. Adebayo), ,11-14, , ,
7:51.0, , ,11-14, ,Defensive rebound by C. Martin,
7:44.0, , ,11-17,+3,J. Jaquez makes 3-pt jump shot from 22 ft (assist by C. Martin),
7:25.0,C. White misses 3-pt jump shot from 26 ft, ,11-17, , ,
7:22.0, , ,11-17, ,Defensive rebound by B. Adebayo,
7:19.0, , ,11-19,+2,N. Jović makes 2-pt layup from 4 ft (assist by B. Adebayo),
7:19.0,Chicago full timeout, ,11-19, , ,
7:01.0,A. Dosunmu misses 3-pt jump shot from 25 ft, ,11-19, , ,
6:58.0, , ,11-19, ,Defensive rebound by B. Adebayo,
6:45.0, , ,11-19, ,B. Adebayo misses 2-pt jump shot from 15 ft,
6:43.0, , ,11-19, ,Offensive rebound by N. Jović,
6:40.0, , ,11-21,+2,T. Herro makes 2-pt jump shot from 9 ft (assist by J. Jaquez),
6:28.0,A. Dosunmu misses 3-pt jump shot from 23 ft, ,11-21, , ,
6:25.0, , ,11-21, ,Defensive rebound by B. Adebayo,
6:09.0, , ,11-21, ,C. Martin misses 2-pt jump shot from 21 ft,
6:04.0,Defensive rebound by A. Dosunmu, ,11-21, , ,
5:57.0,N. Vučević misses 2-pt jump shot from 9 ft, ,11-21, , ,
5:55.0, , ,11-21, ,Defensive rebound by J. Jaquez,
5:48.0, , ,11-21, ,T. Herro misses 3-pt jump shot from 26 ft,
