A,B,C,D,E,F,Event
1st Q
Time,Golden State,,Score,,Miami,
12:00.0,Jump ball: D. Green vs. B. Adebayo (T. Rozier gains possession),
11:45.0, , ,0-3,+3,T. Rozier makes 3-pt jump shot from 25 ft (assist by B. Adebayo),
11:28.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Wiggins),+3,3-3, , ,Tie
11:07.0, , ,3-3, ,N. Jović misses 3-pt jump shot from 26 ft,
11:04.0,Defensive rebound by J. Kuminga, ,3-3, , ,
10:55.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),+2,5-3, , ,Lead change
10:39.0, , ,5-5,+2,N. Jović makes 2-pt jump shot from 23 ft (assist by T. Rozier),Tie
10:27.0,S. Curry misses 3-pt jump shot from 28 ft, ,5-5, , ,
10:26.0,Offensive rebound by S. Curry, ,5-5, , ,
10:22.0,K. Thompson misses 3-pt jump shot from 25 ft, ,5-5, , ,
10:19.0, , ,5-5, ,Defensive rebound by J. Jaquez,
10:09.0, , ,5-5, ,P. Mills misses 3-pt jump shot from 26 ft,
10:07.0,Defensive rebound by D. Green, ,5-5, , ,
10:04.0,Turnover by D. Green (bad pass), ,5-5, , ,
9:47.0, , ,5-5, ,Personal foul by J. Kuminga (drawn by N. Jović),
9:44.0, , ,5-5, ,Personal foul by D. Green (drawn by P. Mills),
9:44.0, , ,5-5, ,Instant Replay (Request: Ruling Stands),
9:35.0, , ,5-5, ,T. Rozier misses 3-pt jump shot from 27 ft,
9:32.0,Defensive rebound by D. Green, ,5-5, , ,
9:22.0,A. Wiggins misses 3-pt jump shot from 25 ft, ,5-5, , ,
9:18.0, , ,5-5, ,Defensive rebound by B. Adebayo,
9:07.0, , ,5-5, ,Personal foul by S. Curry (drawn by N. Jović),
8:58.0, , ,5-5, ,N. Jović misses 2-pt jump shot from 17 ft,
8:56.0, , ,5-5, ,Offensive rebound by B. Adebayo,
8:53.0, , ,5-5, ,B. Adebayo misses 2-pt jump shot from 12 ft,
8:50.0,Defensive rebound by A. Wiggins, ,5-5, , ,
8:45.0,J. Kuminga makes 2-pt layup from 3 ft,+2,7-5, , ,
8:30.0, , ,7-5, ,B. Adebayo misses 2-pt hook shot from 8 ft,
8:30.0,Defensive rebound by Team, ,7-5, , ,
8:09.0,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Thompson),+2,9-5, , ,
7:59.0, , ,9-5, ,J. Jaquez misses 2-pt layup from 1 ft (block by J. Kuminga),
7:59.0, , ,9-5, ,Offensive rebound by Team,
7:51.0, , ,9-5, ,T. Rozier misses 2-pt layup from 2 ft,
7:47.0,Defensive rebound by K. Thompson, ,9-5, , ,
7:34.0,K. Thompson makes 2-pt jump shot from 19 ft,+2,11-5, , ,
7:16.0, , ,11-5, ,B. Adebayo misses 2-pt layup from 1 ft,
7:14.0,Defensive rebound by D. Green, ,11-5, , ,
7:11.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),+2,13-5, , ,
7:11.0, , ,13-5, ,Miami full timeout,
7:11.0,B. Podziemski enters the game for K. Thompson, ,13-5, , ,
6:58.0, , ,13-7,+2,J. Jaquez makes 2-pt layup from 2 ft (assist by N. Jović),
6:41.0,S. Curry makes 2-pt jump shot from 12 ft,+2,15-7, , ,
6:22.0, , ,15-10,+3,N. Jović makes 3-pt jump shot from 24 ft (assist by P. Mills),
6:16.0, , ,15-10, ,Violation by Team (kicked ball),
6:16.0,G. Payton enters the game for J. Kuminga, ,15-10, , ,
6:16.0, , ,15-10, ,C. Martin enters the game for J. Jaquez,
6:02.0,A. Wiggins makes 3-pt jump shot from 27 ft,+3,18-10, , ,
5:44.0, , ,18-10, ,C. Martin misses 3-pt jump shot from 25 ft,
5:41.0, , ,18-10, ,Offensive rebound by B. Adebayo,
5:34.0, , ,18-12,+2,C. Martin makes 2-pt layup from 2 ft (assist by N. Jović),
5:21.0,Turnover by A. Wiggins (out of bounds lost ball), ,18-12, , ,
5:21.0,K. Looney enters the game for D. Green, ,18-12, , ,
5:08.0, , ,18-12, ,P. Mills misses 3-pt jump shot from 22 ft,
5:06.0,Defensive rebound by K. Looney, ,18-12, , ,
4:57.0,S. Curry misses 3-pt jump shot from 26 ft, ,18-12, , ,
4:55.0,Offensive rebound by Team, ,18-12, , ,
4:46.0, , ,18-12, ,Violation by Team (kicked ball),
4:30.0,S. Curry makes 2-pt jump shot from 2 ft,+2,20-12, , ,
4:18.0, , ,20-14,+2,B. Adebayo makes 2-pt jump shot from 7 ft,
4:12.0,B. Podziemski misses 3-pt jump shot from 27 ft, ,20-14, , ,
4:10.0, , ,20-14, ,Defensive rebound by Team,
4:10.0,C. Paul enters the game for S. Curry, ,20-14, , ,
4:10.0, , ,20-14, ,H. Highsmith enters the game for P. Mills,
