A,B,C,D,E,F,Event
1st Q
Time,New Orleans,,Score,,Miami,
12:00.0,Jump ball: J. Valančiūnas vs. B. Adebayo (C. McCollum gains possession),
11:39.0,H. Jones misses 2-pt jump shot from 12 ft, ,0-0, , ,
11:35.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:20.0, , ,0-0, ,T. Rozier misses 3-pt jump shot from 25 ft,
11:16.0,Defensive rebound by T. Murphy, ,0-0, , ,
11:09.0,T. Murphy misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:06.0, , ,0-0, ,Defensive rebound by J. Butler,
10:55.0, , ,0-0, ,P. Mills misses 3-pt jump shot from 26 ft,
10:52.0,Defensive rebound by J. Valančiūnas, ,0-0, , ,
10:41.0,Turnover by T. Murphy (bad pass), ,0-0, , ,
10:23.0, , ,0-0, ,N. Jović misses 3-pt jump shot from 25 ft,
10:20.0, , ,0-0, ,Offensive rebound by P. Mills,
10:19.0, , ,0-0, ,P. Mills misses 2-pt layup from 4 ft,
10:19.0,Defensive rebound by J. Valančiūnas, ,0-0, , ,
10:10.0,H. Jones misses 3-pt jump shot from 27 ft, ,0-0, , ,
10:06.0, , ,0-0, ,Defensive rebound by T. Rozier,
9:58.0, , ,0-2,+2,B. Adebayo makes 2-pt jump shot from 11 ft (assist by T. Rozier),
9:44.0,Turnover by T. Murphy (lost ball; steal by N. Jović), ,0-2, , ,
9:39.0, , ,0-4,+2,P. Mills makes 2-pt layup from 3 ft,
9:29.0,C. McCollum misses 3-pt jump shot from 26 ft, ,0-4, , ,
9:26.0, , ,0-4, ,Defensive rebound by J. Butler,
9:15.0, , ,0-7,+3,N. Jović makes 3-pt jump shot from 24 ft (assist by P. Mills),
8:52.0,Z. Williamson misses 2-pt hook shot from 7 ft, ,0-7, , ,
8:48.0, , ,0-7, ,Defensive rebound by B. Adebayo,
8:42.0, , ,0-7, ,P. Mills misses 3-pt jump shot from 25 ft,
8:39.0,Defensive rebound by J. Valančiūnas, ,0-7, , ,
8:32.0,H. Jones makes 2-pt layup from 6 ft,+2,2-7, , ,
8:16.0, , ,2-9,+2,B. Adebayo makes 2-pt jump shot from 12 ft (assist by N. Jović),
8:02.0,Turnover by T. Murphy (bad pass), ,2-9, , ,
8:02.0,L. Nance enters the game for J. Valančiūnas, ,2-9, , ,
7:49.0, , ,2-12,+3,N. Jović makes 3-pt jump shot from 24 ft (assist by J. Butler),
7:48.0,New Orleans full timeout, ,2-12, , ,
7:32.0,C. McCollum misses 2-pt jump shot from 17 ft, ,2-12, , ,
7:29.0, , ,2-12, ,Defensive rebound by B. Adebayo,
7:22.0, , ,2-12, ,B. Adebayo misses 2-pt jump shot from 7 ft,
