A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Toronto,
12:00.0,Jump ball: B. Adebayo vs. S. Barnes (K. Lowry gains possession),
11:41.0,B. Adebayo misses 2-pt jump shot from 13 ft, ,0-0, , ,
11:39.0, , ,0-0, ,Defensive rebound by R. Barrett,
11:34.0, , ,0-3,+3,G. Trent makes 3-pt jump shot from 27 ft (assist by J. Porter),
11:09.0,K. Lowry misses 2-pt jump shot from 13 ft, ,0-3, , ,
11:05.0, , ,0-3, ,Defensive rebound by S. Barnes,
11:00.0, , ,0-3, ,J. Porter misses 2-pt layup from 2 ft,
10:58.0, , ,0-3, ,Offensive rebound by J. Porter,
10:58.0, , ,0-3, ,J. Porter misses 2-pt layup at rim,
10:57.0, , ,0-3, ,Offensive rebound by J. Porter,
10:51.0, , ,0-3, ,Turnover by S. Barnes (bad pass),
10:38.0,T. Herro misses 3-pt jump shot from 25 ft, ,0-3, , ,
10:34.0, , ,0-3, ,Defensive rebound by J. Porter,
10:32.0, , ,0-3, ,Shooting foul by T. Herro (drawn by I. Quickley),
10:32.0, , ,0-4,+1,I. Quickley makes free throw 1 of 2,
10:32.0, , ,0-5,+1,I. Quickley makes free throw 2 of 2,
10:13.0,Turnover by N. Jović (out of bounds lost ball), ,0-5, , ,
9:57.0, , ,0-8,+3,I. Quickley makes 3-pt jump shot from 27 ft (assist by S. Barnes),
9:46.0,T. Herro misses 2-pt layup from 4 ft (block by J. Porter), ,0-8, , ,
9:45.0,Offensive rebound by Team, ,0-8, , ,
9:39.0,J. Butler misses 2-pt jump shot from 12 ft, ,0-8, , ,
9:37.0, , ,0-8, ,Defensive rebound by I. Quickley,
9:26.0, , ,0-10,+2,S. Barnes makes 2-pt layup from 5 ft (assist by I. Quickley),
9:09.0,B. Adebayo makes 2-pt jump shot from 9 ft,+2,2-10, , ,
8:58.0, , ,2-10, ,I. Quickley misses 3-pt jump shot from 23 ft,
8:55.0, , ,2-10, ,Offensive rebound by R. Barrett,
8:52.0, , ,2-13,+3,I. Quickley makes 3-pt jump shot from 23 ft (assist by R. Barrett),
8:51.0,Miami full timeout, ,2-13, , ,
8:37.0,Personal foul by J. Porter (drawn by K. Lowry), ,2-13, , ,
8:25.0,K. Lowry makes 2-pt jump shot from 9 ft,+2,4-13, , ,
8:00.0, , ,4-15,+2,I. Quickley makes 2-pt layup from 7 ft,
8:00.0,Violation by Team (def goaltending), ,4-15, , ,
