A,B,C,D,E,F,Event
1st Q
Time,Chicago,,Score,,Miami,
12:00.0,Jump ball: N. Vučević vs. O. Robinson (C. White gains possession),
11:44.0,A. Caruso makes 3-pt jump shot from 23 ft (assist by C. White),+3,3-0, , ,
11:19.0, , ,3-0, ,K. Lowry misses 3-pt jump shot from 25 ft,
11:16.0,Defensive rebound by D. DeRozan, ,3-0, , ,
11:13.0,A. Caruso misses 3-pt jump shot from 27 ft, ,3-0, , ,
11:09.0, , ,3-0, ,Defensive rebound by C. Martin,
11:04.0, , ,3-0, ,K. Lowry misses 2-pt layup from 3 ft,
11:02.0,Defensive rebound by N. Vučević, ,3-0, , ,
10:54.0,P. Williams makes 2-pt jump shot from 17 ft (assist by N. Vučević),+2,5-0, , ,
10:36.0, , ,5-0, ,Turnover by J. Butler (bad pass; steal by C. White),
10:30.0,C. White makes 3-pt jump shot from 27 ft,+3,8-0, , ,
10:04.0, , ,8-0, ,O. Robinson misses 2-pt hook shot from 3 ft,
10:01.0,Defensive rebound by N. Vučević, ,8-0, , ,
9:56.0,Personal foul by D. Robinson (drawn by A. Caruso), ,8-0, , ,
9:45.0,C. White misses 3-pt jump shot from 25 ft, ,8-0, , ,
9:42.0, , ,8-0, ,Defensive rebound by J. Butler,
9:30.0, , ,8-3,+3,D. Robinson makes 3-pt jump shot from 27 ft (assist by J. Butler),
9:13.0,A. Caruso makes 3-pt jump shot from 25 ft (assist by D. DeRozan),+3,11-3, , ,
8:55.0, , ,11-3, ,Turnover by D. Robinson (bad pass; steal by N. Vučević),
8:50.0,A. Caruso misses 2-pt layup from 3 ft, ,11-3, , ,
8:47.0, , ,11-3, ,Defensive rebound by C. Martin,
8:43.0, , ,11-3, ,K. Lowry misses 3-pt jump shot from 23 ft,
8:43.0,Defensive rebound by C. White, ,11-3, , ,
8:28.0,D. DeRozan misses 2-pt jump shot from 20 ft, ,11-3, , ,
8:25.0, , ,11-3, ,Defensive rebound by Team,
8:10.0, , ,11-3, ,O. Robinson misses 3-pt jump shot from 26 ft,
8:08.0,Defensive rebound by Team, ,11-3, , ,
7:51.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by A. Caruso),+2,13-3, , ,
7:36.0, , ,13-5,+2,J. Butler makes 2-pt jump shot from 9 ft,
7:25.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by C. White),+3,16-5, , ,
7:14.0, , ,16-5, ,D. Robinson misses 2-pt layup from 2 ft,
7:12.0,Defensive rebound by N. Vučević, ,16-5, , ,
7:08.0,Chicago full timeout, ,16-5, , ,
7:08.0,A. Dosunmu enters the game for A. Caruso, ,16-5, , ,
7:02.0,P. Williams makes 3-pt jump shot from 26 ft (assist by D. DeRozan),+3,19-5, , ,
6:46.0, , ,19-5, ,Personal foul by C. White (drawn by J. Butler),
6:46.0, , ,19-5, ,K. Love enters the game for O. Robinson,
6:32.0, , ,19-5, ,Turnover by Team (shot clock),
6:17.0,D. DeRozan makes 2-pt jump shot from 21 ft (assist by P. Williams),+2,21-5, , ,
6:16.0, , ,21-5, ,Miami full timeout,
6:16.0, , ,21-5, ,J. Jaquez enters the game for D. Robinson,
5:57.0, , ,21-7,+2,J. Butler makes 2-pt jump shot from 9 ft (assist by K. Love),
