A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Philadelphia,
12:00.0,Jump ball: B. Adebayo vs. M. Bamba (T. Maxey gains possession),
11:42.0, , ,0-2,+2,T. Maxey makes 2-pt jump shot from 16 ft (assist by M. Bamba),
11:28.0,J. Jaquez makes 2-pt layup from 1 ft (assist by B. Adebayo),+2,2-2, , ,Tie
11:08.0, , ,2-2, ,K. Lowry misses 2-pt jump shot from 8 ft,
11:07.0,Defensive rebound by D. Robinson, ,2-2, , ,
10:53.0,Turnover by T. Rozier (bad pass), ,2-2, , ,
10:39.0, , ,2-2, ,T. Maxey misses 3-pt jump shot from 28 ft,
10:37.0,Defensive rebound by B. Adebayo, ,2-2, , ,
10:33.0,T. Rozier makes 2-pt layup from 1 ft (assist by B. Adebayo),+2,4-2, , ,Lead change
10:11.0, , ,4-5,+3,M. Bamba makes 3-pt jump shot from 25 ft (assist by T. Maxey),Lead change
9:55.0,D. Robinson misses 2-pt layup from 4 ft, ,4-5, , ,
9:53.0, , ,4-5, ,Defensive rebound by M. Bamba,
9:49.0, , ,4-5, ,M. Bamba misses 3-pt jump shot from 27 ft,
9:47.0,Defensive rebound by B. Adebayo, ,4-5, , ,
9:34.0,T. Rozier misses 3-pt jump shot from 28 ft, ,4-5, , ,
9:32.0, , ,4-5, ,Defensive rebound by N. Batum,
9:14.0, , ,4-5, ,M. Bamba misses 2-pt layup from 1 ft,
9:12.0,Defensive rebound by B. Adebayo, ,4-5, , ,
8:57.0,H. Highsmith makes 3-pt jump shot from 28 ft (assist by B. Adebayo),+3,7-5, , ,Lead change
8:41.0, , ,7-5, ,T. Maxey misses 2-pt jump shot from 8 ft,
8:40.0,Defensive rebound by T. Rozier, ,7-5, , ,
8:28.0,T. Rozier misses 2-pt layup from 4 ft (block by M. Bamba), ,7-5, , ,
8:25.0, , ,7-5, ,Defensive rebound by M. Bamba,
8:20.0, , ,7-5, ,Shooting foul by B. Adebayo (drawn by T. Maxey),
8:20.0, , ,7-6,+1,T. Maxey makes free throw 1 of 2,
8:20.0, , ,7-7,+1,T. Maxey makes free throw 2 of 2,Tie
8:11.0,B. Adebayo makes 2-pt jump shot from 16 ft (assist by J. Jaquez),+2,9-7, , ,
7:57.0, , ,9-9,+2,K. Oubre makes 2-pt layup from 3 ft,Tie
7:50.0,Personal foul by M. Bamba (drawn by B. Adebayo), ,9-9, , ,
7:41.0,Turnover by J. Jaquez (bad pass; steal by M. Bamba), ,9-9, , ,
7:36.0, , ,9-11,+2,T. Maxey makes 2-pt layup from 1 ft,Lead change
