A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Miami,
12:00.0,Jump ball: K. Porziņģis vs. B. Adebayo (D. White gains possession),
11:56.0,Turnover by J. Holiday (back court), ,0-0, , ,
11:35.0, , ,0-2,+2,T. Rozier makes 2-pt layup from 4 ft (assist by J. Butler),
11:18.0,D. White makes 2-pt layup from 6 ft,+2,2-2, , ,Tie
11:03.0, , ,2-2, ,J. Butler misses 3-pt jump shot from 24 ft,
10:59.0,Defensive rebound by J. Tatum, ,2-2, , ,
10:53.0,K. Porziņģis misses 3-pt jump shot from 25 ft, ,2-2, , ,
10:49.0,Offensive rebound by J. Brown, ,2-2, , ,
10:43.0,Shooting foul by H. Highsmith (drawn by J. Tatum), ,2-2, , ,
10:43.0,J. Tatum makes free throw 1 of 2,+1,3-2, , ,Lead change
10:43.0,J. Tatum makes free throw 2 of 2,+1,4-2, , ,
10:25.0, , ,4-2, ,Turnover by J. Butler (lost ball; steal by J. Brown),
10:20.0,J. Holiday misses 3-pt jump shot from 29 ft, ,4-2, , ,
10:15.0, , ,4-2, ,Defensive rebound by T. Herro,
10:09.0, , ,4-2, ,H. Highsmith misses 2-pt jump shot from 19 ft,
10:05.0,Defensive rebound by J. Holiday, ,4-2, , ,
9:51.0,D. White misses 3-pt jump shot from 26 ft, ,4-2, , ,
9:48.0, , ,4-2, ,Defensive rebound by T. Rozier,
9:43.0, , ,4-2, ,T. Rozier misses 2-pt jump shot from 10 ft,
9:40.0,Defensive rebound by D. White, ,4-2, , ,
9:37.0,Shooting foul by H. Highsmith (drawn by J. Tatum), ,4-2, , ,
9:37.0,J. Tatum makes free throw 1 of 2,+1,5-2, , ,
9:37.0,J. Tatum makes free throw 2 of 2,+1,6-2, , ,
9:29.0, , ,6-5,+3,T. Herro makes 3-pt jump shot from 25 ft (assist by T. Rozier),
9:11.0,K. Porziņģis misses 2-pt dunk from 14 ft (block by B. Adebayo), ,6-5, , ,
9:07.0,Offensive rebound by D. White, ,6-5, , ,
9:03.0,J. Brown misses 3-pt jump shot from 23 ft, ,6-5, , ,
9:00.0,Offensive rebound by D. White, ,6-5, , ,
8:59.0,D. White makes 2-pt layup from 1 ft,+2,8-5, , ,
8:49.0, , ,8-8,+3,H. Highsmith makes 3-pt jump shot from 23 ft (assist by T. Herro),Tie
