A,B,C,D,E,F,Event
1st Q
Time,Sacramento,,Score,,Miami,
12:00.0,Jump ball: D. Sabonis vs. B. Adebayo (J. Butler gains possession),
11:36.0, , ,0-3,+3,J. Butler makes 3-pt jump shot from 27 ft,
11:00.0, , ,0-3, ,T. Rozier misses 2-pt jump shot from 11 ft,
10:57.0, , ,0-3, ,Offensive rebound by H. Highsmith,
10:54.0, , ,0-3, ,T. Rozier misses 3-pt jump shot from 27 ft,
10:51.0,Defensive rebound by K. Murray, ,0-3, , ,
10:44.0,K. Murray makes 3-pt jump shot from 26 ft (assist by D. Sabonis),+3,3-3, , ,Tie
10:22.0, , ,3-3, ,J. Butler misses 2-pt jump shot from 13 ft,
10:20.0,Defensive rebound by D. Sabonis, ,3-3, , ,
10:06.0,Personal foul by B. Adebayo (drawn by D. Sabonis), ,3-3, , ,
9:59.0,K. Huerter misses 3-pt jump shot from 26 ft, ,3-3, , ,
9:56.0, , ,3-3, ,Defensive rebound by J. Butler,
9:48.0, , ,3-3, ,B. Adebayo misses 2-pt jump shot from 12 ft,
9:46.0,Defensive rebound by D. Fox, ,3-3, , ,
9:40.0,D. Fox misses 3-pt jump shot from 25 ft, ,3-3, , ,
9:37.0, , ,3-3, ,Defensive rebound by B. Adebayo,
9:17.0, , ,3-3, ,B. Adebayo misses 2-pt jump shot from 17 ft,
9:15.0,Defensive rebound by D. Sabonis, ,3-3, , ,
9:06.0,D. Fox misses 2-pt jump shot from 15 ft, ,3-3, , ,
9:03.0, , ,3-3, ,Defensive rebound by B. Adebayo,
8:59.0, , ,3-3, ,Shooting foul by K. Murray (drawn by T. Herro),
8:59.0, , ,3-4,+1,T. Herro makes free throw 1 of 2,
8:59.0, , ,3-5,+1,T. Herro makes free throw 2 of 2,
8:52.0,Personal foul by T. Rozier (drawn by H. Barnes), ,3-5, , ,
8:44.0,Shooting foul by B. Adebayo (drawn by D. Fox), ,3-5, , ,
8:44.0,D. Fox makes free throw 1 of 2,+1,4-5, , ,
8:44.0, , ,4-5, ,T. Bryant enters the game for B. Adebayo,
8:44.0,D. Fox misses free throw 2 of 2, ,4-5, , ,
8:41.0, , ,4-5, ,Defensive rebound by T. Bryant,
8:20.0, , ,4-7,+2,H. Highsmith makes 2-pt jump shot from 14 ft (assist by T. Rozier),
8:11.0,Turnover by K. Huerter (back court), ,4-7, , ,
7:59.0, , ,4-7, ,H. Highsmith misses 2-pt jump shot from 7 ft,
7:57.0,Defensive rebound by D. Sabonis, ,4-7, , ,
7:51.0,K. Huerter makes 2-pt layup from 4 ft (assist by D. Sabonis),+2,6-7, , ,
7:41.0, , ,6-7, ,Turnover by T. Herro (bad pass; steal by D. Sabonis),
7:34.0,K. Murray misses 2-pt jump shot from 13 ft, ,6-7, , ,
7:34.0,Offensive rebound by K. Murray, ,6-7, , ,
7:29.0,K. Murray makes 2-pt dunk from 3 ft,+2,8-7, , ,Lead change
7:04.0, , ,8-7, ,T. Rozier misses 2-pt jump shot from 11 ft,
7:02.0,Defensive rebound by D. Fox, ,8-7, , ,
7:00.0,K. Murray misses 3-pt jump shot from 27 ft, ,8-7, , ,
7:00.0, , ,8-7, ,Defensive rebound by J. Butler,
6:48.0, , ,8-10,+3,T. Herro makes 3-pt jump shot from 23 ft (assist by J. Butler),Lead change
6:37.0,D. Fox makes 2-pt layup from 5 ft,+2,10-10, , ,Tie
6:13.0, , ,10-10, ,J. Butler misses 2-pt layup from 7 ft (block by D. Sabonis),
6:10.0, , ,10-10, ,Offensive rebound by J. Butler,
6:09.0, , ,10-10, ,Turnover by H. Highsmith (bad pass; steal by K. Murray),
6:04.0,K. Huerter makes 2-pt layup from 4 ft (assist by K. Murray),+2,12-10, , ,Lead change
6:03.0, , ,12-10, ,Miami full timeout,
6:03.0, , ,12-10, ,J. Jaquez enters the game for T. Bryant,
6:03.0, , ,12-10, ,K. Love enters the game for T. Herro,
5:43.0, , ,12-10, ,Shooting foul by K. Huerter (drawn by J. Jaquez),
5:43.0, , ,12-11,+1,J. Jaquez makes free throw 1 of 2,
5:43.0, , ,12-12,+1,J. Jaquez makes free throw 2 of 2,Tie
5:22.0,D. Sabonis misses 2-pt hook shot from 7 ft, ,12-12, , ,
5:20.0, , ,12-12, ,Defensive rebound by J. Butler,
5:11.0, , ,12-14,+2,J. Butler makes 2-pt dunk from 4 ft (assist by K. Love),Lead change
4:59.0,H. Barnes misses 3-pt jump shot from 24 ft, ,12-14, , ,
4:57.0, , ,12-14, ,Defensive rebound by J. Butler,
4:45.0, , ,12-17,+3,K. Love makes 3-pt jump shot from 27 ft (assist by J. Butler),
4:32.0,K. Murray makes 3-pt jump shot from 23 ft (assist by D. Sabonis),+3,15-17, , ,
4:13.0, , ,15-17, ,J. Jaquez misses 2-pt layup from 7 ft,
4:11.0,Defensive rebound by D. Fox, ,15-17, , ,
4:08.0,K. Huerter makes 3-pt jump shot from 28 ft (assist by D. Fox),+3,18-17, , ,Lead change
3:42.0, , ,18-17, ,Turnover by J. Butler (lost ball; steal by D. Fox),
3:32.0,D. Sabonis misses 2-pt layup from 4 ft, ,18-17, , ,
3:29.0, , ,18-17, ,Defensive rebound by H. Highsmith,
3:22.0, , ,18-19,+2,J. Butler makes 2-pt layup from 7 ft (assist by K. Love),Lead change
3:22.0, , ,18-19, ,Shooting foul by D. Fox (drawn by J. Butler),
3:22.0,T. Lyles enters the game for H. Barnes, ,18-19, , ,
3:22.0,D. Mitchell enters the game for D. Fox, ,18-19, , ,
3:22.0,M. Monk enters the game for K. Huerter, ,18-19, , ,
3:22.0, , ,18-19, ,C. Martin enters the game for H. Highsmith,
3:22.0, , ,18-19, ,J. Richardson enters the game for T. Rozier,
3:22.0, , ,18-20,+1,J. Butler makes free throw 1 of 1,
2:58.0,T. Lyles misses 3-pt jump shot from 26 ft, ,18-20, , ,
2:55.0, , ,18-20, ,Defensive rebound by J. Jaquez,
2:45.0, , ,18-20, ,Shooting foul by K. Murray (drawn by J. Butler),
2:45.0,Sacramento full timeout, ,18-20, , ,
2:45.0,K. Huerter enters the game for K. Murray, ,18-20, , ,
2:45.0, , ,18-20, ,J. Butler misses free throw 1 of 2,
2:45.0, , ,18-20, ,Offensive rebound by Team,
2:45.0, , ,18-21,+1,J. Butler makes free throw 2 of 2,
2:34.0,Turnover by M. Monk (lost ball; steal by J. Butler), ,18-21, , ,
2:28.0, , ,18-23,+2,J. Jaquez makes 2-pt layup from 8 ft (assist by J. Richardson),
2:13.0,Turnover by D. Mitchell (traveling), ,18-23, , ,
2:00.0, , ,18-23, ,Turnover by J. Jaquez (bad pass; steal by T. Lyles),
1:55.0,Turnover by M. Monk (bad pass), ,18-23, , ,
1:55.0,H. Barnes enters the game for D. Mitchell, ,18-23, , ,
1:55.0,D. Fox enters the game for D. Sabonis, ,18-23, , ,
1:55.0, , ,18-23, ,T. Herro enters the game for J. Butler,
1:43.0, , ,18-23, ,Turnover by T. Herro (bad pass; steal by D. Fox),
1:34.0,H. Barnes misses 3-pt jump shot from 23 ft, ,18-23, , ,
1:30.0, , ,18-23, ,Defensive rebound by T. Herro,
1:24.0, , ,18-23, ,K. Love misses 2-pt jump shot from 8 ft,
1:23.0, , ,18-23, ,Offensive rebound by K. Love,
1:23.0, , ,18-23, ,Shooting foul by T. Lyles (drawn by K. Love),
1:23.0, , ,18-24,+1,K. Love makes free throw 1 of 2,
1:23.0, , ,18-25,+1,K. Love makes free throw 2 of 2,
1:03.0,T. Lyles misses 3-pt jump shot from 26 ft, ,18-25, , ,
1:01.0,Offensive rebound by Team, ,18-25, , ,
0:48.0,K. Huerter makes 2-pt layup from 5 ft (assist by T. Lyles),+2,20-25, , ,
0:35.0, , ,20-25, ,J. Richardson misses 3-pt jump shot from 26 ft,
0:32.0,Defensive rebound by H. Barnes, ,20-25, , ,
0:29.0,K. Huerter misses 3-pt jump shot from 26 ft, ,20-25, , ,
0:24.0, , ,20-25, ,Defensive rebound by C. Martin,
0:20.0, , ,20-28,+3,J. Richardson makes 3-pt jump shot from 23 ft (assist by C. Martin),
0:00.0,M. Monk makes 2-pt jump shot from 13 ft,+2,22-28, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Sacramento,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:42.0,D. Fox misses 2-pt jump shot from 7 ft, ,22-28, , ,
11:35.0,Offensive rebound by J. McGee, ,22-28, , ,
11:35.0,J. McGee makes 2-pt layup at rim,+2,24-28, , ,
11:26.0, , ,24-28, ,B. Adebayo misses 2-pt jump shot from 14 ft,
11:23.0,Defensive rebound by J. McGee, ,24-28, , ,
11:16.0,M. Monk makes 2-pt layup from 4 ft,+2,26-28, , ,
11:03.0, , ,26-31,+3,J. Richardson makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
10:46.0,Turnover by M. Monk (traveling), ,26-31, , ,
10:46.0,K. Edwards enters the game for H. Barnes, ,26-31, , ,
10:33.0, , ,26-34,+3,J. Richardson makes 3-pt jump shot from 26 ft (assist by T. Herro),
10:16.0,M. Monk misses 3-pt jump shot from 25 ft, ,26-34, , ,
10:11.0, , ,26-34, ,Defensive rebound by T. Herro,
10:03.0, , ,26-36,+2,C. Martin makes 2-pt layup from 8 ft (assist by J. Richardson),
9:37.0,K. Edwards misses 2-pt jump shot from 18 ft, ,26-36, , ,
9:32.0, , ,26-36, ,Defensive rebound by C. Martin,
9:26.0, , ,26-39,+3,J. Richardson makes 3-pt jump shot from 26 ft (assist by C. Martin),
9:25.0,Sacramento full timeout, ,26-39, , ,
9:25.0,K. Murray enters the game for K. Edwards, ,26-39, , ,
