A,B,C,D,E,F,Event
1st Q
Time,Denver,,Score,,Miami,
12:00.0,Jump ball: N. Jokić vs. B. Adebayo (J. Murray gains possession),
11:46.0,N. Jokić misses 2-pt hook shot from 8 ft, ,0-0, , ,
11:43.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:32.0, , ,0-2,+2,T. Rozier makes 2-pt layup from 1 ft (assist by J. Butler),
11:11.0,M. Porter misses 2-pt jump shot from 16 ft, ,0-2, , ,
11:07.0, , ,0-2, ,Defensive rebound by D. Robinson,
10:56.0, , ,0-4,+2,B. Adebayo makes 2-pt jump shot from 13 ft (assist by T. Rozier),
10:37.0,A. Gordon makes 2-pt layup from 2 ft (assist by N. Jokić),+2,2-4, , ,
10:22.0, , ,2-4, ,J. Butler misses 2-pt layup from 1 ft,
10:20.0,Defensive rebound by A. Gordon, ,2-4, , ,
10:13.0,A. Gordon makes 2-pt dunk from 1 ft,+2,4-4, , ,Tie
10:01.0, , ,4-4, ,B. Adebayo misses 2-pt jump shot from 11 ft,
9:59.0, , ,4-4, ,Offensive rebound by T. Rozier,
9:58.0, , ,4-4, ,T. Rozier misses 2-pt layup at rim,
9:57.0,Defensive rebound by A. Gordon, ,4-4, , ,
9:39.0,N. Jokić makes 2-pt hook shot from 7 ft,+2,6-4, , ,Lead change
9:24.0, , ,6-7,+3,J. Butler makes 3-pt jump shot from 23 ft (assist by D. Robinson),Lead change
9:09.0,J. Murray misses 2-pt jump shot from 14 ft (block by B. Adebayo), ,6-7, , ,
9:07.0, , ,6-7, ,Defensive rebound by B. Adebayo,
8:56.0, , ,6-7, ,T. Rozier misses 3-pt jump shot from 24 ft,
8:56.0, , ,6-7, ,Offensive rebound by Team,
8:56.0,Loose ball foul by A. Gordon (drawn by N. Jović), ,6-7, , ,
8:50.0, , ,6-7, ,J. Butler misses 2-pt jump shot from 11 ft,
8:47.0,Defensive rebound by N. Jokić, ,6-7, , ,
8:34.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft, ,6-7, , ,
8:30.0, , ,6-7, ,Defensive rebound by J. Butler,
8:22.0, , ,6-9,+2,D. Robinson makes 2-pt layup from 2 ft (assist by J. Butler),
8:07.0,Turnover by N. Jokić (bad pass; steal by N. Jović), ,6-9, , ,
8:01.0, , ,6-9, ,Turnover by N. Jović (bad pass; steal by N. Jokić),
7:55.0,M. Porter makes 3-pt jump shot from 26 ft (assist by A. Gordon),+3,9-9, , ,Tie
