A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Brooklyn,
12:00.0,Jump ball: B. Adebayo vs. N. Claxton (S. Dinwiddie gains possession),
11:33.0, , ,0-0, ,D. Finney-Smith misses 3-pt jump shot from 23 ft,
11:31.0,Defensive rebound by K. Lowry, ,0-0, , ,
11:09.0,N. Jović misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:05.0, , ,0-0, ,Defensive rebound by M. Bridges,
11:01.0, , ,0-0, ,M. Bridges misses 3-pt jump shot from 26 ft,
10:54.0,Defensive rebound by B. Adebayo, ,0-0, , ,
10:52.0,T. Herro misses 2-pt layup from 2 ft (block by N. Claxton), ,0-0, , ,
10:52.0,Offensive rebound by Team, ,0-0, , ,
10:45.0,T. Herro misses 3-pt jump shot from 25 ft, ,0-0, , ,
10:40.0,Offensive rebound by J. Butler, ,0-0, , ,
10:36.0,K. Lowry misses 3-pt jump shot from 25 ft, ,0-0, , ,
10:31.0, , ,0-0, ,Defensive rebound by C. Johnson,
10:21.0, , ,0-0, ,C. Johnson misses 3-pt jump shot from 26 ft,
10:18.0,Defensive rebound by B. Adebayo, ,0-0, , ,
10:01.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),+2,2-0, , ,
9:47.0, , ,2-0, ,S. Dinwiddie misses 3-pt jump shot from 25 ft,
9:45.0, , ,2-0, ,Offensive rebound by N. Claxton,
9:43.0, , ,2-3,+3,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by N. Claxton),Lead change
9:21.0,J. Butler makes 2-pt dunk from 1 ft (assist by T. Herro),+2,4-3, , ,Lead change
8:57.0, , ,4-3, ,C. Johnson misses 2-pt layup from 2 ft,
8:54.0,Defensive rebound by B. Adebayo, ,4-3, , ,
8:50.0,N. Jović makes 2-pt layup from 1 ft (assist by B. Adebayo),+2,6-3, , ,
8:40.0, , ,6-3, ,S. Dinwiddie misses 3-pt jump shot from 25 ft,
8:37.0,Defensive rebound by B. Adebayo, ,6-3, , ,
8:28.0,N. Jović misses 3-pt jump shot from 25 ft, ,6-3, , ,
8:25.0, , ,6-3, ,Defensive rebound by D. Finney-Smith,
8:15.0, , ,6-3, ,M. Bridges misses 3-pt jump shot from 25 ft,
8:10.0, , ,6-3, ,Offensive rebound by D. Finney-Smith,
8:06.0, , ,6-3, ,S. Dinwiddie misses 3-pt jump shot from 24 ft,
8:03.0,Defensive rebound by T. Herro, ,6-3, , ,
7:47.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,6-3, , ,
7:43.0, , ,6-3, ,Defensive rebound by N. Claxton,
7:36.0, , ,6-3, ,D. Finney-Smith misses 3-pt jump shot from 26 ft,
7:34.0,Defensive rebound by K. Lowry, ,6-3, , ,
7:32.0,T. Herro makes 2-pt layup from 1 ft (assist by K. Lowry),+2,8-3, , ,
7:22.0, , ,8-3, ,M. Bridges misses 3-pt jump shot from 26 ft,
7:19.0,Defensive rebound by B. Adebayo, ,8-3, , ,
7:09.0,J. Butler misses 2-pt jump shot from 7 ft, ,8-3, , ,
7:08.0, , ,8-3, ,Defensive rebound by Team,
6:45.0, , ,8-5,+2,N. Claxton makes 2-pt hook shot from 7 ft (assist by S. Dinwiddie),
6:21.0,T. Herro misses 3-pt jump shot from 26 ft, ,8-5, , ,
6:18.0, , ,8-5, ,Defensive rebound by N. Claxton,
6:10.0, , ,8-5, ,Personal foul by K. Lowry (drawn by N. Claxton),
6:10.0, , ,8-5, ,Brooklyn full timeout,
5:56.0, , ,8-5, ,N. Claxton misses 2-pt jump shot from 10 ft,
5:53.0,Defensive rebound by T. Herro, ,8-5, , ,
5:36.0,J. Butler misses 2-pt layup from 1 ft (block by D. Finney-Smith), ,8-5, , ,
5:34.0, , ,8-5, ,Defensive rebound by M. Bridges,
5:31.0, , ,8-8,+3,M. Bridges makes 3-pt jump shot from 25 ft,Tie
5:19.0,Shooting foul by C. Johnson (drawn by J. Butler), ,8-8, , ,
5:19.0,J. Butler makes free throw 1 of 2,+1,9-8, , ,
5:19.0,H. Highsmith enters the game for B. Adebayo, ,9-8, , ,
5:19.0, , ,9-8, ,D. Smith enters the game for S. Dinwiddie,
5:19.0, , ,9-8, ,C. Thomas enters the game for C. Johnson,
5:19.0,J. Butler makes free throw 2 of 2,+1,10-8, , ,
5:08.0, , ,10-8, ,Turnover by C. Thomas (traveling),
4:54.0,K. Lowry makes 2-pt layup from 1 ft (assist by N. Jović),+2,12-8, , ,
4:41.0, , ,12-10,+2,M. Bridges makes 2-pt layup from 2 ft,
4:15.0,J. Butler makes 2-pt layup from 4 ft (assist by T. Herro),+2,14-10, , ,
4:02.0, , ,14-10, ,M. Bridges misses 3-pt jump shot from 24 ft,
3:58.0,Defensive rebound by J. Butler, ,14-10, , ,
3:44.0,Turnover by J. Butler (bad pass; steal by M. Bridges), ,14-10, , ,
3:38.0, , ,14-10, ,C. Thomas misses 3-pt jump shot from 23 ft,
3:36.0,Defensive rebound by H. Highsmith, ,14-10, , ,
3:32.0,K. Lowry misses 2-pt layup from 1 ft (block by D. Smith), ,14-10, , ,
3:32.0, , ,14-10, ,Defensive rebound by C. Thomas,
3:24.0, , ,14-12,+2,C. Thomas makes 2-pt layup from 2 ft (assist by D. Finney-Smith),
3:00.0,Turnover by T. Herro (lost ball; steal by D. Smith), ,14-12, , ,
2:55.0, , ,14-15,+3,C. Thomas makes 3-pt jump shot from 25 ft (assist by M. Bridges),Lead change
2:53.0,Miami full timeout, ,14-15, , ,
2:53.0,B. Adebayo enters the game for J. Butler, ,14-15, , ,
2:53.0,J. Richardson enters the game for N. Jović, ,14-15, , ,
2:53.0,D. Robinson enters the game for K. Lowry, ,14-15, , ,
2:53.0, , ,14-15, ,R. O'Neale enters the game for N. Claxton,
2:38.0,Turnover by J. Richardson (bad pass; steal by M. Bridges), ,14-15, , ,
2:29.0, , ,14-15, ,Personal foul by J. Richardson (drawn by M. Bridges),
2:29.0,C. Martin enters the game for T. Herro, ,14-15, , ,
2:29.0, , ,14-15, ,N. Claxton enters the game for D. Finney-Smith,
2:19.0, , ,14-15, ,D. Smith misses 2-pt jump shot from 13 ft,
2:16.0,Defensive rebound by J. Richardson, ,14-15, , ,
1:59.0,H. Highsmith misses 2-pt layup from 3 ft (block by M. Bridges), ,14-15, , ,
1:57.0, , ,14-15, ,Defensive rebound by D. Smith,
1:56.0, , ,14-15, ,Shooting foul by H. Highsmith (drawn by D. Smith),
1:56.0, , ,14-16,+1,D. Smith makes free throw 1 of 2,
1:56.0, , ,14-16, ,D. Smith misses free throw 2 of 2,
1:53.0,Defensive rebound by B. Adebayo, ,14-16, , ,
1:46.0,Turnover by D. Robinson (bad pass), ,14-16, , ,
1:32.0, , ,14-16, ,M. Bridges misses 2-pt jump shot from 8 ft,
1:28.0, , ,14-16, ,Offensive rebound by M. Bridges,
1:26.0, , ,14-18,+2,N. Claxton makes 2-pt jump shot from 13 ft (assist by M. Bridges),
1:11.0,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Robinson),+2,16-18, , ,
0:53.0, , ,16-20,+2,C. Thomas makes 2-pt jump shot from 12 ft (assist by R. O'Neale),
0:35.0,J. Richardson misses 3-pt jump shot from 23 ft, ,16-20, , ,
0:31.0, , ,16-20, ,Defensive rebound by D. Smith,
0:22.0, , ,16-22,+2,C. Thomas makes 2-pt jump shot from 10 ft (assist by D. Smith),
0:07.0,Personal take foul by C. Thomas (drawn by C. Martin), ,16-22, , ,
0:07.0, , ,16-22, ,D. Finney-Smith enters the game for C. Thomas,
0:02.0,D. Robinson misses 3-pt jump shot from 25 ft, ,16-22, , ,
0:02.0, , ,16-22, ,Defensive rebound by M. Bridges,
0:00.0,End of 1st quarter,
2nd Q,
Time,Miami,,Score,,Brooklyn,
12:00.0,Start of 2nd quarter,
11:39.0,B. Adebayo misses 2-pt jump shot from 14 ft, ,16-22, , ,
11:36.0, , ,16-22, ,Defensive rebound by N. Claxton,
11:24.0, , ,16-24,+2,N. Claxton makes 2-pt dunk at rim (assist by R. O'Neale),
11:22.0, , ,16-24, ,Violation by Team (delay of game),
11:10.0,D. Robinson misses 3-pt jump shot from 25 ft, ,16-24, , ,
11:09.0,Offensive rebound by Team, ,16-24, , ,
11:03.0,Def 3 sec tech foul by Team, ,16-24, , ,
11:03.0,J. Richardson makes technical free throw,+1,17-24, , ,
10:56.0,J. Richardson misses 2-pt jump shot from 14 ft, ,17-24, , ,
10:53.0, , ,17-24, ,Defensive rebound by N. Claxton,
