A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Miami,
12:00.0,Jump ball: J. Embiid vs. B. Adebayo (N. Jović gains possession),
11:32.0, , ,0-0, ,J. Butler misses 2-pt jump shot from 15 ft,
11:30.0,Defensive rebound by K. Oubre, ,0-0, , ,
11:16.0,T. Maxey makes 2-pt layup from 7 ft (assist by J. Embiid),+2,2-0, , ,
11:02.0, , ,2-0, ,N. Jović misses 3-pt jump shot from 28 ft,
11:00.0, , ,2-0, ,Offensive rebound by J. Butler,
10:53.0, , ,2-0, ,D. Robinson misses 3-pt jump shot from 23 ft,
10:52.0,Defensive rebound by Team, ,2-0, , ,
10:41.0,K. Oubre makes 2-pt dunk from 1 ft (assist by N. Batum),+2,4-0, , ,
10:27.0, , ,4-0, ,Turnover by T. Rozier (lost ball; steal by K. Lowry),
10:21.0,T. Maxey makes 3-pt jump shot from 27 ft,+3,7-0, , ,
10:09.0, , ,7-0, ,T. Rozier misses 2-pt layup from 3 ft (block by J. Embiid),
10:08.0,Defensive rebound by Team, ,7-0, , ,
9:53.0,T. Maxey makes 3-pt jump shot from 25 ft,+3,10-0, , ,
9:45.0, , ,10-0, ,Miami full timeout,
9:35.0, , ,10-0, ,N. Jović misses 2-pt layup from 5 ft,
9:33.0,Defensive rebound by J. Embiid, ,10-0, , ,
9:20.0,J. Embiid makes 2-pt jump shot from 12 ft (assist by K. Lowry),+2,12-0, , ,
9:08.0, , ,12-2,+2,B. Adebayo makes 2-pt jump shot from 5 ft (assist by J. Butler),
8:44.0,J. Embiid makes 2-pt jump shot from 17 ft,+2,14-2, , ,
8:25.0, , ,14-2, ,N. Jović misses 3-pt jump shot from 22 ft,
8:23.0,Defensive rebound by J. Embiid, ,14-2, , ,
8:10.0,N. Batum misses 3-pt jump shot from 25 ft, ,14-2, , ,
8:07.0, , ,14-2, ,Defensive rebound by B. Adebayo,
8:05.0, , ,14-2, ,Turnover by B. Adebayo (bad pass),
7:54.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. Maxey),+3,17-2, , ,
7:36.0, , ,17-2, ,B. Adebayo misses 2-pt jump shot from 12 ft,
