A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Miami,
12:00.0,Jump ball: K. Olynyk vs. B. Adebayo (T. Herro gains possession),
11:38.0, , ,0-3,+3,N. Jović makes 3-pt jump shot from 26 ft (assist by B. Adebayo),
11:22.0,J. Freeman-Liberty misses 3-pt jump shot from 25 ft, ,0-3, , ,
11:20.0, , ,0-3, ,Defensive rebound by C. Martin,
11:12.0, , ,0-3, ,B. Adebayo misses 2-pt jump shot from 18 ft,
11:11.0,Defensive rebound by K. Olynyk, ,0-3, , ,
10:52.0,G. Trent misses 3-pt jump shot from 26 ft, ,0-3, , ,
10:50.0, , ,0-3, ,Defensive rebound by J. Butler,
10:45.0, , ,0-3, ,Turnover by B. Adebayo (bad pass; steal by G. Dick),
10:34.0,O. Agbaji makes 2-pt layup from 3 ft (assist by K. Olynyk),+2,2-3, , ,
10:20.0, , ,2-3, ,N. Jović misses 3-pt jump shot from 26 ft,
10:17.0,Defensive rebound by K. Olynyk, ,2-3, , ,
10:08.0,G. Dick makes 2-pt layup from 3 ft (assist by J. Freeman-Liberty),+2,4-3, , ,Lead change
10:08.0,Shooting foul by N. Jović (drawn by G. Dick), ,4-3, , ,
10:08.0,G. Dick makes free throw 1 of 1,+1,5-3, , ,
9:49.0, , ,5-6,+3,T. Herro makes 3-pt jump shot from 28 ft (assist by J. Butler),Lead change
9:37.0,K. Olynyk misses 3-pt jump shot from 25 ft, ,5-6, , ,
9:35.0, , ,5-6, ,Defensive rebound by B. Adebayo,
9:32.0, , ,5-6, ,Shooting foul by G. Trent (drawn by J. Butler),
9:32.0, , ,5-7,+1,J. Butler makes free throw 1 of 2,
9:32.0, , ,5-8,+1,J. Butler makes free throw 2 of 2,
9:13.0,Shooting foul by B. Adebayo (drawn by G. Trent), ,5-8, , ,
9:13.0,G. Trent makes free throw 1 of 3,+1,6-8, , ,
9:13.0,G. Trent makes free throw 2 of 3,+1,7-8, , ,
9:13.0,G. Trent makes free throw 3 of 3,+1,8-8, , ,Tie
9:03.0, , ,8-8, ,Turnover by B. Adebayo (bad pass),
8:50.0,Turnover by J. Freeman-Liberty (bad pass; steal by B. Adebayo), ,8-8, , ,
8:40.0, , ,8-8, ,Turnover by T. Herro (bad pass; steal by O. Agbaji),
8:35.0,O. Agbaji makes 2-pt dunk from 2 ft,+2,10-8, , ,Lead change
8:19.0, , ,10-8, ,T. Herro misses 2-pt layup from 5 ft,
8:17.0,Defensive rebound by G. Trent, ,10-8, , ,
8:09.0,Turnover by K. Olynyk (bad pass; steal by N. Jović), ,10-8, , ,
8:04.0, , ,10-8, ,C. Martin misses 2-pt layup from 4 ft,
8:00.0,Defensive rebound by K. Olynyk, ,10-8, , ,
7:51.0,K. Olynyk makes 2-pt jump shot from 4 ft (assist by O. Agbaji),+2,12-8, , ,
7:34.0, , ,12-8, ,N. Jović misses 3-pt jump shot from 25 ft,
7:31.0,Defensive rebound by K. Olynyk, ,12-8, , ,
7:26.0,G. Trent misses 3-pt jump shot from 26 ft, ,12-8, , ,
7:23.0, , ,12-8, ,Defensive rebound by B. Adebayo,
7:16.0, , ,12-8, ,Personal foul by O. Agbaji (drawn by B. Adebayo),
7:06.0, , ,12-8, ,T. Herro misses 2-pt layup from 3 ft,
7:05.0, , ,12-8, ,Offensive rebound by B. Adebayo,
7:05.0, , ,12-10,+2,B. Adebayo makes 2-pt dunk from 5 ft,
6:55.0,Shooting foul by C. Martin (drawn by O. Agbaji), ,12-10, , ,
6:55.0, , ,12-10, ,Miami full timeout,
6:55.0,O. Agbaji makes free throw 1 of 2,+1,13-10, , ,
6:55.0,O. Agbaji misses free throw 2 of 2, ,13-10, , ,
6:49.0, , ,13-10, ,Defensive rebound by N. Jović,
6:27.0, , ,13-10, ,J. Butler misses 2-pt jump shot from 9 ft,
6:27.0,Defensive rebound by G. Dick, ,13-10, , ,
6:20.0,Turnover by O. Agbaji (out of bounds lost ball), ,13-10, , ,
6:12.0, , ,13-10, ,Def 3 sec tech foul by Team,
6:12.0, , ,13-10, ,J. Butler misses technical free throw,
6:12.0, , ,13-10, ,Offensive rebound by Team,
5:57.0, , ,13-10, ,C. Martin misses 3-pt jump shot from 22 ft,
5:53.0,Defensive rebound by K. Olynyk, ,13-10, , ,
5:45.0,Turnover by K. Olynyk (bad pass; steal by C. Martin), ,13-10, , ,
5:42.0, , ,13-10, ,J. Butler misses 2-pt layup from 2 ft,
5:41.0, , ,13-10, ,Offensive rebound by J. Butler,
5:40.0, , ,13-10, ,J. Butler misses 2-pt layup from 5 ft,
5:39.0, , ,13-10, ,Offensive rebound by J. Butler,
5:37.0, , ,13-12,+2,J. Butler makes 2-pt layup from 2 ft,
5:22.0,O. Agbaji misses 3-pt jump shot from 22 ft, ,13-12, , ,
5:22.0, , ,13-12, ,Defensive rebound by J. Butler,
5:08.0, , ,13-14,+2,J. Butler makes 2-pt layup at rim (assist by T. Herro),Lead change
4:59.0,G. Dick misses 3-pt jump shot from 26 ft, ,13-14, , ,
4:59.0, , ,13-14, ,Defensive rebound by Team,
4:59.0,B. Brown enters the game for G. Dick, ,13-14, , ,
4:59.0, , ,13-14, ,J. Jaquez enters the game for J. Butler,
4:49.0, , ,13-14, ,T. Herro misses 3-pt jump shot from 25 ft,
4:45.0,Defensive rebound by K. Olynyk, ,13-14, , ,
4:31.0,O. Agbaji misses 3-pt jump shot from 23 ft, ,13-14, , ,
4:29.0,Offensive rebound by J. Freeman-Liberty, ,13-14, , ,
4:29.0,Personal foul by N. Jović (drawn by J. Freeman-Liberty), ,13-14, , ,
4:29.0, , ,13-14, ,H. Highsmith enters the game for N. Jović,
4:23.0,G. Trent misses 2-pt hook shot from 6 ft, ,13-14, , ,
4:23.0, , ,13-14, ,Defensive rebound by T. Herro,
4:08.0, , ,13-14, ,C. Martin misses 3-pt jump shot from 27 ft,
4:03.0, , ,13-14, ,Offensive rebound by B. Adebayo,
4:01.0, , ,13-16,+2,B. Adebayo makes 2-pt jump shot from 14 ft,
4:01.0,Toronto full timeout, ,13-16, , ,
4:01.0,G. Temple enters the game for K. Olynyk, ,13-16, , ,
4:01.0,M. Williams enters the game for G. Trent, ,13-16, , ,
3:51.0,J. Freeman-Liberty makes 2-pt layup from 3 ft,+2,15-16, , ,
3:37.0, , ,15-16, ,Shooting foul by G. Temple (drawn by T. Herro),
3:37.0, , ,15-17,+1,T. Herro makes free throw 1 of 2,
3:37.0, , ,15-17, ,K. Love enters the game for B. Adebayo,
3:37.0, , ,15-18,+1,T. Herro makes free throw 2 of 2,
3:36.0,Personal foul by H. Highsmith (drawn by G. Temple), ,15-18, , ,
3:36.0,G. Temple makes free throw 1 of 2,+1,16-18, , ,
3:36.0, , ,16-18, ,D. Wright enters the game for C. Martin,
3:36.0,G. Temple makes free throw 2 of 2,+1,17-18, , ,
3:26.0, , ,17-18, ,K. Love misses 3-pt jump shot from 27 ft,
3:24.0,Defensive rebound by O. Agbaji, ,17-18, , ,
3:07.0,G. Temple misses 2-pt jump shot from 9 ft, ,17-18, , ,
3:04.0, , ,17-18, ,Defensive rebound by T. Herro,
3:01.0, , ,17-18, ,Turnover by T. Herro (bad pass),
2:38.0,M. Williams makes 2-pt jump shot from 8 ft (assist by G. Temple),+2,19-18, , ,Lead change
2:28.0, , ,19-18, ,Personal foul by M. Williams (drawn by J. Jaquez),
2:28.0,G. Dick enters the game for O. Agbaji, ,19-18, , ,
2:28.0,J. McDaniels enters the game for J. Freeman-Liberty, ,19-18, , ,
2:15.0, , ,19-18, ,Turnover by H. Highsmith (traveling),
1:58.0,M. Williams misses 2-pt jump shot from 16 ft, ,19-18, , ,
1:55.0, , ,19-18, ,Defensive rebound by J. Jaquez,
1:47.0, , ,19-18, ,Offensive foul by H. Highsmith (drawn by G. Temple),
1:47.0, , ,19-18, ,Turnover by H. Highsmith (offensive foul),
1:47.0, , ,19-18, ,J. Butler enters the game for T. Herro,
1:32.0,G. Temple misses 3-pt jump shot from 24 ft, ,19-18, , ,
1:29.0, , ,19-18, ,Defensive rebound by D. Wright,
1:12.0, , ,19-20,+2,J. Jaquez makes 2-pt jump shot from 8 ft (assist by J. Butler),Lead change
0:59.0,M. Williams makes 2-pt layup from 5 ft (assist by G. Temple),+2,21-20, , ,Lead change
0:45.0, , ,21-20, ,Shooting foul by G. Temple (drawn by J. Jaquez),
0:45.0, , ,21-21,+1,J. Jaquez makes free throw 1 of 2,Tie
0:45.0, , ,21-22,+1,J. Jaquez makes free throw 2 of 2,Lead change
0:31.0,Shooting foul by J. Jaquez (drawn by G. Dick), ,21-22, , ,
0:31.0,G. Dick misses free throw 1 of 2, ,21-22, , ,
0:31.0,Offensive rebound by Team, ,21-22, , ,
0:31.0,J. Nwora enters the game for M. Williams, ,21-22, , ,
0:31.0,G. Dick makes free throw 2 of 2,+1,22-22, , ,Tie
0:22.0, , ,22-22, ,Shooting foul by J. Nwora (drawn by J. Jaquez),
0:22.0, , ,22-23,+1,J. Jaquez makes free throw 1 of 2,
0:22.0, , ,22-23, ,T. Bryant enters the game for K. Love,
0:22.0, , ,22-24,+1,J. Jaquez makes free throw 2 of 2,
0:04.0,B. Brown makes 2-pt jump shot from 4 ft (assist by G. Temple),+2,24-24, , ,Tie
0:00.0, , ,24-24, ,Turnover by J. Butler (out of bounds lost ball),
0:00.0,End of 1st quarter,
2nd Q,
Time,Toronto,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:41.0,G. Temple misses 2-pt layup from 4 ft, ,24-24, , ,
11:34.0,Offensive rebound by G. Temple, ,24-24, , ,
11:34.0,G. Temple misses 2-pt layup at rim, ,24-24, , ,
11:33.0, , ,24-24, ,Defensive rebound by T. Bryant,
11:21.0, , ,24-24, ,Personal foul by J. McDaniels (drawn by J. Butler),
11:21.0,Toronto full timeout, ,24-24, , ,
11:21.0,Instant Replay (Challenge: Stands), ,24-24, , ,
11:15.0, , ,24-24, ,Def 3 sec tech foul by Team,
11:15.0, , ,24-25,+1,J. Butler makes technical free throw,
11:01.0, , ,24-25, ,D. Wright misses 2-pt hook shot from 3 ft,
10:58.0,Defensive rebound by G. Dick, ,24-25, , ,
10:52.0,G. Dick misses 2-pt jump shot from 11 ft (block by J. Jaquez), ,24-25, , ,
10:52.0,Offensive rebound by Team, ,24-25, , ,
10:34.0,B. Brown makes 2-pt jump shot from 18 ft (assist by G. Dick),+2,26-25, , ,Lead change
10:09.0, , ,26-25, ,H. Highsmith misses 3-pt jump shot from 25 ft,
10:05.0,Defensive rebound by J. McDaniels, ,26-25, , ,
9:56.0,G. Dick makes 3-pt jump shot from 23 ft (assist by G. Temple),+3,29-25, , ,
9:38.0, , ,29-27,+2,J. Jaquez makes 2-pt layup from 3 ft (assist by D. Wright),
9:25.0,Turnover by G. Temple (bad pass; steal by H. Highsmith), ,29-27, , ,
9:20.0, , ,29-29,+2,D. Wright makes 2-pt layup from 1 ft (assist by J. Jaquez),Tie
9:03.0,B. Brown makes 2-pt jump shot from 12 ft,+2,31-29, , ,
9:03.0,Shooting foul by T. Bryant (drawn by B. Brown), ,31-29, , ,
9:03.0,B. Brown misses free throw 1 of 1, ,31-29, , ,
8:59.0, , ,31-29, ,Defensive rebound by J. Jaquez,
8:51.0, , ,31-29, ,J. Jaquez misses 3-pt jump shot from 23 ft,
8:49.0,Defensive rebound by J. Nwora, ,31-29, , ,
8:26.0,G. Dick misses 2-pt jump shot from 19 ft, ,31-29, , ,
8:22.0, , ,31-29, ,Defensive rebound by T. Bryant,
8:09.0, , ,31-31,+2,T. Bryant makes 2-pt hook shot from 2 ft (assist by D. Wright),Tie
7:46.0,J. McDaniels misses 3-pt jump shot from 26 ft, ,31-31, , ,
7:43.0,Offensive rebound by G. Temple, ,31-31, , ,
7:38.0,J. Nwora makes 2-pt layup from 5 ft,+2,33-31, , ,
7:19.0, , ,33-34,+3,D. Wright makes 3-pt jump shot from 24 ft (assist by J. Jaquez),Lead change
7:01.0,G. Dick makes 2-pt jump shot from 12 ft (assist by J. McDaniels),+2,35-34, , ,Lead change
6:45.0, , ,35-36,+2,J. Butler makes 2-pt layup from 2 ft (assist by J. Jaquez),Lead change
6:30.0,J. McDaniels misses 2-pt layup from 10 ft (block by T. Bryant), ,35-36, , ,
6:26.0,Offensive rebound by J. Nwora, ,35-36, , ,
6:25.0,Turnover by J. Nwora (bad pass; steal by D. Wright), ,35-36, , ,
6:20.0, , ,35-36, ,H. Highsmith misses 3-pt jump shot from 26 ft,
6:16.0, , ,35-36, ,Offensive rebound by J. Butler,
6:15.0, , ,35-38,+2,J. Butler makes 2-pt layup from 1 ft,
6:04.0,G. Dick misses 2-pt jump shot from 16 ft, ,35-38, , ,
6:00.0, , ,35-38, ,Defensive rebound by T. Bryant,
5:50.0, , ,35-40,+2,J. Butler makes 2-pt jump shot from 7 ft,
5:50.0,Toronto full timeout, ,35-40, , ,
5:50.0,O. Agbaji enters the game for B. Brown, ,35-40, , ,
5:50.0,J. Freeman-Liberty enters the game for G. Dick, ,35-40, , ,
5:50.0,K. Olynyk enters the game for J. McDaniels, ,35-40, , ,
5:50.0,G. Trent enters the game for G. Temple, ,35-40, , ,
5:50.0, , ,35-40, ,B. Adebayo enters the game for T. Bryant,
5:50.0, , ,35-40, ,T. Herro enters the game for J. Butler,
5:50.0, , ,35-40, ,C. Martin enters the game for H. Highsmith,
5:39.0,Turnover by K. Olynyk (bad pass; steal by B. Adebayo), ,35-40, , ,
5:33.0, , ,35-40, ,C. Martin misses 2-pt layup from 2 ft (block by J. Freeman-Liberty),
5:33.0, , ,35-40, ,Offensive rebound by C. Martin,
5:30.0, , ,35-42,+2,B. Adebayo makes 2-pt jump shot from 9 ft (assist by J. Jaquez),
5:30.0, , ,35-42, ,Shooting foul by K. Olynyk (drawn by B. Adebayo),
5:30.0, , ,35-43,+1,B. Adebayo makes free throw 1 of 1,
5:12.0,G. Trent makes 2-pt jump shot from 18 ft (assist by K. Olynyk),+2,37-43, , ,
4:52.0, , ,37-46,+3,C. Martin makes 3-pt jump shot from 22 ft (assist by T. Herro),
4:34.0,K. Olynyk misses 2-pt hook shot from 7 ft, ,37-46, , ,
4:31.0, , ,37-46, ,Defensive rebound by T. Herro,
4:30.0, , ,37-46, ,Turnover by T. Herro (bad pass),
4:19.0,Offensive foul by K. Olynyk (drawn by C. Martin), ,37-46, , ,
4:19.0,Turnover by K. Olynyk (offensive foul), ,37-46, , ,
4:04.0, , ,37-49,+3,C. Martin makes 3-pt jump shot from 22 ft (assist by T. Herro),
4:01.0,Toronto full timeout, ,37-49, , ,
4:01.0,G. Dick enters the game for J. Nwora, ,37-49, , ,
3:46.0,O. Agbaji misses 2-pt layup from 5 ft (block by J. Jaquez), ,37-49, , ,
3:46.0,Offensive rebound by Team, ,37-49, , ,
3:45.0,Turnover by G. Dick (step out of bounds), ,37-49, , ,
3:33.0, , ,37-51,+2,B. Adebayo makes 2-pt jump shot from 5 ft (assist by J. Jaquez),
3:17.0,Turnover by O. Agbaji (bad pass; steal by D. Wright), ,37-51, , ,
3:12.0, , ,37-51, ,Personal foul by K. Olynyk (drawn by T. Herro),
