A,B,C,D,E,F,Event
1st Q
Time,Miami,,Score,,Washington,
12:00.0,Jump ball: B. Adebayo vs. M. Bagley (J. Butler gains possession),
11:41.0,N. Jović misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:39.0, , ,0-0, ,Defensive rebound by C. Kispert,
11:22.0, , ,0-0, ,C. Kispert misses 3-pt jump shot from 26 ft,
11:19.0, , ,0-0, ,Offensive rebound by M. Bagley,
11:17.0, , ,0-0, ,Turnover by M. Bagley (bad pass; steal by T. Rozier),
11:04.0,N. Jović misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:00.0, , ,0-0, ,Defensive rebound by P. Baldwin,
10:44.0, , ,0-0, ,D. Avdija misses 2-pt layup from 3 ft,
10:41.0, , ,0-0, ,Offensive rebound by M. Bagley,
10:41.0, , ,0-2,+2,M. Bagley makes 2-pt dunk at rim,
10:32.0,J. Butler makes 2-pt jump shot from 2 ft,+2,2-2, , ,Tie
10:13.0, , ,2-4,+2,C. Kispert makes 2-pt layup from 4 ft,
9:59.0,T. Rozier makes 2-pt jump shot from 18 ft,+2,4-4, , ,Tie
9:43.0, , ,4-4, ,D. Avdija misses 2-pt layup from 4 ft (block by N. Jović),
9:40.0,Defensive rebound by J. Butler, ,4-4, , ,
9:38.0,D. Robinson misses 3-pt jump shot from 27 ft, ,4-4, , ,
9:34.0,Offensive rebound by D. Robinson, ,4-4, , ,
9:22.0,D. Robinson misses 3-pt jump shot from 26 ft, ,4-4, , ,
9:19.0, , ,4-4, ,Defensive rebound by P. Baldwin,
9:10.0, , ,4-7,+3,J. Poole makes 3-pt jump shot from 30 ft,
8:46.0,B. Adebayo misses 3-pt jump shot from 28 ft, ,4-7, , ,
8:42.0,Offensive rebound by N. Jović, ,4-7, , ,
8:41.0,N. Jović makes 2-pt jump shot from 6 ft,+2,6-7, , ,
8:30.0, , ,6-7, ,J. Poole misses 3-pt jump shot from 26 ft,
8:27.0,Defensive rebound by B. Adebayo, ,6-7, , ,
8:15.0,T. Rozier makes 2-pt jump shot from 4 ft,+2,8-7, , ,Lead change
8:03.0, , ,8-10,+3,D. Avdija makes 3-pt jump shot from 25 ft (assist by J. Poole),Lead change
7:57.0,Shooting foul by P. Baldwin (drawn by N. Jović), ,8-10, , ,
7:57.0,N. Jović makes free throw 1 of 2,+1,9-10, , ,
7:57.0,N. Jović makes free throw 2 of 2,+1,10-10, , ,Tie
7:47.0, , ,10-12,+2,M. Bagley makes 2-pt dunk from 1 ft (assist by J. Poole),
7:36.0,N. Jović misses 3-pt jump shot from 26 ft, ,10-12, , ,
7:33.0, , ,10-12, ,Defensive rebound by J. Poole,
7:29.0, , ,10-12, ,C. Kispert misses 3-pt jump shot from 26 ft (block by D. Robinson),
7:25.0,Defensive rebound by N. Jović, ,10-12, , ,
7:23.0,T. Rozier misses 3-pt jump shot from 26 ft, ,10-12, , ,
7:19.0, , ,10-12, ,Defensive rebound by D. Avdija,
7:09.0, , ,10-12, ,P. Baldwin misses 3-pt jump shot from 26 ft,
7:06.0,Defensive rebound by T. Rozier, ,10-12, , ,
7:01.0,T. Rozier makes 2-pt layup from 3 ft,+2,12-12, , ,Tie
6:50.0, , ,12-12, ,D. Avdija misses 2-pt layup from 5 ft (block by T. Rozier),
6:50.0, , ,12-12, ,Offensive rebound by Team,
6:50.0, , ,12-12, ,Washington full timeout,
6:50.0, , ,12-12, ,J. Davis enters the game for D. Avdija,
6:50.0, , ,12-12, ,A. Gill enters the game for M. Bagley,
6:40.0, , ,12-15,+3,J. Poole makes 3-pt jump shot from 26 ft (assist by C. Kispert),
6:24.0,Personal foul by J. Poole (drawn by J. Butler), ,12-15, , ,
6:15.0,T. Rozier misses 2-pt jump shot from 5 ft, ,12-15, , ,
6:13.0, , ,12-15, ,Defensive rebound by J. Davis,
6:08.0,Loose ball foul by T. Rozier (drawn by J. Davis), ,12-15, , ,
6:02.0, , ,12-15, ,J. Poole misses 3-pt jump shot from 26 ft,
5:58.0,Defensive rebound by B. Adebayo, ,12-15, , ,
5:52.0,Turnover by B. Adebayo (bad pass; steal by C. Kispert), ,12-15, , ,
5:48.0, , ,12-15, ,P. Baldwin misses 3-pt jump shot from 26 ft,
5:45.0,Defensive rebound by D. Robinson, ,12-15, , ,
5:28.0,J. Butler makes 2-pt layup from 2 ft (assist by N. Jović),+2,14-15, , ,
5:09.0, , ,14-15, ,P. Baldwin misses 3-pt jump shot from 26 ft,
5:07.0,Defensive rebound by B. Adebayo, ,14-15, , ,
4:57.0,Personal foul by P. Baldwin (drawn by J. Butler), ,14-15, , ,
4:57.0,H. Highsmith enters the game for J. Butler, ,14-15, , ,
4:57.0,J. Jaquez enters the game for D. Robinson, ,14-15, , ,
4:57.0, , ,14-15, ,D. Avdija enters the game for P. Baldwin,
4:51.0,H. Highsmith misses 3-pt jump shot from 26 ft, ,14-15, , ,
4:49.0, , ,14-15, ,Defensive rebound by J. Davis,
