A,B,C,D,E,F,Event
1st Q
Time,Indiana,,Score,,Miami,
12:00.0,Jump ball: M. Turner vs. O. Robinson (O. Toppin gains possession),
11:46.0,M. Turner misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:41.0, , ,0-0, ,Defensive rebound by K. Lowry,
11:27.0, , ,0-2,+2,D. Robinson makes 2-pt jump shot from 8 ft (assist by O. Robinson),
11:12.0,Shooting foul by D. Robinson (drawn by B. Brown), ,0-2, , ,
11:12.0,B. Brown misses free throw 1 of 2, ,0-2, , ,
11:12.0,Offensive rebound by Team, ,0-2, , ,
11:12.0,B. Brown makes free throw 2 of 2,+1,1-2, , ,
11:00.0, , ,1-2, ,O. Robinson misses 2-pt jump shot from 16 ft,
10:57.0,Defensive rebound by A. Nembhard, ,1-2, , ,
10:46.0,A. Nembhard misses 3-pt jump shot from 27 ft, ,1-2, , ,
10:42.0, , ,1-2, ,Defensive rebound by K. Lowry,
10:33.0, , ,1-2, ,J. Butler misses 2-pt jump shot from 9 ft,
10:29.0,Defensive rebound by O. Toppin, ,1-2, , ,
10:25.0,B. Brown misses 2-pt jump shot from 13 ft, ,1-2, , ,
10:20.0, , ,1-2, ,Defensive rebound by K. Lowry,
10:08.0, , ,1-2, ,H. Highsmith misses 3-pt jump shot from 27 ft (block by O. Toppin),
10:02.0,Defensive rebound by M. Turner, ,1-2, , ,
9:59.0,A. Nembhard misses 3-pt jump shot from 28 ft, ,1-2, , ,
9:55.0, , ,1-2, ,Defensive rebound by O. Robinson,
9:47.0, , ,1-4,+2,J. Butler makes 2-pt jump shot from 9 ft,
9:38.0,A. Nembhard misses 2-pt layup from 5 ft, ,1-4, , ,
9:35.0, , ,1-4, ,Defensive rebound by D. Robinson,
9:25.0, , ,1-4, ,Turnover by D. Robinson (lost ball; steal by B. Hield),
9:19.0,B. Brown makes 2-pt layup from 5 ft (assist by B. Hield),+2,3-4, , ,
9:13.0, , ,3-4, ,Turnover by H. Highsmith (bad pass; steal by A. Nembhard),
9:13.0,Shooting foul by H. Highsmith (drawn by A. Nembhard), ,3-4, , ,
9:13.0,A. Nembhard makes free throw 1 of 2,+1,4-4, , ,Tie
9:13.0, , ,4-4, ,C. Martin enters the game for H. Highsmith,
9:13.0,A. Nembhard makes free throw 2 of 2,+1,5-4, , ,Lead change
8:57.0, , ,5-6,+2,O. Robinson makes 2-pt hook shot from 7 ft (assist by C. Martin),Lead change
8:47.0,B. Hield misses 2-pt layup from 6 ft, ,5-6, , ,
8:47.0,Offensive rebound by Team, ,5-6, , ,
8:39.0,M. Turner misses 2-pt layup from 6 ft, ,5-6, , ,
8:34.0, , ,5-6, ,Defensive rebound by J. Butler,
8:27.0, , ,5-6, ,Turnover by C. Martin (bad pass),
8:15.0,O. Toppin misses 3-pt jump shot from 27 ft, ,5-6, , ,
8:11.0, , ,5-6, ,Defensive rebound by O. Robinson,
8:02.0, , ,5-6, ,D. Robinson misses 2-pt layup from 3 ft,
7:53.0, , ,5-6, ,Offensive rebound by D. Robinson,
7:52.0, , ,5-8,+2,C. Martin makes 2-pt layup from 4 ft (assist by O. Robinson),
7:42.0,M. Turner misses 3-pt jump shot from 26 ft, ,5-8, , ,
7:42.0, , ,5-8, ,Defensive rebound by C. Martin,
7:19.0, , ,5-8, ,J. Butler misses 2-pt layup from 3 ft,
7:18.0, , ,5-8, ,Offensive rebound by K. Lowry,
7:17.0, , ,5-8, ,Turnover by Team (shot clock),
7:07.0,M. Turner makes 2-pt layup from 4 ft (assist by A. Nembhard),+2,7-8, , ,
6:42.0, , ,7-8, ,C. Martin misses 2-pt jump shot from 8 ft,
6:39.0,Defensive rebound by M. Turner, ,7-8, , ,
6:36.0,Turnover by B. Brown (traveling), ,7-8, , ,
6:36.0, , ,7-8, ,Miami full timeout,
6:36.0,B. Mathurin enters the game for B. Hield, ,7-8, , ,
6:20.0, , ,7-11,+3,D. Robinson makes 3-pt jump shot from 25 ft (assist by J. Butler),
6:08.0,Personal foul by C. Martin (drawn by B. Mathurin), ,7-11, , ,
6:08.0,I. Jackson enters the game for M. Turner, ,7-11, , ,
6:08.0, , ,7-11, ,J. Jaquez enters the game for D. Robinson,
6:08.0, , ,7-11, ,K. Love enters the game for O. Robinson,
5:59.0,B. Brown misses 3-pt jump shot from 22 ft, ,7-11, , ,
5:56.0, , ,7-11, ,Defensive rebound by K. Lowry,
5:45.0, , ,7-11, ,K. Lowry misses 3-pt jump shot from 28 ft,
5:42.0,Defensive rebound by B. Mathurin, ,7-11, , ,
5:32.0,B. Mathurin misses 2-pt jump shot from 10 ft, ,7-11, , ,
5:32.0,Offensive rebound by Team, ,7-11, , ,
5:32.0, , ,7-11, ,Loose ball foul by K. Lowry (drawn by I. Jackson),
5:32.0,A. Nesmith enters the game for B. Brown, ,7-11, , ,
5:20.0,A. Nembhard misses 3-pt jump shot from 28 ft, ,7-11, , ,
5:16.0, , ,7-11, ,Defensive rebound by K. Lowry,
5:10.0, , ,7-14,+3,K. Love makes 3-pt jump shot from 26 ft (assist by K. Lowry),
4:58.0,I. Jackson makes 2-pt dunk from 3 ft (assist by A. Nembhard),+2,9-14, , ,
4:39.0, , ,9-14, ,J. Butler misses 2-pt jump shot from 10 ft,
4:36.0,Defensive rebound by B. Mathurin, ,9-14, , ,
4:29.0,B. Mathurin makes 3-pt jump shot from 27 ft,+3,12-14, , ,
4:06.0, , ,12-14, ,K. Love misses 3-pt jump shot from 23 ft,
4:03.0,Defensive rebound by A. Nesmith, ,12-14, , ,
3:48.0,A. Nembhard misses 3-pt jump shot from 27 ft, ,12-14, , ,
3:46.0, , ,12-14, ,Defensive rebound by Team,
3:46.0,T. McConnell enters the game for A. Nembhard, ,12-14, , ,
3:36.0, , ,12-17,+3,K. Love makes 3-pt jump shot from 26 ft (assist by K. Lowry),
3:36.0, , ,12-17, ,Shooting foul by I. Jackson (drawn by K. Love),
3:36.0,Indiana full timeout, ,12-17, , ,
3:36.0,B. Hield enters the game for O. Toppin, ,12-17, , ,
3:36.0, , ,12-18,+1,K. Love makes free throw 1 of 1,
3:21.0,Offensive foul by B. Mathurin (drawn by K. Lowry), ,12-18, , ,
3:21.0,Turnover by B. Mathurin (offensive foul), ,12-18, , ,
3:21.0, , ,12-18, ,J. Richardson enters the game for K. Lowry,
3:10.0, , ,12-20,+2,C. Martin makes 2-pt layup from 4 ft (assist by K. Love),
2:55.0,I. Jackson makes 2-pt layup from 6 ft (assist by T. McConnell),+2,14-20, , ,
2:38.0, , ,14-20, ,C. Martin misses 3-pt jump shot from 25 ft,
2:35.0,Defensive rebound by I. Jackson, ,14-20, , ,
2:26.0,B. Hield misses 3-pt jump shot from 27 ft, ,14-20, , ,
2:22.0, , ,14-20, ,Defensive rebound by J. Richardson,
2:17.0, , ,14-20, ,C. Martin misses 2-pt layup from 3 ft,
2:16.0, , ,14-20, ,Offensive rebound by C. Martin,
2:16.0, , ,14-20, ,C. Martin misses 2-pt layup at rim (block by I. Jackson),
2:16.0,Defensive rebound by I. Jackson, ,14-20, , ,
2:16.0,Personal foul by C. Martin (drawn by I. Jackson), ,14-20, , ,
2:16.0,I. Jackson makes free throw 1 of 2,+1,15-20, , ,
2:16.0,B. Sheppard enters the game for B. Hield, ,15-20, , ,
2:16.0,I. Jackson makes free throw 2 of 2,+1,16-20, , ,
2:13.0, , ,16-22,+2,C. Martin makes 2-pt layup from 4 ft (assist by K. Love),
2:12.0,Indiana full timeout, ,16-22, , ,
1:54.0,B. Mathurin makes 2-pt layup from 6 ft (assist by T. McConnell),+2,18-22, , ,
1:48.0, , ,18-25,+3,J. Richardson makes 3-pt jump shot from 25 ft (assist by C. Martin),
1:36.0,T. McConnell makes 2-pt jump shot from 13 ft,+2,20-25, , ,
1:24.0, , ,20-25, ,Personal foul by B. Sheppard (drawn by J. Jaquez),
1:24.0, , ,20-25, ,D. Robinson enters the game for J. Butler,
1:17.0, , ,20-25, ,J. Jaquez misses 2-pt hook shot from 11 ft,
1:17.0,Defensive rebound by I. Jackson, ,20-25, , ,
1:09.0,T. McConnell makes 2-pt layup from 5 ft,+2,22-25, , ,
0:57.0, , ,22-27,+2,J. Richardson makes 2-pt jump shot from 6 ft,
0:42.0,Shooting foul by K. Love (drawn by B. Mathurin), ,22-27, , ,
0:42.0,B. Mathurin makes free throw 1 of 2,+1,23-27, , ,
0:42.0,B. Mathurin misses free throw 2 of 2, ,23-27, , ,
0:39.0, , ,23-27, ,Defensive rebound by K. Love,
0:33.0, , ,23-30,+3,D. Robinson makes 3-pt jump shot from 26 ft,
0:20.0,B. Mathurin makes 2-pt layup from 4 ft (assist by I. Jackson),+2,25-30, , ,
0:04.0, , ,25-30, ,Shooting foul by A. Nesmith (drawn by J. Jaquez),
0:04.0, , ,25-30, ,J. Jaquez misses free throw 1 of 2,
0:04.0, , ,25-30, ,Offensive rebound by Team,
0:04.0, , ,25-30, ,J. Cain enters the game for K. Love,
0:04.0, , ,25-30, ,O. Robinson enters the game for C. Martin,
0:04.0, , ,25-31,+1,J. Jaquez makes free throw 2 of 2,
0:00.0,T. McConnell misses 2-pt layup from 6 ft, ,25-31, , ,
0:00.0,Offensive rebound by Team, ,25-31, , ,
0:00.0,Instant Replay (Request: Ruling Stands), ,25-31, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Indiana,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:43.0, , ,25-34,+3,J. Jaquez makes 3-pt jump shot from 28 ft (assist by J. Richardson),
11:29.0,Personal foul by J. Cain (drawn by T. McConnell), ,25-34, , ,
11:29.0,B. Hield enters the game for I. Jackson, ,25-34, , ,
11:29.0,M. Turner enters the game for B. Sheppard, ,25-34, , ,
11:21.0,B. Mathurin misses 2-pt layup from 6 ft, ,25-34, , ,
11:18.0,Offensive rebound by B. Mathurin, ,25-34, , ,
11:18.0,B. Mathurin makes 2-pt layup from 4 ft,+2,27-34, , ,
11:18.0, , ,27-34, ,Turnover by J. Richardson (inbound),
11:13.0,B. Hield makes 2-pt jump shot from 5 ft,+2,29-34, , ,
11:01.0, , ,29-34, ,Personal foul by B. Mathurin (drawn by J. Richardson),
10:53.0, , ,29-36,+2,O. Robinson makes 2-pt layup from 5 ft,
10:43.0,M. Turner makes 2-pt dunk from 4 ft (assist by T. McConnell),+2,31-36, , ,
