A,B,C,D,E,F,Event
1st Q
Time,Houston,,Score,,Miami,
12:00.0,Jump ball: A. Sengun vs. B. Adebayo (T. Herro gains possession),
11:31.0, , ,0-0, ,N. Jović misses 3-pt jump shot from 26 ft,
11:29.0,Defensive rebound by A. Sengun, ,0-0, , ,
11:19.0,J. Tate makes 2-pt layup from 7 ft (assist by J. Green),+2,2-0, , ,
11:10.0, , ,2-0, ,Personal foul by F. VanVleet (drawn by T. Herro),
11:05.0, , ,2-0, ,T. Herro misses 3-pt jump shot from 26 ft,
11:03.0,Defensive rebound by Team, ,2-0, , ,
10:46.0,J. Smith misses 2-pt jump shot from 17 ft (block by K. Lowry), ,2-0, , ,
10:44.0, , ,2-0, ,Defensive rebound by N. Jović,
10:44.0, , ,2-0, ,Turnover by N. Jović (bad pass),
10:36.0,J. Green misses 3-pt jump shot from 27 ft, ,2-0, , ,
10:32.0, , ,2-0, ,Defensive rebound by N. Jović,
10:17.0, , ,2-2,+2,B. Adebayo makes 2-pt jump shot from 10 ft,Tie
9:54.0,Offensive foul by J. Green (drawn by N. Jović), ,2-2, , ,
9:54.0,Turnover by J. Green (offensive foul), ,2-2, , ,
9:44.0, , ,2-2, ,Turnover by T. Herro (lost ball; steal by J. Tate),
9:18.0,J. Tate misses 2-pt jump shot from 22 ft, ,2-2, , ,
9:16.0, , ,2-2, ,Defensive rebound by J. Jaquez,
9:13.0, , ,2-4,+2,N. Jović makes 2-pt layup from 4 ft (assist by J. Jaquez),Lead change
9:04.0,J. Smith misses 2-pt jump shot from 15 ft (block by N. Jović), ,2-4, , ,
9:04.0,Offensive rebound by J. Smith, ,2-4, , ,
8:57.0,J. Green misses 3-pt jump shot from 29 ft, ,2-4, , ,
8:53.0, , ,2-4, ,Defensive rebound by J. Jaquez,
8:43.0, , ,2-6,+2,T. Herro makes 2-pt jump shot from 7 ft (assist by B. Adebayo),
8:30.0,Personal foul by B. Adebayo (drawn by A. Sengun), ,2-6, , ,
8:23.0,F. VanVleet makes 3-pt jump shot from 25 ft,+3,5-6, , ,
8:11.0, , ,5-6, ,Personal foul by A. Sengun (drawn by K. Lowry),
7:58.0, , ,5-6, ,K. Lowry misses 2-pt jump shot from 8 ft,
7:56.0, , ,5-6, ,Offensive rebound by N. Jović,
7:56.0, , ,5-6, ,N. Jović misses 2-pt layup from 1 ft,
7:56.0, , ,5-6, ,Offensive rebound by K. Lowry,
7:41.0, , ,5-8,+2,K. Lowry makes 2-pt layup at rim,
7:38.0,F. VanVleet makes 2-pt jump shot from 22 ft,+2,7-8, , ,
7:19.0, , ,7-10,+2,J. Jaquez makes 2-pt hook shot from 5 ft,
7:07.0,Shooting foul by B. Adebayo (drawn by J. Green), ,7-10, , ,
