A,B,C,D,E,F,Event
1st Q
Time,Dallas,,Score,,Miami,
12:00.0,Jump ball: D. Gafford vs. B. Adebayo (D. Jones gains possession),
11:37.0,K. Irving misses 2-pt jump shot from 9 ft, ,0-0, , ,
11:34.0, , ,0-0, ,Defensive rebound by B. Adebayo,
11:34.0, , ,0-0, ,Personal foul by K. Irving (drawn by B. Adebayo),
11:25.0, , ,0-0, ,Shooting foul by L. Dončić (drawn by T. Herro),
11:25.0, , ,0-1,+1,T. Herro makes free throw 1 of 2,
11:25.0, , ,0-2,+1,T. Herro makes free throw 2 of 2,
11:05.0,D. Jones misses 3-pt jump shot from 25 ft, ,0-2, , ,
11:03.0, , ,0-2, ,Defensive rebound by N. Jović,
10:54.0, , ,0-2, ,N. Jović misses 2-pt jump shot from 6 ft,
10:52.0,Defensive rebound by D. Gafford, ,0-2, , ,
10:47.0,Turnover by K. Irving (bad pass), ,0-2, , ,
10:30.0, , ,0-4,+2,B. Adebayo makes 2-pt jump shot from 7 ft (assist by C. Martin),
10:17.0,L. Dončić makes 3-pt jump shot from 26 ft,+3,3-4, , ,
9:53.0, , ,3-6,+2,N. Jović makes 2-pt layup from 4 ft (assist by J. Butler),
9:40.0,L. Dončić makes 3-pt jump shot from 29 ft (assist by D. Gafford),+3,6-6, , ,Tie
9:27.0, , ,6-8,+2,T. Herro makes 2-pt layup from 4 ft,
9:13.0,L. Dončić misses 3-pt jump shot from 27 ft, ,6-8, , ,
9:11.0,Offensive rebound by L. Dončić, ,6-8, , ,
9:10.0,L. Dončić makes 2-pt layup from 3 ft,+2,8-8, , ,Tie
8:59.0, , ,8-8, ,B. Adebayo misses 3-pt jump shot from 26 ft,
8:56.0,Defensive rebound by K. Irving, ,8-8, , ,
8:51.0,Personal foul by B. Adebayo (drawn by L. Dončić), ,8-8, , ,
8:40.0,K. Irving misses 2-pt jump shot from 7 ft (block by C. Martin), ,8-8, , ,
8:38.0, , ,8-8, ,Defensive rebound by Team,
8:21.0, , ,8-11,+3,C. Martin makes 3-pt jump shot from 23 ft (assist by J. Butler),
8:02.0,D. Jones makes 2-pt jump shot from 8 ft (assist by D. Gafford),+2,10-11, , ,
7:48.0, , ,10-11, ,C. Martin misses 2-pt layup from 5 ft,
7:47.0, , ,10-11, ,Offensive rebound by C. Martin,
7:47.0, , ,10-13,+2,C. Martin makes 2-pt layup at rim,
7:34.0,Turnover by L. Dončić (bad pass; steal by J. Butler), ,10-13, , ,
7:28.0, , ,10-13, ,C. Martin misses 3-pt jump shot from 25 ft,
7:24.0, , ,10-13, ,Offensive rebound by C. Martin,
7:24.0,M. Kleber enters the game for D. Gafford, ,10-13, , ,
7:12.0, , ,10-13, ,N. Jović misses 3-pt jump shot from 26 ft,
7:09.0,Defensive rebound by L. Dončić, ,10-13, , ,
6:56.0,L. Dončić makes 2-pt layup from 6 ft (assist by M. Kleber),+2,12-13, , ,
6:42.0, , ,12-13, ,B. Adebayo misses 2-pt layup from 4 ft (block by M. Kleber),
6:41.0, , ,12-13, ,Offensive rebound by Team,
6:41.0, , ,12-13, ,Miami full timeout,
6:41.0,D. Exum enters the game for D. Jones, ,12-13, , ,
6:37.0, , ,12-13, ,Turnover by T. Herro (bad pass; steal by P. Washington),
6:34.0,P. Washington makes 2-pt dunk from 2 ft (assist by L. Dončić),+2,14-13, , ,Lead change
6:17.0, , ,14-16,+3,J. Butler makes 3-pt jump shot from 24 ft (assist by C. Martin),Lead change
5:53.0,P. Washington makes 3-pt jump shot from 25 ft (assist by K. Irving),+3,17-16, , ,Lead change
5:35.0, , ,17-16, ,T. Herro misses 2-pt jump shot from 11 ft,
5:33.0,Defensive rebound by K. Irving, ,17-16, , ,
5:26.0,P. Washington misses 3-pt jump shot from 26 ft, ,17-16, , ,
5:23.0, , ,17-16, ,Defensive rebound by T. Herro,
5:01.0, , ,17-16, ,Shooting foul by L. Dončić (drawn by T. Herro),
5:01.0, , ,17-17,+1,T. Herro makes free throw 1 of 2,Tie
5:01.0,T. Hardaway enters the game for K. Irving, ,17-17, , ,
5:01.0, , ,17-17, ,H. Highsmith enters the game for J. Butler,
5:01.0, , ,17-18,+1,T. Herro makes free throw 2 of 2,Lead change
4:50.0,L. Dončić makes 3-pt jump shot from 26 ft,+3,20-18, , ,Lead change
4:33.0, , ,20-18, ,B. Adebayo misses 2-pt jump shot from 8 ft,
4:31.0,Defensive rebound by L. Dončić, ,20-18, , ,
4:26.0,L. Dončić misses 3-pt jump shot from 26 ft, ,20-18, , ,
4:23.0, , ,20-18, ,Defensive rebound by T. Herro,
4:18.0, , ,20-18, ,T. Herro misses 2-pt jump shot from 11 ft,
4:17.0,Defensive rebound by L. Dončić, ,20-18, , ,
4:04.0,Personal foul by N. Jović (drawn by M. Kleber), ,20-18, , ,
3:51.0,D. Exum misses 2-pt jump shot from 21 ft, ,20-18, , ,
3:48.0,Offensive rebound by T. Hardaway, ,20-18, , ,
3:47.0,T. Hardaway misses 3-pt jump shot from 27 ft, ,20-18, , ,
3:47.0, , ,20-18, ,Defensive rebound by Team,
3:46.0,Loose ball foul by L. Dončić (drawn by B. Adebayo), ,20-18, , ,
3:46.0,K. Irving enters the game for L. Dončić, ,20-18, , ,
3:46.0, , ,20-18, ,J. Jaquez enters the game for T. Herro,
3:27.0, , ,20-21,+3,J. Jaquez makes 3-pt jump shot from 23 ft (assist by N. Jović),Lead change
3:04.0,D. Exum makes 3-pt jump shot from 23 ft (assist by T. Hardaway),+3,23-21, , ,Lead change
2:53.0, , ,23-21, ,B. Adebayo misses 2-pt jump shot from 10 ft,
2:50.0,Defensive rebound by D. Exum, ,23-21, , ,
2:44.0,K. Irving makes 3-pt jump shot from 27 ft (assist by D. Exum),+3,26-21, , ,
2:43.0, , ,26-21, ,Miami full timeout,
2:43.0, , ,26-21, ,J. Butler enters the game for B. Adebayo,
2:43.0, , ,26-21, ,K. Love enters the game for N. Jović,
2:43.0, , ,26-21, ,P. Mills enters the game for C. Martin,
2:23.0, , ,26-21, ,J. Butler misses 2-pt jump shot from 16 ft,
2:20.0,Defensive rebound by Team, ,26-21, , ,
2:20.0,Jump ball: K. Irving vs. J. Jaquez (T. Hardaway gains possession),
1:59.0,K. Irving misses 3-pt jump shot from 29 ft, ,26-21, , ,
1:57.0, , ,26-21, ,Defensive rebound by K. Love,
1:44.0, , ,26-21, ,Turnover by J. Butler (out of bounds lost ball),
1:44.0,J. Green enters the game for P. Washington, ,26-21, , ,
1:31.0,Turnover by T. Hardaway (bad pass; steal by J. Butler), ,26-21, , ,
1:23.0, , ,26-24,+3,P. Mills makes 3-pt jump shot from 26 ft (assist by J. Butler),
0:59.0,K. Irving makes 2-pt jump shot from 14 ft,+2,28-24, , ,
0:50.0, , ,28-24, ,Turnover by J. Jaquez (bad pass),
0:36.0,K. Irving makes 3-pt jump shot from 26 ft,+3,31-24, , ,
0:19.0, , ,31-24, ,P. Mills misses 3-pt jump shot from 23 ft,
0:16.0,Defensive rebound by J. Green, ,31-24, , ,
0:00.0,K. Irving makes 2-pt jump shot from 12 ft,+2,33-24, , ,
0:00.0,Instant Replay (Request: Ruling Stands), ,33-24, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Dallas,,Score,,Miami,
12:00.0,Start of 2nd quarter,
11:37.0, , ,33-24, ,Shooting foul by D. Jones (drawn by P. Mills),
11:37.0, , ,33-25,+1,P. Mills makes free throw 1 of 2,
11:37.0, , ,33-26,+1,P. Mills makes free throw 2 of 2,
11:15.0,K. Irving makes 2-pt layup from 3 ft,+2,35-26, , ,
11:08.0, , ,35-26, ,Turnover by J. Butler (bad pass),
