A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Miami,
12:00.0,Jump ball: W. Carter vs. B. Adebayo (J. Suggs gains possession),
11:36.0,Turnover by F. Wagner (bad pass), ,0-0, , ,
11:12.0, , ,0-3,+3,C. Martin makes 3-pt jump shot from 23 ft (assist by T. Rozier),
10:57.0,M. Fultz misses 2-pt hook shot from 6 ft, ,0-3, , ,
10:56.0, , ,0-3, ,Defensive rebound by J. Butler,
10:43.0, , ,0-3, ,T. Herro misses 2-pt jump shot from 13 ft,
10:39.0, , ,0-3, ,Offensive rebound by B. Adebayo,
10:33.0, , ,0-5,+2,B. Adebayo makes 2-pt dunk from 4 ft (assist by T. Herro),
10:15.0,J. Suggs misses 2-pt layup from 3 ft, ,0-5, , ,
10:11.0, , ,0-5, ,Defensive rebound by J. Butler,
10:09.0, , ,0-7,+2,C. Martin makes 2-pt jump shot from 21 ft (assist by J. Butler),
9:48.0,Turnover by F. Wagner (bad pass; steal by J. Butler), ,0-7, , ,
9:43.0, , ,0-7, ,Turnover by J. Butler (bad pass; steal by P. Banchero),
9:39.0,Turnover by P. Banchero (lost ball; steal by C. Martin), ,0-7, , ,
9:27.0, , ,0-7, ,T. Rozier misses 2-pt jump shot from 8 ft,
9:25.0,Defensive rebound by F. Wagner, ,0-7, , ,
9:20.0,P. Banchero makes 2-pt dunk from 3 ft (assist by F. Wagner),+2,2-7, , ,
8:56.0, , ,2-7, ,J. Butler misses 3-pt jump shot from 23 ft,
8:52.0,Defensive rebound by J. Suggs, ,2-7, , ,
8:48.0,W. Carter misses 2-pt jump shot from 16 ft, ,2-7, , ,
8:44.0, , ,2-7, ,Defensive rebound by T. Herro,
8:37.0, , ,2-9,+2,T. Herro makes 2-pt layup from 5 ft,
8:23.0,Turnover by F. Wagner (out of bounds lost ball), ,2-9, , ,
8:09.0, , ,2-9, ,B. Adebayo misses 2-pt dunk from 2 ft,
8:07.0,Defensive rebound by P. Banchero, ,2-9, , ,
7:54.0,P. Banchero misses 3-pt jump shot from 27 ft, ,2-9, , ,
7:51.0, , ,2-9, ,Defensive rebound by J. Butler,
7:49.0, , ,2-11,+2,B. Adebayo makes 2-pt dunk from 2 ft (assist by T. Herro),
7:48.0,Orlando full timeout, ,2-11, , ,
7:35.0,J. Suggs misses 3-pt jump shot from 26 ft, ,2-11, , ,
7:30.0, , ,2-11, ,Defensive rebound by B. Adebayo,
7:15.0, , ,2-11, ,B. Adebayo misses 2-pt jump shot from 9 ft,
7:13.0,Defensive rebound by F. Wagner, ,2-11, , ,
6:57.0,M. Fultz misses 2-pt jump shot from 4 ft, ,2-11, , ,
6:55.0, , ,2-11, ,Defensive rebound by C. Martin,
6:49.0, , ,2-11, ,Turnover by T. Herro (bad pass; steal by F. Wagner),
6:45.0,Shooting foul by B. Adebayo (drawn by P. Banchero), ,2-11, , ,
6:45.0,P. Banchero misses free throw 1 of 2, ,2-11, , ,
6:45.0,Offensive rebound by Team, ,2-11, , ,
6:45.0,P. Banchero misses free throw 2 of 2, ,2-11, , ,
6:42.0, , ,2-11, ,Defensive rebound by T. Herro,
6:31.0, , ,2-11, ,Shooting foul by W. Carter (drawn by J. Butler),
6:31.0, , ,2-12,+1,J. Butler makes free throw 1 of 2,
6:31.0, , ,2-13,+1,J. Butler makes free throw 2 of 2,
6:10.0,W. Carter makes 2-pt jump shot from 7 ft (assist by M. Fultz),+2,4-13, , ,
5:58.0, , ,4-16,+3,T. Rozier makes 3-pt jump shot from 25 ft (assist by J. Butler),
5:42.0,F. Wagner misses 3-pt jump shot from 24 ft, ,4-16, , ,
5:39.0, , ,4-16, ,Defensive rebound by B. Adebayo,
5:33.0, , ,4-16, ,Turnover by J. Butler (bad pass),
5:33.0,J. Ingles enters the game for F. Wagner, ,4-16, , ,
5:33.0, , ,4-16, ,J. Jaquez enters the game for J. Butler,
5:12.0,P. Banchero makes 2-pt dunk from 4 ft (assist by W. Carter),+2,6-16, , ,
4:59.0, , ,6-18,+2,T. Herro makes 2-pt layup from 4 ft (assist by B. Adebayo),
4:46.0,P. Banchero misses 2-pt jump shot from 11 ft, ,6-18, , ,
