A,B,C,D,E,F,Event
1st Q
Time,Portland,,Score,,Boston,
12:00.0,Jump ball: D. Ayton vs. K. Porziņģis (D. White gains possession),
11:44.0, , ,0-2,+2,A. Horford makes 2-pt dunk from 3 ft (assist by D. White),
11:28.0,S. Henderson misses 2-pt jump shot from 11 ft, ,0-2, , ,
11:27.0, , ,0-2, ,Defensive rebound by J. Brown,
11:22.0, , ,0-2, ,D. White misses 3-pt jump shot from 25 ft,
11:19.0,Defensive rebound by K. Murray, ,0-2, , ,
11:09.0,S. Henderson misses 2-pt jump shot from 16 ft, ,0-2, , ,
11:08.0, , ,0-2, ,Defensive rebound by D. White,
10:57.0, , ,0-2, ,J. Brown misses 3-pt jump shot from 27 ft,
10:55.0,Defensive rebound by J. Walker, ,0-2, , ,
10:41.0,D. Ayton misses 2-pt jump shot from 16 ft, ,0-2, , ,
10:40.0, , ,0-2, ,Defensive rebound by A. Horford,
10:28.0, , ,0-2, ,Turnover by J. Brown (bad pass; steal by R. Rupert),
10:22.0,R. Rupert misses 3-pt jump shot from 25 ft, ,0-2, , ,
10:21.0, , ,0-2, ,Defensive rebound by K. Porziņģis,
10:13.0, , ,0-2, ,A. Horford misses 3-pt jump shot from 26 ft,
10:12.0,Defensive rebound by R. Rupert, ,0-2, , ,
10:04.0,R. Rupert makes 3-pt jump shot from 27 ft,+3,3-2, , ,Lead change
9:44.0, , ,3-5,+3,J. Brown makes 3-pt jump shot from 24 ft,Lead change
9:33.0,J. Walker misses 2-pt layup from 4 ft (block by K. Porziņģis), ,3-5, , ,
9:33.0,Offensive rebound by Team, ,3-5, , ,
9:30.0,D. Ayton misses 2-pt jump shot from 16 ft, ,3-5, , ,
9:27.0,Offensive rebound by R. Rupert, ,3-5, , ,
9:25.0,R. Rupert misses 2-pt layup from 4 ft, ,3-5, , ,
9:23.0,Offensive rebound by Team, ,3-5, , ,
9:23.0, , ,3-5, ,Loose ball foul by J. Brown (drawn by J. Walker),
9:12.0,J. Walker misses 2-pt jump shot from 12 ft, ,3-5, , ,
9:11.0,Offensive rebound by D. Ayton, ,3-5, , ,
9:10.0,D. Ayton makes 2-pt layup at rim,+2,5-5, , ,Tie
8:45.0, , ,5-5, ,J. Holiday misses 3-pt jump shot from 26 ft,
8:44.0, , ,5-5, ,Offensive rebound by A. Horford,
8:41.0, , ,5-7,+2,J. Holiday makes 2-pt jump shot from 10 ft (assist by A. Horford),
8:30.0,Turnover by K. Murray (bad pass; steal by D. White), ,5-7, , ,
8:24.0, , ,5-7, ,Turnover by D. White (lost ball; steal by S. Henderson),
8:21.0,Shooting foul by K. Porziņģis (drawn by J. Walker), ,5-7, , ,
8:21.0,J. Walker makes free throw 1 of 2,+1,6-7, , ,
8:21.0,J. Walker makes free throw 2 of 2,+1,7-7, , ,Tie
8:07.0, , ,7-7, ,Turnover by K. Porziņģis (bad pass; steal by D. Ayton),
