A,B,C,D,E,F,Event
1st Q
Time,Sacramento,,Score,,Boston,
12:00.0,Jump ball: D. Sabonis vs. K. Porziņģis (A. Horford gains possession),
11:45.0, , ,0-0, ,S. Hauser misses 3-pt jump shot from 26 ft,
11:43.0,Defensive rebound by H. Barnes, ,0-0, , ,
11:28.0,K. Ellis makes 3-pt jump shot from 27 ft (assist by D. Sabonis),+3,3-0, , ,
11:22.0, , ,3-0, ,Turnover by J. Tatum (bad pass),
11:07.0,K. Ellis misses 2-pt jump shot from 15 ft, ,3-0, , ,
11:06.0, , ,3-0, ,Defensive rebound by K. Porziņģis,
10:53.0, , ,3-0, ,A. Horford misses 3-pt jump shot from 26 ft,
10:51.0,Defensive rebound by D. Fox, ,3-0, , ,
10:39.0,D. Fox misses 3-pt jump shot from 26 ft, ,3-0, , ,
10:37.0, , ,3-0, ,Defensive rebound by A. Horford,
10:25.0, , ,3-0, ,J. Tatum misses 2-pt jump shot from 15 ft,
10:24.0,Defensive rebound by D. Sabonis, ,3-0, , ,
10:10.0,K. Murray misses 3-pt jump shot from 24 ft, ,3-0, , ,
10:08.0, , ,3-0, ,Defensive rebound by J. Tatum,
9:56.0, , ,3-0, ,S. Hauser misses 3-pt jump shot from 22 ft,
9:55.0,Defensive rebound by K. Murray, ,3-0, , ,
9:48.0,Turnover by K. Murray (bad pass; steal by K. Porziņģis), ,3-0, , ,
9:45.0, , ,3-2,+2,K. Porziņģis makes 2-pt dunk from 1 ft,
9:23.0,Turnover by D. Fox (bad pass; steal by K. Porziņģis), ,3-2, , ,
9:17.0, , ,3-2, ,J. Holiday misses 2-pt jump shot from 14 ft,
9:16.0,Defensive rebound by K. Ellis, ,3-2, , ,
9:01.0,H. Barnes misses 3-pt jump shot from 24 ft, ,3-2, , ,
8:59.0, , ,3-2, ,Defensive rebound by K. Porziņģis,
8:50.0, , ,3-2, ,S. Hauser misses 3-pt jump shot from 27 ft,
8:48.0,Defensive rebound by K. Murray, ,3-2, , ,
8:38.0,D. Sabonis misses 2-pt jump shot from 7 ft (block by K. Porziņģis), ,3-2, , ,
8:37.0, , ,3-2, ,Defensive rebound by K. Porziņģis,
8:29.0, , ,3-2, ,Shooting foul by K. Ellis (drawn by A. Horford),
8:29.0, , ,3-2, ,A. Horford misses free throw 1 of 2,
8:29.0, , ,3-2, ,Offensive rebound by Team,
8:29.0, , ,3-3,+1,A. Horford makes free throw 2 of 2,Tie
8:12.0,D. Sabonis misses 2-pt jump shot from 15 ft, ,3-3, , ,
8:10.0, , ,3-3, ,Defensive rebound by A. Horford,
8:02.0, , ,3-3, ,Turnover by J. Tatum (bad pass; steal by K. Murray),
7:51.0,Turnover by D. Sabonis (traveling), ,3-3, , ,
7:31.0, , ,3-3, ,J. Tatum misses 3-pt jump shot from 26 ft,
7:30.0,Defensive rebound by D. Sabonis, ,3-3, , ,
7:19.0,Shooting foul by K. Porziņģis (drawn by H. Barnes), ,3-3, , ,
7:19.0,H. Barnes misses free throw 1 of 2, ,3-3, , ,
7:19.0,Offensive rebound by Team, ,3-3, , ,
7:19.0,H. Barnes makes free throw 2 of 2,+1,4-3, , ,
7:06.0, , ,4-3, ,S. Hauser misses 3-pt jump shot from 25 ft,
7:05.0,Defensive rebound by K. Ellis, ,4-3, , ,
