A,B,C,D,E,F,Event
1st Q
Time,Denver,,Score,,Boston,
12:00.0,Jump ball: N. Jokić vs. K. Porziņģis (D. White gains possession),
11:47.0, , ,0-2,+2,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Tatum),
11:30.0,Turnover by N. Jokić (bad pass), ,0-2, , ,
11:26.0, , ,0-5,+3,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Holiday),
11:06.0,N. Jokić misses 2-pt hook shot from 10 ft, ,0-5, , ,
11:03.0,Offensive rebound by A. Gordon, ,0-5, , ,
11:03.0,A. Gordon misses 2-pt layup at rim, ,0-5, , ,
11:02.0,Offensive rebound by N. Jokić, ,0-5, , ,
10:58.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by N. Jokić),+2,2-5, , ,
10:47.0, , ,2-5, ,J. Brown misses 3-pt jump shot from 29 ft,
10:47.0,Defensive rebound by N. Jokić, ,2-5, , ,
10:29.0,J. Murray makes 2-pt jump shot from 15 ft,+2,4-5, , ,
10:16.0, , ,4-5, ,J. Holiday misses 2-pt jump shot from 14 ft,
10:14.0,Defensive rebound by M. Porter, ,4-5, , ,
9:55.0,N. Jokić makes 2-pt hook shot from 12 ft,+2,6-5, , ,Lead change
9:40.0, , ,6-5, ,J. Brown misses 3-pt jump shot from 24 ft,
9:38.0,Defensive rebound by M. Porter, ,6-5, , ,
9:20.0,N. Jokić makes 2-pt layup from 6 ft,+2,8-5, , ,
9:06.0, , ,8-8,+3,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Holiday),Tie
8:43.0,M. Porter makes 2-pt jump shot from 18 ft (assist by J. Murray),+2,10-8, , ,
8:30.0, , ,10-11,+3,K. Porziņģis makes 3-pt jump shot from 29 ft (assist by J. Tatum),Lead change
8:04.0,N. Jokić makes 2-pt jump shot from 13 ft,+2,12-11, , ,Lead change
7:56.0, , ,12-11, ,J. Brown misses 2-pt layup from 9 ft,
7:55.0, , ,12-11, ,Offensive rebound by Team,
7:51.0, , ,12-11, ,J. Tatum misses 3-pt jump shot from 25 ft,
7:48.0,Defensive rebound by M. Porter, ,12-11, , ,
7:45.0,M. Porter misses 3-pt jump shot from 27 ft, ,12-11, , ,
7:41.0, , ,12-11, ,Defensive rebound by J. Tatum,
7:36.0, , ,12-14,+3,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. White),Lead change
7:21.0,Shooting foul by J. Brown (drawn by A. Gordon), ,12-14, , ,
7:21.0,A. Gordon makes free throw 1 of 2,+1,13-14, , ,
7:21.0,A. Gordon misses free throw 2 of 2, ,13-14, , ,
7:20.0, , ,13-14, ,Defensive rebound by J. Holiday,
7:03.0, , ,13-14, ,Personal foul by J. Murray (drawn by J. Tatum),
6:48.0, , ,13-14, ,Turnover by Team (shot clock),
6:48.0, , ,13-14, ,Boston full timeout,
6:48.0, , ,13-14, ,S. Hauser enters the game for J. Holiday,
6:48.0, , ,13-14, ,A. Horford enters the game for J. Tatum,
6:35.0,N. Jokić misses 2-pt jump shot from 16 ft, ,13-14, , ,
6:32.0, , ,13-14, ,Defensive rebound by K. Porziņģis,
6:27.0, , ,13-16,+2,D. White makes 2-pt layup from 2 ft,
6:14.0,J. Murray makes 2-pt layup from 6 ft,+2,15-16, , ,
6:02.0, , ,15-16, ,Shooting foul by J. Murray (drawn by K. Porziņģis),
6:02.0, , ,15-17,+1,K. Porziņģis makes free throw 1 of 2,
6:02.0, , ,15-18,+1,K. Porziņģis makes free throw 2 of 2,
6:02.0,R. Jackson enters the game for J. Murray, ,15-18, , ,
5:44.0,A. Gordon misses 2-pt layup from 4 ft, ,15-18, , ,
5:42.0, , ,15-18, ,Defensive rebound by A. Horford,
5:30.0, , ,15-18, ,J. Brown misses 2-pt layup from 3 ft (block by A. Gordon),
5:29.0,Defensive rebound by R. Jackson, ,15-18, , ,
5:16.0,N. Jokić makes 2-pt layup from 4 ft (assist by K. Caldwell-Pope),+2,17-18, , ,
4:54.0, , ,17-18, ,Shooting foul by M. Porter (drawn by K. Porziņģis),
4:54.0, , ,17-19,+1,K. Porziņģis makes free throw 1 of 2,
4:54.0, , ,17-20,+1,K. Porziņģis makes free throw 2 of 2,
4:42.0,M. Porter misses 3-pt jump shot from 27 ft (block by D. White), ,17-20, , ,
4:38.0,Offensive rebound by N. Jokić, ,17-20, , ,
4:35.0,M. Porter makes 3-pt jump shot from 24 ft (assist by N. Jokić),+3,20-20, , ,Tie
4:22.0, , ,20-23,+3,D. White makes 3-pt jump shot from 26 ft (assist by J. Brown),
4:12.0,Personal foul by A. Horford (drawn by N. Jokić), ,20-23, , ,
4:12.0,P. Watson enters the game for A. Gordon, ,20-23, , ,
4:05.0,N. Jokić makes 3-pt jump shot from 26 ft (assist by R. Jackson),+3,23-23, , ,Tie
3:51.0, , ,23-23, ,K. Porziņģis misses 3-pt jump shot from 29 ft,
3:48.0,Defensive rebound by M. Porter, ,23-23, , ,
3:48.0,C. Braun enters the game for M. Porter, ,23-23, , ,
3:32.0,N. Jokić makes 2-pt jump shot from 18 ft,+2,25-23, , ,Lead change
3:16.0, , ,25-23, ,Turnover by D. White (bad pass),
2:56.0,P. Watson misses 3-pt jump shot from 25 ft, ,25-23, , ,
2:52.0, , ,25-23, ,Defensive rebound by A. Horford,
2:44.0, , ,25-25,+2,J. Brown makes 2-pt jump shot from 5 ft (assist by A. Horford),Tie
2:37.0,Personal foul by J. Brown (drawn by R. Jackson), ,25-25, , ,
2:37.0,Denver full timeout, ,25-25, , ,
2:37.0,J. Holiday enters the game for K. Caldwell-Pope, ,25-25, , ,
2:37.0, , ,25-25, ,J. Holiday enters the game for J. Brown,
2:37.0, , ,25-25, ,P. Pritchard enters the game for K. Porziņģis,
2:37.0, , ,25-25, ,J. Tatum enters the game for D. White,
2:25.0,C. Braun misses 3-pt jump shot from 28 ft, ,25-25, , ,
2:23.0, , ,25-25, ,Defensive rebound by A. Horford,
2:16.0, , ,25-28,+3,A. Horford makes 3-pt jump shot from 27 ft (assist by J. Tatum),Lead change
1:56.0,P. Watson misses 3-pt jump shot from 24 ft, ,25-28, , ,
1:54.0, , ,25-28, ,Defensive rebound by P. Pritchard,
1:45.0, , ,25-30,+2,J. Tatum makes 2-pt jump shot from 19 ft,
