A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Boston,
12:00.0,Jump ball: G. Bitadze vs. K. Porziņģis (J. Suggs gains possession),
11:34.0,F. Wagner misses 2-pt jump shot from 14 ft, ,0-0, , ,
11:32.0, , ,0-0, ,Defensive rebound by K. Porziņģis,
11:24.0, , ,0-0, ,K. Porziņģis misses 3-pt jump shot from 26 ft,
11:23.0,Defensive rebound by P. Banchero, ,0-0, , ,
11:08.0,A. Black misses 3-pt jump shot from 27 ft, ,0-0, , ,
11:05.0, , ,0-0, ,Defensive rebound by J. Tatum,
10:57.0, , ,0-0, ,D. White misses 2-pt layup from 3 ft (block by G. Bitadze),
10:55.0,Defensive rebound by P. Banchero, ,0-0, , ,
10:52.0,P. Banchero makes 2-pt layup from 5 ft,+2,2-0, , ,
10:34.0, , ,2-0, ,Turnover by K. Porziņģis (traveling),
10:10.0,Turnover by Team (shot clock), ,2-0, , ,
9:58.0, , ,2-0, ,Turnover by J. Holiday (bad pass; steal by P. Banchero),
9:53.0,J. Suggs makes 2-pt dunk from 2 ft (assist by F. Wagner),+2,4-0, , ,
9:43.0, , ,4-0, ,Personal foul by G. Bitadze (drawn by K. Porziņģis),
9:38.0, , ,4-0, ,K. Porziņģis misses 2-pt layup from 7 ft,
9:34.0, , ,4-0, ,Offensive rebound by J. Holiday,
9:34.0, , ,4-2,+2,J. Holiday makes 2-pt layup at rim,
9:13.0,J. Suggs misses 3-pt jump shot from 23 ft, ,4-2, , ,
9:11.0, , ,4-2, ,Defensive rebound by J. Holiday,
9:07.0, , ,4-2, ,J. Tatum misses 2-pt layup from 2 ft,
9:05.0,Defensive rebound by J. Suggs, ,4-2, , ,
8:53.0,P. Banchero makes 2-pt jump shot from 15 ft,+2,6-2, , ,
8:41.0, , ,6-2, ,K. Porziņģis misses 2-pt jump shot from 17 ft,
8:39.0,Defensive rebound by F. Wagner, ,6-2, , ,
8:27.0,P. Banchero misses 2-pt jump shot from 21 ft, ,6-2, , ,
8:24.0, , ,6-2, ,Defensive rebound by K. Porziņģis,
8:21.0, , ,6-2, ,J. Tatum misses 2-pt layup from 7 ft,
8:20.0, , ,6-2, ,Offensive rebound by J. Tatum,
8:20.0, , ,6-2, ,J. Tatum misses 2-pt layup at rim,
8:18.0, , ,6-2, ,Offensive rebound by J. Tatum,
8:17.0, , ,6-4,+2,J. Tatum makes 2-pt layup at rim,
8:17.0, , ,6-4, ,Violation by Team (delay of game),
7:56.0,A. Black makes 3-pt jump shot from 24 ft (assist by F. Wagner),+3,9-4, , ,
7:43.0, , ,9-4, ,J. Brown misses 2-pt jump shot from 14 ft,
7:41.0,Defensive rebound by G. Bitadze, ,9-4, , ,
7:35.0,J. Suggs misses 2-pt layup from 11 ft, ,9-4, , ,
7:33.0, , ,9-4, ,Defensive rebound by K. Porziņģis,
7:28.0, , ,9-4, ,J. Brown misses 2-pt layup from 4 ft,
7:28.0,Defensive rebound by Team, ,9-4, , ,
