A,B,C,D,E,F,Event
1st Q
Time,Golden State,,Score,,Boston,
12:00.0,Jump ball: D. Green vs. A. Horford (J. Holiday gains possession),
11:53.0, , ,0-3,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Holiday),
11:40.0,S. Curry misses 3-pt jump shot from 30 ft, ,0-3, , ,
11:39.0, , ,0-3, ,Defensive rebound by A. Horford,
11:30.0, , ,0-5,+2,J. Brown makes 2-pt jump shot from 12 ft (assist by J. Tatum),
11:15.0,J. Kuminga makes 2-pt layup from 3 ft (assist by D. Green),+2,2-5, , ,
10:55.0, , ,2-5, ,J. Holiday misses 2-pt layup from 5 ft,
10:54.0,Defensive rebound by D. Green, ,2-5, , ,
10:47.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by J. Kuminga),+3,5-5, , ,Tie
10:35.0, , ,5-8,+3,D. White makes 3-pt jump shot from 23 ft (assist by A. Horford),
10:23.0,M. Moody misses 3-pt jump shot from 27 ft, ,5-8, , ,
10:22.0, , ,5-8, ,Defensive rebound by J. Tatum,
10:13.0, , ,5-8, ,J. Brown misses 3-pt jump shot from 24 ft,
10:11.0,Defensive rebound by K. Thompson, ,5-8, , ,
9:59.0,M. Moody makes 3-pt jump shot from 27 ft (assist by K. Thompson),+3,8-8, , ,Tie
9:47.0, , ,8-8, ,J. Brown misses 3-pt jump shot from 27 ft,
9:45.0,Defensive rebound by M. Moody, ,8-8, , ,
9:38.0,M. Moody makes 2-pt dunk from 2 ft (assist by S. Curry),+2,10-8, , ,Lead change
9:26.0, , ,10-11,+3,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. White),Lead change
9:15.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),+2,12-11, , ,Lead change
9:04.0, , ,12-14,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by D. White),Lead change
8:55.0,Shooting foul by A. Horford (drawn by J. Kuminga), ,12-14, , ,
8:55.0,J. Kuminga makes free throw 1 of 2,+1,13-14, , ,
8:55.0,J. Kuminga makes free throw 2 of 2,+1,14-14, , ,Tie
8:44.0, , ,14-17,+3,D. White makes 3-pt jump shot from 27 ft (assist by A. Horford),
8:22.0,M. Moody makes 2-pt layup from 1 ft,+2,16-17, , ,
8:01.0, , ,16-17, ,J. Brown misses 3-pt jump shot from 25 ft,
8:00.0,Defensive rebound by D. Green, ,16-17, , ,
7:54.0,K. Thompson misses 3-pt jump shot from 26 ft, ,16-17, , ,
7:53.0, , ,16-17, ,Defensive rebound by J. Brown,
7:48.0, , ,16-19,+2,D. White makes 2-pt layup from 3 ft (assist by J. Brown),
7:35.0,S. Curry misses 2-pt jump shot from 17 ft, ,16-19, , ,
7:34.0, , ,16-19, ,Defensive rebound by A. Horford,
7:22.0, , ,16-19, ,Shooting foul by M. Moody (drawn by J. Brown),
7:22.0, , ,16-20,+1,J. Brown makes free throw 1 of 2,
7:22.0, , ,16-21,+1,J. Brown makes free throw 2 of 2,
7:22.0,G. Payton enters the game for J. Kuminga, ,16-21, , ,
7:22.0,L. Quinones enters the game for K. Thompson, ,16-21, , ,
7:07.0,S. Curry misses 3-pt jump shot from 28 ft, ,16-21, , ,
7:06.0, , ,16-21, ,Defensive rebound by Team,
6:50.0, , ,16-21, ,J. Tatum misses 2-pt jump shot from 16 ft,
6:46.0,Defensive rebound by D. Green, ,16-21, , ,
6:32.0,L. Quinones makes 3-pt jump shot from 23 ft (assist by S. Curry),+3,19-21, , ,
6:21.0, , ,19-21, ,J. Brown misses 2-pt jump shot from 17 ft,
6:20.0,Defensive rebound by D. Green, ,19-21, , ,
6:11.0,S. Curry misses 3-pt jump shot from 24 ft, ,19-21, , ,
6:10.0,Offensive rebound by M. Moody, ,19-21, , ,
6:09.0,M. Moody misses 2-pt layup from 1 ft (block by J. Holiday), ,19-21, , ,
6:08.0,Offensive rebound by Team, ,19-21, , ,
6:08.0, , ,19-21, ,Boston full timeout,
6:08.0, , ,19-21, ,S. Hauser enters the game for J. Holiday,
6:08.0, , ,19-21, ,L. Kornet enters the game for J. Tatum,
6:05.0,S. Curry makes 2-pt jump shot from 13 ft (assist by D. Green),+2,21-21, , ,Tie
5:44.0, , ,21-24,+3,J. Brown makes 3-pt jump shot from 24 ft (assist by A. Horford),
5:34.0,G. Payton misses 2-pt layup from 1 ft, ,21-24, , ,
5:33.0, , ,21-24, ,Defensive rebound by S. Hauser,
5:29.0, , ,21-27,+3,J. Brown makes 3-pt jump shot from 27 ft,
5:11.0,S. Curry misses 3-pt jump shot from 27 ft, ,21-27, , ,
5:10.0, , ,21-27, ,Defensive rebound by L. Kornet,
5:04.0, , ,21-30,+3,J. Brown makes 3-pt jump shot from 28 ft,
4:54.0,Offensive foul by G. Payton (drawn by D. White), ,21-30, , ,
4:54.0,Turnover by G. Payton (offensive foul), ,21-30, , ,
4:54.0,T. Jackson-Davis enters the game for D. Green, ,21-30, , ,
4:54.0,C. Paul enters the game for M. Moody, ,21-30, , ,
4:41.0, , ,21-30, ,J. Brown misses 2-pt jump shot from 11 ft,
4:40.0,Defensive rebound by T. Jackson-Davis, ,21-30, , ,
4:33.0,Personal foul by D. White (drawn by S. Curry), ,21-30, , ,
4:17.0,L. Quinones misses 2-pt layup from 5 ft, ,21-30, , ,
4:16.0, , ,21-30, ,Defensive rebound by D. White,
4:11.0, , ,21-33,+3,S. Hauser makes 3-pt jump shot from 27 ft (assist by D. White),
3:48.0,L. Quinones misses 3-pt jump shot from 25 ft, ,21-33, , ,
3:46.0, , ,21-33, ,Defensive rebound by S. Hauser,
3:35.0, , ,21-35,+2,L. Kornet makes 2-pt dunk from 2 ft (assist by D. White),
3:34.0,Golden State full timeout, ,21-35, , ,
