A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Boston,
12:00.0,Jump ball: D. Avdija vs. L. Kornet (J. Walsh gains possession),
11:44.0, , ,0-2,+2,P. Pritchard makes 2-pt layup from 3 ft,
11:26.0,A. Gill misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:24.0, , ,0-2, ,Defensive rebound by S. Mykhailiuk,
11:11.0, , ,0-4,+2,S. Mykhailiuk makes 2-pt layup from 4 ft (assist by J. Walsh),
10:58.0,A. Gill misses 3-pt jump shot from 27 ft, ,0-4, , ,
10:57.0, , ,0-4, ,Defensive rebound by S. Hauser,
10:45.0, , ,0-4, ,Shooting foul by J. Davis (drawn by P. Pritchard),
10:45.0, , ,0-5,+1,P. Pritchard makes free throw 1 of 2,
10:45.0, , ,0-6,+1,P. Pritchard makes free throw 2 of 2,
10:34.0,C. Kispert misses 2-pt jump shot from 13 ft, ,0-6, , ,
10:33.0, , ,0-6, ,Defensive rebound by L. Kornet,
10:28.0, , ,0-9,+3,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by P. Pritchard),
10:14.0,A. Gill misses 2-pt jump shot from 8 ft, ,0-9, , ,
10:13.0, , ,0-9, ,Defensive rebound by L. Kornet,
10:05.0, , ,0-9, ,Personal foul by J. Davis (drawn by P. Pritchard),
10:00.0, , ,0-9, ,S. Hauser misses 3-pt jump shot from 27 ft,
9:58.0,Defensive rebound by P. Baldwin, ,0-9, , ,
9:52.0,Shooting foul by S. Mykhailiuk (drawn by D. Avdija), ,0-9, , ,
9:52.0,D. Avdija makes free throw 1 of 2,+1,1-9, , ,
9:52.0,D. Avdija makes free throw 2 of 2,+1,2-9, , ,
9:39.0, , ,2-9, ,P. Pritchard misses 2-pt jump shot from 11 ft,
9:38.0,Defensive rebound by A. Gill, ,2-9, , ,
9:32.0,A. Gill makes 2-pt layup from 3 ft,+2,4-9, , ,
9:16.0, , ,4-9, ,S. Hauser misses 2-pt layup from 3 ft,
9:15.0,Defensive rebound by P. Baldwin, ,4-9, , ,
9:07.0,A. Gill makes 2-pt jump shot from 8 ft (assist by C. Kispert),+2,6-9, , ,
9:07.0,Shooting foul by S. Hauser (drawn by A. Gill), ,6-9, , ,
9:07.0,A. Gill makes free throw 1 of 1,+1,7-9, , ,
9:00.0, , ,7-9, ,Personal foul by D. Avdija (drawn by S. Mykhailiuk),
8:53.0, , ,7-9, ,J. Walsh misses 3-pt jump shot from 23 ft,
8:50.0, , ,7-9, ,Offensive rebound by L. Kornet,
8:40.0, , ,7-9, ,P. Pritchard misses 2-pt jump shot from 10 ft,
8:38.0, , ,7-9, ,Offensive rebound by S. Mykhailiuk,
8:33.0, , ,7-9, ,S. Hauser misses 3-pt jump shot from 25 ft,
8:31.0,Defensive rebound by D. Avdija, ,7-9, , ,
8:20.0,D. Avdija misses 2-pt layup from 4 ft, ,7-9, , ,
8:19.0,Offensive rebound by Team, ,7-9, , ,
8:17.0,C. Kispert misses 3-pt jump shot from 23 ft, ,7-9, , ,
8:16.0, , ,7-9, ,Defensive rebound by S. Hauser,
