A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Boston,
12:00.0,Jump ball: J. Allen vs. K. Porziņģis (J. Brown gains possession),
11:45.0, , ,0-2,+2,J. Holiday makes 2-pt layup from 2 ft (assist by J. Tatum),
11:28.0,D. Wade misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:27.0,Offensive rebound by Team, ,0-2, , ,
11:20.0,M. Strus misses 3-pt jump shot from 28 ft, ,0-2, , ,
11:18.0, , ,0-2, ,Defensive rebound by K. Porziņģis,
11:13.0, , ,0-2, ,Turnover by K. Porziņģis (bad pass; steal by D. Garland),
11:08.0,D. Mitchell misses 3-pt jump shot from 26 ft, ,0-2, , ,
11:06.0, , ,0-2, ,Defensive rebound by J. Tatum,
10:57.0, , ,0-5,+3,D. White makes 3-pt jump shot from 26 ft (assist by J. Tatum),
10:29.0,D. Mitchell makes 2-pt dunk from 4 ft,+2,2-5, , ,
10:04.0, , ,2-5, ,J. Brown misses 2-pt jump shot from 11 ft,
10:02.0, , ,2-5, ,Offensive rebound by D. White,
10:02.0, , ,2-7,+2,D. White makes 2-pt layup at rim,
9:47.0,Turnover by D. Garland (traveling), ,2-7, , ,
9:33.0, , ,2-7, ,K. Porziņģis misses 3-pt jump shot from 25 ft,
9:31.0,Defensive rebound by D. Mitchell, ,2-7, , ,
9:20.0,D. Garland makes 2-pt jump shot from 19 ft (assist by D. Mitchell),+2,4-7, , ,
9:09.0, , ,4-7, ,Turnover by J. Tatum (bad pass; steal by D. Mitchell),
9:02.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by D. Garland),+3,7-7, , ,Tie
8:52.0, , ,7-9,+2,J. Brown makes 2-pt jump shot from 3 ft,
8:35.0,D. Mitchell misses 2-pt jump shot from 19 ft, ,7-9, , ,
8:33.0, , ,7-9, ,Defensive rebound by K. Porziņģis,
8:27.0, , ,7-12,+3,J. Brown makes 3-pt jump shot from 25 ft (assist by D. White),
8:04.0,D. Wade misses 3-pt jump shot from 24 ft, ,7-12, , ,
8:01.0,Offensive rebound by J. Allen, ,7-12, , ,
8:00.0,Turnover by J. Allen (bad pass), ,7-12, , ,
7:45.0, , ,7-14,+2,K. Porziņģis makes 2-pt dunk from 2 ft (assist by J. Brown),
7:45.0,Cleveland full timeout, ,7-14, , ,
7:45.0,C. LeVert enters the game for D. Wade, ,7-14, , ,
7:27.0,J. Allen makes 2-pt layup from 2 ft,+2,9-14, , ,
7:11.0, , ,9-14, ,Shooting foul by M. Strus (drawn by J. Tatum),
7:11.0, , ,9-14, ,J. Tatum misses free throw 1 of 2,
7:11.0, , ,9-14, ,Offensive rebound by Team,
7:11.0, , ,9-15,+1,J. Tatum makes free throw 2 of 2,
6:57.0,Shooting foul by J. Brown (drawn by D. Mitchell), ,9-15, , ,
6:57.0,D. Mitchell makes free throw 1 of 2,+1,10-15, , ,
6:57.0,D. Mitchell makes free throw 2 of 2,+1,11-15, , ,
6:39.0, , ,11-18,+3,J. Tatum makes 3-pt jump shot from 29 ft,
6:30.0,D. Mitchell makes 2-pt layup from 4 ft,+2,13-18, , ,
6:19.0, , ,13-20,+2,J. Brown makes 2-pt jump shot from 6 ft,
6:08.0,C. LeVert misses 3-pt jump shot from 28 ft, ,13-20, , ,
6:06.0, , ,13-20, ,Defensive rebound by J. Tatum,
6:02.0, , ,13-20, ,J. Brown misses 3-pt jump shot from 26 ft,
