A,B,C,D,E,F,Event
1st Q
Time,Memphis,,Score,,Boston,
12:00.0,Jump ball: T. Jemison vs. K. Porziņģis (D. White gains possession),
11:50.0, , ,0-0, ,Shooting foul by T. Jemison (drawn by K. Porziņģis),
11:50.0, , ,0-0, ,K. Porziņģis misses free throw 1 of 2,
11:50.0, , ,0-0, ,Offensive rebound by Team,
11:50.0, , ,0-1,+1,K. Porziņģis makes free throw 2 of 2,
11:30.0,Turnover by L. Kennard (bad pass), ,0-1, , ,
11:20.0, , ,0-1, ,K. Porziņģis misses 3-pt jump shot from 28 ft,
11:18.0,Defensive rebound by T. Jemison, ,0-1, , ,
11:13.0,Offensive foul by T. Jemison (drawn by J. Holiday), ,0-1, , ,
11:13.0,Turnover by T. Jemison (offensive foul), ,0-1, , ,
11:13.0,T. Evbuomwan enters the game for T. Jemison, ,0-1, , ,
11:01.0, , ,0-1, ,A. Horford misses 3-pt jump shot from 24 ft,
10:59.0,Defensive rebound by T. Evbuomwan, ,0-1, , ,
10:49.0,D. Roddy misses 3-pt jump shot from 25 ft, ,0-1, , ,
10:47.0, , ,0-1, ,Defensive rebound by J. Tatum,
10:37.0, , ,0-3,+2,J. Tatum makes 2-pt layup from 3 ft,
10:23.0,G. Jackson misses 3-pt jump shot from 25 ft, ,0-3, , ,
10:21.0, , ,0-3, ,Defensive rebound by D. White,
10:14.0, , ,0-3, ,J. Holiday misses 3-pt jump shot from 27 ft,
10:12.0,Defensive rebound by T. Evbuomwan, ,0-3, , ,
10:03.0,D. Roddy makes 2-pt layup from 2 ft,+2,2-3, , ,
9:47.0, , ,2-5,+2,J. Holiday makes 2-pt layup from 3 ft (assist by J. Tatum),
9:32.0,Turnover by G. Jackson (lost ball; steal by J. Holiday), ,2-5, , ,
9:28.0, , ,2-7,+2,J. Tatum makes 2-pt dunk at rim (assist by A. Horford),
9:08.0,J. Gilyard makes 2-pt layup from 4 ft (assist by G. Jackson),+2,4-7, , ,
9:08.0, , ,4-7, ,Violation by Team (def goaltending),
8:56.0, , ,4-7, ,Offensive foul by D. White (drawn by D. Roddy),
8:56.0, , ,4-7, ,Turnover by D. White (offensive foul),
8:44.0,L. Kennard misses 3-pt jump shot from 27 ft, ,4-7, , ,
8:42.0, , ,4-7, ,Defensive rebound by J. Tatum,
8:34.0, , ,4-9,+2,A. Horford makes 2-pt hook shot from 4 ft (assist by J. Tatum),
8:20.0,L. Kennard misses 2-pt jump shot from 12 ft, ,4-9, , ,
8:18.0, , ,4-9, ,Defensive rebound by J. Holiday,
8:12.0, , ,4-11,+2,A. Horford makes 2-pt layup from 3 ft (assist by D. White),
7:55.0,G. Jackson makes 3-pt jump shot from 29 ft (assist by D. Roddy),+3,7-11, , ,
7:43.0, , ,7-11, ,Personal foul by L. Kennard (drawn by K. Porziņģis),
7:37.0, , ,7-11, ,A. Horford misses 3-pt jump shot from 27 ft,
7:36.0,Defensive rebound by T. Evbuomwan, ,7-11, , ,
7:27.0,J. Gilyard makes 2-pt jump shot from 17 ft,+2,9-11, , ,
7:10.0, , ,9-14,+3,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by J. Holiday),
6:54.0,G. Jackson misses 2-pt layup from 5 ft, ,9-14, , ,
6:53.0,Offensive rebound by G. Jackson, ,9-14, , ,
6:53.0,G. Jackson misses 2-pt layup at rim, ,9-14, , ,
6:52.0,Offensive rebound by T. Evbuomwan, ,9-14, , ,
6:48.0,J. Gilyard misses 3-pt jump shot from 24 ft, ,9-14, , ,
6:47.0, , ,9-14, ,Defensive rebound by A. Horford,
6:36.0, , ,9-17,+3,D. White makes 3-pt jump shot from 27 ft (assist by J. Holiday),
6:35.0,Memphis full timeout, ,9-17, , ,
6:35.0, , ,9-17, ,S. Hauser enters the game for J. Holiday,
6:29.0,Shooting foul by A. Horford (drawn by D. Roddy), ,9-17, , ,
6:29.0,D. Roddy makes free throw 1 of 2,+1,10-17, , ,
6:29.0,D. Roddy makes free throw 2 of 2,+1,11-17, , ,
6:13.0, , ,11-17, ,Shooting foul by T. Evbuomwan (drawn by K. Porziņģis),
6:13.0, , ,11-18,+1,K. Porziņģis makes free throw 1 of 2,
6:13.0, , ,11-19,+1,K. Porziņģis makes free throw 2 of 2,
5:48.0,D. Roddy misses 2-pt jump shot from 17 ft, ,11-19, , ,
5:45.0, , ,11-19, ,Defensive rebound by J. Tatum,
5:40.0, , ,11-22,+3,D. White makes 3-pt jump shot from 23 ft (assist by A. Horford),
5:27.0,D. Roddy misses 3-pt jump shot from 26 ft, ,11-22, , ,
5:25.0, , ,11-22, ,Defensive rebound by J. Tatum,
5:19.0, , ,11-22, ,J. Tatum misses 3-pt jump shot from 28 ft,
5:17.0,Defensive rebound by D. Roddy, ,11-22, , ,
5:14.0,L. Kennard misses 3-pt jump shot from 24 ft, ,11-22, , ,
5:13.0,Offensive rebound by T. Evbuomwan, ,11-22, , ,
5:13.0,T. Evbuomwan misses 2-pt layup from 4 ft, ,11-22, , ,
5:12.0,Offensive rebound by T. Evbuomwan, ,11-22, , ,
5:10.0,T. Evbuomwan misses 2-pt layup from 3 ft (block by K. Porziņģis), ,11-22, , ,
5:09.0,Offensive rebound by D. Roddy, ,11-22, , ,
5:06.0,D. Roddy makes 2-pt layup from 1 ft,+2,13-22, , ,
4:51.0, , ,13-22, ,S. Hauser misses 3-pt jump shot from 27 ft,
4:51.0, , ,13-22, ,Offensive rebound by J. Tatum,
4:46.0, , ,13-24,+2,J. Tatum makes 2-pt dunk from 2 ft,
4:46.0,M. Hurt enters the game for J. Gilyard, ,13-24, , ,
4:46.0,S. Pippen  enters the game for L. Kennard, ,13-24, , ,
4:46.0, , ,13-24, ,L. Kornet enters the game for A. Horford,
4:25.0,T. Evbuomwan misses 3-pt jump shot from 24 ft, ,13-24, , ,
4:25.0, , ,13-24, ,Defensive rebound by S. Hauser,
4:11.0, , ,13-24, ,J. Tatum misses 2-pt layup from 7 ft (block by M. Hurt),
4:09.0,Defensive rebound by S. Pippen , ,13-24, , ,
4:09.0,G. Jackson misses 3-pt jump shot from 26 ft, ,13-24, , ,
4:08.0,Offensive rebound by M. Hurt, ,13-24, , ,
