A,B,C,D,E,F,Event
1st Q
Time,Utah,,Score,,Boston,
12:00.0,Jump ball: L. Markkanen vs. K. Porziņģis (D. White gains possession),
11:46.0, , ,0-0, ,Turnover by J. Brown (bad pass; steal by C. Sexton),
11:42.0,K. Dunn misses 2-pt layup from 5 ft (block by J. Tatum), ,0-0, , ,
11:40.0,Offensive rebound by S. Fontecchio, ,0-0, , ,
11:40.0,S. Fontecchio misses 2-pt layup from 3 ft, ,0-0, , ,
11:40.0,Offensive rebound by Team, ,0-0, , ,
11:35.0,L. Markkanen misses 2-pt dunk from 3 ft (block by J. Brown), ,0-0, , ,
11:31.0, , ,0-0, ,Defensive rebound by K. Porziņģis,
11:29.0, , ,0-0, ,Shooting foul by J. Collins (drawn by J. Tatum),
11:29.0, , ,0-0, ,J. Tatum misses free throw 1 of 2,
11:29.0, , ,0-0, ,Offensive rebound by Team,
11:29.0, , ,0-1,+1,J. Tatum makes free throw 2 of 2,
11:14.0,Offensive foul by S. Fontecchio (drawn by J. Brown), ,0-1, , ,
11:14.0,Turnover by S. Fontecchio (offensive foul), ,0-1, , ,
11:04.0, , ,0-4,+3,D. White makes 3-pt jump shot from 29 ft (assist by J. Tatum),
10:51.0,L. Markkanen misses 3-pt jump shot from 27 ft, ,0-4, , ,
10:49.0, , ,0-4, ,Defensive rebound by K. Porziņģis,
10:34.0, , ,0-6,+2,K. Porziņģis makes 2-pt layup from 6 ft (assist by J. Tatum),
10:22.0,S. Fontecchio misses 2-pt layup from 3 ft, ,0-6, , ,
10:21.0, , ,0-6, ,Defensive rebound by J. Brown,
10:13.0, , ,0-8,+2,J. Holiday makes 2-pt dunk from 2 ft,
10:00.0,K. Dunn misses 2-pt jump shot from 4 ft, ,0-8, , ,
9:58.0, , ,0-8, ,Defensive rebound by J. Tatum,
9:42.0, , ,0-10,+2,J. Brown makes 2-pt jump shot from 15 ft,
9:28.0,C. Sexton misses 2-pt layup from 3 ft, ,0-10, , ,
9:26.0, , ,0-10, ,Defensive rebound by J. Tatum,
9:22.0, , ,0-10, ,J. Holiday misses 3-pt jump shot from 24 ft,
9:19.0,Defensive rebound by K. Dunn, ,0-10, , ,
9:17.0,Shooting foul by K. Porziņģis (drawn by C. Sexton), ,0-10, , ,
9:17.0,C. Sexton makes free throw 1 of 2,+1,1-10, , ,
9:17.0,C. Sexton makes free throw 2 of 2,+1,2-10, , ,
9:04.0, , ,2-10, ,J. Tatum misses 3-pt jump shot from 28 ft,
9:01.0,Defensive rebound by J. Collins, ,2-10, , ,
8:55.0,C. Sexton misses 3-pt jump shot from 26 ft, ,2-10, , ,
8:53.0, , ,2-10, ,Defensive rebound by D. White,
8:45.0, , ,2-10, ,K. Porziņģis misses 3-pt jump shot from 27 ft,
8:42.0,Defensive rebound by J. Collins, ,2-10, , ,
