A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Boston,
12:00.0,Jump ball: D. Finney-Smith vs. K. Porziņģis (J. Brown gains possession),
11:39.0, , ,0-2,+2,J. Holiday makes 2-pt hook shot from 7 ft (assist by J. Tatum),
11:20.0,D. Finney-Smith misses 3-pt jump shot from 26 ft, ,0-2, , ,
11:19.0, , ,0-2, ,Defensive rebound by J. Holiday,
11:13.0, , ,0-2, ,J. Brown misses 2-pt layup from 4 ft (block by D. Finney-Smith),
11:11.0,Defensive rebound by C. Johnson, ,0-2, , ,
11:04.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by M. Bridges),+3,3-2, , ,Lead change
10:48.0, , ,3-2, ,Shooting foul by C. Johnson (drawn by K. Porziņģis),
10:48.0, , ,3-3,+1,K. Porziņģis makes free throw 1 of 2,Tie
10:48.0, , ,3-4,+1,K. Porziņģis makes free throw 2 of 2,Lead change
10:39.0,M. Bridges makes 2-pt jump shot from 20 ft,+2,5-4, , ,Lead change
10:27.0, , ,5-4, ,J. Tatum misses 3-pt jump shot from 28 ft,
10:25.0, , ,5-4, ,Offensive rebound by J. Tatum,
10:22.0, , ,5-6,+2,J. Brown makes 2-pt jump shot from 18 ft (assist by J. Tatum),Lead change
10:22.0, , ,5-6, ,Shooting foul by M. Bridges (drawn by J. Brown),
10:22.0, , ,5-7,+1,J. Brown makes free throw 1 of 1,
10:05.0,Turnover by M. Bridges (bad pass; steal by J. Holiday), ,5-7, , ,
10:02.0, , ,5-10,+3,J. Brown makes 3-pt jump shot from 27 ft (assist by J. Holiday),
9:40.0,S. Dinwiddie misses 3-pt jump shot from 26 ft, ,5-10, , ,
9:37.0, , ,5-10, ,Defensive rebound by J. Tatum,
9:28.0, , ,5-12,+2,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by J. Brown),
9:10.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by R. O'Neale),+3,8-12, , ,
8:53.0, , ,8-15,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Holiday),
8:52.0,Brooklyn full timeout, ,8-15, , ,
8:35.0,S. Dinwiddie misses 2-pt layup from 3 ft, ,8-15, , ,
8:34.0, , ,8-15, ,Defensive rebound by J. Holiday,
8:26.0, , ,8-15, ,J. Brown misses 2-pt jump shot from 18 ft,
8:24.0,Defensive rebound by S. Dinwiddie, ,8-15, , ,
8:11.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),+3,11-15, , ,
7:53.0, , ,11-18,+3,J. Holiday makes 3-pt jump shot from 26 ft (assist by J. Brown),
7:39.0,D. Finney-Smith misses 2-pt layup from 4 ft, ,11-18, , ,
7:37.0, , ,11-18, ,Defensive rebound by J. Holiday,
7:34.0, , ,11-20,+2,J. Brown makes 2-pt layup from 4 ft (assist by J. Holiday),
7:20.0,D. Finney-Smith misses 3-pt jump shot from 26 ft, ,11-20, , ,
7:19.0, , ,11-20, ,Defensive rebound by J. Tatum,
7:13.0, , ,11-20, ,J. Brown misses 3-pt jump shot from 28 ft,
7:11.0,Defensive rebound by S. Dinwiddie, ,11-20, , ,
7:00.0,S. Dinwiddie makes 3-pt jump shot from 31 ft (assist by D. Finney-Smith),+3,14-20, , ,
6:33.0, , ,14-22,+2,K. Porziņģis makes 2-pt jump shot from 14 ft,
6:23.0,C. Johnson misses 3-pt jump shot from 27 ft, ,14-22, , ,
6:21.0, , ,14-22, ,Defensive rebound by D. White,
6:16.0, , ,14-22, ,J. Holiday misses 3-pt jump shot from 25 ft,
6:15.0,Defensive rebound by D. Finney-Smith, ,14-22, , ,
6:04.0,Shooting foul by D. White (drawn by M. Bridges), ,14-22, , ,
6:04.0,M. Bridges makes free throw 1 of 2,+1,15-22, , ,
6:04.0,D. Sharpe enters the game for D. Finney-Smith, ,15-22, , ,
6:04.0,L. Walker enters the game for C. Johnson, ,15-22, , ,
6:04.0,T. Watford enters the game for R. O'Neale, ,15-22, , ,
6:04.0, , ,15-22, ,O. Brissett enters the game for J. Holiday,
