A,B,C,D,E,F,Event
1st Q
Time,Detroit,,Score,,Boston,
12:00.0,Jump ball: J. Duren vs. K. Porziņģis (P. Pritchard gains possession),
11:57.0, , ,0-0, ,Turnover by P. Pritchard (step out of bounds),
11:48.0,I. Stewart misses 3-pt jump shot from 26 ft, ,0-0, , ,
11:47.0, , ,0-0, ,Defensive rebound by J. Brown,
11:28.0, , ,0-3,+3,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. White),
11:16.0,J. Ivey makes 2-pt layup from 2 ft (assist by I. Stewart),+2,2-3, , ,
11:01.0, , ,2-3, ,D. White misses 3-pt jump shot from 25 ft,
10:59.0,Defensive rebound by M. Sasser, ,2-3, , ,
10:52.0,S. Umude makes 3-pt jump shot from 23 ft (assist by J. Ivey),+3,5-3, , ,Lead change
10:32.0, , ,5-3, ,J. Brown misses 2-pt jump shot from 22 ft,
10:30.0,Defensive rebound by S. Umude, ,5-3, , ,
10:18.0,S. Umude misses 3-pt jump shot from 28 ft, ,5-3, , ,
10:16.0,Offensive rebound by J. Ivey, ,5-3, , ,
10:02.0,J. Ivey misses 2-pt jump shot from 7 ft, ,5-3, , ,
10:01.0, , ,5-3, ,Defensive rebound by K. Porziņģis,
9:54.0, , ,5-3, ,D. White misses 2-pt jump shot from 5 ft,
9:52.0,Defensive rebound by J. Duren, ,5-3, , ,
9:42.0,M. Sasser misses 2-pt jump shot from 19 ft, ,5-3, , ,
9:40.0, , ,5-3, ,Defensive rebound by K. Porziņģis,
9:32.0,Jump ball: J. Brown vs. S. Umude (P. Pritchard gains possession),
9:25.0, , ,5-5,+2,K. Porziņģis makes 2-pt layup from 5 ft (assist by D. White),Tie
9:15.0,J. Duren misses 2-pt layup from 7 ft (block by L. Kornet), ,5-5, , ,
9:14.0, , ,5-5, ,Defensive rebound by D. White,
9:09.0, , ,5-7,+2,P. Pritchard makes 2-pt layup from 2 ft (assist by D. White),Lead change
8:46.0,J. Ivey makes 2-pt jump shot from 8 ft,+2,7-7, , ,Tie
8:33.0, , ,7-7, ,K. Porziņģis misses 3-pt jump shot from 26 ft,
8:31.0,Defensive rebound by J. Duren, ,7-7, , ,
8:22.0,I. Stewart makes 3-pt jump shot from 27 ft (assist by M. Sasser),+3,10-7, , ,Lead change
8:02.0, , ,10-9,+2,L. Kornet makes 2-pt dunk from 2 ft (assist by J. Brown),
7:46.0,M. Sasser misses 2-pt jump shot from 18 ft, ,10-9, , ,
7:45.0, , ,10-9, ,Defensive rebound by K. Porziņģis,
7:36.0, , ,10-12,+3,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by D. White),Lead change
7:34.0,Detroit full timeout, ,10-12, , ,
7:26.0,J. Ivey makes 2-pt jump shot from 17 ft (assist by M. Sasser),+2,12-12, , ,Tie
7:12.0, , ,12-12, ,Turnover by J. Brown (bad pass),
7:04.0,J. Ivey makes 2-pt layup from 5 ft,+2,14-12, , ,Lead change
6:46.0, , ,14-12, ,K. Porziņģis misses 2-pt jump shot from 11 ft,
6:44.0,Defensive rebound by I. Stewart, ,14-12, , ,
6:33.0,J. Ivey misses 2-pt jump shot from 14 ft, ,14-12, , ,
6:31.0, , ,14-12, ,Defensive rebound by K. Porziņģis,
6:23.0, , ,14-12, ,J. Brown misses 2-pt jump shot from 9 ft,
6:22.0,Defensive rebound by I. Stewart, ,14-12, , ,
6:16.0,M. Sasser misses 2-pt jump shot from 15 ft, ,14-12, , ,
6:15.0, , ,14-12, ,Defensive rebound by K. Porziņģis,
6:06.0, , ,14-15,+3,J. Brown makes 3-pt jump shot from 24 ft (assist by P. Pritchard),Lead change
5:48.0,Turnover by J. Ivey (bad pass), ,14-15, , ,
5:48.0, , ,14-15, ,S. Mykhailiuk enters the game for K. Porziņģis,
5:48.0, , ,14-15, ,X. Tillman enters the game for P. Pritchard,
5:30.0, , ,14-15, ,S. Mykhailiuk misses 3-pt jump shot from 23 ft,
5:28.0,Defensive rebound by J. Ivey, ,14-15, , ,
5:08.0,J. Ivey misses 2-pt jump shot from 15 ft, ,14-15, , ,
5:07.0, , ,14-15, ,Defensive rebound by L. Kornet,
4:57.0, , ,14-15, ,S. Mykhailiuk misses 3-pt jump shot from 23 ft,
4:56.0,Defensive rebound by I. Stewart, ,14-15, , ,
4:37.0,M. Sasser makes 2-pt jump shot from 15 ft,+2,16-15, , ,Lead change
4:29.0, , ,16-15, ,Personal foul by J. Ivey (drawn by D. White),
4:29.0,M. Flynn enters the game for J. Duren, ,16-15, , ,
4:29.0,J. Wiseman enters the game for M. Sasser, ,16-15, , ,
4:22.0, , ,16-15, ,J. Brown misses 2-pt jump shot from 17 ft,
4:20.0, , ,16-15, ,Offensive rebound by L. Kornet,
4:13.0, , ,16-18,+3,D. White makes 3-pt jump shot from 27 ft (assist by S. Mykhailiuk),Lead change
3:52.0,M. Flynn misses 3-pt jump shot from 25 ft, ,16-18, , ,
3:51.0, , ,16-18, ,Defensive rebound by J. Brown,
3:40.0, , ,16-18, ,D. White misses 2-pt jump shot from 13 ft,
3:39.0, , ,16-18, ,Offensive rebound by L. Kornet,
3:39.0, , ,16-18, ,L. Kornet misses 2-pt layup from 1 ft,
