A,B,C,D,E,F,Event
1st Q
Time,San Antonio,,Score,,Boston,
12:00.0,Jump ball: V. Wembanyama vs. L. Kornet (A. Horford gains possession),
11:40.0, , ,0-2,+2,J. Tatum makes 2-pt jump shot from 6 ft,
11:23.0,J. Sochan makes 3-pt jump shot from 23 ft (assist by T. Jones),+3,3-2, , ,Lead change
11:10.0, , ,3-5,+3,J. Brown makes 3-pt jump shot from 27 ft,Lead change
11:00.0,J. Sochan misses 2-pt layup from 3 ft, ,3-5, , ,
10:58.0,Offensive rebound by J. Sochan, ,3-5, , ,
10:57.0,J. Sochan misses 2-pt dunk from 1 ft, ,3-5, , ,
10:55.0,Offensive rebound by J. Sochan, ,3-5, , ,
10:53.0,J. Champagnie makes 2-pt layup from 4 ft (assist by J. Sochan),+2,5-5, , ,Tie
10:36.0, , ,5-5, ,J. Brown misses 3-pt jump shot from 28 ft,
10:36.0,Defensive rebound by J. Sochan, ,5-5, , ,
10:22.0,V. Wembanyama makes 2-pt dunk from 2 ft (assist by J. Sochan),+2,7-5, , ,Lead change
10:07.0, , ,7-8,+3,J. Holiday makes 3-pt jump shot from 27 ft (assist by L. Kornet),Lead change
9:53.0,V. Wembanyama makes 3-pt jump shot from 27 ft (assist by T. Jones),+3,10-8, , ,Lead change
9:43.0, , ,10-8, ,Personal foul by V. Wembanyama (drawn by J. Brown),
9:36.0, , ,10-8, ,J. Holiday misses 2-pt jump shot from 13 ft,
9:35.0,Defensive rebound by J. Champagnie, ,10-8, , ,
9:27.0,V. Wembanyama misses 2-pt layup from 9 ft, ,10-8, , ,
9:26.0, , ,10-8, ,Defensive rebound by Team,
9:07.0, , ,10-10,+2,J. Tatum makes 2-pt layup from 3 ft,Tie
8:53.0,Turnover by V. Wembanyama (bad pass; steal by A. Horford), ,10-10, , ,
8:43.0, , ,10-12,+2,J. Tatum makes 2-pt jump shot from 15 ft (assist by J. Holiday),Lead change
8:30.0,V. Wembanyama makes 3-pt jump shot from 27 ft (assist by T. Jones),+3,13-12, , ,Lead change
8:11.0, , ,13-15,+3,J. Holiday makes 3-pt jump shot from 26 ft,Lead change
7:57.0,J. Sochan misses 3-pt jump shot from 27 ft, ,13-15, , ,
7:55.0, , ,13-15, ,Defensive rebound by J. Brown,
7:48.0, , ,13-15, ,J. Brown misses 2-pt jump shot from 16 ft,
7:46.0, , ,13-15, ,Offensive rebound by Team,
7:38.0, , ,13-15, ,J. Tatum misses 2-pt jump shot from 16 ft,
7:35.0,Defensive rebound by V. Wembanyama, ,13-15, , ,
7:28.0,D. Vassell misses 3-pt jump shot from 26 ft, ,13-15, , ,
7:26.0,Offensive rebound by V. Wembanyama, ,13-15, , ,
7:24.0,V. Wembanyama makes 2-pt jump shot from 4 ft,+2,15-15, , ,Tie
7:10.0, , ,15-15, ,J. Tatum misses 3-pt jump shot from 27 ft,
7:10.0,Defensive rebound by T. Jones, ,15-15, , ,
7:01.0,V. Wembanyama misses 3-pt jump shot from 28 ft, ,15-15, , ,
6:59.0, , ,15-15, ,Defensive rebound by J. Brown,
6:52.0, , ,15-18,+3,J. Brown makes 3-pt jump shot from 27 ft,
6:51.0,San Antonio full timeout, ,15-18, , ,
6:51.0,K. Johnson enters the game for J. Champagnie, ,15-18, , ,
6:51.0, , ,15-18, ,O. Brissett enters the game for J. Holiday,
6:51.0, , ,15-18, ,S. Hauser enters the game for L. Kornet,
6:51.0, , ,15-18, ,P. Pritchard enters the game for J. Tatum,
