A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Boston,
12:00.0,Jump ball: P. Reed vs. K. Porziņģis (D. White gains possession),
11:44.0, , ,0-2,+2,J. Tatum makes 2-pt layup from 2 ft,
11:28.0,B. Hield makes 3-pt jump shot from 24 ft (assist by T. Maxey),+3,3-2, , ,Lead change
11:17.0, , ,3-4,+2,J. Holiday makes 2-pt layup from 1 ft,Lead change
10:58.0,B. Hield makes 3-pt jump shot from 28 ft (assist by T. Maxey),+3,6-4, , ,Lead change
10:41.0, , ,6-4, ,K. Porziņģis misses 2-pt jump shot from 16 ft,
10:39.0,Defensive rebound by P. Reed, ,6-4, , ,
10:26.0,T. Harris makes 2-pt layup from 3 ft (assist by B. Hield),+2,8-4, , ,
10:26.0,Shooting foul by K. Porziņģis (drawn by T. Harris), ,8-4, , ,
10:26.0,T. Harris makes free throw 1 of 1,+1,9-4, , ,
10:09.0, , ,9-4, ,J. Brown misses 3-pt jump shot from 23 ft,
10:04.0,Defensive rebound by B. Hield, ,9-4, , ,
9:56.0,B. Hield misses 2-pt layup from 4 ft, ,9-4, , ,
9:54.0, , ,9-4, ,Defensive rebound by J. Brown,
9:44.0, , ,9-4, ,K. Porziņģis misses 2-pt jump shot from 10 ft,
9:42.0,Defensive rebound by B. Hield, ,9-4, , ,
9:25.0,T. Maxey makes 2-pt layup from 3 ft (assist by B. Hield),+2,11-4, , ,
9:11.0, , ,11-7,+3,J. Tatum makes 3-pt jump shot from 26 ft,
8:52.0,K. Oubre misses 2-pt jump shot from 9 ft (block by D. White), ,11-7, , ,
8:50.0, , ,11-7, ,Defensive rebound by K. Porziņģis,
8:47.0, , ,11-7, ,J. Tatum misses 3-pt jump shot from 25 ft,
8:44.0, , ,11-7, ,Offensive rebound by J. Holiday,
8:38.0, , ,11-9,+2,J. Brown makes 2-pt layup from 3 ft (assist by J. Holiday),
8:17.0,T. Harris misses 2-pt jump shot from 5 ft (block by J. Holiday), ,11-9, , ,
8:15.0, , ,11-9, ,Defensive rebound by D. White,
8:14.0, , ,11-9, ,Shooting foul by K. Oubre (drawn by J. Brown),
8:14.0, , ,11-10,+1,J. Brown makes free throw 1 of 2,
8:14.0, , ,11-11,+1,J. Brown makes free throw 2 of 2,Tie
7:54.0,K. Oubre misses 3-pt jump shot from 29 ft, ,11-11, , ,
7:52.0, , ,11-11, ,Defensive rebound by J. Tatum,
7:43.0, , ,11-14,+3,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by J. Tatum),Lead change
7:41.0,Philadelphia full timeout, ,11-14, , ,
7:24.0,T. Harris misses 2-pt layup from 4 ft (block by D. White), ,11-14, , ,
7:22.0, , ,11-14, ,Defensive rebound by D. White,
7:19.0, , ,11-16,+2,J. Holiday makes 2-pt layup from 2 ft (assist by J. Tatum),
6:59.0,P. Reed misses 2-pt layup from 8 ft (block by D. White), ,11-16, , ,
6:57.0, , ,11-16, ,Defensive rebound by D. White,
6:48.0, , ,11-16, ,K. Porziņģis misses 3-pt jump shot from 28 ft,
6:47.0,Defensive rebound by P. Reed, ,11-16, , ,
6:34.0,P. Reed misses 2-pt hook shot from 6 ft, ,11-16, , ,
6:32.0, , ,11-16, ,Defensive rebound by K. Porziņģis,
6:21.0, , ,11-16, ,J. Tatum misses 3-pt jump shot from 25 ft,
6:18.0, , ,11-16, ,Offensive rebound by J. Holiday,
6:13.0, , ,11-16, ,Turnover by J. Holiday (lost ball; steal by K. Oubre),
6:07.0,T. Maxey makes 3-pt jump shot from 28 ft,+3,14-16, , ,
5:50.0, , ,14-18,+2,J. Brown makes 2-pt dunk from 1 ft,
5:27.0,B. Hield misses 3-pt jump shot from 24 ft, ,14-18, , ,
5:24.0, , ,14-18, ,Defensive rebound by J. Brown,
5:15.0, , ,14-18, ,D. White misses 3-pt jump shot from 23 ft,
5:13.0,Defensive rebound by P. Reed, ,14-18, , ,
5:06.0,T. Maxey misses 3-pt jump shot from 27 ft, ,14-18, , ,
5:04.0, , ,14-18, ,Defensive rebound by J. Tatum,
4:56.0, , ,14-20,+2,J. Tatum makes 2-pt layup from 2 ft,
4:38.0,T. Harris makes 2-pt jump shot from 10 ft,+2,16-20, , ,
4:25.0, , ,16-20, ,Shooting foul by T. Harris (drawn by K. Porziņģis),
4:25.0, , ,16-21,+1,K. Porziņģis makes free throw 1 of 2,
4:25.0,N. Batum enters the game for B. Hield, ,16-21, , ,
4:25.0,K. Lowry enters the game for K. Oubre, ,16-21, , ,
4:25.0,D. Melton enters the game for P. Reed, ,16-21, , ,
4:25.0, , ,16-21, ,S. Hauser enters the game for J. Brown,
4:25.0, , ,16-21, ,A. Horford enters the game for J. Holiday,
4:25.0, , ,16-22,+1,K. Porziņģis makes free throw 2 of 2,
4:07.0,T. Maxey makes 2-pt jump shot from 6 ft,+2,18-22, , ,
3:45.0, , ,18-22, ,Turnover by D. White (bad pass; steal by N. Batum),
3:38.0,T. Harris misses 2-pt layup from 4 ft, ,18-22, , ,
3:37.0,Offensive rebound by N. Batum, ,18-22, , ,
3:37.0,N. Batum misses 2-pt layup at rim, ,18-22, , ,
3:35.0,Offensive rebound by T. Maxey, ,18-22, , ,
3:34.0,T. Maxey misses 3-pt jump shot from 25 ft, ,18-22, , ,
3:33.0,Offensive rebound by T. Harris, ,18-22, , ,
3:31.0,T. Harris misses 2-pt jump shot from 14 ft, ,18-22, , ,
3:29.0, , ,18-22, ,Defensive rebound by A. Horford,
3:28.0, , ,18-22, ,Boston full timeout,
3:28.0,R. Council enters the game for T. Harris, ,18-22, , ,
3:15.0, , ,18-24,+2,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Tatum),
3:01.0,T. Maxey misses 3-pt jump shot from 25 ft, ,18-24, , ,
2:58.0, , ,18-24, ,Defensive rebound by K. Porziņģis,
2:53.0, , ,18-24, ,D. White misses 2-pt layup from 4 ft (block by D. Melton),
2:53.0,Defensive rebound by Team, ,18-24, , ,
2:53.0, , ,18-24, ,P. Pritchard enters the game for D. White,
2:44.0,K. Lowry makes 2-pt layup from 3 ft (assist by D. Melton),+2,20-24, , ,
2:44.0,Shooting foul by J. Tatum (drawn by K. Lowry), ,20-24, , ,
2:44.0,K. Lowry makes free throw 1 of 1,+1,21-24, , ,
2:32.0, , ,21-26,+2,A. Horford makes 2-pt layup from 3 ft (assist by J. Tatum),
2:10.0,T. Maxey makes 2-pt layup from 4 ft,+2,23-26, , ,
2:01.0, , ,23-26, ,Personal foul by D. Melton (drawn by K. Porziņģis),
1:46.0, , ,23-26, ,P. Pritchard misses 3-pt jump shot from 28 ft,
1:43.0,Defensive rebound by Team, ,23-26, , ,
1:29.0,D. Melton misses 3-pt jump shot from 27 ft (block by A. Horford), ,23-26, , ,
1:27.0, , ,23-26, ,Defensive rebound by S. Hauser,
1:20.0, , ,23-28,+2,A. Horford makes 2-pt layup from 1 ft (assist by J. Tatum),
1:06.0,R. Council makes 2-pt jump shot from 8 ft (assist by N. Batum),+2,25-28, , ,
0:49.0, , ,25-28, ,Turnover by K. Porziņģis (out of bounds lost ball),
0:44.0,T. Maxey makes 2-pt jump shot from 5 ft,+2,27-28, , ,
0:44.0,Shooting foul by P. Pritchard (drawn by T. Maxey), ,27-28, , ,
0:44.0,T. Maxey makes free throw 1 of 1,+1,28-28, , ,Tie
0:32.0, , ,28-28, ,Shooting foul by N. Batum (drawn by J. Tatum),
0:32.0, , ,28-29,+1,J. Tatum makes free throw 1 of 2,
0:32.0, , ,28-29, ,O. Brissett enters the game for K. Porziņģis,
0:32.0, , ,28-30,+1,J. Tatum makes free throw 2 of 2,
0:08.0,T. Maxey misses 2-pt jump shot from 8 ft, ,28-30, , ,
0:07.0,Offensive rebound by R. Council, ,28-30, , ,
0:07.0,R. Council makes 2-pt dunk at rim,+2,30-30, , ,Tie
0:07.0,T. Harris enters the game for T. Maxey, ,30-30, , ,
0:07.0,P. Reed enters the game for D. Melton, ,30-30, , ,
0:07.0, , ,30-30, ,K. Porziņģis enters the game for O. Brissett,
0:00.0, , ,30-30, ,J. Tatum misses 3-pt jump shot from 23 ft,
0:00.0, , ,30-30, ,Offensive rebound by Team,
0:00.0,End of 1st quarter,
2nd Q,
Time,Philadelphia,,Score,,Boston,
12:00.0,Start of 2nd quarter,
11:40.0,C. Payne makes 3-pt jump shot from 29 ft (assist by K. Lowry),+3,33-30, , ,Lead change
11:11.0, , ,33-30, ,J. Brown misses 2-pt jump shot from 15 ft (block by N. Batum),
11:10.0,Defensive rebound by N. Batum, ,33-30, , ,
11:04.0,C. Payne misses 3-pt jump shot from 25 ft, ,33-30, , ,
11:01.0, , ,33-30, ,Defensive rebound by P. Pritchard,
10:55.0, , ,33-32,+2,J. Brown makes 2-pt layup from 3 ft (assist by A. Horford),
10:55.0, , ,33-32, ,Shooting foul by N. Batum (drawn by J. Brown),
10:55.0, , ,33-32, ,J. Brown misses free throw 1 of 1,
10:55.0,Defensive rebound by R. Council, ,33-32, , ,
10:35.0,K. Oubre misses 2-pt hook shot from 4 ft, ,33-32, , ,
10:33.0, , ,33-32, ,Defensive rebound by A. Horford,
10:24.0, , ,33-32, ,Offensive foul by J. Brown (drawn by C. Payne),
10:24.0, , ,33-32, ,Turnover by J. Brown (offensive foul),
10:09.0,Turnover by R. Council (bad pass), ,33-32, , ,
9:55.0, , ,33-32, ,P. Pritchard misses 3-pt jump shot from 23 ft,
9:54.0,Defensive rebound by Team, ,33-32, , ,
9:54.0, , ,33-32, ,Loose ball foul by L. Kornet (drawn by K. Lowry),
9:54.0,M. Bamba enters the game for R. Council, ,33-32, , ,
9:37.0,Shooting foul by L. Kornet (drawn by K. Oubre), ,33-32, , ,
9:37.0,K. Oubre makes free throw 1 of 2,+1,34-32, , ,
9:37.0,K. Oubre misses free throw 2 of 2, ,34-32, , ,
9:37.0, , ,34-32, ,Defensive rebound by J. Brown,
9:16.0, , ,34-32, ,Shooting foul by M. Bamba (drawn by J. Brown),
9:16.0, , ,34-33,+1,J. Brown makes free throw 1 of 2,
9:16.0, , ,34-34,+1,J. Brown makes free throw 2 of 2,Tie
8:57.0,N. Batum makes 3-pt jump shot from 27 ft (assist by K. Lowry),+3,37-34, , ,
8:36.0, , ,37-34, ,Shooting foul by M. Bamba (drawn by L. Kornet),
8:36.0, , ,37-35,+1,L. Kornet makes free throw 1 of 2,
8:36.0, , ,37-36,+1,L. Kornet makes free throw 2 of 2,
8:21.0,K. Oubre makes 2-pt jump shot from 6 ft (assist by C. Payne),+2,39-36, , ,
8:03.0, , ,39-38,+2,J. Holiday makes 2-pt jump shot from 12 ft,
7:44.0,N. Batum misses 3-pt jump shot from 25 ft, ,39-38, , ,
7:43.0, , ,39-38, ,Defensive rebound by A. Horford,
7:33.0, , ,39-40,+2,J. Brown makes 2-pt hook shot from 3 ft (assist by J. Holiday),Lead change
7:26.0,K. Oubre misses 3-pt jump shot from 27 ft, ,39-40, , ,
7:24.0, , ,39-40, ,Defensive rebound by J. Holiday,
7:12.0, , ,39-40, ,Turnover by J. Holiday (bad pass),
7:12.0,Philadelphia full timeout, ,39-40, , ,
7:12.0,T. Harris enters the game for N. Batum, ,39-40, , ,
7:12.0,B. Hield enters the game for K. Lowry, ,39-40, , ,
7:12.0,T. Maxey enters the game for K. Oubre, ,39-40, , ,
7:12.0, , ,39-40, ,S. Hauser enters the game for A. Horford,
7:12.0, , ,39-40, ,D. White enters the game for P. Pritchard,
7:00.0,C. Payne misses 2-pt layup from 6 ft (block by J. Holiday), ,39-40, , ,
6:59.0, , ,39-40, ,Defensive rebound by J. Holiday,
6:58.0, , ,39-40, ,Turnover by J. Holiday (out of bounds lost ball),
6:45.0,T. Harris misses 2-pt jump shot from 5 ft (block by S. Hauser), ,39-40, , ,
6:43.0,Offensive rebound by T. Harris, ,39-40, , ,
6:38.0,C. Payne misses 2-pt jump shot from 10 ft, ,39-40, , ,
6:37.0,Offensive rebound by M. Bamba, ,39-40, , ,
6:37.0,M. Bamba makes 2-pt layup at rim,+2,41-40, , ,Lead change
6:26.0, , ,41-40, ,J. Holiday misses 2-pt jump shot from 5 ft,
6:24.0,Defensive rebound by M. Bamba, ,41-40, , ,
6:16.0,M. Bamba makes 3-pt jump shot from 26 ft (assist by C. Payne),+3,44-40, , ,
6:00.0, , ,44-40, ,D. White misses 2-pt layup from 4 ft (block by T. Maxey),
5:58.0,Defensive rebound by T. Maxey, ,44-40, , ,
5:53.0,T. Harris makes 2-pt layup from 3 ft (assist by T. Maxey),+2,46-40, , ,
5:46.0, , ,46-40, ,Boston full timeout,
5:46.0, , ,46-40, ,K. Porziņģis enters the game for J. Holiday,
5:46.0, , ,46-40, ,J. Tatum enters the game for L. Kornet,
5:32.0, , ,46-42,+2,J. Brown makes 2-pt jump shot from 3 ft (assist by J. Tatum),
5:04.0,T. Harris misses 2-pt jump shot from 10 ft, ,46-42, , ,
5:02.0, , ,46-42, ,Defensive rebound by S. Hauser,
4:53.0, , ,46-42, ,J. Tatum misses 2-pt jump shot from 15 ft,
4:51.0,Defensive rebound by M. Bamba, ,46-42, , ,
4:40.0,M. Bamba misses 3-pt jump shot from 26 ft, ,46-42, , ,
4:39.0, , ,46-42, ,Defensive rebound by D. White,
4:27.0, , ,46-42, ,Turnover by J. Tatum (bad pass),
4:27.0,D. Melton enters the game for C. Payne, ,46-42, , ,
4:10.0,M. Bamba misses 2-pt layup from 6 ft, ,46-42, , ,
4:08.0, , ,46-42, ,Defensive rebound by S. Hauser,
4:05.0, , ,46-44,+2,J. Brown makes 2-pt layup from 2 ft (assist by D. White),
3:52.0,Turnover by T. Harris (bad pass; steal by J. Brown), ,46-44, , ,
3:49.0, , ,46-46,+2,J. Brown makes 2-pt layup from 2 ft,Tie
3:27.0,T. Harris misses 2-pt jump shot from 7 ft, ,46-46, , ,
3:24.0, , ,46-46, ,Defensive rebound by J. Tatum,
3:15.0, , ,46-46, ,Shooting foul by B. Hield (drawn by K. Porziņģis),
3:15.0, , ,46-47,+1,K. Porziņģis makes free throw 1 of 2,Lead change
3:15.0,P. Reed enters the game for M. Bamba, ,46-47, , ,
3:15.0, , ,46-48,+1,K. Porziņģis makes free throw 2 of 2,
3:03.0,T. Maxey makes 3-pt jump shot from 28 ft (assist by B. Hield),+3,49-48, , ,Lead change
2:42.0, , ,49-48, ,Offensive foul by J. Brown (drawn by T. Maxey),
2:42.0, , ,49-48, ,Turnover by J. Brown (offensive foul),
2:22.0,T. Maxey makes 2-pt jump shot from 16 ft,+2,51-48, , ,
2:06.0, , ,51-50,+2,J. Tatum makes 2-pt layup from 4 ft,
1:45.0,T. Maxey misses 3-pt jump shot from 30 ft, ,51-50, , ,
1:43.0, , ,51-50, ,Defensive rebound by J. Tatum,
1:29.0, , ,51-50, ,Shooting foul by B. Hield (drawn by J. Tatum),
1:29.0, , ,51-50, ,J. Tatum misses free throw 1 of 2,
1:29.0, , ,51-50, ,Offensive rebound by Team,
1:29.0, , ,51-50, ,J. Holiday enters the game for S. Hauser,
1:29.0, , ,51-51,+1,J. Tatum makes free throw 2 of 2,Tie
1:11.0,D. Melton misses 3-pt jump shot from 25 ft, ,51-51, , ,
1:08.0, , ,51-51, ,Defensive rebound by J. Tatum,
0:59.0, , ,51-51, ,J. Tatum misses 3-pt jump shot from 26 ft,
0:57.0,Defensive rebound by D. Melton, ,51-51, , ,
0:50.0,T. Maxey misses 2-pt jump shot from 18 ft, ,51-51, , ,
0:47.0, , ,51-51, ,Defensive rebound by J. Holiday,
0:39.0, , ,51-53,+2,D. White makes 2-pt jump shot from 5 ft,Lead change
0:30.0,T. Harris misses 3-pt jump shot from 26 ft, ,51-53, , ,
0:28.0, , ,51-53, ,Defensive rebound by K. Porziņģis,
0:11.0, , ,51-53, ,Turnover by J. Brown (lost ball),
0:11.0, , ,51-53, ,Loose ball foul by J. Brown (drawn by T. Maxey),
0:11.0,K. Lowry enters the game for P. Reed, ,51-53, , ,
0:11.0, , ,51-53, ,A. Horford enters the game for K. Porziņģis,
0:02.0,T. Maxey misses 3-pt jump shot from 28 ft, ,51-53, , ,
0:02.0, , ,51-53, ,Defensive rebound by A. Horford,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Philadelphia,,Score,,Boston,
12:00.0,Start of 3rd quarter,
11:43.0,P. Reed misses 2-pt hook shot from 6 ft, ,51-53, , ,
11:41.0, , ,51-53, ,Defensive rebound by K. Porziņģis,
11:35.0, , ,51-53, ,Turnover by D. White (bad pass; steal by T. Maxey),
11:30.0,T. Harris misses 2-pt layup from 4 ft, ,51-53, , ,
11:28.0, , ,51-53, ,Defensive rebound by K. Porziņģis,
11:20.0, , ,51-55,+2,D. White makes 2-pt dunk from 1 ft (assist by K. Porziņģis),
11:00.0,T. Harris misses 3-pt jump shot from 23 ft, ,51-55, , ,
10:59.0, , ,51-55, ,Defensive rebound by J. Holiday,
10:48.0, , ,51-57,+2,J. Holiday makes 2-pt jump shot from 14 ft (assist by J. Tatum),
10:29.0,T. Maxey misses 2-pt jump shot from 13 ft, ,51-57, , ,
10:26.0, , ,51-57, ,Defensive rebound by J. Brown,
10:24.0, , ,51-57, ,Shooting foul by K. Oubre (drawn by J. Brown),
10:24.0, , ,51-58,+1,J. Brown makes free throw 1 of 2,
10:24.0, , ,51-59,+1,J. Brown makes free throw 2 of 2,
10:12.0,K. Oubre misses 2-pt layup from 5 ft (block by J. Tatum), ,51-59, , ,
10:11.0,Offensive rebound by Team, ,51-59, , ,
10:02.0,T. Harris misses 3-pt jump shot from 23 ft, ,51-59, , ,
10:01.0, , ,51-59, ,Defensive rebound by D. White,
