A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Boston,
12:00.0,Jump ball: C. Capela vs. A. Horford (J. Brown gains possession),
11:43.0, , ,0-2,+2,A. Horford makes 2-pt layup from 3 ft (assist by J. Tatum),
11:17.0,Turnover by D. Murray (bad pass; steal by J. Tatum), ,0-2, , ,
11:08.0, , ,0-5,+3,J. Tatum makes 3-pt jump shot from 25 ft (assist by D. White),
10:53.0,Turnover by C. Capela (bad pass), ,0-5, , ,
10:45.0, , ,0-5, ,Turnover by J. Tatum (bad pass; steal by D. Hunter),
10:40.0,D. Murray misses 2-pt layup from 6 ft, ,0-5, , ,
10:38.0, , ,0-5, ,Defensive rebound by J. Tatum,
10:36.0, , ,0-5, ,A. Horford misses 3-pt jump shot from 26 ft,
10:35.0,Defensive rebound by S. Bey, ,0-5, , ,
10:25.0,T. Young makes 2-pt layup from 4 ft,+2,2-5, , ,
10:08.0, , ,2-5, ,Personal foul by S. Bey (drawn by J. Brown),
9:54.0, , ,2-7,+2,J. Brown makes 2-pt layup from 2 ft (assist by A. Horford),
9:42.0,D. Hunter misses 3-pt jump shot from 27 ft, ,2-7, , ,
9:39.0, , ,2-7, ,Defensive rebound by A. Horford,
9:32.0, , ,2-7, ,Turnover by J. Tatum (bad pass; steal by C. Capela),
9:29.0,S. Bey makes 2-pt dunk from 4 ft (assist by T. Young),+2,4-7, , ,
9:21.0, , ,4-10,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Tatum),
9:00.0,D. Murray misses 2-pt jump shot from 20 ft, ,4-10, , ,
8:58.0,Offensive rebound by Team, ,4-10, , ,
8:58.0, , ,4-10, ,Loose ball foul by D. Banton (drawn by C. Capela),
8:55.0,T. Young misses 3-pt jump shot from 38 ft, ,4-10, , ,
8:52.0, , ,4-10, ,Defensive rebound by A. Horford,
8:43.0, , ,4-10, ,Shooting foul by S. Bey (drawn by J. Tatum),
8:43.0,A. Griffin enters the game for S. Bey, ,4-10, , ,
8:43.0, , ,4-10, ,J. Tatum misses free throw 1 of 2,
8:43.0, , ,4-10, ,Offensive rebound by Team,
8:43.0, , ,4-11,+1,J. Tatum makes free throw 2 of 2,
8:21.0,C. Capela misses 2-pt hook shot from 6 ft (block by A. Horford), ,4-11, , ,
8:19.0, , ,4-11, ,Defensive rebound by A. Horford,
8:18.0,Technical foul by T. Young, ,4-11, , ,
8:18.0, , ,4-12,+1,J. Tatum makes technical free throw,
8:08.0, , ,4-12, ,D. White misses 2-pt layup from 2 ft,
8:06.0, , ,4-12, ,Offensive rebound by D. Banton,
8:05.0, , ,4-12, ,D. Banton misses 2-pt layup from 3 ft (block by C. Capela),
8:03.0,Defensive rebound by D. Hunter, ,4-12, , ,
8:00.0,D. Hunter makes 3-pt jump shot from 27 ft (assist by T. Young),+3,7-12, , ,
7:39.0, , ,7-12, ,J. Tatum misses 2-pt layup from 3 ft,
7:37.0,Defensive rebound by C. Capela, ,7-12, , ,
7:32.0,A. Griffin misses 3-pt jump shot from 27 ft, ,7-12, , ,
7:29.0, , ,7-12, ,Defensive rebound by A. Horford,
7:24.0, , ,7-12, ,J. Brown misses 2-pt jump shot from 6 ft,
7:22.0,Defensive rebound by D. Murray, ,7-12, , ,
7:11.0,T. Young makes 3-pt jump shot from 28 ft (assist by A. Griffin),+3,10-12, , ,
7:09.0, , ,10-12, ,Boston full timeout,
7:09.0,B. Bogdanović enters the game for A. Griffin, ,10-12, , ,
6:55.0, , ,10-12, ,D. White misses 3-pt jump shot from 23 ft,
6:52.0,Defensive rebound by C. Capela, ,10-12, , ,
6:44.0,Turnover by T. Young (bad pass; steal by D. White), ,10-12, , ,
6:40.0, , ,10-14,+2,J. Brown makes 2-pt dunk from 1 ft (assist by J. Tatum),
6:28.0,T. Young makes 3-pt jump shot from 26 ft (assist by D. Murray),+3,13-14, , ,
6:05.0, , ,13-16,+2,D. White makes 2-pt layup from 5 ft,
5:50.0,D. Murray misses 2-pt jump shot from 19 ft, ,13-16, , ,
5:47.0, , ,13-16, ,Defensive rebound by D. Banton,
5:39.0, , ,13-16, ,D. White misses 3-pt jump shot from 23 ft,
5:36.0, , ,13-16, ,Offensive rebound by D. White,
5:34.0, , ,13-16, ,D. White misses 3-pt jump shot from 23 ft,
5:32.0,Defensive rebound by B. Bogdanović, ,13-16, , ,
5:27.0,Shooting foul by D. Banton (drawn by C. Capela), ,13-16, , ,
5:27.0,C. Capela misses free throw 1 of 2, ,13-16, , ,
5:27.0,Offensive rebound by Team, ,13-16, , ,
5:27.0,A. Griffin enters the game for T. Young, ,13-16, , ,
5:27.0, , ,13-16, ,S. Hauser enters the game for D. Banton,
5:27.0, , ,13-16, ,L. Kornet enters the game for A. Horford,
5:27.0, , ,13-16, ,P. Pritchard enters the game for J. Tatum,
5:27.0,C. Capela makes free throw 2 of 2,+1,14-16, , ,
5:08.0, , ,14-19,+3,S. Hauser makes 3-pt jump shot from 24 ft (assist by D. White),
4:58.0,A. Griffin misses 3-pt jump shot from 26 ft, ,14-19, , ,
4:55.0,Offensive rebound by C. Capela, ,14-19, , ,
4:50.0,A. Griffin misses 2-pt layup from 5 ft, ,14-19, , ,
4:49.0,Offensive rebound by D. Murray, ,14-19, , ,
4:47.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by D. Murray),+3,17-19, , ,
4:22.0, , ,17-22,+3,P. Pritchard makes 3-pt jump shot from 31 ft (assist by S. Hauser),
4:07.0,D. Hunter misses 2-pt jump shot from 19 ft, ,17-22, , ,
4:02.0,Offensive rebound by C. Capela, ,17-22, , ,
3:55.0,Shooting foul by L. Kornet (drawn by C. Capela), ,17-22, , ,
3:55.0,C. Capela misses free throw 1 of 2, ,17-22, , ,
3:55.0,Offensive rebound by Team, ,17-22, , ,
3:55.0,C. Capela misses free throw 2 of 2, ,17-22, , ,
3:55.0, , ,17-22, ,Defensive rebound by J. Brown,
3:40.0, , ,17-22, ,J. Brown misses 3-pt jump shot from 26 ft,
3:37.0,Defensive rebound by A. Griffin, ,17-22, , ,
3:26.0,C. Capela misses 2-pt layup from 4 ft, ,17-22, , ,
3:24.0, , ,17-22, ,Defensive rebound by L. Kornet,
3:18.0, , ,17-24,+2,D. White makes 2-pt jump shot from 9 ft (assist by J. Brown),
3:15.0,Atlanta full timeout, ,17-24, , ,
3:15.0,S. Bey enters the game for C. Capela, ,17-24, , ,
3:15.0,W. Matthews enters the game for A. Griffin, ,17-24, , ,
3:15.0,O. Okongwu enters the game for D. Hunter, ,17-24, , ,
3:15.0,T. Young enters the game for D. Murray, ,17-24, , ,
3:15.0, , ,17-24, ,J. Tatum enters the game for D. White,
2:55.0,B. Bogdanović makes 2-pt jump shot from 13 ft,+2,19-24, , ,
2:40.0, , ,19-24, ,J. Brown misses 3-pt jump shot from 25 ft,
2:37.0, , ,19-24, ,Offensive rebound by L. Kornet,
2:36.0, , ,19-26,+2,L. Kornet makes 2-pt layup from 10 ft,
2:16.0,W. Matthews makes 2-pt layup from 11 ft (assist by T. Young),+2,21-26, , ,
2:05.0, , ,21-28,+2,L. Kornet makes 2-pt layup from 2 ft (assist by J. Tatum),
1:55.0,T. Young misses 2-pt jump shot from 16 ft, ,21-28, , ,
1:52.0, , ,21-28, ,Defensive rebound by J. Tatum,
