A,B,C,D,E,F,Event
1st Q
Time,LA Clippers,,Score,,Boston,
12:00.0,Jump ball: M. Plumlee vs. A. Horford (J. Tatum gains possession),
11:43.0, , ,0-0, ,A. Horford misses 2-pt jump shot from 22 ft,
11:41.0,Defensive rebound by P. George, ,0-0, , ,
11:35.0,P. George makes 2-pt jump shot from 19 ft,+2,2-0, , ,
11:22.0, , ,2-0, ,J. Brown misses 2-pt jump shot from 20 ft,
11:19.0,Defensive rebound by M. Plumlee, ,2-0, , ,
11:12.0,J. Harden misses 3-pt jump shot from 26 ft, ,2-0, , ,
11:08.0, , ,2-0, ,Defensive rebound by D. White,
11:04.0, , ,2-0, ,J. Tatum misses 3-pt jump shot from 28 ft,
11:01.0,Defensive rebound by K. Leonard, ,2-0, , ,
10:58.0,T. Mann misses 2-pt layup from 4 ft (block by D. White), ,2-0, , ,
10:57.0,Offensive rebound by Team, ,2-0, , ,
10:57.0,Turnover by K. Leonard (off goaltending), ,2-0, , ,
10:37.0, , ,2-2,+2,J. Holiday makes 2-pt layup from 5 ft (assist by J. Brown),Tie
10:18.0,K. Leonard makes 2-pt layup from 6 ft (assist by T. Mann),+2,4-2, , ,
10:10.0, , ,4-4,+2,J. Tatum makes 2-pt layup from 5 ft (assist by J. Brown),Tie
10:10.0, , ,4-4, ,Shooting foul by J. Harden (drawn by J. Tatum),
10:10.0, , ,4-5,+1,J. Tatum makes free throw 1 of 1,Lead change
9:55.0,T. Mann misses 2-pt layup from 3 ft, ,4-5, , ,
9:53.0, , ,4-5, ,Defensive rebound by J. Tatum,
9:41.0, , ,4-5, ,J. Holiday misses 3-pt jump shot from 25 ft,
9:37.0,Defensive rebound by T. Mann, ,4-5, , ,
9:29.0,P. George misses 3-pt jump shot from 23 ft, ,4-5, , ,
9:25.0, , ,4-5, ,Defensive rebound by A. Horford,
9:11.0, , ,4-7,+2,J. Tatum makes 2-pt layup from 4 ft (assist by D. White),
8:48.0,P. George misses 2-pt jump shot from 20 ft, ,4-7, , ,
8:44.0, , ,4-7, ,Defensive rebound by J. Holiday,
8:40.0, , ,4-7, ,J. Brown misses 2-pt layup from 4 ft,
8:39.0, , ,4-7, ,Offensive rebound by J. Brown,
8:38.0, , ,4-7, ,J. Brown misses 2-pt layup from 5 ft,
8:37.0, , ,4-7, ,Offensive rebound by J. Brown,
8:36.0, , ,4-7, ,J. Brown misses 2-pt layup at rim,
8:35.0,Defensive rebound by K. Leonard, ,4-7, , ,
8:23.0,Shooting foul by D. White (drawn by J. Harden), ,4-7, , ,
8:23.0,J. Harden misses free throw 1 of 2, ,4-7, , ,
8:23.0,Offensive rebound by Team, ,4-7, , ,
8:23.0,J. Harden makes free throw 2 of 2,+1,5-7, , ,
8:10.0, , ,5-7, ,D. White misses 3-pt jump shot from 27 ft,
8:07.0, , ,5-7, ,Offensive rebound by J. Brown,
7:58.0, , ,5-7, ,A. Horford misses 3-pt jump shot from 24 ft,
7:55.0, , ,5-7, ,Offensive rebound by J. Brown,
7:54.0, , ,5-7, ,Personal foul by P. George (drawn by D. White),
7:45.0, , ,5-7, ,A. Horford misses 3-pt jump shot from 28 ft,
7:42.0,Defensive rebound by M. Plumlee, ,5-7, , ,
7:37.0,T. Mann misses 3-pt jump shot from 24 ft, ,5-7, , ,
7:35.0, , ,5-7, ,Defensive rebound by J. Tatum,
7:28.0, , ,5-7, ,Turnover by J. Tatum (bad pass; steal by P. George),
7:15.0,Shooting foul by J. Holiday (drawn by T. Mann), ,5-7, , ,
7:15.0,T. Mann misses free throw 1 of 2, ,5-7, , ,
7:15.0,Offensive rebound by Team, ,5-7, , ,
7:15.0,T. Mann makes free throw 2 of 2,+1,6-7, , ,
7:03.0, , ,6-9,+2,J. Tatum makes 2-pt layup from 4 ft (assist by A. Horford),
7:01.0,LA Clippers full timeout, ,6-9, , ,
6:40.0,J. Harden misses 3-pt jump shot from 24 ft, ,6-9, , ,
6:37.0,Offensive rebound by T. Mann, ,6-9, , ,
6:35.0,K. Leonard makes 3-pt jump shot from 28 ft (assist by T. Mann),+3,9-9, , ,Tie
6:13.0, , ,9-9, ,Turnover by J. Tatum (bad pass; steal by K. Leonard),
6:11.0,K. Leonard makes 2-pt layup from 1 ft,+2,11-9, , ,Lead change
6:02.0, , ,11-9, ,J. Holiday misses 3-pt jump shot from 27 ft,
6:00.0,Defensive rebound by P. George, ,11-9, , ,
5:49.0,T. Mann makes 2-pt dunk from 2 ft (assist by J. Harden),+2,13-9, , ,
5:35.0, , ,13-9, ,J. Brown misses 3-pt jump shot from 27 ft,
5:33.0,Defensive rebound by J. Harden, ,13-9, , ,
5:27.0,Shooting foul by A. Horford (drawn by P. George), ,13-9, , ,
5:27.0,P. George makes free throw 1 of 2,+1,14-9, , ,
5:27.0,R. Westbrook enters the game for T. Mann, ,14-9, , ,
5:27.0, , ,14-9, ,S. Hauser enters the game for J. Holiday,
5:27.0, , ,14-9, ,L. Kornet enters the game for J. Tatum,
5:27.0,P. George makes free throw 2 of 2,+1,15-9, , ,
5:09.0, , ,15-9, ,L. Kornet misses 2-pt dunk from 3 ft (block by M. Plumlee),
5:07.0,Defensive rebound by R. Westbrook, ,15-9, , ,
4:58.0,Offensive foul by J. Harden (drawn by D. White), ,15-9, , ,
4:58.0,Turnover by J. Harden (offensive foul), ,15-9, , ,
4:58.0,A. Coffey enters the game for P. George, ,15-9, , ,
4:58.0,N. Powell enters the game for J. Harden, ,15-9, , ,
4:45.0, , ,15-9, ,D. White misses 2-pt jump shot from 10 ft,
4:43.0,Defensive rebound by N. Powell, ,15-9, , ,
4:36.0,R. Westbrook makes 2-pt jump shot from 8 ft,+2,17-9, , ,
4:26.0, , ,17-9, ,J. Brown misses 2-pt jump shot from 4 ft,
4:26.0,Defensive rebound by R. Westbrook, ,17-9, , ,
4:26.0,Personal foul by J. Brown (drawn by R. Westbrook), ,17-9, , ,
4:26.0, , ,17-9, ,P. Pritchard enters the game for A. Horford,
4:05.0,K. Leonard misses 2-pt jump shot from 13 ft, ,17-9, , ,
4:02.0, , ,17-9, ,Defensive rebound by D. White,
3:56.0, , ,17-9, ,Shooting foul by M. Plumlee (drawn by J. Brown),
3:56.0, , ,17-10,+1,J. Brown makes free throw 1 of 2,
3:56.0, , ,17-11,+1,J. Brown makes free throw 2 of 2,
3:35.0,M. Plumlee makes 2-pt dunk from 3 ft (assist by A. Coffey),+2,19-11, , ,
3:34.0, , ,19-11, ,Boston full timeout,
3:34.0,D. Theis enters the game for M. Plumlee, ,19-11, , ,
3:21.0, , ,19-11, ,D. White misses 3-pt jump shot from 26 ft,
