A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Milwaukee,
12:00.0,Jump ball: X. Tillman vs. B. Lopez (G. Antetokounmpo gains possession),
11:48.0, , ,0-2,+2,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Middleton),
11:35.0,Turnover by D. White (step out of bounds), ,0-2, , ,
11:29.0, , ,0-2, ,B. Lopez misses 3-pt jump shot from 27 ft,
11:26.0,Defensive rebound by J. Brown, ,0-2, , ,
11:17.0,X. Tillman makes 3-pt jump shot from 23 ft (assist by J. Tatum),+3,3-2, , ,Lead change
11:06.0, , ,3-2, ,Turnover by K. Middleton (lost ball; steal by D. White),
10:57.0,D. White misses 3-pt jump shot from 27 ft, ,3-2, , ,
10:54.0, , ,3-2, ,Defensive rebound by P. Beverley,
10:42.0, , ,3-2, ,Turnover by G. Antetokounmpo (traveling),
10:37.0,J. Holiday misses 2-pt jump shot from 6 ft, ,3-2, , ,
10:34.0, , ,3-2, ,Defensive rebound by D. Lillard,
10:22.0, , ,3-5,+3,B. Lopez makes 3-pt jump shot from 26 ft (assist by D. Lillard),Lead change
10:07.0,J. Tatum misses 3-pt jump shot from 27 ft, ,3-5, , ,
10:05.0, , ,3-5, ,Defensive rebound by B. Lopez,
9:56.0, , ,3-5, ,P. Beverley misses 3-pt jump shot from 26 ft,
9:54.0,Defensive rebound by J. Tatum, ,3-5, , ,
9:45.0,J. Holiday makes 2-pt layup from 2 ft (assist by J. Tatum),+2,5-5, , ,Tie
9:22.0, , ,5-8,+3,B. Lopez makes 3-pt jump shot from 30 ft (assist by P. Beverley),
9:06.0,J. Brown misses 2-pt jump shot from 20 ft, ,5-8, , ,
9:04.0, , ,5-8, ,Defensive rebound by K. Middleton,
8:55.0, , ,5-10,+2,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),
8:35.0,D. White misses 3-pt jump shot from 26 ft, ,5-10, , ,
8:32.0, , ,5-10, ,Defensive rebound by G. Antetokounmpo,
8:25.0, , ,5-13,+3,B. Lopez makes 3-pt jump shot from 29 ft (assist by K. Middleton),
8:05.0,J. Tatum misses 2-pt jump shot from 16 ft, ,5-13, , ,
8:05.0, , ,5-13, ,Defensive rebound by Team,
7:53.0, , ,5-13, ,Turnover by D. Lillard (bad pass),
7:44.0,J. Brown misses 2-pt jump shot from 11 ft, ,5-13, , ,
7:41.0, , ,5-13, ,Defensive rebound by K. Middleton,
7:36.0, , ,5-13, ,Turnover by K. Middleton (bad pass),
7:19.0,X. Tillman misses 2-pt layup from 4 ft (block by B. Lopez), ,5-13, , ,
7:18.0, , ,5-13, ,Defensive rebound by B. Lopez,
7:16.0, , ,5-13, ,Turnover by G. Antetokounmpo (lost ball; steal by J. Brown),
7:11.0,J. Tatum makes 3-pt jump shot from 27 ft (assist by J. Brown),+3,8-13, , ,
