A,B,C,D,E,F,Event
1st Q
Time,Minnesota,,Score,,Boston,
12:00.0,Jump ball: K. Towns vs. A. Horford (J. Brown gains possession),
11:41.0, , ,0-0, ,Turnover by J. Holiday (bad pass),
11:30.0,Personal foul by J. Holiday (drawn by A. Edwards), ,0-0, , ,
11:23.0,N. Alexander-Walker misses 3-pt jump shot from 25 ft, ,0-0, , ,
11:20.0, , ,0-0, ,Defensive rebound by A. Horford,
11:14.0, , ,0-0, ,Personal foul by K. Anderson (drawn by J. Tatum),
11:03.0, , ,0-3,+3,J. Tatum makes 3-pt jump shot from 23 ft (assist by D. White),
10:44.0,J. McDaniels misses 2-pt jump shot from 15 ft, ,0-3, , ,
10:41.0,Offensive rebound by K. Anderson, ,0-3, , ,
10:37.0,J. McDaniels misses 2-pt jump shot from 6 ft, ,0-3, , ,
10:36.0, , ,0-3, ,Defensive rebound by J. Holiday,
10:30.0, , ,0-3, ,J. Holiday misses 3-pt jump shot from 28 ft,
10:28.0,Defensive rebound by K. Anderson, ,0-3, , ,
10:20.0,K. Anderson makes 2-pt hook shot from 10 ft,+2,2-3, , ,
10:03.0, , ,2-6,+3,J. Brown makes 3-pt jump shot from 25 ft (assist by J. Holiday),
9:45.0,N. Alexander-Walker misses 3-pt jump shot from 25 ft, ,2-6, , ,
9:43.0, , ,2-6, ,Defensive rebound by D. White,
9:39.0, , ,2-6, ,D. White misses 2-pt jump shot from 16 ft,
9:35.0,Defensive rebound by K. Towns, ,2-6, , ,
9:21.0,A. Edwards misses 2-pt jump shot from 12 ft, ,2-6, , ,
9:19.0, , ,2-6, ,Defensive rebound by A. Horford,
9:11.0, , ,2-6, ,Shooting foul by N. Alexander-Walker (drawn by J. Tatum),
9:11.0, , ,2-7,+1,J. Tatum makes free throw 1 of 2,
9:11.0, , ,2-8,+1,J. Tatum makes free throw 2 of 2,
8:54.0,Shooting foul by J. Holiday (drawn by K. Towns), ,2-8, , ,
8:54.0,K. Towns makes free throw 1 of 2,+1,3-8, , ,
8:54.0,K. Towns makes free throw 2 of 2,+1,4-8, , ,
8:40.0, , ,4-11,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by A. Horford),
8:17.0,J. McDaniels misses 3-pt jump shot from 27 ft, ,4-11, , ,
8:14.0, , ,4-11, ,Defensive rebound by J. Holiday,
8:06.0, , ,4-11, ,J. Brown misses 3-pt jump shot from 25 ft,
8:06.0,Defensive rebound by K. Towns, ,4-11, , ,
7:50.0,K. Anderson misses 2-pt hook shot from 10 ft, ,4-11, , ,
7:48.0, , ,4-11, ,Defensive rebound by J. Tatum,
7:40.0, , ,4-11, ,J. Tatum misses 2-pt jump shot from 16 ft,
7:36.0,Defensive rebound by J. McDaniels, ,4-11, , ,
7:35.0,Turnover by J. McDaniels (discontinued dribble), ,4-11, , ,
7:35.0,N. Reid enters the game for K. Anderson, ,4-11, , ,
7:29.0, , ,4-11, ,Shooting foul by N. Reid (drawn by J. Brown),
7:29.0, , ,4-12,+1,J. Brown makes free throw 1 of 2,
7:29.0, , ,4-12, ,S. Hauser enters the game for J. Holiday,
7:29.0, , ,4-13,+1,J. Brown makes free throw 2 of 2,
7:08.0,K. Towns makes 2-pt layup from 5 ft,+2,6-13, , ,
7:08.0,Shooting foul by S. Hauser (drawn by K. Towns), ,6-13, , ,
7:08.0,K. Towns makes free throw 1 of 1,+1,7-13, , ,
6:51.0, , ,7-13, ,J. Tatum misses 3-pt jump shot from 26 ft,
6:48.0,Defensive rebound by A. Edwards, ,7-13, , ,
6:33.0,J. McDaniels makes 2-pt jump shot from 10 ft,+2,9-13, , ,
6:11.0, , ,9-13, ,A. Horford misses 2-pt hook shot from 10 ft,
6:09.0,Defensive rebound by N. Reid, ,9-13, , ,
6:00.0,N. Alexander-Walker misses 2-pt jump shot from 10 ft, ,9-13, , ,
5:58.0,Offensive rebound by N. Reid, ,9-13, , ,
5:58.0,N. Reid makes 2-pt layup at rim,+2,11-13, , ,
5:58.0, , ,11-13, ,Boston full timeout,
5:58.0,J. McLaughlin enters the game for N. Alexander-Walker, ,11-13, , ,
5:58.0, , ,11-13, ,L. Kornet enters the game for J. Tatum,
5:41.0, , ,11-15,+2,L. Kornet makes 2-pt layup from 3 ft (assist by A. Horford),
5:23.0,A. Edwards makes 2-pt layup from 7 ft (assist by K. Towns),+2,13-15, , ,
5:11.0, , ,13-18,+3,A. Horford makes 3-pt jump shot from 25 ft (assist by D. White),
4:52.0,N. Reid misses 3-pt jump shot from 24 ft, ,13-18, , ,
4:49.0, , ,13-18, ,Defensive rebound by J. Brown,
4:44.0, , ,13-18, ,D. White misses 3-pt jump shot from 26 ft,
4:42.0,Defensive rebound by K. Towns, ,13-18, , ,
4:28.0,J. McLaughlin makes 3-pt jump shot from 24 ft (assist by N. Reid),+3,16-18, , ,
4:15.0, , ,16-18, ,Personal foul by J. McDaniels (drawn by A. Horford),
4:15.0,K. Anderson enters the game for J. McDaniels, ,16-18, , ,
4:15.0,T. Brown enters the game for K. Towns, ,16-18, , ,
4:15.0, , ,16-18, ,P. Pritchard enters the game for A. Horford,
4:07.0, , ,16-20,+2,J. Brown makes 2-pt jump shot from 20 ft,
3:44.0,K. Anderson misses 2-pt hook shot from 7 ft, ,16-20, , ,
3:41.0, , ,16-20, ,Defensive rebound by D. White,
3:36.0, , ,16-22,+2,J. Brown makes 2-pt layup from 5 ft,
3:23.0,A. Edwards makes 2-pt layup from 5 ft (assist by K. Anderson),+2,18-22, , ,
3:14.0, , ,18-25,+3,J. Brown makes 3-pt jump shot from 27 ft,
2:50.0,A. Edwards misses 2-pt jump shot from 15 ft, ,18-25, , ,
2:48.0, , ,18-25, ,Defensive rebound by L. Kornet,
2:39.0, , ,18-28,+3,P. Pritchard makes 3-pt jump shot from 26 ft (assist by D. White),
2:16.0,N. Reid makes 2-pt hook shot from 11 ft (assist by K. Anderson),+2,20-28, , ,
2:03.0, , ,20-28, ,J. Brown misses 3-pt jump shot from 25 ft,
2:00.0,Defensive rebound by T. Brown, ,20-28, , ,
1:56.0,N. Reid makes 2-pt dunk from 2 ft (assist by T. Brown),+2,22-28, , ,
1:40.0, , ,22-28, ,S. Hauser misses 3-pt jump shot from 26 ft,
1:38.0,Defensive rebound by N. Reid, ,22-28, , ,
1:30.0,Personal foul by D. White (drawn by N. Reid), ,22-28, , ,
1:30.0,Minnesota full timeout, ,22-28, , ,
1:30.0, , ,22-28, ,J. Tatum enters the game for J. Brown,
1:15.0,K. Anderson makes 2-pt jump shot from 10 ft,+2,24-28, , ,
0:58.0, , ,24-30,+2,D. White makes 2-pt jump shot from 16 ft,
0:49.0,T. Brown misses 3-pt jump shot from 26 ft, ,24-30, , ,
0:47.0, , ,24-30, ,Defensive rebound by D. White,
0:33.0, , ,24-30, ,J. Tatum misses 3-pt jump shot from 26 ft,
0:31.0, , ,24-30, ,Offensive rebound by Team,
0:31.0,Loose ball foul by K. Anderson (drawn by L. Kornet), ,24-30, , ,
0:31.0, , ,24-31,+1,L. Kornet makes free throw 1 of 2,
0:31.0, , ,24-32,+1,L. Kornet makes free throw 2 of 2,
0:14.0,J. McLaughlin makes 3-pt jump shot from 26 ft (assist by K. Anderson),+3,27-32, , ,
0:01.0, , ,27-32, ,Turnover by D. White (bad pass; steal by K. Anderson),
0:00.0,End of 1st quarter,
2nd Q,
Time,Minnesota,,Score,,Boston,
12:00.0,Start of 2nd quarter,
11:48.0,N. Reid makes 3-pt jump shot from 27 ft (assist by J. McDaniels),+3,30-32, , ,
11:27.0, , ,30-34,+2,L. Kornet makes 2-pt dunk from 1 ft (assist by J. Holiday),
11:18.0,T. Brown makes 2-pt layup from 4 ft,+2,32-34, , ,
10:56.0, , ,32-34, ,J. Tatum misses 2-pt jump shot from 19 ft,
10:54.0,Defensive rebound by N. Reid, ,32-34, , ,
10:46.0,K. Towns misses 3-pt jump shot from 26 ft, ,32-34, , ,
10:43.0, , ,32-34, ,Defensive rebound by P. Pritchard,
10:40.0, , ,32-34, ,Personal foul by J. McLaughlin (drawn by P. Pritchard),
10:29.0, , ,32-36,+2,J. Holiday makes 2-pt hook shot from 8 ft,
10:15.0,T. Brown misses 3-pt jump shot from 25 ft, ,32-36, , ,
10:13.0,Offensive rebound by N. Reid, ,32-36, , ,
10:11.0,N. Reid misses 2-pt hook shot from 12 ft, ,32-36, , ,
10:07.0,Offensive rebound by K. Towns, ,32-36, , ,
10:07.0,K. Towns makes 2-pt layup from 2 ft,+2,34-36, , ,
9:49.0, , ,34-38,+2,L. Kornet makes 2-pt layup from 1 ft (assist by P. Pritchard),
9:28.0,K. Towns misses 2-pt jump shot from 13 ft, ,34-38, , ,
9:26.0, , ,34-38, ,Defensive rebound by J. Tatum,
9:20.0, , ,34-38, ,S. Hauser misses 3-pt jump shot from 24 ft,
9:15.0, , ,34-38, ,Offensive rebound by L. Kornet,
9:15.0, , ,34-38, ,L. Kornet misses 2-pt layup at rim,
9:14.0,Defensive rebound by J. McLaughlin, ,34-38, , ,
9:08.0,J. McDaniels misses 3-pt jump shot from 26 ft, ,34-38, , ,
