A,B,C,D,E,F,Event
1st Q
Time,Philadelphia,,Score,,Boston,
12:00.0,Jump ball: P. Reed vs. A. Horford (J. Brown gains possession),
11:54.0,Turnover by P. Beverley (bad pass; steal by J. Brown), ,0-0, , ,
11:51.0, , ,0-2,+2,J. Brown makes 2-pt dunk from 1 ft,
11:28.0,T. Harris makes 2-pt jump shot from 10 ft,+2,2-2, , ,Tie
11:14.0, , ,2-2, ,Turnover by J. Brown (lost ball; steal by P. Beverley),
11:05.0,D. Melton makes 2-pt layup from 3 ft,+2,4-2, , ,Lead change
10:57.0, , ,4-5,+3,A. Horford makes 3-pt jump shot from 27 ft (assist by J. Holiday),Lead change
10:39.0,P. Beverley makes 2-pt jump shot from 9 ft,+2,6-5, , ,Lead change
10:28.0, , ,6-5, ,Turnover by J. Holiday (bad pass; steal by T. Harris),
10:23.0,T. Harris makes 2-pt layup from 3 ft,+2,8-5, , ,
10:07.0, , ,8-8,+3,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Tatum),Tie
9:56.0,D. Melton misses 3-pt jump shot from 27 ft, ,8-8, , ,
9:55.0, , ,8-8, ,Defensive rebound by J. Tatum,
9:46.0, , ,8-11,+3,J. Holiday makes 3-pt jump shot from 24 ft (assist by A. Horford),Lead change
9:33.0,P. Reed makes 3-pt jump shot from 28 ft (assist by P. Beverley),+3,11-11, , ,Tie
9:20.0, , ,11-11, ,J. Brown misses 2-pt layup from 4 ft (block by M. Morris),
9:19.0,Defensive rebound by P. Reed, ,11-11, , ,
9:12.0,M. Morris misses 2-pt layup from 4 ft, ,11-11, , ,
9:11.0, , ,11-11, ,Defensive rebound by A. Horford,
9:06.0, , ,11-11, ,J. Tatum misses 3-pt jump shot from 28 ft,
9:05.0, , ,11-11, ,Offensive rebound by A. Horford,
8:57.0, , ,11-13,+2,J. Tatum makes 2-pt layup from 2 ft,
8:40.0,P. Reed makes 2-pt layup from 4 ft,+2,13-13, , ,Tie
8:40.0,Shooting foul by A. Horford (drawn by P. Reed), ,13-13, , ,
8:40.0,P. Reed makes free throw 1 of 1,+1,14-13, , ,Lead change
8:29.0, , ,14-16,+3,J. Holiday makes 3-pt jump shot from 27 ft (assist by J. Tatum),Lead change
8:10.0,D. Melton misses 3-pt jump shot from 24 ft, ,14-16, , ,
8:08.0,Offensive rebound by T. Harris, ,14-16, , ,
8:06.0,T. Harris makes 2-pt layup from 3 ft,+2,16-16, , ,Tie
7:51.0, , ,16-18,+2,J. Tatum makes 2-pt layup from 2 ft,
7:31.0,P. Beverley makes 2-pt layup from 3 ft,+2,18-18, , ,Tie
7:31.0, , ,18-18, ,Boston full timeout,
7:31.0,F. Korkmaz enters the game for P. Beverley, ,18-18, , ,
7:20.0, , ,18-18, ,A. Horford misses 3-pt jump shot from 24 ft,
7:19.0,Defensive rebound by P. Reed, ,18-18, , ,
7:06.0,T. Harris misses 2-pt jump shot from 19 ft, ,18-18, , ,
7:05.0, , ,18-18, ,Defensive rebound by J. Tatum,
7:01.0, , ,18-18, ,Shooting foul by P. Reed (drawn by J. Tatum),
7:01.0, , ,18-19,+1,J. Tatum makes free throw 1 of 2,
7:01.0, , ,18-19, ,J. Tatum misses free throw 2 of 2,
7:01.0,Defensive rebound by M. Morris, ,18-19, , ,
6:49.0,Turnover by D. Melton (bad pass; steal by J. Brown), ,18-19, , ,
6:45.0, , ,18-21,+2,J. Brown makes 2-pt layup from 2 ft,
6:38.0,T. Harris misses 2-pt layup from 7 ft (block by A. Horford), ,18-21, , ,
6:37.0, , ,18-21, ,Defensive rebound by J. Tatum,
6:29.0, , ,18-21, ,Shooting foul by P. Reed (drawn by J. Tatum),
6:29.0, , ,18-21, ,J. Tatum misses free throw 1 of 2,
6:29.0, , ,18-21, ,Offensive rebound by Team,
6:29.0,R. Covington enters the game for T. Harris, ,18-21, , ,
6:29.0, , ,18-21, ,S. Hauser enters the game for D. White,
6:29.0, , ,18-22,+1,J. Tatum makes free throw 2 of 2,
6:06.0,M. Morris misses 2-pt jump shot from 20 ft, ,18-22, , ,
6:04.0, , ,18-22, ,Defensive rebound by A. Horford,
5:59.0, , ,18-24,+2,J. Tatum makes 2-pt layup from 3 ft,
5:59.0, , ,18-24, ,Shooting foul by D. Melton (drawn by J. Tatum),
5:59.0, , ,18-25,+1,J. Tatum makes free throw 1 of 1,
5:46.0,D. Melton misses 3-pt jump shot from 28 ft, ,18-25, , ,
5:45.0,Offensive rebound by D. Melton, ,18-25, , ,
5:43.0,Shooting foul by S. Hauser (drawn by D. Melton), ,18-25, , ,
5:43.0,D. Melton makes free throw 1 of 2,+1,19-25, , ,
5:43.0,K. Martin enters the game for P. Reed, ,19-25, , ,
5:43.0,D. Melton makes free throw 2 of 2,+1,20-25, , ,
5:31.0, , ,20-25, ,Turnover by J. Tatum (lost ball; steal by R. Covington),
5:24.0,Turnover by D. Melton (bad pass), ,20-25, , ,
5:15.0, , ,20-25, ,Turnover by J. Brown (lost ball; steal by R. Covington),
5:10.0,R. Covington makes 3-pt jump shot from 27 ft (assist by D. Melton),+3,23-25, , ,
4:50.0, , ,23-28,+3,S. Hauser makes 3-pt jump shot from 28 ft (assist by J. Tatum),
4:33.0,D. Melton makes 2-pt jump shot from 8 ft,+2,25-28, , ,
4:13.0, , ,25-28, ,Turnover by S. Hauser (lost ball; steal by F. Korkmaz),
4:07.0,K. Martin misses 2-pt layup from 4 ft, ,25-28, , ,
4:05.0, , ,25-28, ,Defensive rebound by J. Holiday,
3:55.0, , ,25-28, ,Turnover by J. Tatum (lost ball; steal by K. Martin),
3:50.0, , ,25-28, ,Technical foul by J. Tatum,
3:50.0,M. Morris makes technical free throw,+1,26-28, , ,
3:50.0,M. Bamba enters the game for D. Melton, ,26-28, , ,
3:50.0,P. Beverley enters the game for M. Morris, ,26-28, , ,
3:50.0, , ,26-28, ,D. Banton enters the game for A. Horford,
3:50.0, , ,26-28, ,N. Queta enters the game for J. Tatum,
3:44.0,Turnover by M. Bamba (off goaltending), ,26-28, , ,
3:23.0, , ,26-30,+2,D. Banton makes 2-pt layup from 5 ft (assist by S. Hauser),
3:23.0, , ,26-30, ,Shooting foul by F. Korkmaz (drawn by D. Banton),
3:23.0, , ,26-30, ,D. Banton misses free throw 1 of 1,
3:22.0, , ,26-30, ,Offensive rebound by N. Queta,
3:22.0, , ,26-30, ,Personal foul by M. Bamba (drawn by N. Queta),
3:22.0, , ,26-31,+1,N. Queta makes free throw 1 of 2,
3:22.0, , ,26-31, ,D. White enters the game for J. Holiday,
3:22.0,Philadelphia full timeout, ,26-31, , ,
3:22.0,T. Harris enters the game for K. Martin, ,26-31, , ,
3:22.0, , ,26-32,+1,N. Queta makes free throw 2 of 2,
3:10.0,R. Covington makes 3-pt jump shot from 28 ft (assist by P. Beverley),+3,29-32, , ,
2:55.0, , ,29-32, ,J. Brown misses 2-pt jump shot from 19 ft,
2:54.0, , ,29-32, ,Offensive rebound by D. Banton,
2:41.0, , ,29-32, ,Turnover by N. Queta (lost ball; steal by R. Covington),
2:32.0,Turnover by P. Beverley (bad pass; steal by J. Brown), ,29-32, , ,
2:25.0, , ,29-35,+3,D. White makes 3-pt jump shot from 26 ft (assist by D. Banton),
2:02.0,P. Beverley makes 3-pt jump shot from 27 ft (assist by T. Harris),+3,32-35, , ,
1:51.0, , ,32-35, ,Personal foul by F. Korkmaz (drawn by S. Hauser),
1:51.0, , ,32-36,+1,S. Hauser makes free throw 1 of 2,
1:51.0,D. Melton enters the game for F. Korkmaz, ,32-36, , ,
1:51.0, , ,32-36, ,P. Pritchard enters the game for J. Brown,
1:51.0, , ,32-37,+1,S. Hauser makes free throw 2 of 2,
1:43.0,Personal foul by D. White (drawn by P. Beverley), ,32-37, , ,
1:34.0,P. Beverley misses 2-pt jump shot from 10 ft, ,32-37, , ,
1:32.0,Offensive rebound by M. Bamba, ,32-37, , ,
1:27.0,Shooting foul by D. White (drawn by R. Covington), ,32-37, , ,
1:27.0,Technical foul by N. Nurse, ,32-37, , ,
1:27.0, , ,32-38,+1,D. White makes technical free throw,
1:27.0,R. Covington makes free throw 1 of 2,+1,33-38, , ,
1:27.0,R. Covington makes free throw 2 of 2,+1,34-38, , ,
1:19.0, , ,34-38, ,D. White misses 2-pt jump shot from 12 ft,
1:17.0,Defensive rebound by R. Covington, ,34-38, , ,
1:08.0,R. Covington misses 3-pt jump shot from 28 ft, ,34-38, , ,
1:07.0, , ,34-38, ,Defensive rebound by S. Hauser,
0:52.0, , ,34-41,+3,D. White makes 3-pt jump shot from 26 ft (assist by P. Pritchard),
0:39.0,P. Beverley makes 2-pt layup from 4 ft,+2,36-41, , ,
0:39.0, , ,36-41, ,Violation by Team (def goaltending),
0:39.0,Shooting foul by S. Hauser (drawn by P. Beverley), ,36-41, , ,
0:39.0,P. Beverley misses free throw 1 of 1, ,36-41, , ,
0:37.0, , ,36-41, ,Defensive rebound by N. Queta,
0:33.0, , ,36-41, ,D. White misses 3-pt jump shot from 26 ft,
0:31.0,Defensive rebound by Team, ,36-41, , ,
0:13.0,D. Melton misses 2-pt layup from 6 ft (block by D. Banton), ,36-41, , ,
0:08.0, , ,36-41, ,Defensive rebound by D. White,
0:02.0, , ,36-44,+3,S. Hauser makes 3-pt jump shot from 27 ft (assist by P. Pritchard),
0:00.0,End of 1st quarter,
2nd Q,
Time,Philadelphia,,Score,,Boston,
12:00.0,Start of 2nd quarter,
11:51.0, , ,36-44, ,J. Holiday misses 2-pt jump shot from 10 ft (block by M. Bamba),
11:50.0, , ,36-44, ,Offensive rebound by Team,
11:43.0, , ,36-44, ,S. Hauser misses 3-pt jump shot from 26 ft,
11:42.0,Defensive rebound by M. Morris, ,36-44, , ,
11:30.0,Personal foul by P. Pritchard (drawn by T. Harris), ,36-44, , ,
11:17.0,M. Morris misses 3-pt jump shot from 24 ft, ,36-44, , ,
11:16.0,Offensive rebound by M. Bamba, ,36-44, , ,
11:15.0,Shooting foul by J. Holiday (drawn by M. Bamba), ,36-44, , ,
11:15.0,M. Bamba misses free throw 1 of 2, ,36-44, , ,
11:15.0,Offensive rebound by Team, ,36-44, , ,
11:15.0,M. Bamba makes free throw 2 of 2,+1,37-44, , ,
11:06.0, , ,37-44, ,J. Tatum misses 3-pt jump shot from 27 ft,
11:05.0,Defensive rebound by M. Morris, ,37-44, , ,
10:54.0,M. Morris makes 2-pt jump shot from 21 ft,+2,39-44, , ,
10:41.0, , ,39-47,+3,J. Tatum makes 3-pt jump shot from 27 ft (assist by J. Holiday),
10:38.0,Philadelphia full timeout, ,39-47, , ,
10:17.0,D. Melton makes 3-pt jump shot from 27 ft,+3,42-47, , ,
10:04.0, , ,42-47, ,Turnover by J. Tatum (bad pass; steal by M. Morris),
10:00.0,M. Morris makes 2-pt layup from 2 ft,+2,44-47, , ,
9:42.0, , ,44-47, ,P. Pritchard misses 3-pt jump shot from 33 ft,
9:40.0,Defensive rebound by M. Bamba, ,44-47, , ,
9:32.0,Personal foul by N. Queta (drawn by T. Harris), ,44-47, , ,
9:32.0,P. Reed enters the game for M. Bamba, ,44-47, , ,
9:32.0, , ,44-47, ,A. Horford enters the game for N. Queta,
9:24.0,P. Beverley makes 2-pt layup from 4 ft,+2,46-47, , ,
9:12.0, , ,46-49,+2,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Holiday),
8:58.0,D. Melton makes 3-pt jump shot from 27 ft,+3,49-49, , ,Tie
8:39.0, , ,49-49, ,P. Pritchard misses 3-pt jump shot from 28 ft,
8:36.0, , ,49-49, ,Offensive rebound by S. Hauser,
8:27.0, , ,49-52,+3,S. Hauser makes 3-pt jump shot from 28 ft (assist by P. Pritchard),
8:08.0,M. Morris misses 2-pt layup from 4 ft (block by S. Hauser), ,49-52, , ,
8:07.0,Offensive rebound by M. Morris, ,49-52, , ,
8:07.0,M. Morris misses 2-pt layup from 2 ft, ,49-52, , ,
8:06.0, , ,49-52, ,Defensive rebound by J. Holiday,
7:57.0, , ,49-52, ,Turnover by J. Tatum (traveling),
7:57.0, , ,49-52, ,J. Brown enters the game for S. Hauser,
7:35.0,P. Reed makes 2-pt dunk from 2 ft (assist by T. Harris),+2,51-52, , ,
7:23.0, , ,51-52, ,J. Brown misses 2-pt layup from 4 ft,
7:21.0,Defensive rebound by P. Beverley, ,51-52, , ,
7:18.0,T. Harris makes 2-pt layup from 2 ft (assist by P. Beverley),+2,53-52, , ,Lead change
7:18.0, , ,53-52, ,Boston full timeout,
7:18.0,F. Korkmaz enters the game for P. Beverley, ,53-52, , ,
7:18.0,K. Martin enters the game for M. Morris, ,53-52, , ,
6:58.0, , ,53-52, ,J. Brown misses 2-pt jump shot from 7 ft,
6:57.0,Defensive rebound by Team, ,53-52, , ,
6:34.0,F. Korkmaz misses 3-pt jump shot from 27 ft, ,53-52, , ,
6:32.0, , ,53-52, ,Defensive rebound by P. Pritchard,
6:20.0, , ,53-54,+2,A. Horford makes 2-pt jump shot from 6 ft (assist by J. Holiday),Lead change
6:04.0,D. Melton makes 3-pt jump shot from 27 ft,+3,56-54, , ,Lead change
5:43.0, , ,56-54, ,J. Holiday misses 3-pt jump shot from 27 ft,
5:41.0,Defensive rebound by T. Harris, ,56-54, , ,
5:37.0,T. Harris makes 2-pt layup from 6 ft,+2,58-54, , ,
5:37.0,Shooting foul by A. Horford (drawn by T. Harris), ,58-54, , ,
5:37.0,R. Covington enters the game for D. Melton, ,58-54, , ,
5:37.0, , ,58-54, ,D. White enters the game for J. Holiday,
5:37.0,T. Harris makes free throw 1 of 1,+1,59-54, , ,
5:24.0, , ,59-54, ,Turnover by J. Tatum (bad pass; steal by R. Covington),
5:06.0,P. Reed makes 2-pt hook shot from 11 ft,+2,61-54, , ,
4:50.0, , ,61-56,+2,A. Horford makes 2-pt dunk from 1 ft (assist by P. Pritchard),
4:35.0,R. Covington misses 3-pt jump shot from 24 ft, ,61-56, , ,
4:33.0, , ,61-56, ,Defensive rebound by J. Brown,
4:29.0, , ,61-56, ,Turnover by J. Brown (lost ball; steal by K. Martin),
4:27.0,K. Martin misses 2-pt layup from 5 ft (block by J. Tatum), ,61-56, , ,
4:26.0, , ,61-56, ,Defensive rebound by Team,
4:26.0,P. Beverley enters the game for T. Harris, ,61-56, , ,
4:26.0,D. Melton enters the game for F. Korkmaz, ,61-56, , ,
4:13.0, , ,61-56, ,Personal foul by P. Reed (drawn by D. White),
4:13.0,M. Morris enters the game for P. Reed, ,61-56, , ,
4:07.0, , ,61-56, ,J. Brown misses 2-pt layup from 11 ft (block by R. Covington),
4:03.0,Defensive rebound by P. Beverley, ,61-56, , ,
4:02.0,Turnover by P. Beverley (lost ball; steal by D. White), ,61-56, , ,
3:59.0, , ,61-58,+2,J. Brown makes 2-pt layup from 2 ft (assist by D. White),
3:46.0,R. Covington makes 2-pt hook shot from 3 ft (assist by M. Morris),+2,63-58, , ,
3:33.0, , ,63-58, ,J. Brown misses 3-pt jump shot from 24 ft,
3:31.0,Defensive rebound by K. Martin, ,63-58, , ,
3:24.0,Turnover by D. Melton (bad pass; steal by J. Tatum), ,63-58, , ,
3:06.0, , ,63-61,+3,D. White makes 3-pt jump shot from 27 ft (assist by J. Tatum),
2:39.0,M. Morris misses 2-pt jump shot from 21 ft, ,63-61, , ,
2:37.0, , ,63-61, ,Defensive rebound by J. Tatum,
2:30.0, , ,63-61, ,P. Pritchard misses 3-pt jump shot from 24 ft,
2:29.0,Defensive rebound by M. Morris, ,63-61, , ,
2:09.0,Shooting foul by A. Horford (drawn by D. Melton), ,63-61, , ,
2:09.0,D. Melton makes free throw 1 of 2,+1,64-61, , ,
2:09.0,T. Harris enters the game for K. Martin, ,64-61, , ,
2:09.0, , ,64-61, ,S. Hauser enters the game for A. Horford,
2:09.0, , ,64-61, ,J. Holiday enters the game for P. Pritchard,
2:09.0,D. Melton misses free throw 2 of 2, ,64-61, , ,
2:09.0, , ,64-61, ,Defensive rebound by J. Tatum,
1:59.0, , ,64-63,+2,J. Brown makes 2-pt jump shot from 10 ft,
1:32.0,P. Beverley makes 2-pt jump shot from 12 ft (assist by T. Harris),+2,66-63, , ,
1:22.0, , ,66-63, ,Personal foul by D. Melton (drawn by J. Brown),
1:11.0, , ,66-65,+2,D. White makes 2-pt layup from 3 ft,
1:11.0, , ,66-65, ,Shooting foul by M. Morris (drawn by D. White),
1:11.0, , ,66-66,+1,D. White makes free throw 1 of 1,Tie
1:00.0,Turnover by T. Harris (traveling), ,66-66, , ,
0:48.0, , ,66-66, ,J. Holiday misses 2-pt layup from 5 ft,
0:47.0, , ,66-66, ,Offensive rebound by D. White,
0:46.0, , ,66-66, ,D. White misses 2-pt layup from 1 ft,
0:45.0,Defensive rebound by D. Melton, ,66-66, , ,
0:39.0,D. Melton misses 3-pt jump shot from 29 ft, ,66-66, , ,
0:37.0,Offensive rebound by P. Beverley, ,66-66, , ,
0:31.0,P. Beverley makes 3-pt jump shot from 28 ft,+3,69-66, , ,
0:11.0, , ,69-69,+3,J. Tatum makes 3-pt jump shot from 28 ft (assist by D. White),Tie
0:00.0,M. Morris makes 3-pt jump shot from 24 ft (assist by D. Melton),+3,72-69, , ,
0:00.0,End of 2nd quarter,
3rd Q,
Time,Philadelphia,,Score,,Boston,
12:00.0,Start of 3rd quarter,
11:45.0, , ,72-69, ,D. White misses 2-pt layup from 3 ft (block by P. Reed),
11:44.0, , ,72-69, ,Offensive rebound by A. Horford,
11:44.0, , ,72-71,+2,A. Horford makes 2-pt layup from 1 ft,
11:24.0,T. Harris makes 3-pt jump shot from 28 ft (assist by P. Reed),+3,75-71, , ,
