A,B,C,D,E,F,Event
1st Q
Time,Cleveland,,Score,,Boston,
12:00.0,Jump ball: J. Allen vs. K. Porziņģis (D. Garland gains possession),
11:43.0,M. Strus makes 3-pt jump shot from 29 ft (assist by J. Allen),+3,3-0, , ,
11:33.0, , ,3-2,+2,J. Brown makes 2-pt layup from 5 ft,
11:23.0,M. Strus misses 3-pt jump shot from 27 ft, ,3-2, , ,
11:21.0, , ,3-2, ,Defensive rebound by Team,
11:12.0, , ,3-2, ,Turnover by K. Porziņģis (bad pass; steal by D. Mitchell),
11:08.0,D. Mitchell makes 2-pt dunk from 1 ft,+2,5-2, , ,
10:47.0, , ,5-2, ,K. Porziņģis misses 2-pt jump shot from 13 ft,
10:45.0,Defensive rebound by D. Garland, ,5-2, , ,
10:34.0,D. Mitchell misses 3-pt jump shot from 26 ft, ,5-2, , ,
10:32.0, , ,5-2, ,Defensive rebound by J. Tatum,
10:20.0, , ,5-2, ,J. Tatum misses 3-pt jump shot from 25 ft,
10:19.0,Defensive rebound by D. Wade, ,5-2, , ,
10:12.0,D. Garland makes 2-pt jump shot from 12 ft,+2,7-2, , ,
10:00.0, , ,7-4,+2,J. Brown makes 2-pt layup from 2 ft,
9:53.0,M. Strus misses 2-pt layup from 4 ft (block by K. Porziņģis), ,7-4, , ,
9:52.0,Offensive rebound by Team, ,7-4, , ,
9:50.0,D. Garland makes 2-pt layup from 3 ft (assist by D. Mitchell),+2,9-4, , ,
9:40.0, , ,9-4, ,Personal foul by D. Mitchell (drawn by K. Porziņģis),
9:37.0, , ,9-4, ,D. White misses 3-pt jump shot from 24 ft,
9:35.0,Defensive rebound by M. Strus, ,9-4, , ,
9:28.0,J. Allen misses 2-pt layup from 4 ft (block by J. Brown), ,9-4, , ,
9:27.0,Offensive rebound by Team, ,9-4, , ,
9:23.0,M. Strus makes 2-pt layup from 3 ft (assist by J. Allen),+2,11-4, , ,
9:22.0, , ,11-4, ,Boston full timeout,
9:14.0, , ,11-4, ,Turnover by K. Porziņģis (bad pass),
9:03.0,J. Allen misses 2-pt layup from 4 ft (block by D. White), ,11-4, , ,
9:02.0, , ,11-4, ,Defensive rebound by D. White,
8:59.0, , ,11-4, ,D. White misses 2-pt layup from 5 ft,
8:58.0,Defensive rebound by J. Allen, ,11-4, , ,
8:51.0,D. Wade makes 3-pt jump shot from 24 ft (assist by D. Mitchell),+3,14-4, , ,
8:41.0, , ,14-4, ,J. Tatum misses 2-pt jump shot from 16 ft,
8:39.0,Defensive rebound by D. Wade, ,14-4, , ,
8:28.0,D. Garland misses 2-pt layup from 4 ft, ,14-4, , ,
8:27.0, , ,14-4, ,Defensive rebound by J. Tatum,
8:23.0, , ,14-4, ,J. Holiday misses 3-pt jump shot from 26 ft,
8:21.0,Defensive rebound by D. Garland, ,14-4, , ,
8:10.0,J. Allen misses 2-pt dunk from 2 ft, ,14-4, , ,
8:08.0, , ,14-4, ,Defensive rebound by J. Tatum,
8:03.0, , ,14-4, ,J. Tatum misses 3-pt jump shot from 25 ft,
8:02.0,Defensive rebound by M. Strus, ,14-4, , ,
7:54.0,Shooting foul by J. Tatum (drawn by D. Mitchell), ,14-4, , ,
7:54.0,D. Mitchell makes free throw 1 of 2,+1,15-4, , ,
7:54.0,D. Mitchell makes free throw 2 of 2,+1,16-4, , ,
7:39.0, , ,16-4, ,Turnover by K. Porziņģis (bad pass; steal by J. Allen),
