A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Boston,
12:00.0,Jump ball: J. Poeltl vs. L. Kornet (O. Anunoby gains possession),
11:46.0,J. Poeltl misses 2-pt layup from 3 ft (block by L. Kornet), ,0-0, , ,
11:44.0, , ,0-0, ,Defensive rebound by J. Brown,
11:39.0, , ,0-0, ,J. Holiday misses 3-pt jump shot from 29 ft,
11:37.0,Defensive rebound by J. Poeltl, ,0-0, , ,
11:32.0,O. Anunoby makes 2-pt dunk from 2 ft (assist by S. Barnes),+2,2-0, , ,
11:12.0, , ,2-0, ,D. White misses 2-pt jump shot from 17 ft,
11:10.0,Defensive rebound by S. Barnes, ,2-0, , ,
11:02.0,J. Poeltl misses 2-pt hook shot from 5 ft, ,2-0, , ,
11:00.0, , ,2-0, ,Defensive rebound by L. Kornet,
10:52.0, , ,2-3,+3,S. Hauser makes 3-pt jump shot from 28 ft (assist by D. White),Lead change
10:33.0,S. Barnes misses 2-pt jump shot from 16 ft, ,2-3, , ,
10:31.0, , ,2-3, ,Defensive rebound by Team,
10:20.0, , ,2-3, ,D. White misses 3-pt jump shot from 27 ft,
10:18.0,Defensive rebound by J. Poeltl, ,2-3, , ,
9:59.0,P. Siakam makes 2-pt jump shot from 7 ft,+2,4-3, , ,Lead change
9:41.0, , ,4-3, ,D. White misses 2-pt layup from 3 ft,
9:39.0,Defensive rebound by S. Barnes, ,4-3, , ,
9:34.0,G. Trent makes 3-pt jump shot from 26 ft (assist by P. Siakam),+3,7-3, , ,
9:21.0, , ,7-6,+3,J. Brown makes 3-pt jump shot from 29 ft (assist by L. Kornet),
9:07.0,G. Trent misses 2-pt jump shot from 20 ft, ,7-6, , ,
9:06.0, , ,7-6, ,Defensive rebound by J. Brown,
8:58.0, , ,7-6, ,Offensive foul by J. Brown (drawn by G. Trent),
8:58.0, , ,7-6, ,Turnover by J. Brown (offensive foul),
8:42.0,P. Siakam misses 2-pt jump shot from 14 ft, ,7-6, , ,
8:38.0,Offensive rebound by J. Poeltl, ,7-6, , ,
8:36.0,S. Barnes misses 3-pt jump shot from 25 ft, ,7-6, , ,
8:35.0, , ,7-6, ,Defensive rebound by S. Hauser,
8:26.0, , ,7-6, ,L. Kornet misses 2-pt dunk from 1 ft,
8:24.0,Defensive rebound by J. Poeltl, ,7-6, , ,
8:18.0,S. Barnes misses 3-pt jump shot from 26 ft, ,7-6, , ,
8:16.0, , ,7-6, ,Defensive rebound by L. Kornet,
8:05.0, , ,7-9,+3,D. White makes 3-pt jump shot from 24 ft (assist by J. Brown),Lead change
7:46.0,Turnover by O. Anunoby (lost ball; steal by D. White), ,7-9, , ,
7:39.0, , ,7-11,+2,J. Holiday makes 2-pt layup from 3 ft (assist by J. Brown),
7:39.0,Toronto full timeout, ,7-11, , ,
7:21.0,Turnover by S. Barnes (bad pass; steal by D. White), ,7-11, , ,
7:16.0, , ,7-11, ,D. White misses 2-pt layup from 2 ft (block by S. Barnes),
7:13.0,Defensive rebound by G. Trent, ,7-11, , ,
7:08.0,S. Barnes misses 3-pt jump shot from 27 ft, ,7-11, , ,
7:06.0,Offensive rebound by J. Poeltl, ,7-11, , ,
7:03.0,J. Poeltl makes 2-pt layup from 3 ft,+2,9-11, , ,
6:51.0, , ,9-11, ,Turnover by J. Brown (bad pass),
6:51.0, , ,9-11, ,O. Brissett enters the game for S. Hauser,
6:37.0,G. Trent misses 3-pt jump shot from 27 ft, ,9-11, , ,
6:35.0, , ,9-11, ,Defensive rebound by J. Brown,
6:26.0, , ,9-11, ,J. Holiday misses 2-pt jump shot from 12 ft,
6:25.0, , ,9-11, ,Offensive rebound by L. Kornet,
6:24.0, , ,9-13,+2,L. Kornet makes 2-pt layup from 2 ft,
6:24.0, , ,9-13, ,Shooting foul by J. Poeltl (drawn by L. Kornet),
6:24.0,D. Schröder enters the game for S. Barnes, ,9-13, , ,
6:24.0, , ,9-13, ,P. Pritchard enters the game for D. White,
6:24.0, , ,9-14,+1,L. Kornet makes free throw 1 of 1,
6:09.0,D. Schröder makes 2-pt jump shot from 11 ft,+2,11-14, , ,
5:57.0, , ,11-14, ,J. Brown misses 2-pt layup from 2 ft (block by J. Poeltl),
5:55.0,Defensive rebound by O. Anunoby, ,11-14, , ,
5:52.0,G. Trent misses 2-pt layup from 2 ft, ,11-14, , ,
5:50.0, , ,11-14, ,Defensive rebound by O. Brissett,
5:37.0, , ,11-17,+3,J. Brown makes 3-pt jump shot from 23 ft (assist by O. Brissett),
5:22.0,O. Anunoby misses 3-pt jump shot from 27 ft, ,11-17, , ,
5:20.0, , ,11-17, ,Defensive rebound by J. Brown,
5:08.0, , ,11-20,+3,J. Brown makes 3-pt jump shot from 26 ft (assist by L. Kornet),
4:53.0,G. Trent misses 2-pt jump shot from 5 ft, ,11-20, , ,
4:51.0, , ,11-20, ,Defensive rebound by O. Brissett,
4:47.0, , ,11-23,+3,J. Brown makes 3-pt jump shot from 27 ft (assist by P. Pritchard),
4:45.0,Toronto full timeout, ,11-23, , ,
4:45.0,C. Boucher enters the game for J. Poeltl, ,11-23, , ,
4:45.0,O. Porter enters the game for G. Trent, ,11-23, , ,
4:45.0, , ,11-23, ,D. Banton enters the game for J. Holiday,
4:45.0, , ,11-23, ,N. Queta enters the game for L. Kornet,
4:28.0,C. Boucher misses 3-pt jump shot from 26 ft, ,11-23, , ,
4:27.0, , ,11-23, ,Defensive rebound by O. Brissett,
4:16.0, , ,11-23, ,Turnover by D. Banton (bad pass; steal by O. Anunoby),
4:12.0,O. Anunoby makes 2-pt dunk from 2 ft,+2,13-23, , ,
3:53.0, , ,13-23, ,P. Pritchard misses 3-pt jump shot from 33 ft,
3:51.0,Defensive rebound by C. Boucher, ,13-23, , ,
3:37.0,D. Schröder makes 2-pt layup from 3 ft (assist by O. Porter),+2,15-23, , ,
3:31.0, , ,15-25,+2,D. Banton makes 2-pt dunk from 1 ft (assist by P. Pritchard),
3:12.0,P. Siakam makes 2-pt jump shot from 14 ft (assist by O. Porter),+2,17-25, , ,
2:48.0, , ,17-25, ,O. Brissett misses 2-pt jump shot from 18 ft,
2:46.0,Defensive rebound by C. Boucher, ,17-25, , ,
2:35.0,P. Siakam misses 2-pt jump shot from 4 ft, ,17-25, , ,
2:34.0,Offensive rebound by Team, ,17-25, , ,
2:34.0,S. Barnes enters the game for O. Anunoby, ,17-25, , ,
2:34.0, , ,17-25, ,D. White enters the game for D. Banton,
2:24.0,Personal foul by D. White (drawn by P. Siakam), ,17-25, , ,
2:19.0,D. Schröder misses 3-pt jump shot from 30 ft, ,17-25, , ,
2:17.0, , ,17-25, ,Defensive rebound by N. Queta,
2:09.0, , ,17-27,+2,J. Brown makes 2-pt layup from 3 ft,
2:09.0, , ,17-27, ,Shooting foul by C. Boucher (drawn by J. Brown),
2:09.0, , ,17-28,+1,J. Brown makes free throw 1 of 1,
1:49.0,C. Boucher makes 3-pt jump shot from 24 ft (assist by D. Schröder),+3,20-28, , ,
1:30.0, , ,20-28, ,P. Pritchard misses 3-pt jump shot from 23 ft,
1:28.0, , ,20-28, ,Offensive rebound by Team,
1:18.0, , ,20-28, ,D. White misses 3-pt jump shot from 25 ft,
1:17.0, , ,20-28, ,Offensive rebound by N. Queta,
1:15.0, , ,20-30,+2,N. Queta makes 2-pt layup from 3 ft,
0:49.0,P. Siakam misses 3-pt jump shot from 26 ft, ,20-30, , ,
0:47.0, , ,20-30, ,Defensive rebound by P. Pritchard,
0:37.0, , ,20-30, ,Shooting foul by S. Barnes (drawn by D. White),
0:37.0, , ,20-31,+1,D. White makes free throw 1 of 2,
0:37.0,J. McDaniels enters the game for P. Siakam, ,20-31, , ,
0:37.0, , ,20-32,+1,D. White makes free throw 2 of 2,
0:16.0,O. Porter misses 3-pt jump shot from 24 ft, ,20-32, , ,
0:13.0, , ,20-32, ,Defensive rebound by J. Brown,
0:03.0, , ,20-35,+3,P. Pritchard makes 3-pt jump shot from 30 ft (assist by J. Brown),
0:01.0,S. Barnes misses 3-pt jump shot from 32 ft (block by D. White), ,20-35, , ,
0:00.0,Offensive rebound by Team, ,20-35, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Toronto,,Score,,Boston,
12:00.0,Start of 2nd quarter,
11:37.0, , ,20-37,+2,L. Kornet makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),
11:11.0,C. Boucher misses 3-pt jump shot from 26 ft, ,20-37, , ,
11:10.0, , ,20-37, ,Defensive rebound by S. Hauser,
10:58.0, , ,20-37, ,P. Pritchard misses 2-pt layup from 5 ft (block by S. Barnes),
10:57.0, , ,20-37, ,Offensive rebound by P. Pritchard,
10:53.0, , ,20-40,+3,S. Hauser makes 3-pt jump shot from 24 ft (assist by P. Pritchard),
10:41.0,J. McDaniels misses 3-pt jump shot from 24 ft, ,20-40, , ,
10:40.0, , ,20-40, ,Defensive rebound by P. Pritchard,
10:24.0, , ,20-40, ,D. White misses 2-pt jump shot from 14 ft,
10:23.0,Defensive rebound by C. Boucher, ,20-40, , ,
10:14.0,J. McDaniels misses 3-pt jump shot from 28 ft, ,20-40, , ,
10:12.0, , ,20-40, ,Defensive rebound by D. White,
10:07.0, , ,20-40, ,Turnover by D. White (traveling),
10:07.0,P. Siakam enters the game for C. Boucher, ,20-40, , ,
9:49.0,S. Barnes makes 3-pt jump shot from 28 ft (assist by P. Siakam),+3,23-40, , ,
9:35.0, , ,23-42,+2,L. Kornet makes 2-pt dunk from 1 ft (assist by P. Pritchard),
9:13.0,S. Barnes misses 2-pt layup from 4 ft (block by L. Kornet), ,23-42, , ,
9:11.0,Offensive rebound by S. Barnes, ,23-42, , ,
9:11.0,S. Barnes makes 2-pt layup at rim,+2,25-42, , ,
8:50.0, , ,25-44,+2,L. Kornet makes 2-pt layup from 2 ft (assist by D. White),
8:45.0,P. Siakam makes 2-pt layup from 7 ft,+2,27-44, , ,
8:45.0,Shooting foul by S. Mykhailiuk (drawn by P. Siakam), ,27-44, , ,
8:45.0,P. Achiuwa enters the game for J. McDaniels, ,27-44, , ,
8:45.0,P. Siakam makes free throw 1 of 1,+1,28-44, , ,
