A,B,C,D,E,F,Event
1st Q
Time,Milwaukee,,Score,,Boston,
12:00.0,Jump ball: B. Lopez vs. K. Porziņģis (D. White gains possession),
11:50.0, , ,0-2,+2,J. Brown makes 2-pt dunk from 2 ft (assist by J. Holiday),
11:25.0,K. Middleton misses 2-pt jump shot from 12 ft, ,0-2, , ,
11:22.0, , ,0-2, ,Defensive rebound by J. Tatum,
11:16.0, , ,0-2, ,J. Brown misses 2-pt jump shot from 10 ft,
11:15.0, , ,0-2, ,Offensive rebound by Team,
11:02.0, , ,0-2, ,J. Holiday misses 2-pt jump shot from 13 ft,
11:00.0,Defensive rebound by G. Antetokounmpo, ,0-2, , ,
10:51.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by J. Holiday), ,0-2, , ,
10:49.0,Offensive rebound by B. Lopez, ,0-2, , ,
10:47.0,B. Lopez misses 2-pt jump shot from 7 ft, ,0-2, , ,
10:44.0,Offensive rebound by G. Antetokounmpo, ,0-2, , ,
10:43.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by J. Tatum), ,0-2, , ,
10:41.0, , ,0-2, ,Defensive rebound by J. Holiday,
10:37.0, , ,0-5,+3,J. Brown makes 3-pt jump shot from 25 ft (assist by D. White),
10:16.0,K. Middleton misses 3-pt jump shot from 29 ft, ,0-5, , ,
10:14.0,Offensive rebound by Team, ,0-5, , ,
10:09.0,D. Lillard misses 3-pt jump shot from 27 ft, ,0-5, , ,
10:07.0, , ,0-5, ,Defensive rebound by J. Tatum,
9:55.0, , ,0-7,+2,J. Tatum makes 2-pt jump shot from 12 ft,
9:43.0,Turnover by D. Lillard (bad pass), ,0-7, , ,
9:26.0, , ,0-10,+3,J. Brown makes 3-pt jump shot from 26 ft,
9:23.0,Milwaukee full timeout, ,0-10, , ,
9:08.0,G. Antetokounmpo misses 2-pt hook shot from 9 ft, ,0-10, , ,
9:05.0, , ,0-10, ,Defensive rebound by J. Holiday,
9:00.0, , ,0-10, ,Turnover by D. White (step out of bounds),
8:47.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by B. Lopez),+3,3-10, , ,
8:25.0, , ,3-10, ,J. Tatum misses 3-pt jump shot from 26 ft,
8:23.0,Defensive rebound by K. Middleton, ,3-10, , ,
8:13.0,B. Lopez makes 2-pt jump shot from 14 ft (assist by K. Middleton),+2,5-10, , ,
7:54.0, , ,5-10, ,Turnover by J. Holiday (bad pass; steal by M. Beasley),
7:44.0,B. Lopez misses 3-pt jump shot from 26 ft, ,5-10, , ,
7:38.0, , ,5-10, ,Defensive rebound by J. Tatum,
7:22.0, , ,5-12,+2,J. Tatum makes 2-pt layup from 3 ft,
7:04.0,K. Middleton misses 2-pt jump shot from 8 ft, ,5-12, , ,
7:01.0, , ,5-12, ,Defensive rebound by J. Holiday,
