A,B,C,D,E,F,Event
1st Q
Time,Charlotte,,Score,,Boston,
12:00.0,Jump ball: M. Bolden vs. L. Kornet (S. Mykhailiuk gains possession),
11:46.0, , ,0-0, ,S. Mykhailiuk misses 3-pt jump shot from 27 ft,
11:42.0,Defensive rebound by V. Micić, ,0-0, , ,
11:32.0,B. Miller misses 2-pt jump shot from 22 ft, ,0-0, , ,
11:30.0, , ,0-0, ,Defensive rebound by L. Kornet,
11:17.0, , ,0-0, ,S. Hauser misses 3-pt jump shot from 26 ft,
11:14.0,Defensive rebound by M. Bolden, ,0-0, , ,
11:00.0,V. Micić makes 3-pt jump shot from 26 ft (assist by M. Bolden),+3,3-0, , ,
10:43.0, , ,3-2,+2,L. Kornet makes 2-pt layup from 2 ft (assist by P. Pritchard),
10:23.0,T. Mann makes 3-pt jump shot from 25 ft (assist by M. Bolden),+3,6-2, , ,
10:11.0, , ,6-4,+2,P. Pritchard makes 2-pt jump shot from 13 ft,
9:54.0,Personal foul by S. Mykhailiuk (drawn by V. Micić), ,6-4, , ,
9:47.0,B. Miller misses 3-pt jump shot from 28 ft, ,6-4, , ,
9:45.0, , ,6-4, ,Defensive rebound by J. Springer,
9:37.0, , ,6-4, ,J. Springer misses 2-pt layup from 5 ft (block by M. Bolden),
9:34.0,Defensive rebound by B. Miller, ,6-4, , ,
9:27.0,V. Micić makes 2-pt layup from 1 ft (assist by T. Mann),+2,8-4, , ,
9:10.0, , ,8-7,+3,P. Pritchard makes 3-pt jump shot from 26 ft (assist by S. Hauser),
8:46.0,T. Mann misses 3-pt jump shot from 26 ft, ,8-7, , ,
8:43.0, , ,8-7, ,Defensive rebound by J. Springer,
8:34.0, , ,8-7, ,Turnover by P. Pritchard (bad pass; steal by M. Bolden),
8:26.0,Turnover by V. Micić (bad pass), ,8-7, , ,
8:13.0, , ,8-7, ,Personal foul by V. Micić (drawn by J. Springer),
8:06.0, , ,8-9,+2,P. Pritchard makes 2-pt layup from 3 ft,Lead change
7:45.0,M. Bolden misses 2-pt hook shot from 11 ft, ,8-9, , ,
7:44.0, , ,8-9, ,Defensive rebound by S. Hauser,
7:32.0, , ,8-9, ,P. Pritchard misses 2-pt layup from 3 ft,
7:29.0, , ,8-9, ,Offensive rebound by L. Kornet,
7:29.0, , ,8-11,+2,L. Kornet makes 2-pt dunk at rim,
7:16.0,Shooting foul by L. Kornet (drawn by B. Miller), ,8-11, , ,
7:16.0,B. Miller makes free throw 1 of 2,+1,9-11, , ,
7:16.0,B. Miller makes free throw 2 of 2,+1,10-11, , ,
6:58.0, , ,10-13,+2,J. Springer makes 2-pt jump shot from 6 ft,
6:46.0,Offensive foul by M. Bolden (drawn by S. Mykhailiuk), ,10-13, , ,
6:46.0,Turnover by M. Bolden (offensive foul), ,10-13, , ,
6:46.0, , ,10-13, ,Boston full timeout,
