A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Brooklyn,
12:00.0,Jump ball: A. Horford vs. N. Claxton (B. Simmons gains possession),
11:54.0, , ,0-3,+3,M. Bridges makes 3-pt jump shot from 25 ft (assist by B. Simmons),
11:33.0,J. Brown makes 2-pt jump shot from 13 ft,+2,2-3, , ,
11:20.0, , ,2-3, ,C. Thomas misses 3-pt jump shot from 26 ft,
11:20.0,Defensive rebound by D. White, ,2-3, , ,
11:11.0,J. Tatum makes 2-pt layup from 2 ft (assist by J. Holiday),+2,4-3, , ,Lead change
10:54.0, , ,4-3, ,M. Bridges misses 2-pt jump shot from 18 ft,
10:54.0,Defensive rebound by J. Tatum, ,4-3, , ,
10:45.0,A. Horford makes 2-pt hook shot from 2 ft (assist by J. Brown),+2,6-3, , ,
10:29.0, , ,6-5,+2,C. Thomas makes 2-pt jump shot from 12 ft (assist by B. Simmons),
10:12.0,J. Tatum misses 2-pt layup from 2 ft, ,6-5, , ,
10:10.0, , ,6-5, ,Defensive rebound by B. Simmons,
10:05.0, , ,6-7,+2,D. Finney-Smith makes 2-pt layup from 2 ft (assist by B. Simmons),Lead change
9:50.0,J. Holiday makes 2-pt jump shot from 11 ft,+2,8-7, , ,Lead change
9:39.0, , ,8-9,+2,N. Claxton makes 2-pt dunk from 1 ft (assist by C. Thomas),Lead change
9:21.0,J. Brown misses 3-pt jump shot from 23 ft, ,8-9, , ,
9:21.0, , ,8-9, ,Defensive rebound by N. Claxton,
9:01.0, , ,8-9, ,M. Bridges misses 2-pt layup from 3 ft,
8:59.0,Defensive rebound by A. Horford, ,8-9, , ,
8:57.0,Turnover by D. White (bad pass), ,8-9, , ,
8:42.0, , ,8-9, ,Shooting foul by J. Tatum (drawn by N. Claxton),
8:42.0, , ,8-9, ,N. Claxton misses free throw 1 of 2,
8:42.0, , ,8-9, ,Offensive rebound by Team,
8:42.0, , ,8-9, ,N. Claxton misses free throw 2 of 2,
8:39.0,Defensive rebound by D. White, ,8-9, , ,
8:29.0,D. White misses 3-pt jump shot from 25 ft, ,8-9, , ,
8:24.0, , ,8-9, ,Defensive rebound by C. Thomas,
8:07.0, , ,8-9, ,C. Thomas misses 2-pt jump shot from 11 ft,
8:03.0,Defensive rebound by A. Horford, ,8-9, , ,
7:49.0,D. White makes 2-pt layup from 2 ft (assist by J. Holiday),+2,10-9, , ,Lead change
7:49.0, , ,10-9, ,Brooklyn full timeout,
7:28.0, , ,10-9, ,B. Simmons misses 2-pt hook shot from 6 ft,
7:26.0,Defensive rebound by J. Holiday, ,10-9, , ,
7:23.0,J. Tatum makes 2-pt dunk from 1 ft (assist by D. White),+2,12-9, , ,
7:07.0, , ,12-9, ,M. Bridges misses 3-pt jump shot from 25 ft,
7:04.0,Defensive rebound by A. Horford, ,12-9, , ,
6:57.0,J. Brown misses 2-pt jump shot from 5 ft, ,12-9, , ,
6:54.0, , ,12-9, ,Defensive rebound by N. Claxton,
6:45.0, , ,12-9, ,M. Bridges misses 2-pt layup from 2 ft,
6:43.0,Defensive rebound by J. Tatum, ,12-9, , ,
6:38.0,J. Brown makes 2-pt layup at rim,+2,14-9, , ,
6:28.0, , ,14-9, ,B. Simmons misses 2-pt jump shot from 11 ft,
6:26.0,Defensive rebound by A. Horford, ,14-9, , ,
6:25.0,J. Tatum makes 2-pt dunk from 1 ft (assist by A. Horford),+2,16-9, , ,
5:57.0, , ,16-11,+2,M. Bridges makes 2-pt layup at rim,
5:48.0,Personal foul by C. Thomas (drawn by J. Holiday), ,16-11, , ,
5:48.0,S. Hauser enters the game for J. Brown, ,16-11, , ,
5:48.0,L. Kornet enters the game for D. White, ,16-11, , ,
5:48.0, , ,16-11, ,D. Schröder enters the game for N. Claxton,
5:48.0, , ,16-11, ,D. Smith enters the game for B. Simmons,
5:48.0, , ,16-11, ,L. Walker enters the game for C. Thomas,
5:37.0,S. Hauser misses 3-pt jump shot from 25 ft, ,16-11, , ,
5:31.0, , ,16-11, ,Defensive rebound by D. Schröder,
5:15.0, , ,16-14,+3,D. Schröder makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),
5:03.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Tatum),+3,19-14, , ,
4:48.0, , ,19-17,+3,D. Schröder makes 3-pt jump shot from 26 ft (assist by L. Walker),
4:29.0,J. Holiday makes 2-pt layup from 6 ft (assist by J. Tatum),+2,21-17, , ,
4:13.0, , ,21-17, ,M. Bridges misses 3-pt jump shot from 24 ft,
4:11.0,Defensive rebound by J. Holiday, ,21-17, , ,
4:01.0,J. Holiday misses 2-pt jump shot from 17 ft, ,21-17, , ,
3:58.0, , ,21-17, ,Defensive rebound by L. Walker,
3:50.0, , ,21-20,+3,L. Walker makes 3-pt jump shot from 27 ft (assist by D. Smith),
3:29.0,A. Horford makes 2-pt hook shot from 6 ft (assist by J. Holiday),+2,23-20, , ,
3:11.0, , ,23-23,+3,L. Walker makes 3-pt jump shot from 26 ft,Tie
2:50.0,S. Hauser makes 3-pt jump shot from 25 ft (assist by A. Horford),+3,26-23, , ,
2:29.0, , ,26-23, ,Turnover by D. Smith (out of bounds lost ball),
2:29.0,Boston full timeout, ,26-23, , ,
2:29.0,P. Pritchard enters the game for J. Holiday, ,26-23, , ,
2:29.0,D. White enters the game for A. Horford, ,26-23, , ,
2:29.0, , ,26-23, ,D. Sharpe enters the game for M. Bridges,
2:29.0, , ,26-23, ,J. Wilson enters the game for D. Finney-Smith,
2:07.0,J. Tatum misses 2-pt jump shot from 13 ft, ,26-23, , ,
