A,B,C,D,E,F,Event
1st Q
Time,Washington,,Score,,Boston,
12:00.0,Jump ball: D. Avdija vs. K. Porziņģis (D. White gains possession),
11:41.0, , ,0-0, ,J. Holiday misses 2-pt layup from 2 ft,
11:39.0,Defensive rebound by B. Coulibaly, ,0-0, , ,
11:37.0,Turnover by T. Jones (lost ball; steal by D. White), ,0-0, , ,
11:32.0, , ,0-2,+2,J. Tatum makes 2-pt layup from 2 ft (assist by J. Brown),
11:14.0,J. Poole makes 2-pt jump shot from 15 ft (assist by K. Kuzma),+2,2-2, , ,Tie
11:01.0, , ,2-4,+2,K. Porziņģis makes 2-pt jump shot from 14 ft,
10:52.0,B. Coulibaly misses 3-pt jump shot from 26 ft, ,2-4, , ,
10:51.0, , ,2-4, ,Defensive rebound by J. Tatum,
10:46.0, , ,2-4, ,Personal foul by J. Poole (drawn by K. Porziņģis),
10:41.0, , ,2-6,+2,J. Brown makes 2-pt layup from 3 ft,
10:32.0,J. Poole misses 2-pt layup from 4 ft, ,2-6, , ,
10:30.0, , ,2-6, ,Defensive rebound by K. Porziņģis,
10:24.0, , ,2-8,+2,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Holiday),
10:12.0,T. Jones makes 2-pt jump shot from 12 ft,+2,4-8, , ,
9:57.0, , ,4-8, ,J. Tatum misses 3-pt jump shot from 27 ft,
9:55.0,Defensive rebound by D. Avdija, ,4-8, , ,
9:51.0,D. Avdija makes 2-pt layup from 4 ft,+2,6-8, , ,
9:51.0,Shooting foul by J. Brown (drawn by D. Avdija), ,6-8, , ,
9:51.0,D. Avdija makes free throw 1 of 1,+1,7-8, , ,
9:32.0, , ,7-8, ,Shooting foul by K. Kuzma (drawn by K. Porziņģis),
9:32.0, , ,7-9,+1,K. Porziņģis makes free throw 1 of 2,
9:32.0, , ,7-10,+1,K. Porziņģis makes free throw 2 of 2,
9:22.0,Personal foul by K. Porziņģis (drawn by B. Coulibaly), ,7-10, , ,
9:16.0,B. Coulibaly misses 3-pt jump shot from 27 ft, ,7-10, , ,
9:14.0, , ,7-10, ,Defensive rebound by J. Tatum,
9:01.0, , ,7-12,+2,J. Holiday makes 2-pt layup from 1 ft (assist by J. Tatum),
8:41.0,Turnover by D. Avdija (bad pass; steal by J. Holiday), ,7-12, , ,
8:33.0, , ,7-14,+2,J. Brown makes 2-pt layup from 2 ft (assist by J. Tatum),
8:19.0,J. Poole makes 3-pt jump shot from 27 ft (assist by K. Kuzma),+3,10-14, , ,
8:06.0, , ,10-16,+2,J. Holiday makes 2-pt layup from 1 ft (assist by D. White),
8:00.0,K. Kuzma misses 3-pt jump shot from 27 ft, ,10-16, , ,
7:58.0, , ,10-16, ,Defensive rebound by K. Porziņģis,
7:48.0, , ,10-16, ,J. Tatum misses 2-pt layup from 4 ft,
7:46.0,Defensive rebound by J. Poole, ,10-16, , ,
7:43.0,K. Kuzma makes 2-pt dunk from 2 ft (assist by J. Poole),+2,12-16, , ,
7:42.0, , ,12-16, ,Boston full timeout,
7:24.0, , ,12-16, ,K. Porziņģis misses 2-pt jump shot from 17 ft,
7:22.0,Defensive rebound by D. Avdija, ,12-16, , ,
