A,B,C,D,E,F,Event
1st Q
Time,Oklahoma City,,Score,,Boston,
12:00.0,Jump ball: C. Holmgren vs. K. Porziņģis (J. Holiday gains possession),
11:39.0, , ,0-0, ,J. Brown misses 3-pt jump shot from 25 ft,
11:38.0, , ,0-0, ,Offensive rebound by K. Porziņģis,
11:35.0, , ,0-0, ,Personal foul by L. Dort (drawn by K. Porziņģis),
11:21.0, , ,0-2,+2,K. Porziņģis makes 2-pt jump shot from 11 ft,
11:05.0,C. Holmgren misses 3-pt jump shot from 27 ft, ,0-2, , ,
11:03.0,Offensive rebound by C. Holmgren, ,0-2, , ,
10:58.0,C. Holmgren makes 2-pt layup from 3 ft,+2,2-2, , ,Tie
10:40.0, , ,2-2, ,D. White misses 3-pt jump shot from 26 ft,
10:39.0,Defensive rebound by C. Holmgren, ,2-2, , ,
10:25.0,C. Holmgren misses 2-pt jump shot from 11 ft (block by D. White), ,2-2, , ,
10:23.0, , ,2-2, ,Defensive rebound by K. Porziņģis,
10:15.0, , ,2-2, ,J. Tatum misses 2-pt jump shot from 6 ft,
10:14.0, , ,2-2, ,Offensive rebound by J. Tatum,
10:14.0, , ,2-4,+2,J. Tatum makes 2-pt layup at rim,
9:54.0,Turnover by A. Wiggins (bad pass), ,2-4, , ,
9:49.0, , ,2-4, ,J. Tatum misses 2-pt jump shot from 17 ft,
9:46.0,Defensive rebound by C. Holmgren, ,2-4, , ,
9:40.0,C. Holmgren misses 3-pt jump shot from 27 ft, ,2-4, , ,
9:37.0, , ,2-4, ,Defensive rebound by J. Brown,
9:28.0, , ,2-7,+3,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Brown),
9:11.0,Turnover by A. Wiggins (out of bounds lost ball), ,2-7, , ,
9:00.0, , ,2-7, ,Turnover by J. Brown (bad pass; steal by A. Wiggins),
8:57.0,C. Wallace makes 2-pt dunk from 1 ft (assist by J. Giddey),+2,4-7, , ,
8:46.0, , ,4-7, ,J. Tatum misses 3-pt jump shot from 25 ft,
8:45.0,Defensive rebound by A. Wiggins, ,4-7, , ,
8:36.0,J. Giddey makes 2-pt layup from 2 ft,+2,6-7, , ,
8:17.0, , ,6-7, ,D. White misses 3-pt jump shot from 26 ft,
8:16.0,Defensive rebound by L. Dort, ,6-7, , ,
8:08.0,L. Dort misses 3-pt jump shot from 26 ft, ,6-7, , ,
8:06.0, , ,6-7, ,Defensive rebound by J. Holiday,
7:58.0, , ,6-9,+2,J. Tatum makes 2-pt layup from 1 ft (assist by J. Holiday),
7:42.0,A. Wiggins makes 2-pt jump shot from 12 ft,+2,8-9, , ,
7:23.0, , ,8-12,+3,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by J. Tatum),
