A,B,C,D,E,F,Event
1st Q
Time,Brooklyn,,Score,,Boston,
12:00.0,Jump ball: N. Claxton vs. K. Porziņģis (D. White gains possession),
11:45.0, , ,0-0, ,D. White misses 3-pt jump shot from 26 ft,
11:41.0,Defensive rebound by N. Claxton, ,0-0, , ,
11:35.0,M. Bridges misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:32.0, , ,0-0, ,Defensive rebound by J. Holiday,
11:25.0, , ,0-3,+3,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by S. Hauser),
11:07.0,C. Thomas misses 2-pt jump shot from 16 ft, ,0-3, , ,
11:05.0, , ,0-3, ,Defensive rebound by J. Tatum,
10:56.0, , ,0-3, ,Shooting foul by D. Finney-Smith (drawn by J. Tatum),
10:56.0, , ,0-4,+1,J. Tatum makes free throw 1 of 2,
10:56.0, , ,0-5,+1,J. Tatum makes free throw 2 of 2,
10:41.0,N. Claxton misses 2-pt layup from 6 ft, ,0-5, , ,
10:39.0, , ,0-5, ,Defensive rebound by K. Porziņģis,
10:35.0, , ,0-7,+2,D. White makes 2-pt jump shot from 12 ft,
10:14.0,M. Bridges misses 3-pt jump shot from 29 ft, ,0-7, , ,
10:11.0, , ,0-7, ,Defensive rebound by J. Tatum,
9:55.0, , ,0-7, ,K. Porziņģis misses 2-pt jump shot from 18 ft,
9:53.0,Defensive rebound by N. Claxton, ,0-7, , ,
9:44.0,D. Schröder makes 2-pt jump shot from 13 ft (assist by N. Claxton),+2,2-7, , ,
9:24.0, , ,2-10,+3,D. White makes 3-pt jump shot from 26 ft (assist by J. Holiday),
9:06.0,D. Schröder makes 2-pt layup from 5 ft (assist by M. Bridges),+2,4-10, , ,
9:00.0, , ,4-10, ,Turnover by D. White (bad pass),
8:41.0,D. Finney-Smith misses 2-pt jump shot from 21 ft, ,4-10, , ,
8:38.0, , ,4-10, ,Defensive rebound by D. White,
8:33.0, , ,4-10, ,Shooting foul by D. Schröder (drawn by D. White),
8:33.0, , ,4-11,+1,D. White makes free throw 1 of 2,
8:33.0, , ,4-12,+1,D. White makes free throw 2 of 2,
8:12.0,M. Bridges misses 3-pt jump shot from 26 ft, ,4-12, , ,
8:10.0, , ,4-12, ,Defensive rebound by D. White,
7:57.0, , ,4-12, ,J. Tatum misses 2-pt jump shot from 16 ft,
7:54.0,Defensive rebound by C. Thomas, ,4-12, , ,
7:39.0,D. Schröder misses 2-pt jump shot from 20 ft, ,4-12, , ,
7:37.0, , ,4-12, ,Defensive rebound by K. Porziņģis,
7:26.0, , ,4-14,+2,K. Porziņģis makes 2-pt hook shot from 4 ft (assist by J. Tatum),
7:25.0,Brooklyn full timeout, ,4-14, , ,
7:14.0,D. Schröder misses 2-pt jump shot from 13 ft, ,4-14, , ,
7:12.0, , ,4-14, ,Defensive rebound by S. Hauser,
6:56.0, , ,4-16,+2,S. Hauser makes 2-pt jump shot from 15 ft (assist by J. Tatum),
6:39.0,M. Bridges misses 2-pt jump shot from 17 ft, ,4-16, , ,
6:37.0, , ,4-16, ,Defensive rebound by D. White,
6:29.0, , ,4-16, ,J. Tatum misses 3-pt jump shot from 26 ft,
6:26.0,Defensive rebound by N. Claxton, ,4-16, , ,
6:11.0,D. Schröder misses 2-pt layup from 4 ft, ,4-16, , ,
6:11.0,Offensive rebound by Team, ,4-16, , ,
6:11.0,C. Johnson enters the game for M. Bridges, ,4-16, , ,
6:11.0,D. Sharpe enters the game for N. Claxton, ,4-16, , ,
6:11.0,D. Smith enters the game for D. Schröder, ,4-16, , ,
6:11.0, , ,4-16, ,O. Brissett enters the game for S. Hauser,
6:11.0, , ,4-16, ,P. Pritchard enters the game for J. Holiday,
6:01.0,D. Sharpe makes 2-pt layup from 2 ft (assist by D. Smith),+2,6-16, , ,
5:38.0, , ,6-18,+2,P. Pritchard makes 2-pt jump shot from 14 ft,
5:26.0,Shooting foul by D. White (drawn by C. Thomas), ,6-18, , ,
5:26.0,C. Thomas makes free throw 1 of 2,+1,7-18, , ,
