A,B,C,D,E,F,Event
1st Q
Time,Boston,,Score,,Indiana,
12:00.0,Jump ball: K. Porziņģis vs. M. Turner (D. White gains possession),
11:38.0,J. Brown misses 2-pt jump shot from 13 ft, ,0-0, , ,
11:36.0, , ,0-0, ,Defensive rebound by J. Smith,
11:29.0, , ,0-0, ,A. Nesmith misses 3-pt jump shot from 23 ft,
11:26.0,Defensive rebound by K. Porziņģis, ,0-0, , ,
11:16.0,J. Holiday misses 3-pt jump shot from 22 ft, ,0-0, , ,
11:12.0, , ,0-0, ,Defensive rebound by T. Haliburton,
11:02.0, , ,0-0, ,B. Hield misses 2-pt layup from 1 ft,
11:00.0,Defensive rebound by J. Tatum, ,0-0, , ,
10:54.0,J. Holiday misses 3-pt jump shot from 22 ft, ,0-0, , ,
10:50.0,Offensive rebound by K. Porziņģis, ,0-0, , ,
10:47.0,J. Brown makes 2-pt dunk from 2 ft (assist by J. Tatum),+2,2-0, , ,
10:31.0, , ,2-0, ,Turnover by T. Haliburton (bad pass; steal by K. Porziņģis),
10:26.0,K. Porziņģis makes 2-pt dunk at rim (assist by D. White),+2,4-0, , ,
10:12.0, , ,4-0, ,M. Turner misses 3-pt jump shot from 26 ft,
10:10.0,Defensive rebound by J. Holiday, ,4-0, , ,
10:03.0,J. Holiday makes 2-pt jump shot from 8 ft (assist by J. Brown),+2,6-0, , ,
9:52.0, , ,6-3,+3,J. Smith makes 3-pt jump shot from 28 ft (assist by T. Haliburton),
9:29.0,Turnover by J. Holiday (bad pass; steal by T. Haliburton), ,6-3, , ,
9:11.0, , ,6-3, ,T. Haliburton misses 2-pt jump shot from 19 ft,
9:08.0,Defensive rebound by J. Holiday, ,6-3, , ,
8:52.0,K. Porziņģis misses 3-pt jump shot from 28 ft, ,6-3, , ,
8:49.0, , ,6-3, ,Defensive rebound by T. Haliburton,
8:45.0, , ,6-3, ,T. Haliburton misses 3-pt jump shot from 27 ft,
8:42.0, , ,6-3, ,Offensive rebound by M. Turner,
8:35.0, , ,6-5,+2,M. Turner makes 2-pt hook shot from 9 ft,
8:21.0,J. Tatum misses 3-pt jump shot from 27 ft, ,6-5, , ,
8:19.0, , ,6-5, ,Defensive rebound by J. Smith,
8:14.0, , ,6-5, ,B. Hield misses 3-pt jump shot from 27 ft,
8:11.0,Defensive rebound by J. Holiday, ,6-5, , ,
8:03.0,J. Brown misses 2-pt layup from 2 ft, ,6-5, , ,
8:01.0, , ,6-5, ,Defensive rebound by J. Smith,
7:58.0, , ,6-5, ,A. Nesmith misses 3-pt jump shot from 29 ft,
7:54.0,Defensive rebound by D. White, ,6-5, , ,
7:41.0,J. Brown makes 2-pt layup from 1 ft,+2,8-5, , ,
7:31.0, , ,8-5, ,M. Turner misses 3-pt jump shot from 27 ft,
7:28.0,Defensive rebound by K. Porziņģis, ,8-5, , ,
7:16.0,J. Tatum misses 2-pt jump shot from 8 ft, ,8-5, , ,
7:14.0, , ,8-5, ,Defensive rebound by B. Hield,
7:07.0, , ,8-5, ,A. Nesmith misses 2-pt layup from 2 ft (block by K. Porziņģis),
7:06.0,Defensive rebound by Team, ,8-5, , ,
7:06.0, , ,8-5, ,Loose ball foul by A. Nesmith (drawn by K. Porziņģis),
7:06.0,Boston full timeout, ,8-5, , ,
7:06.0,A. Horford enters the game for K. Porziņģis, ,8-5, , ,
7:06.0, , ,8-5, ,B. Mathurin enters the game for A. Nesmith,
6:54.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by A. Horford),+3,11-5, , ,
6:33.0, , ,11-5, ,Turnover by T. Haliburton (bad pass),
