A,B,C,D,E,F,Event
1st Q
Time,Orlando,,Score,,Boston,
12:00.0,Jump ball: G. Bitadze vs. L. Stevens (J. Suggs gains possession),
11:36.0,J. Suggs makes 3-pt jump shot from 26 ft,+3,3-0, , ,
11:07.0, , ,3-0, ,J. Tatum misses 3-pt jump shot from 27 ft,
11:03.0,Defensive rebound by A. Black, ,3-0, , ,
10:50.0,F. Wagner makes 2-pt layup from 3 ft,+2,5-0, , ,
10:37.0, , ,5-0, ,L. Stevens misses 3-pt jump shot from 24 ft,
10:32.0,Defensive rebound by J. Suggs, ,5-0, , ,
10:31.0,J. Suggs misses 2-pt layup from 3 ft, ,5-0, , ,
10:26.0,Offensive rebound by G. Bitadze, ,5-0, , ,
10:24.0,G. Bitadze makes 2-pt layup from 5 ft,+2,7-0, , ,
10:17.0, , ,7-2,+2,J. Tatum makes 2-pt layup from 2 ft (assist by D. White),
9:56.0,F. Wagner misses 3-pt jump shot from 28 ft, ,7-2, , ,
9:56.0, , ,7-2, ,Defensive rebound by J. Tatum,
9:44.0, , ,7-2, ,D. White misses 3-pt jump shot from 24 ft,
9:41.0,Defensive rebound by A. Black, ,7-2, , ,
9:37.0,F. Wagner makes 2-pt layup from 3 ft (assist by A. Black),+2,9-2, , ,
9:33.0, , ,9-2, ,Turnover by J. Tatum (bad pass; steal by F. Wagner),
9:27.0,F. Wagner misses 3-pt jump shot from 26 ft, ,9-2, , ,
9:25.0, , ,9-2, ,Defensive rebound by J. Tatum,
9:21.0, , ,9-4,+2,L. Stevens makes 2-pt layup from 4 ft (assist by D. White),
8:55.0,J. Suggs misses 3-pt jump shot from 28 ft, ,9-4, , ,
8:52.0, , ,9-4, ,Defensive rebound by J. Holiday,
8:48.0, , ,9-4, ,D. White misses 3-pt jump shot from 28 ft,
8:45.0,Defensive rebound by G. Bitadze, ,9-4, , ,
8:36.0,Turnover by P. Banchero (bad pass; steal by J. Holiday), ,9-4, , ,
8:29.0, , ,9-4, ,J. Tatum misses 3-pt jump shot from 27 ft,
8:26.0,Defensive rebound by A. Black, ,9-4, , ,
8:22.0,Offensive foul by F. Wagner (drawn by D. White), ,9-4, , ,
8:22.0,Turnover by F. Wagner (offensive foul), ,9-4, , ,
8:22.0,Instant Replay, ,9-4, , ,
7:59.0, , ,9-4, ,J. Tatum misses 3-pt jump shot from 27 ft,
7:58.0, , ,9-4, ,Offensive rebound by Team,
7:58.0, , ,9-4, ,Turnover by Team (shot clock),
7:46.0,P. Banchero makes 2-pt layup from 3 ft,+2,11-4, , ,
7:32.0, , ,11-6,+2,L. Stevens makes 2-pt dunk from 1 ft (assist by J. Holiday),
7:22.0,Personal foul by J. Holiday (drawn by F. Wagner), ,11-6, , ,
7:09.0,G. Bitadze makes 2-pt layup from 3 ft (assist by A. Black),+2,13-6, , ,
7:02.0, , ,13-8,+2,J. Brown makes 2-pt dunk from 3 ft (assist by D. White),
