A,B,C,D,E,F,Event
1st Q
Time,Atlanta,,Score,,Boston,
12:00.0,Jump ball: O. Okongwu vs. K. Porziņģis (D. White gains possession),
11:38.0, , ,0-0, ,K. Porziņģis misses 2-pt jump shot from 9 ft,
11:36.0,Defensive rebound by O. Okongwu, ,0-0, , ,
11:23.0,J. Johnson misses 3-pt jump shot from 28 ft, ,0-0, , ,
11:21.0, , ,0-0, ,Defensive rebound by J. Tatum,
11:14.0, , ,0-2,+2,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by J. Tatum),
10:54.0,S. Bey makes 3-pt jump shot from 27 ft (assist by J. Johnson),+3,3-2, , ,Lead change
10:42.0, , ,3-5,+3,A. Horford makes 3-pt jump shot from 23 ft (assist by J. Tatum),Lead change
10:23.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,3-5, , ,
10:21.0, , ,3-5, ,Defensive rebound by A. Horford,
10:07.0, , ,3-5, ,J. Brown misses 2-pt jump shot from 8 ft,
10:05.0,Defensive rebound by J. Johnson, ,3-5, , ,
9:57.0,J. Johnson misses 2-pt layup from 6 ft, ,3-5, , ,
9:56.0, , ,3-5, ,Defensive rebound by J. Tatum,
9:48.0, , ,3-5, ,D. White misses 2-pt jump shot from 5 ft,
9:47.0,Defensive rebound by J. Johnson, ,3-5, , ,
9:30.0,T. Young misses 3-pt jump shot from 27 ft, ,3-5, , ,
9:29.0, , ,3-5, ,Defensive rebound by J. Tatum,
9:22.0, , ,3-7,+2,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Brown),
9:02.0,T. Young misses 2-pt layup from 4 ft, ,3-7, , ,
9:01.0, , ,3-7, ,Defensive rebound by K. Porziņģis,
8:53.0, , ,3-9,+2,J. Brown makes 2-pt layup from 2 ft (assist by D. White),
8:40.0,S. Bey makes 2-pt dunk from 2 ft (assist by T. Young),+2,5-9, , ,
8:17.0, , ,5-9, ,J. Brown misses 3-pt jump shot from 24 ft,
8:16.0,Defensive rebound by O. Okongwu, ,5-9, , ,
8:06.0,T. Young makes 2-pt jump shot from 7 ft,+2,7-9, , ,
8:06.0,Shooting foul by J. Brown (drawn by T. Young), ,7-9, , ,
8:06.0,T. Young makes free throw 1 of 1,+1,8-9, , ,
7:51.0, , ,8-11,+2,D. White makes 2-pt layup from 4 ft (assist by A. Horford),
7:29.0,J. Johnson makes 2-pt jump shot from 12 ft,+2,10-11, , ,
7:16.0, , ,10-11, ,D. White misses 3-pt jump shot from 23 ft,
7:15.0,Defensive rebound by O. Okongwu, ,10-11, , ,
7:04.0,S. Bey makes 2-pt jump shot from 9 ft,+2,12-11, , ,Lead change
7:03.0, , ,12-11, ,Boston full timeout,
7:03.0,D. Hunter enters the game for J. Johnson, ,12-11, , ,
7:03.0,P. Mills enters the game for T. Young, ,12-11, , ,
6:49.0, , ,12-11, ,J. Tatum misses 3-pt jump shot from 26 ft,
6:48.0,Defensive rebound by P. Mills, ,12-11, , ,
6:40.0,B. Bogdanović misses 3-pt jump shot from 27 ft, ,12-11, , ,
6:38.0,Offensive rebound by O. Okongwu, ,12-11, , ,
6:37.0,Turnover by O. Okongwu (bad pass), ,12-11, , ,
6:26.0, , ,12-11, ,J. Tatum misses 3-pt jump shot from 24 ft,
6:23.0,Defensive rebound by B. Bogdanović, ,12-11, , ,
6:15.0,O. Okongwu makes 2-pt layup from 6 ft (assist by B. Bogdanović),+2,14-11, , ,
6:06.0, , ,14-13,+2,J. Brown makes 2-pt jump shot from 11 ft,
5:50.0,B. Bogdanović makes 2-pt jump shot from 18 ft,+2,16-13, , ,
5:39.0, , ,16-15,+2,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Brown),
5:39.0, , ,16-15, ,Shooting foul by B. Bogdanović (drawn by K. Porziņģis),
5:39.0, , ,16-15, ,S. Hauser enters the game for A. Horford,
5:39.0, , ,16-15, ,L. Kornet enters the game for J. Tatum,
5:39.0, , ,16-16,+1,K. Porziņģis makes free throw 1 of 1,Tie
5:20.0,O. Okongwu misses 3-pt jump shot from 23 ft, ,16-16, , ,
5:19.0, , ,16-16, ,Defensive rebound by K. Porziņģis,
5:10.0, , ,16-16, ,D. White misses 3-pt jump shot from 26 ft,
5:09.0,Defensive rebound by S. Bey, ,16-16, , ,
4:58.0,D. Hunter makes 3-pt jump shot from 26 ft,+3,19-16, , ,
4:58.0,Shooting foul by S. Hauser (drawn by D. Hunter), ,19-16, , ,
4:58.0,D. Hunter makes free throw 1 of 1,+1,20-16, , ,
4:48.0, , ,20-16, ,Turnover by D. White (bad pass; steal by P. Mills),
4:43.0,D. Hunter misses 3-pt jump shot from 25 ft, ,20-16, , ,
4:42.0, , ,20-16, ,Defensive rebound by D. White,
4:33.0, , ,20-18,+2,J. Brown makes 2-pt jump shot from 4 ft,
4:17.0,B. Bogdanović misses 2-pt jump shot from 18 ft, ,20-18, , ,
4:14.0,Offensive rebound by O. Okongwu, ,20-18, , ,
4:10.0,S. Bey makes 3-pt jump shot from 24 ft (assist by O. Okongwu),+3,23-18, , ,
3:50.0, , ,23-20,+2,J. Brown makes 2-pt layup from 3 ft,
3:39.0,S. Bey misses 3-pt jump shot from 24 ft, ,23-20, , ,
3:38.0, , ,23-20, ,Defensive rebound by S. Hauser,
3:37.0, , ,23-20, ,Personal foul by S. Bey (drawn by L. Kornet),
3:37.0, , ,23-21,+1,K. Porziņģis makes free throw 1 of 1,
3:37.0,J. Johnson enters the game for S. Bey, ,23-21, , ,
3:37.0,G. Mathews enters the game for B. Bogdanović, ,23-21, , ,
3:37.0,T. Young enters the game for P. Mills, ,23-21, , ,
3:29.0, , ,23-23,+2,L. Kornet makes 2-pt dunk from 1 ft (assist by D. White),Tie
3:10.0,Shooting foul by K. Porziņģis (drawn by D. Hunter), ,23-23, , ,
3:10.0,D. Hunter makes free throw 1 of 2,+1,24-23, , ,
3:10.0, , ,24-23, ,J. Tatum enters the game for J. Brown,
3:10.0,D. Hunter makes free throw 2 of 2,+1,25-23, , ,
2:58.0, , ,25-25,+2,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by D. White),Tie
2:44.0,T. Young makes 2-pt layup from 3 ft,+2,27-25, , ,
2:35.0, , ,27-25, ,Personal foul by D. Hunter (drawn by L. Kornet),
2:35.0,Atlanta full timeout, ,27-25, , ,
2:35.0,B. Fernando enters the game for O. Okongwu, ,27-25, , ,
2:35.0, , ,27-25, ,A. Horford enters the game for K. Porziņģis,
2:35.0, , ,27-25, ,P. Pritchard enters the game for D. White,
2:20.0, , ,27-27,+2,J. Tatum makes 2-pt jump shot from 14 ft (assist by A. Horford),Tie
2:04.0,T. Young makes 3-pt jump shot from 27 ft,+3,30-27, , ,
1:49.0, , ,30-27, ,Shooting foul by D. Hunter (drawn by J. Tatum),
1:49.0, , ,30-28,+1,J. Tatum makes free throw 1 of 2,
1:49.0, , ,30-29,+1,J. Tatum makes free throw 2 of 2,
1:37.0,T. Young misses 3-pt jump shot from 27 ft, ,30-29, , ,
1:36.0, , ,30-29, ,Defensive rebound by Team,
1:25.0, , ,30-29, ,Offensive foul by J. Tatum (drawn by T. Young),
1:25.0, , ,30-29, ,Turnover by J. Tatum (offensive foul),
1:19.0,Offensive foul by D. Hunter (drawn by J. Tatum), ,30-29, , ,
1:19.0,Turnover by D. Hunter (offensive foul), ,30-29, , ,
