A,B,C,D,E,F,Event
1st Q
Time,Toronto,,Score,,Boston,
12:00.0,Jump ball: J. Poeltl vs. K. Porziņģis (S. Barnes gains possession),
11:43.0,J. Poeltl makes 2-pt hook shot from 2 ft (assist by P. Siakam),+2,2-0, , ,
11:21.0, , ,2-0, ,K. Porziņģis misses 3-pt jump shot from 26 ft,
11:19.0,Defensive rebound by S. Barnes, ,2-0, , ,
11:11.0,Def 3 sec tech foul by Team, ,2-0, , ,
11:11.0,D. Schröder makes technical free throw,+1,3-0, , ,
10:59.0,Turnover by D. Schröder (out of bounds lost ball), ,3-0, , ,
10:46.0, , ,3-0, ,J. Holiday misses 3-pt jump shot from 28 ft,
10:43.0,Defensive rebound by S. Barnes, ,3-0, , ,
10:38.0,P. Siakam misses 2-pt jump shot from 13 ft (block by J. Holiday), ,3-0, , ,
10:34.0,Offensive rebound by Team, ,3-0, , ,
10:30.0,D. Schröder misses 2-pt jump shot from 11 ft, ,3-0, , ,
10:27.0, , ,3-0, ,Defensive rebound by J. Holiday,
10:22.0, , ,3-0, ,J. Tatum misses 3-pt jump shot from 27 ft,
10:19.0,Defensive rebound by P. Siakam, ,3-0, , ,
10:14.0,P. Siakam makes 2-pt jump shot from 16 ft,+2,5-0, , ,
10:04.0, , ,5-2,+2,K. Porziņģis makes 2-pt dunk from 4 ft (assist by J. Holiday),
10:04.0, , ,5-2, ,Shooting foul by J. Poeltl (drawn by K. Porziņģis),
10:04.0, , ,5-2, ,K. Porziņģis misses free throw 1 of 1,
10:04.0,Defensive rebound by P. Siakam, ,5-2, , ,
9:47.0,J. Poeltl makes 2-pt layup from 3 ft (assist by O. Anunoby),+2,7-2, , ,
9:35.0, , ,7-4,+2,J. Brown makes 2-pt layup from 6 ft,
9:22.0,P. Siakam misses 2-pt jump shot from 7 ft, ,7-4, , ,
9:18.0, , ,7-4, ,Defensive rebound by Team,
9:04.0, , ,7-6,+2,K. Porziņģis makes 2-pt dunk from 4 ft (assist by D. White),
8:46.0,S. Barnes makes 3-pt jump shot from 26 ft (assist by D. Schröder),+3,10-6, , ,
8:35.0, , ,10-6, ,Turnover by J. Brown (lost ball; steal by S. Barnes),
8:32.0,P. Siakam makes 2-pt layup from 1 ft (assist by S. Barnes),+2,12-6, , ,
8:32.0, , ,12-6, ,Boston full timeout,
8:24.0, , ,12-6, ,D. White misses 3-pt jump shot from 29 ft,
8:21.0,Defensive rebound by O. Anunoby, ,12-6, , ,
8:04.0,O. Anunoby misses 2-pt jump shot from 15 ft, ,12-6, , ,
8:01.0, , ,12-6, ,Defensive rebound by J. Tatum,
7:49.0, , ,12-9,+3,K. Porziņģis makes 3-pt jump shot from 30 ft (assist by J. Holiday),
7:33.0,J. Poeltl misses 2-pt hook shot from 4 ft, ,12-9, , ,
7:29.0, , ,12-9, ,Defensive rebound by J. Tatum,
7:16.0, , ,12-11,+2,J. Holiday makes 2-pt jump shot from 17 ft (assist by K. Porziņģis),
7:05.0,P. Siakam misses 3-pt jump shot from 25 ft, ,12-11, , ,
7:02.0, , ,12-11, ,Defensive rebound by D. White,
6:54.0, , ,12-11, ,Shooting foul by D. Schröder (drawn by J. Brown),
6:54.0, , ,12-12,+1,J. Brown makes free throw 1 of 2,Tie
6:54.0, , ,12-12, ,J. Brown misses free throw 2 of 2,
6:54.0,Defensive rebound by O. Anunoby, ,12-12, , ,
6:35.0,D. Schröder misses 3-pt jump shot from 28 ft, ,12-12, , ,
6:32.0, , ,12-12, ,Defensive rebound by K. Porziņģis,
6:23.0, , ,12-15,+3,J. Brown makes 3-pt jump shot from 28 ft (assist by D. White),Lead change
6:11.0,S. Barnes misses 3-pt jump shot from 25 ft, ,12-15, , ,
6:08.0,Offensive rebound by P. Siakam, ,12-15, , ,
6:04.0,P. Siakam makes 2-pt layup from 2 ft (assist by J. Poeltl),+2,14-15, , ,
5:51.0, , ,14-15, ,Turnover by J. Holiday (bad pass),
5:51.0,O. Porter enters the game for S. Barnes, ,14-15, , ,
5:51.0, , ,14-15, ,S. Hauser enters the game for J. Holiday,
5:51.0, , ,14-15, ,A. Horford enters the game for J. Tatum,
5:40.0,Shooting foul by D. White (drawn by P. Siakam), ,14-15, , ,
5:40.0,P. Siakam makes free throw 1 of 2,+1,15-15, , ,Tie
5:40.0,P. Siakam makes free throw 2 of 2,+1,16-15, , ,Lead change
5:20.0, , ,16-17,+2,D. White makes 2-pt layup from 4 ft,Lead change
5:07.0,Shooting foul by D. White (drawn by D. Schröder), ,16-17, , ,
5:07.0,D. Schröder makes free throw 1 of 2,+1,17-17, , ,Tie
5:07.0, , ,17-17, ,P. Pritchard enters the game for D. White,
5:07.0,D. Schröder makes free throw 2 of 2,+1,18-17, , ,Lead change
4:47.0, , ,18-17, ,Personal foul by D. Schröder (drawn by J. Brown),
4:42.0, , ,18-17, ,K. Porziņģis misses 3-pt jump shot from 31 ft,
4:38.0,Defensive rebound by O. Porter, ,18-17, , ,
4:32.0,Shooting foul by A. Horford (drawn by P. Siakam), ,18-17, , ,
4:32.0,P. Siakam makes free throw 1 of 2,+1,19-17, , ,
4:32.0,P. Siakam makes free throw 2 of 2,+1,20-17, , ,
4:18.0, , ,20-19,+2,J. Brown makes 2-pt layup from 4 ft (assist by K. Porziņģis),
4:03.0,O. Anunoby makes 2-pt layup from 6 ft (assist by D. Schröder),+2,22-19, , ,
3:48.0, , ,22-19, ,Turnover by J. Brown (lost ball; steal by P. Siakam),
3:43.0,Personal foul by S. Hauser (drawn by O. Anunoby), ,22-19, , ,
3:43.0,M. Flynn enters the game for D. Schröder, ,22-19, , ,
3:36.0,J. Poeltl makes 2-pt layup from 3 ft,+2,24-19, , ,
3:24.0, , ,24-22,+3,S. Hauser makes 3-pt jump shot from 26 ft (assist by P. Pritchard),
3:19.0,Toronto full timeout, ,24-22, , ,
3:19.0,P. Achiuwa enters the game for O. Anunoby, ,24-22, , ,
3:19.0,S. Barnes enters the game for J. Poeltl, ,24-22, , ,
3:19.0, , ,24-22, ,J. Tatum enters the game for J. Brown,
3:05.0,P. Siakam misses 2-pt jump shot from 12 ft, ,24-22, , ,
3:02.0, , ,24-22, ,Defensive rebound by K. Porziņģis,
2:48.0, , ,24-22, ,K. Porziņģis misses 3-pt jump shot from 28 ft,
2:46.0,Defensive rebound by Team, ,24-22, , ,
2:38.0,S. Barnes misses 2-pt hook shot from 6 ft, ,24-22, , ,
2:35.0, , ,24-22, ,Defensive rebound by K. Porziņģis,
2:21.0, , ,24-24,+2,J. Tatum makes 2-pt layup from 7 ft,Tie
2:11.0,P. Achiuwa misses 2-pt jump shot from 10 ft, ,24-24, , ,
2:08.0, , ,24-24, ,Defensive rebound by K. Porziņģis,
1:54.0, , ,24-24, ,Turnover by J. Tatum (bad pass),
1:54.0,C. Boucher enters the game for P. Siakam, ,24-24, , ,
1:54.0, , ,24-24, ,J. Holiday enters the game for K. Porziņģis,
1:40.0,S. Barnes makes 2-pt jump shot from 17 ft,+2,26-24, , ,
1:24.0, , ,26-24, ,J. Holiday misses 2-pt jump shot from 14 ft,
1:22.0,Defensive rebound by M. Flynn, ,26-24, , ,
1:16.0,S. Barnes misses 3-pt jump shot from 26 ft, ,26-24, , ,
1:13.0, , ,26-24, ,Defensive rebound by A. Horford,
1:06.0, , ,26-24, ,J. Tatum misses 3-pt jump shot from 27 ft,
1:04.0, , ,26-24, ,Offensive rebound by Team,
1:04.0,Loose ball foul by P. Achiuwa (drawn by A. Horford), ,26-24, , ,
0:58.0, , ,26-26,+2,J. Holiday makes 2-pt layup from 5 ft,Tie
0:48.0,S. Barnes misses 3-pt jump shot from 25 ft, ,26-26, , ,
0:45.0, , ,26-26, ,Defensive rebound by Team,
0:33.0, , ,26-26, ,Shooting foul by C. Boucher (drawn by J. Tatum),
0:33.0, , ,26-27,+1,J. Tatum makes free throw 1 of 2,Lead change
0:33.0, , ,26-28,+1,J. Tatum makes free throw 2 of 2,
0:25.0,S. Barnes misses 2-pt layup from 5 ft, ,26-28, , ,
0:22.0,Offensive rebound by S. Barnes, ,26-28, , ,
0:16.0,M. Flynn misses 3-pt jump shot from 27 ft, ,26-28, , ,
0:11.0, , ,26-28, ,Defensive rebound by S. Hauser,
0:00.0, , ,26-30,+2,J. Tatum makes 2-pt layup from 5 ft,
0:00.0,S. Barnes misses 3-pt jump shot from 57 ft, ,26-30, , ,
0:00.0,Offensive rebound by Team, ,26-30, , ,
0:00.0,End of 1st quarter,
2nd Q,
Time,Toronto,,Score,,Boston,
12:00.0,Start of 2nd quarter,
11:46.0, , ,26-33,+3,S. Hauser makes 3-pt jump shot from 28 ft (assist by J. Tatum),
11:29.0,S. Barnes misses 2-pt layup from 6 ft (block by J. Holiday), ,26-33, , ,
11:27.0, , ,26-33, ,Defensive rebound by A. Horford,
11:20.0, , ,26-35,+2,J. Tatum makes 2-pt jump shot from 15 ft (assist by A. Horford),
11:02.0,Turnover by M. Flynn (bad pass), ,26-35, , ,
10:43.0, , ,26-38,+3,S. Hauser makes 3-pt jump shot from 27 ft (assist by J. Tatum),
10:33.0,Toronto full timeout, ,26-38, , ,
10:13.0,O. Anunoby misses 3-pt jump shot from 27 ft, ,26-38, , ,
10:10.0, , ,26-38, ,Defensive rebound by A. Horford,
10:02.0, , ,26-40,+2,A. Horford makes 2-pt layup from 4 ft (assist by J. Tatum),
9:45.0,M. Flynn makes 3-pt jump shot from 27 ft (assist by S. Barnes),+3,29-40, , ,
9:21.0, , ,29-43,+3,J. Tatum makes 3-pt jump shot from 27 ft,
9:00.0,S. Barnes makes 3-pt jump shot from 27 ft (assist by P. Achiuwa),+3,32-43, , ,
8:40.0, , ,32-43, ,Turnover by P. Pritchard (traveling),
8:40.0,G. Dick enters the game for C. Boucher, ,32-43, , ,
8:32.0,O. Anunoby misses 3-pt jump shot from 26 ft, ,32-43, , ,
8:30.0, , ,32-43, ,Defensive rebound by P. Pritchard,
8:18.0, , ,32-45,+2,A. Horford makes 2-pt hook shot from 6 ft,
7:58.0,S. Barnes misses 3-pt jump shot from 25 ft, ,32-45, , ,
7:55.0, , ,32-45, ,Defensive rebound by S. Hauser,
